condition,wandb_id,mode,dataset,level,behaviour,n_clips,episode_reward_mean,lifespan_s_mean,reward_per_step_mean,survived_mean,err_root_pos_m_mean,err_root_angular_deg_mean,err_joint_l2_mean,err_joint_vel_l2_mean,err_body_total_m_mean,err_body_end_eff_m_mean,rtps_root_pos_mean,rtps_root_quat_mean,rtps_joints_mean,rtps_joints_vel_mean,rtps_bodies_pos_mean,rtps_end_eff_mean,rtps_torso_z_range_mean,rtps_control_cost_mean,rtps_control_diff_cost_mean,rtps_energy_cost_mean,episode_reward_median,episode_reward_sd,episode_reward_sem,hazard_rate,frac_root_too_far,frac_root_too_rotated,frac_pose_error,frac_nan_termination,frac_survived
pos_noproprio_eff0,dkglvuw8,position,new_eval,coarse,locomote,10,3242.43736,10.398,3.237138,0.0,0.02218,9.537016,1.788751,16.376257,0.155067,0.084825,0.792201,0.857177,0.459492,0.0,0.0,0.268005,1.001244,-0.115673,-0.013085,-0.012222,2108.110901,2193.216323,693.555898,0.096172,0.6,0.4,0.0,0.0,0.0
pos_noproprio_eff0,dkglvuw8,position,new_eval,coarse,rear,3,1266.24881,4.186667,2.993815,0.0,0.027912,8.855362,1.996591,20.197698,0.163745,0.091829,0.731386,0.874603,0.381014,0.0,0.0,0.147223,1.00376,-0.09901,-0.020389,-0.024772,675.871399,1170.318496,675.683699,0.238854,0.666667,0.333333,0.0,0.0,0.0
pos_noproprio_eff0,dkglvuw8,position,new_eval,coarse,still,19,3749.714115,11.787368,3.304794,0.0,0.023135,6.873508,1.818977,13.958285,0.149001,0.082994,0.788103,0.916857,0.451573,0.0,0.0,0.286277,0.998745,-0.107392,-0.013942,-0.015427,3487.973877,2223.090689,510.011982,0.084837,0.842105,0.157895,0.0,0.0,0.0
pos_noproprio_eff0,dkglvuw8,position,old_eval,all,all,169,1328.687265,3.869822,3.358262,0.591716,0.023097,9.204474,1.756707,39.492187,0.140151,0.072998,0.791375,0.86952,0.472472,0.0,0.0,0.367162,0.997441,-0.106446,-0.014053,-0.019209,1525.558716,569.522399,43.809415,0.105505,0.337278,0.065089,0.0,0.0,0.591716
pos_noproprio_eff0,dkglvuw8,position,old_eval,behaviour,FaceGroom,27,1749.091741,4.702963,3.655028,0.925926,0.017315,7.365068,1.641251,32.112304,0.111585,0.055599,0.867372,0.895202,0.510852,0.0,0.0,0.507089,1.00226,-0.105322,-0.011159,-0.011267,1902.973877,427.722406,82.315215,0.015751,0.074074,0.0,0.0,0.0,0.925926
pos_noproprio_eff0,dkglvuw8,position,old_eval,behaviour,FastWalk,37,924.307863,2.772162,3.236303,0.216216,0.027375,9.807579,1.757854,50.979524,0.159251,0.082848,0.737944,0.863845,0.476743,0.0,0.0,0.316756,0.994454,-0.108052,-0.016914,-0.028472,825.413452,527.292926,86.686423,0.282734,0.675676,0.108108,0.0,0.0,0.216216
pos_noproprio_eff0,dkglvuw8,position,old_eval,behaviour,LGroom,17,1719.079974,4.89,3.515501,1.0,0.016616,7.714058,1.736212,33.851502,0.097136,0.050357,0.867468,0.896435,0.473489,0.0,0.0,0.413315,1.001564,-0.114972,-0.011207,-0.01059,1783.368164,265.20583,64.321862,0.0,0.0,0.0,0.0,0.0,1.0
pos_noproprio_eff0,dkglvuw8,position,old_eval,behaviour,RGroom,20,1502.371989,4.6645,3.185991,0.85,0.022192,12.800681,1.81917,32.304601,0.151459,0.079431,0.799087,0.790746,0.442951,0.0,0.0,0.295984,0.993396,-0.111988,-0.011101,-0.013084,1558.414185,403.050396,90.124808,0.032158,0.0,0.15,0.0,0.0,0.85
pos_noproprio_eff0,dkglvuw8,position,old_eval,behaviour,Rear,35,1101.213051,3.484286,3.124361,0.4,0.02989,10.662167,1.903012,35.930102,0.171627,0.09111,0.705916,0.841752,0.421181,0.0,0.0,0.291916,0.995315,-0.093735,-0.015202,-0.022782,1011.983459,519.527757,87.816219,0.172202,0.542857,0.057143,0.0,0.0,0.4
pos_noproprio_eff0,dkglvuw8,position,old_eval,behaviour,Walk,33,1373.00072,3.820606,3.523679,0.575758,0.019716,7.075463,1.667416,43.69042,0.12403,0.064744,0.835869,0.918199,0.508047,0.0,0.0,0.408361,0.999431,-0.111295,-0.015249,-0.019684,1653.326782,571.308401,99.452027,0.111041,0.333333,0.060606,0.0,0.0,0.575758
pos_noproprio_eff0,dkglvuw8,position,old_eval,coarse,groom,64,1664.019943,4.740625,3.471392,0.921875,0.018653,9.156398,1.722075,32.634371,0.120207,0.061654,0.846059,0.862887,0.479708,0.0,0.0,0.41621,0.999305,-0.109968,-0.011153,-0.011655,1821.931885,393.156539,49.144567,0.01648,0.03125,0.046875,0.0,0.0,0.921875
pos_noproprio_eff0,dkglvuw8,position,old_eval,coarse,locomote,70,1135.834495,3.266429,3.37178,0.385714,0.023764,8.519582,1.715219,47.543232,0.142647,0.074314,0.784109,0.889469,0.4915,0.0,0.0,0.359941,0.9968,-0.109581,-0.016129,-0.024329,1017.836121,589.345439,70.440253,0.18806,0.514286,0.085714,0.0,0.0,0.385714
pos_noproprio_eff0,dkglvuw8,position,old_eval,coarse,rear,35,1101.213051,3.484286,3.124361,0.4,0.02989,10.662167,1.903012,35.930102,0.171627,0.09111,0.705916,0.841752,0.421181,0.0,0.0,0.291916,0.995315,-0.093735,-0.015202,-0.022782,1011.983459,519.527757,87.816219,0.172202,0.542857,0.057143,0.0,0.0,0.4
pos_noproprio_eff0,dkglvuw8,position,train,all,all,673,1352.423832,3.899807,3.40547,0.61367,0.021785,8.967115,1.72916,39.487183,0.134892,0.069805,0.807309,0.873902,0.484121,0.0,0.0,0.380673,0.999088,-0.106631,-0.01383,-0.019162,1509.890259,572.029437,22.050114,0.099064,0.32838,0.054978,0.0,0.0,0.61367
pos_noproprio_eff0,dkglvuw8,position,train,behaviour,FaceGroom,109,1771.102032,4.779908,3.68579,0.944954,0.015993,7.900353,1.593948,31.757251,0.104435,0.051499,0.884486,0.889905,0.533622,0.0,0.0,0.499847,1.001417,-0.104018,-0.009468,-0.010002,1925.951538,375.339209,35.950976,0.011516,0.027523,0.027523,0.0,0.0,0.944954
pos_noproprio_eff0,dkglvuw8,position,train,behaviour,FastWalk,152,886.606115,2.714737,3.237821,0.197368,0.027456,9.356801,1.756439,52.643803,0.164805,0.085434,0.73606,0.871144,0.47711,0.0,0.0,0.310271,0.999718,-0.108534,-0.018074,-0.029875,835.41684,468.13214,37.970531,0.295657,0.736842,0.059211,0.0,0.0,0.197368
pos_noproprio_eff0,dkglvuw8,position,train,behaviour,LGroom,65,1635.562104,4.596615,3.508505,0.892308,0.016409,8.647981,1.704095,37.845928,0.110764,0.058117,0.873814,0.876838,0.488219,0.0,0.0,0.40784,1.00222,-0.116271,-0.011618,-0.012538,1790.58667,442.861135,54.930163,0.023429,0.046154,0.061538,0.0,0.0,0.892308
pos_noproprio_eff0,dkglvuw8,position,train,behaviour,RGroom,76,1617.550378,4.690658,3.417579,0.894737,0.01935,9.859474,1.751813,31.525844,0.120893,0.062526,0.836202,0.85635,0.473101,0.0,0.0,0.387365,0.999877,-0.114534,-0.009901,-0.01088,1762.525208,405.29713,46.490769,0.022441,0.026316,0.078947,0.0,0.0,0.894737
pos_noproprio_eff0,dkglvuw8,position,train,behaviour,Rear,130,1056.975464,3.444308,3.087407,0.453846,0.029229,11.953064,1.878318,34.433994,0.173667,0.091547,0.711964,0.812368,0.432126,0.0,0.0,0.266667,0.996903,-0.094018,-0.015268,-0.023335,1042.158173,488.702727,42.862065,0.158567,0.461538,0.076923,0.0,0.0,0.453846
pos_noproprio_eff0,dkglvuw8,position,train,behaviour,Walk,141,1529.892284,4.169433,3.60872,0.673759,0.017076,6.284816,1.666101,40.986578,0.109111,0.056373,0.866129,0.929344,0.505402,0.0,0.0,0.453419,0.996755,-0.109525,-0.014438,-0.018367,1768.340088,517.36058,43.569621,0.078246,0.29078,0.035461,0.0,0.0,0.673759
pos_noproprio_eff0,dkglvuw8,position,train,coarse,groom,250,1689.181948,4.70512,3.55816,0.916,0.017122,8.690309,1.670577,33.269959,0.111084,0.056572,0.867033,0.876307,0.503419,0.0,0.0,0.44173,1.001158,-0.110401,-0.010158,-0.010928,1841.447021,407.733054,25.787303,0.017853,0.032,0.052,0.0,0.0,0.916
pos_noproprio_eff0,dkglvuw8,position,train,coarse,locomote,293,1196.173861,3.414778,3.416308,0.426621,0.022461,7.878474,1.712965,47.034012,0.138003,0.071449,0.798653,0.899152,0.490725,0.0,0.0,0.379158,0.998292,-0.109011,-0.016324,-0.024337,1098.560669,587.639105,34.330243,0.167911,0.522184,0.047782,0.0,0.0,0.426621
pos_noproprio_eff0,dkglvuw8,position,train,coarse,rear,130,1056.975464,3.444308,3.087407,0.453846,0.029229,11.953064,1.878318,34.433994,0.173667,0.091547,0.711964,0.812368,0.432126,0.0,0.0,0.266667,0.996903,-0.094018,-0.015268,-0.023335,1042.158173,488.702727,42.862065,0.158567,0.461538,0.076923,0.0,0.0,0.453846
pos_noproprio_eff0,wbyipflf,position,new_eval,all,all,32,3443.405231,10.600625,3.272799,0.03125,0.021125,9.574449,1.834986,16.035047,0.137163,0.075739,0.812922,0.863959,0.445843,0.0,0.0,0.299137,0.992749,-0.109263,-0.014264,-0.018283,2873.034302,2630.542218,465.01856,0.091386,0.6875,0.28125,0.0,0.0,0.03125
pos_noproprio_eff0,wbyipflf,position,new_eval,behaviour,Amble,8,4629.869522,14.65375,3.309942,0.125,0.018599,8.60044,1.860807,17.784301,0.133924,0.075302,0.844199,0.88117,0.43901,0.0,0.0,0.29544,0.992486,-0.115846,-0.012532,-0.013985,3978.031006,3102.061084,1096.744214,0.059712,0.625,0.25,0.0,0.0,0.125
pos_noproprio_eff0,wbyipflf,position,new_eval,behaviour,ProneSlow,1,3258.061035,8.46,3.851136,0.0,0.013974,4.784385,1.58983,13.895174,0.081696,0.04281,0.903506,0.967272,0.537183,0.0,0.0,0.577767,1.001182,-0.11222,-0.010089,-0.013464,3258.061035,,,0.118203,1.0,0.0,0.0,0.0,0.0
pos_noproprio_eff0,wbyipflf,position,new_eval,behaviour,ProneSniff,18,3580.411844,10.663889,3.360052,0.0,0.020988,7.6899,1.793772,14.363328,0.129043,0.071244,0.816269,0.901588,0.46022,0.0,0.0,0.325284,0.994625,-0.108104,-0.012747,-0.017083,3515.412964,2505.124152,590.463425,0.093774,0.722222,0.277778,0.0,0.0,0.0
pos_noproprio_eff0,wbyipflf,position,new_eval,behaviour,RearHigh,3,755.512044,2.516667,3.05632,0.0,0.025036,12.167916,1.905334,21.837368,0.148439,0.080351,0.764554,0.81174,0.425785,0.0,0.0,0.219873,1.004435,-0.103222,-0.028065,-0.038782,667.42218,271.583072,156.798559,0.397351,0.333333,0.666667,0.0,0.0,0.0
pos_noproprio_eff0,wbyipflf,position,new_eval,behaviour,Walk,2,1589.000427,7.015,2.374509,0.0,0.030171,28.936256,2.11968,16.449949,0.234018,0.127491,0.684949,0.483121,0.328192,0.0,0.0,0.058191,0.955175,-0.100954,-0.016224,-0.017941,1589.000427,365.482624,258.435242,0.142552,1.0,0.0,0.0,0.0,0.0
pos_noproprio_eff0,wbyipflf,position,new_eval,coarse,locomote,10,4021.695703,13.126,3.122855,0.1,0.020914,12.667604,1.912582,17.517431,0.153943,0.08574,0.812349,0.80156,0.416846,0.0,0.0,0.24799,0.985023,-0.112867,-0.013271,-0.014776,2552.068298,3023.759141,956.196598,0.068566,0.7,0.2,0.0,0.0,0.1
pos_noproprio_eff0,wbyipflf,position,new_eval,coarse,rear,3,755.512044,2.516667,3.05632,0.0,0.025036,12.167916,1.905334,21.837368,0.148439,0.080351,0.764554,0.81174,0.425785,0.0,0.0,0.219873,1.004435,-0.103222,-0.028065,-0.038782,667.42218,271.583072,156.798559,0.397351,0.333333,0.666667,0.0,0.0,0.0
pos_noproprio_eff0,wbyipflf,position,new_eval,coarse,still,19,3563.446012,10.547895,3.385898,0.0,0.020619,7.536978,1.783038,14.338689,0.126551,0.069747,0.820861,0.905045,0.464271,0.0,0.0,0.338572,0.99497,-0.108321,-0.012607,-0.016893,3279.643555,2435.66601,558.780105,0.094806,0.736842,0.263158,0.0,0.0,0.0
pos_noproprio_eff0,wbyipflf,position,old_eval,all,all,169,1277.241856,3.786331,3.33628,0.538462,0.022019,10.377084,1.763842,40.006001,0.14103,0.073342,0.80435,0.842832,0.471848,0.0,0.0,0.358326,0.998689,-0.104671,-0.013458,-0.021636,1325.929321,553.713426,42.59334,0.121896,0.35503,0.100592,0.0,0.0,0.538462
pos_noproprio_eff0,wbyipflf,position,old_eval,behaviour,FaceGroom,27,1622.356719,4.523704,3.549103,0.888889,0.01559,10.737529,1.661172,33.06081,0.114308,0.056959,0.890161,0.820443,0.504741,0.0,0.0,0.453384,1.00282,-0.100648,-0.009444,-0.012355,1901.300903,527.481556,101.513873,0.024562,0.037037,0.074074,0.0,0.0,0.888889
pos_noproprio_eff0,wbyipflf,position,old_eval,behaviour,FastWalk,37,955.937415,2.893514,3.272578,0.189189,0.025946,9.400191,1.756913,50.706244,0.155311,0.080173,0.753629,0.874082,0.478023,0.0,0.0,0.3244,1.000537,-0.10923,-0.016841,-0.032022,883.117859,509.010439,83.680801,0.280217,0.72973,0.081081,0.0,0.0,0.189189
pos_noproprio_eff0,wbyipflf,position,old_eval,behaviour,LGroom,17,1744.089765,4.798235,3.624646,0.882353,0.013957,6.549788,1.715768,34.102731,0.093186,0.049803,0.911192,0.922201,0.481914,0.0,0.0,0.442048,1.000889,-0.11116,-0.010754,-0.011684,1827.295532,251.948451,61.106475,0.024519,0.058824,0.058824,0.0,0.0,0.882353
pos_noproprio_eff0,wbyipflf,position,old_eval,behaviour,RGroom,20,1391.381502,4.21,3.18042,0.75,0.021836,15.339753,1.836617,34.687441,0.148473,0.077801,0.806182,0.732805,0.446896,0.0,0.0,0.338958,0.993903,-0.105692,-0.012834,-0.019797,1557.701538,610.41987,136.494032,0.059382,0.1,0.15,0.0,0.0,0.75
pos_noproprio_eff0,wbyipflf,position,old_eval,behaviour,Rear,35,1055.327316,3.576,3.038023,0.4,0.029547,12.823547,1.885943,35.568224,0.179171,0.09453,0.705681,0.790901,0.424938,0.0,0.0,0.245998,1.000172,-0.093294,-0.01337,-0.023003,1051.997437,391.227197,66.129466,0.167785,0.514286,0.085714,0.0,0.0,0.4
pos_noproprio_eff0,wbyipflf,position,old_eval,behaviour,Walk,33,1280.81654,3.629091,3.495818,0.484848,0.019158,7.546702,1.706774,44.662366,0.126563,0.066039,0.839508,0.906986,0.497701,0.0,0.0,0.406332,0.993433,-0.110956,-0.014812,-0.022375,1347.825195,528.043706,91.920611,0.141951,0.333333,0.151515,0.0,0.0,0.484848
pos_noproprio_eff0,wbyipflf,position,old_eval,coarse,groom,64,1582.512304,4.498594,3.453956,0.84375,0.017108,11.063355,1.730501,33.845893,0.119374,0.061571,0.869504,0.820086,0.480601,0.0,0.0,0.414615,0.999521,-0.105017,-0.010851,-0.014503,1841.460144,512.490787,64.061348,0.034733,0.0625,0.09375,0.0,0.0,0.84375
pos_noproprio_eff0,wbyipflf,position,old_eval,coarse,locomote,70,1109.094717,3.240286,3.37782,0.328571,0.022746,8.526404,1.733276,47.856987,0.141758,0.07351,0.794115,0.889594,0.4873,0.0,0.0,0.363025,0.997188,-0.110044,-0.015884,-0.027474,1056.958374,539.603922,64.495005,0.207213,0.542857,0.114286,0.0,0.0,0.328571
pos_noproprio_eff0,wbyipflf,position,old_eval,coarse,rear,35,1055.327316,3.576,3.038023,0.4,0.029547,12.823547,1.885943,35.568224,0.179171,0.09453,0.705681,0.790901,0.424938,0.0,0.0,0.245998,1.000172,-0.093294,-0.01337,-0.023003,1051.997437,391.227197,66.129466,0.167785,0.514286,0.085714,0.0,0.0,0.4
pos_noproprio_eff0,wbyipflf,position,train,all,all,673,1342.446998,3.894755,3.396403,0.600297,0.02132,9.55795,1.742757,39.578453,0.135215,0.070333,0.811948,0.860947,0.480428,0.0,0.0,0.384962,0.997824,-0.105724,-0.013412,-0.020568,1468.078979,561.49296,21.643963,0.102626,0.329866,0.068351,0.0,0.0,0.600297
pos_noproprio_eff0,wbyipflf,position,train,behaviour,FaceGroom,109,1741.166606,4.831927,3.596797,0.963303,0.01585,9.858695,1.618035,31.837712,0.110916,0.055847,0.882865,0.843379,0.523449,0.0,0.0,0.465617,1.001479,-0.100368,-0.009198,-0.010427,1909.273682,363.326837,34.800399,0.007595,0.027523,0.009174,0.0,0.0,0.963303
pos_noproprio_eff0,wbyipflf,position,train,behaviour,FastWalk,152,901.958217,2.722961,3.292295,0.157895,0.0252,9.270289,1.766565,53.570054,0.152144,0.078305,0.767206,0.874102,0.473234,0.0,0.0,0.341188,0.995428,-0.109306,-0.01752,-0.032036,852.618408,452.843252,36.730438,0.309261,0.802632,0.039474,0.0,0.0,0.157895
pos_noproprio_eff0,wbyipflf,position,train,behaviour,LGroom,65,1638.868889,4.665692,3.471404,0.892308,0.017815,8.567884,1.735727,37.451087,0.116509,0.063311,0.855435,0.885074,0.477371,0.0,0.0,0.385644,1.00152,-0.110337,-0.010717,-0.012586,1763.61853,396.612309,49.193702,0.023082,0.015385,0.092308,0.0,0.0,0.892308
pos_noproprio_eff0,wbyipflf,position,train,behaviour,RGroom,76,1581.895659,4.671053,3.344873,0.907895,0.020784,11.128637,1.750435,32.204173,0.132515,0.07049,0.815714,0.827531,0.476074,0.0,0.0,0.36242,0.996751,-0.109227,-0.010891,-0.0135,1717.920227,440.384099,50.515521,0.019718,0.039474,0.052632,0.0,0.0,0.907895
pos_noproprio_eff0,wbyipflf,position,train,behaviour,Rear,130,1064.350916,3.401538,3.120961,0.415385,0.028301,12.164001,1.867052,34.167181,0.170951,0.089663,0.722858,0.80637,0.438454,0.0,0.0,0.291538,0.996527,-0.095586,-0.01446,-0.02474,1051.558655,509.100578,44.651074,0.171868,0.407692,0.169231,0.0,0.0,0.415385
pos_noproprio_eff0,wbyipflf,position,train,behaviour,Walk,141,1499.757826,4.114397,3.600871,0.666667,0.016835,6.842622,1.698013,40.423891,0.112882,0.058267,0.865419,0.917554,0.497381,0.0,0.0,0.46777,0.997651,-0.111338,-0.013876,-0.019689,1711.071411,522.098482,43.968624,0.081016,0.283688,0.049645,0.0,0.0,0.666667
pos_noproprio_eff0,wbyipflf,position,train,coarse,groom,250,1666.150832,4.7398,3.48761,0.928,0.017861,9.909146,1.688884,33.408594,0.118936,0.062239,0.855319,0.849402,0.497067,0.0,0.0,0.413452,1.000052,-0.105653,-0.010107,-0.011923,1793.749634,401.156051,25.371336,0.015191,0.028,0.044,0.0,0.0,0.928
pos_noproprio_eff0,wbyipflf,position,train,coarse,locomote,293,1189.636527,3.39256,3.440791,0.40273,0.021174,8.102026,1.733576,47.243744,0.13325,0.068662,0.814469,0.895012,0.484854,0.0,0.0,0.402103,0.996497,-0.110284,-0.015766,-0.026094,1105.218994,571.189936,33.369272,0.176053,0.552901,0.044369,0.0,0.0,0.40273
