wandb_id,condition,delay_k,step,reward_mean
9htwlukh,encdec_new_reference,0,140001280,1852.03955078125
9htwlukh,encdec_new_reference,0,150077440,1866.60693359375
9htwlukh,encdec_new_reference,0,160071680,1886.630615234375
9htwlukh,encdec_new_reference,0,170065920,1887.648681640625
9htwlukh,encdec_new_reference,0,180060160,1909.142333984375
9htwlukh,encdec_new_reference,0,190054400,1901.68017578125
9htwlukh,encdec_new_reference,0,200048640,1917.120361328125
9htwlukh,encdec_new_reference,0,210042880,1922.01708984375
9htwlukh,encdec_new_reference,0,220037120,1929.383544921875
9htwlukh,encdec_new_reference,0,230031360,1931.359375
9htwlukh,encdec_new_reference,0,240025600,1933.1060791015625
9htwlukh,encdec_new_reference,0,250019840,1941.371337890625
9htwlukh,encdec_new_reference,0,260014080,1942.4014892578125
9htwlukh,encdec_new_reference,0,270008320,1946.66259765625
9htwlukh,encdec_new_reference,0,280002560,1950.94775390625
9htwlukh,encdec_new_reference,0,290078720,1960.580322265625
9htwlukh,encdec_new_reference,0,300072960,1959.9716796875
9htwlukh,encdec_new_reference,0,310067200,1962.03271484375
9htwlukh,encdec_new_reference,0,320061440,1968.827880859375
9htwlukh,encdec_new_reference,0,330055680,1976.11865234375
9htwlukh,encdec_new_reference,0,340049920,1970.756591796875
9htwlukh,encdec_new_reference,0,350044160,1964.96044921875
9htwlukh,encdec_new_reference,0,360038400,1981.9957275390625
9htwlukh,encdec_new_reference,0,370032640,1969.6593017578125
9htwlukh,encdec_new_reference,0,380026880,1968.247314453125
9htwlukh,encdec_new_reference,0,390021120,1973.1876220703125
9htwlukh,encdec_new_reference,0,400015360,1979.270751953125
9htwlukh,encdec_new_reference,0,410009600,1988.775146484375
9htwlukh,encdec_new_reference,0,420003840,1989.159423828125
9htwlukh,encdec_new_reference,0,430080000,1982.58642578125
9htwlukh,encdec_new_reference,0,440074240,1989.219970703125
9htwlukh,encdec_new_reference,0,450068480,1983.23828125
9htwlukh,encdec_new_reference,0,460062720,1990.047607421875
9htwlukh,encdec_new_reference,0,470056960,1985.34228515625
9htwlukh,encdec_new_reference,0,480051200,1984.2740478515625
9htwlukh,encdec_new_reference,0,490045440,1988.77392578125
9htwlukh,encdec_new_reference,0,500039680,1992.05712890625
9htwlukh,encdec_new_reference,0,510033920,1993.334716796875
9htwlukh,encdec_new_reference,0,520028160,1997.239990234375
9htwlukh,encdec_new_reference,0,530022400,2000.107177734375
9htwlukh,encdec_new_reference,0,540016640,1992.748291015625
9htwlukh,encdec_new_reference,0,550010880,2002.1756591796875
9htwlukh,encdec_new_reference,0,560005120,2002.87744140625
9htwlukh,encdec_new_reference,0,570081280,2005.8131103515625
9htwlukh,encdec_new_reference,0,580075520,2004.595947265625
9htwlukh,encdec_new_reference,0,590069760,2004.1407470703125
9htwlukh,encdec_new_reference,0,600064000,2006.4873046875
17p127fn,encdec_new_reference,1,10076160,648.7720947265625
17p127fn,encdec_new_reference,1,20070400,733.4456176757812
17p127fn,encdec_new_reference,1,30064640,789.2857666015625
17p127fn,encdec_new_reference,1,40058880,894.3910522460938
17p127fn,encdec_new_reference,1,50053120,935.8629150390624
17p127fn,encdec_new_reference,1,60047360,994.9967041015624
17p127fn,encdec_new_reference,1,70041600,1058.357421875
17p127fn,encdec_new_reference,1,80035840,1106.7135009765625
17p127fn,encdec_new_reference,1,90030080,1192.0185546875
17p127fn,encdec_new_reference,1,100024320,1354.5126953125
17p127fn,encdec_new_reference,1,110018560,1476.76318359375
17p127fn,encdec_new_reference,1,120012800,1507.98388671875
17p127fn,encdec_new_reference,1,130007040,1610.189208984375
17p127fn,encdec_new_reference,1,140001280,1702.8385009765625
17p127fn,encdec_new_reference,1,150077440,1744.89794921875
17p127fn,encdec_new_reference,1,160071680,1797.97705078125
17p127fn,encdec_new_reference,1,170065920,1825.822265625
17p127fn,encdec_new_reference,1,180060160,1829.734375
17p127fn,encdec_new_reference,1,190054400,1827.642333984375
17p127fn,encdec_new_reference,1,200048640,1844.114990234375
17p127fn,encdec_new_reference,1,210042880,1880.7509765625
17p127fn,encdec_new_reference,1,220037120,1879.08203125
17p127fn,encdec_new_reference,1,230031360,1883.6744384765625
17p127fn,encdec_new_reference,1,240025600,1894.803466796875
17p127fn,encdec_new_reference,1,250019840,1904.5615234375
17p127fn,encdec_new_reference,1,260014080,1915.404296875
17p127fn,encdec_new_reference,1,270008320,1915.017822265625
17p127fn,encdec_new_reference,1,280002560,1911.69775390625
17p127fn,encdec_new_reference,1,290078720,1923.0435791015625
17p127fn,encdec_new_reference,1,300072960,1917.888916015625
17p127fn,encdec_new_reference,1,310067200,1923.3795166015625
17p127fn,encdec_new_reference,1,320061440,1930.07958984375
17p127fn,encdec_new_reference,1,330055680,1936.1131591796875
17p127fn,encdec_new_reference,1,340049920,1922.992431640625
17p127fn,encdec_new_reference,1,350044160,1940.931396484375
17p127fn,encdec_new_reference,1,360038400,1932.8818359375
