condition,wandb_id,wandb_name,created_at,state
pgfm_old_current,5kut4rjy,RodentForwardModel_delay10_eff10_nodetach-20260630-083050,2026-06-30T12:30:53Z,finished
pgfm_old_current,61tqhars,RodentForwardModel_delay80_eff80_nodetach-20260630-083054,2026-06-30T12:30:55Z,finished
pgfm_old_current,6zfy0rac,RodentForwardModel_delay100_eff100_nodetach-20260630-083054,2026-06-30T12:30:55Z,finished
pgfm_old_current,8oz65ycv,RodentForwardModel_delay12_eff12_nodetach-20260701-092451,2026-07-01T13:25:01Z,finished
pgfm_old_current,e2gls1el,RodentForwardModel_delay50_eff50_nodetach-20260630-083033,2026-06-30T12:30:34Z,finished
pgfm_old_current,k31whkph,RodentForwardModel_delay20_eff20_nodetach-20260630-083014,2026-06-30T12:30:24Z,finished
pgfm_old_current,ktd2pdlz,RodentForwardModel_delay2_eff2_nodetach-20260630-083037,2026-06-30T12:30:39Z,finished
pgfm_old_current,rgbe2wln,RodentForwardModel_delay5_eff5_nodetach-20260630-083050,2026-06-30T12:30:53Z,finished
pgfm_old_current,wtzpzgii,RodentForwardModel_delay30_eff30_nodetach-20260701-092451,2026-07-01T13:25:01Z,finished
pgfm_old_current,y0ht875v,RodentForwardModel_delay1_eff1_nodetach-20260630-083013,2026-06-30T12:30:24Z,finished
pgfm_old_current,ycs161ow,RodentForwardModel_delay0_eff0_nodetach-20260630-083013,2026-06-30T12:30:24Z,finished
