wandb_id,condition,delay_k,budget,step,reward_mean,lifespan_mean
7wpzx8cl,expfm_new_2g,50,2000000000,1550008320,1505.025146484375,390.7666015625
7wpzx8cl,expfm_new_2g,50,2000000000,1560002560,1579.618408203125,404.34375
7wpzx8cl,expfm_new_2g,50,2000000000,1570078720,1578.80517578125,406.732421875
7wpzx8cl,expfm_new_2g,50,2000000000,1580072960,1557.5968017578125,398.1083984375
7wpzx8cl,expfm_new_2g,50,2000000000,1590067200,1537.1796875,393.2333984375
7wpzx8cl,expfm_new_2g,50,2000000000,1600061440,1560.598388671875,402.673828125
7wpzx8cl,expfm_new_2g,50,2000000000,1610055680,1536.916015625,395.5986328125
7wpzx8cl,expfm_new_2g,50,2000000000,1620049920,1522.575439453125,390.1748046875
7wpzx8cl,expfm_new_2g,50,2000000000,1630044160,1588.9608154296875,410.150390625
7wpzx8cl,expfm_new_2g,50,2000000000,1640038400,1552.3734130859375,399.36328125
7wpzx8cl,expfm_new_2g,50,2000000000,1650032640,1571.649169921875,401.3994140625
7wpzx8cl,expfm_new_2g,50,2000000000,1660026880,1550.535400390625,398.0205078125
7wpzx8cl,expfm_new_2g,50,2000000000,1670021120,1533.73681640625,396.119140625
7wpzx8cl,expfm_new_2g,50,2000000000,1680015360,1562.81591796875,400.798828125
7wpzx8cl,expfm_new_2g,50,2000000000,1690009600,1550.402587890625,399.1923828125
7wpzx8cl,expfm_new_2g,50,2000000000,1700003840,1528.4755859375,393.353515625
7wpzx8cl,expfm_new_2g,50,2000000000,1710080000,1538.668701171875,396.798828125
7wpzx8cl,expfm_new_2g,50,2000000000,1720074240,1527.397216796875,395.8896484375
7wpzx8cl,expfm_new_2g,50,2000000000,1730068480,1558.3424072265625,398.4921875
7wpzx8cl,expfm_new_2g,50,2000000000,1740062720,1570.85595703125,404.6005859375
7wpzx8cl,expfm_new_2g,50,2000000000,1750056960,1545.43505859375,399.029296875
7wpzx8cl,expfm_new_2g,50,2000000000,1760051200,1568.931884765625,403.7099609375
7wpzx8cl,expfm_new_2g,50,2000000000,1770045440,1550.57861328125,397.9873046875
7wpzx8cl,expfm_new_2g,50,2000000000,1780039680,1581.26708984375,402.3447265625
7wpzx8cl,expfm_new_2g,50,2000000000,1790033920,1510.929443359375,390.5400390625
7wpzx8cl,expfm_new_2g,50,2000000000,1800028160,1536.28857421875,396.0556640625
7wpzx8cl,expfm_new_2g,50,2000000000,1810022400,1515.969482421875,392.49609375
7wpzx8cl,expfm_new_2g,50,2000000000,1820016640,1550.99462890625,398.314453125
7wpzx8cl,expfm_new_2g,50,2000000000,1830010880,1524.9508056640625,394.623046875
7wpzx8cl,expfm_new_2g,50,2000000000,1840005120,1554.609130859375,399.3056640625
7wpzx8cl,expfm_new_2g,50,2000000000,1850081280,1567.6724853515625,403.7060546875
7wpzx8cl,expfm_new_2g,50,2000000000,1860075520,1532.7540283203125,397.0341796875
7wpzx8cl,expfm_new_2g,50,2000000000,1870069760,1563.27880859375,397.166015625
7wpzx8cl,expfm_new_2g,50,2000000000,1880064000,1585.053466796875,403.87890625
7wpzx8cl,expfm_new_2g,50,2000000000,1890058240,1533.434326171875,395.716796875
7wpzx8cl,expfm_new_2g,50,2000000000,1900052480,1555.9810791015625,397.2421875
7wpzx8cl,expfm_new_2g,50,2000000000,1910046720,1570.397705078125,402.0654296875
7wpzx8cl,expfm_new_2g,50,2000000000,1920040960,1559.5855712890625,401.0244140625
7wpzx8cl,expfm_new_2g,50,2000000000,1930035200,1537.80224609375,395.666015625
7wpzx8cl,expfm_new_2g,50,2000000000,1940029440,1570.908935546875,401.453125
7wpzx8cl,expfm_new_2g,50,2000000000,1950023680,1566.81103515625,400.166015625
7wpzx8cl,expfm_new_2g,50,2000000000,1960017920,1579.1483154296875,403.8046875
7wpzx8cl,expfm_new_2g,50,2000000000,1970012160,1563.844482421875,398.0888671875
7wpzx8cl,expfm_new_2g,50,2000000000,1980006400,1572.3009033203125,401.318359375
7wpzx8cl,expfm_new_2g,50,2000000000,1990000640,1569.4417724609375,401.2373046875
7wpzx8cl,expfm_new_2g,50,2000000000,2000076800,1586.004638671875,405.56640625
q7e7028r,expfm_new_600m,0,600000000,10076160,666.7168579101562,237.69921875
q7e7028r,expfm_new_600m,0,600000000,20070400,826.2384033203125,270.3935546875
q7e7028r,expfm_new_600m,0,600000000,30064640,909.6448974609376,278.78125
q7e7028r,expfm_new_600m,0,600000000,40058880,945.8795166015624,278.767578125
q7e7028r,expfm_new_600m,0,600000000,50053120,1037.2642822265625,295.5810546875
q7e7028r,expfm_new_600m,0,600000000,60047360,1089.554443359375,303.4970703125
q7e7028r,expfm_new_600m,0,600000000,70041600,1200.7603759765625,328.8837890625
q7e7028r,expfm_new_600m,0,600000000,80035840,1361.5263671875,370.8232421875
q7e7028r,expfm_new_600m,0,600000000,90030080,1496.8443603515625,390.1982421875
q7e7028r,expfm_new_600m,0,600000000,100024320,1611.863525390625,409.8505859375
q7e7028r,expfm_new_600m,0,600000000,110018560,1706.56982421875,425.8095703125
q7e7028r,expfm_new_600m,0,600000000,120012800,1751.553466796875,430.9052734375
q7e7028r,expfm_new_600m,0,600000000,130007040,1774.302490234375,432.166015625
q7e7028r,expfm_new_600m,0,600000000,140001280,1752.7332763671875,428.1337890625
q7e7028r,expfm_new_600m,0,600000000,150077440,1817.57568359375,437.208984375
q7e7028r,expfm_new_600m,0,600000000,160071680,1842.822265625,439.3466796875
q7e7028r,expfm_new_600m,0,600000000,170065920,1846.6787109375,439.4775390625
q7e7028r,expfm_new_600m,0,600000000,180060160,1857.24951171875,439.046875
q7e7028r,expfm_new_600m,0,600000000,190054400,1881.1708984375,442.6533203125
q7e7028r,expfm_new_600m,0,600000000,200048640,1880.3377685546875,439.978515625
q7e7028r,expfm_new_600m,0,600000000,210042880,1903.2423095703125,445.8017578125
q7e7028r,expfm_new_600m,0,600000000,220037120,1901.4366455078125,443.837890625
q7e7028r,expfm_new_600m,0,600000000,230031360,1920.25634765625,446.37890625
q7e7028r,expfm_new_600m,0,600000000,240025600,1909.7333984375,443.822265625
q7e7028r,expfm_new_600m,0,600000000,250019840,1922.84423828125,444.208984375
q7e7028r,expfm_new_600m,0,600000000,260014080,1904.9154052734373,442.44140625
q7e7028r,expfm_new_600m,0,600000000,270008320,1925.7843017578125,444.0234375
q7e7028r,expfm_new_600m,0,600000000,280002560,1921.988525390625,443.6064453125
q7e7028r,expfm_new_600m,0,600000000,290078720,1913.19775390625,441.2099609375
q7e7028r,expfm_new_600m,0,600000000,300072960,1913.181884765625,440.0068359375
q7e7028r,expfm_new_600m,0,600000000,310067200,1922.110595703125,442.060546875
q7e7028r,expfm_new_600m,0,600000000,320061440,1915.65869140625,440.4091796875
q7e7028r,expfm_new_600m,0,600000000,330055680,1936.79248046875,443.4482421875
q7e7028r,expfm_new_600m,0,600000000,340049920,1938.063232421875,444.427734375
q7e7028r,expfm_new_600m,0,600000000,350044160,1948.4241943359373,444.5791015625
q7e7028r,expfm_new_600m,0,600000000,360038400,1942.4970703125,443.47265625
q7e7028r,expfm_new_600m,0,600000000,370032640,1937.54443359375,442.1533203125
q7e7028r,expfm_new_600m,0,600000000,380026880,1946.83203125,444.751953125
q7e7028r,expfm_new_600m,0,600000000,390021120,1940.781005859375,443.7587890625
q7e7028r,expfm_new_600m,0,600000000,400015360,1958.822265625,446.2314453125
q7e7028r,expfm_new_600m,0,600000000,410009600,1956.155517578125,444.4716796875
q7e7028r,expfm_new_600m,0,600000000,420003840,1954.78564453125,444.3671875
q7e7028r,expfm_new_600m,0,600000000,430080000,1962.6689453125,444.1220703125
q7e7028r,expfm_new_600m,0,600000000,440074240,1946.486083984375,444.521484375
q7e7028r,expfm_new_600m,0,600000000,450068480,1944.162353515625,442.271484375
q7e7028r,expfm_new_600m,0,600000000,460062720,1959.8323974609373,444.1240234375
q7e7028r,expfm_new_600m,0,600000000,470056960,1934.80810546875,441.9375
q7e7028r,expfm_new_600m,0,600000000,480051200,1960.9825439453125,444.873046875
q7e7028r,expfm_new_600m,0,600000000,490045440,1961.1552734375,445.177734375
q7e7028r,expfm_new_600m,0,600000000,500039680,1970.994384765625,444.830078125
q7e7028r,expfm_new_600m,0,600000000,510033920,1928.1900634765625,441.0146484375
q7e7028r,expfm_new_600m,0,600000000,520028160,1962.226318359375,444.59375
q7e7028r,expfm_new_600m,0,600000000,530022400,1965.2279052734373,444.1298828125
q7e7028r,expfm_new_600m,0,600000000,540016640,1979.4508056640625,446.18359375
q7e7028r,expfm_new_600m,0,600000000,550010880,1972.280029296875,444.5791015625
q7e7028r,expfm_new_600m,0,600000000,560005120,1976.0369873046875,446.1240234375
q7e7028r,expfm_new_600m,0,600000000,570081280,1972.658935546875,444.9423828125
q7e7028r,expfm_new_600m,0,600000000,580075520,1980.7774658203125,446.1591796875
q7e7028r,expfm_new_600m,0,600000000,590069760,1981.780029296875,446.345703125
q7e7028r,expfm_new_600m,0,600000000,600064000,1981.185791015625,446.1083984375
25io6a70,expfm_new_600m,10,600000000,10076160,571.9202880859375,223.865234375
25io6a70,expfm_new_600m,10,600000000,20070400,600.863037109375,213.7158203125
25io6a70,expfm_new_600m,10,600000000,30064640,650.5127563476562,230.3046875
25io6a70,expfm_new_600m,10,600000000,40058880,796.2301025390625,264.8466796875
25io6a70,expfm_new_600m,10,600000000,50053120,844.1296997070312,266.53125
25io6a70,expfm_new_600m,10,600000000,60047360,862.697509765625,266.080078125
25io6a70,expfm_new_600m,10,600000000,70041600,902.119140625,273.4091796875
25io6a70,expfm_new_600m,10,600000000,80035840,943.7327270507812,276.9560546875
25io6a70,expfm_new_600m,10,600000000,90030080,967.6674194335938,283.3935546875
25io6a70,expfm_new_600m,10,600000000,100024320,984.9834594726562,286.4169921875
25io6a70,expfm_new_600m,10,600000000,110018560,991.4271240234376,284.3671875
25io6a70,expfm_new_600m,10,600000000,120012800,1070.2608642578125,308.05859375
25io6a70,expfm_new_600m,10,600000000,130007040,1074.942138671875,308.681640625
25io6a70,expfm_new_600m,10,600000000,140001280,1145.739501953125,325.3095703125
25io6a70,expfm_new_600m,10,600000000,150077440,1261.988037109375,355.4267578125
25io6a70,expfm_new_600m,10,600000000,160071680,1272.756103515625,356.6240234375
25io6a70,expfm_new_600m,10,600000000,170065920,1288.9188232421875,358.1884765625
25io6a70,expfm_new_600m,10,600000000,180060160,1372.121337890625,367.888671875
25io6a70,expfm_new_600m,10,600000000,190054400,1361.3779296875,368.068359375
25io6a70,expfm_new_600m,10,600000000,200048640,1414.699951171875,371.5595703125
25io6a70,expfm_new_600m,10,600000000,210042880,1462.70654296875,383.6787109375
25io6a70,expfm_new_600m,10,600000000,220037120,1511.70361328125,391.5009765625
25io6a70,expfm_new_600m,10,600000000,230031360,1523.81005859375,389.0791015625
25io6a70,expfm_new_600m,10,600000000,240025600,1525.093994140625,386.26171875
25io6a70,expfm_new_600m,10,600000000,250019840,1578.5234375,400.837890625
25io6a70,expfm_new_600m,10,600000000,260014080,1540.969970703125,387.4765625
25io6a70,expfm_new_600m,10,600000000,270008320,1576.8642578125,400.0849609375
25io6a70,expfm_new_600m,10,600000000,280002560,1610.84033203125,403.05859375
25io6a70,expfm_new_600m,10,600000000,290078720,1586.999267578125,397.654296875
25io6a70,expfm_new_600m,10,600000000,300072960,1631.7525634765625,406.607421875
25io6a70,expfm_new_600m,10,600000000,310067200,1641.3160400390625,406.24609375
25io6a70,expfm_new_600m,10,600000000,320061440,1683.2021484375,415.916015625
25io6a70,expfm_new_600m,10,600000000,330055680,1609.8099365234375,395.5068359375
25io6a70,expfm_new_600m,10,600000000,340049920,1586.3095703125,392.9140625
25io6a70,expfm_new_600m,10,600000000,350044160,1629.4229736328125,399.701171875
25io6a70,expfm_new_600m,10,600000000,360038400,1667.8544921875,411.046875
25io6a70,expfm_new_600m,10,600000000,370032640,1688.85791015625,413.2548828125
25io6a70,expfm_new_600m,10,600000000,380026880,1689.6298828125,412.08203125
25io6a70,expfm_new_600m,10,600000000,390021120,1688.916259765625,410.4443359375
25io6a70,expfm_new_600m,10,600000000,400015360,1740.010498046875,422.046875
25io6a70,expfm_new_600m,10,600000000,410009600,1691.2587890625,409.6455078125
25io6a70,expfm_new_600m,10,600000000,420003840,1706.3575439453125,415.2802734375
25io6a70,expfm_new_600m,10,600000000,430080000,1743.8619384765625,423.4853515625
25io6a70,expfm_new_600m,10,600000000,440074240,1702.9217529296875,413.2412109375
25io6a70,expfm_new_600m,10,600000000,450068480,1645.2669677734375,402.125
25io6a70,expfm_new_600m,10,600000000,460062720,1757.97509765625,424.5361328125
25io6a70,expfm_new_600m,10,600000000,470056960,1753.331787109375,422.744140625
25io6a70,expfm_new_600m,10,600000000,480051200,1666.682373046875,408.353515625
25io6a70,expfm_new_600m,10,600000000,490045440,1751.4075927734375,422.2451171875
25io6a70,expfm_new_600m,10,600000000,500039680,1773.1876220703125,426.625
25io6a70,expfm_new_600m,10,600000000,510033920,1750.4300537109375,420.6865234375
25io6a70,expfm_new_600m,10,600000000,520028160,1719.172607421875,415.0908203125
25io6a70,expfm_new_600m,10,600000000,530022400,1716.247314453125,411.11328125
25io6a70,expfm_new_600m,10,600000000,540016640,1751.2763671875,419.3642578125
25io6a70,expfm_new_600m,10,600000000,550010880,1757.64111328125,423.158203125
25io6a70,expfm_new_600m,10,600000000,560005120,1770.86181640625,423.0859375
25io6a70,expfm_new_600m,10,600000000,570081280,1786.588134765625,425.19140625
25io6a70,expfm_new_600m,10,600000000,580075520,1777.0650634765625,422.947265625
25io6a70,expfm_new_600m,10,600000000,590069760,1788.3836669921875,429.6279296875
25io6a70,expfm_new_600m,10,600000000,600064000,1797.570556640625,427.91796875
48icppj0,expfm_new_600m,20,600000000,10076160,516.6556396484375,202.6787109375
48icppj0,expfm_new_600m,20,600000000,20070400,629.8435668945312,228.5078125
48icppj0,expfm_new_600m,20,600000000,30064640,709.855712890625,253.3125
48icppj0,expfm_new_600m,20,600000000,40058880,767.960693359375,262.4365234375
48icppj0,expfm_new_600m,20,600000000,50053120,848.9324951171875,273.298828125
48icppj0,expfm_new_600m,20,600000000,60047360,866.8211669921875,275.1728515625
48icppj0,expfm_new_600m,20,600000000,70041600,893.8065185546875,275.6728515625
48icppj0,expfm_new_600m,20,600000000,80035840,935.449462890625,283.634765625
48icppj0,expfm_new_600m,20,600000000,90030080,927.6259155273438,280.71484375
48icppj0,expfm_new_600m,20,600000000,100024320,956.270263671875,287.5546875
48icppj0,expfm_new_600m,20,600000000,110018560,975.4693603515624,290.0283203125
48icppj0,expfm_new_600m,20,600000000,120012800,1040.5284423828125,308.46484375
48icppj0,expfm_new_600m,20,600000000,130007040,1108.787353515625,323.9404296875
48icppj0,expfm_new_600m,20,600000000,140001280,1215.818359375,349.9189453125
48icppj0,expfm_new_600m,20,600000000,150077440,1194.99658203125,347.5205078125
48icppj0,expfm_new_600m,20,600000000,160071680,1247.519287109375,357.0830078125
48icppj0,expfm_new_600m,20,600000000,170065920,1265.3160400390625,358.2880859375
48icppj0,expfm_new_600m,20,600000000,180060160,1301.3310546875,364.025390625
48icppj0,expfm_new_600m,20,600000000,190054400,1273.943603515625,357.083984375
48icppj0,expfm_new_600m,20,600000000,200048640,1254.90966796875,350.4677734375
48icppj0,expfm_new_600m,20,600000000,210042880,1332.789306640625,364.1953125
48icppj0,expfm_new_600m,20,600000000,220037120,1364.5595703125,367.1337890625
48icppj0,expfm_new_600m,20,600000000,230031360,1322.0240478515625,356.291015625
48icppj0,expfm_new_600m,20,600000000,240025600,1360.028564453125,368.5390625
48icppj0,expfm_new_600m,20,600000000,250019840,1388.349365234375,365.9931640625
48icppj0,expfm_new_600m,20,600000000,260014080,1408.177734375,371.396484375
48icppj0,expfm_new_600m,20,600000000,270008320,1446.68310546875,380.986328125
48icppj0,expfm_new_600m,20,600000000,280002560,1461.781982421875,380.27734375
48icppj0,expfm_new_600m,20,600000000,290078720,1449.2611083984375,376.9482421875
48icppj0,expfm_new_600m,20,600000000,300072960,1494.7763671875,386.3828125
48icppj0,expfm_new_600m,20,600000000,310067200,1487.945068359375,391.0439453125
48icppj0,expfm_new_600m,20,600000000,320061440,1498.7161865234375,388.9609375
48icppj0,expfm_new_600m,20,600000000,330055680,1497.63232421875,385.767578125
48icppj0,expfm_new_600m,20,600000000,340049920,1541.05224609375,396.439453125
48icppj0,expfm_new_600m,20,600000000,350044160,1531.2080078125,388.93359375
48icppj0,expfm_new_600m,20,600000000,360038400,1539.012451171875,393.58984375
48icppj0,expfm_new_600m,20,600000000,370032640,1508.5130615234375,383.6923828125
48icppj0,expfm_new_600m,20,600000000,380026880,1494.341796875,381.8330078125
48icppj0,expfm_new_600m,20,600000000,390021120,1539.9302978515625,393.0302734375
48icppj0,expfm_new_600m,20,600000000,400015360,1514.821044921875,387.78125
48icppj0,expfm_new_600m,20,600000000,410009600,1546.736083984375,393.150390625
48icppj0,expfm_new_600m,20,600000000,420003840,1540.3851318359375,389.66796875
48icppj0,expfm_new_600m,20,600000000,430080000,1528.274658203125,388.703125
48icppj0,expfm_new_600m,20,600000000,440074240,1574.348388671875,397.1962890625
48icppj0,expfm_new_600m,20,600000000,450068480,1601.4779052734375,402.4775390625
48icppj0,expfm_new_600m,20,600000000,460062720,1597.663330078125,402.4892578125
48icppj0,expfm_new_600m,20,600000000,470056960,1592.1005859375,403.1162109375
48icppj0,expfm_new_600m,20,600000000,480051200,1561.69677734375,392.9384765625
48icppj0,expfm_new_600m,20,600000000,490045440,1604.144287109375,401.482421875
48icppj0,expfm_new_600m,20,600000000,500039680,1611.553466796875,404.3037109375
48icppj0,expfm_new_600m,20,600000000,510033920,1616.851318359375,404.11328125
48icppj0,expfm_new_600m,20,600000000,520028160,1600.4439697265625,401.734375
48icppj0,expfm_new_600m,20,600000000,530022400,1633.2940673828125,407.8271484375
48icppj0,expfm_new_600m,20,600000000,540016640,1625.44775390625,405.6015625
48icppj0,expfm_new_600m,20,600000000,550010880,1643.828857421875,409.2421875
48icppj0,expfm_new_600m,20,600000000,560005120,1636.148681640625,406.505859375
48icppj0,expfm_new_600m,20,600000000,570081280,1611.8511962890625,400.517578125
48icppj0,expfm_new_600m,20,600000000,580075520,1633.987060546875,404.9130859375
48icppj0,expfm_new_600m,20,600000000,590069760,1654.304443359375,409.716796875
48icppj0,expfm_new_600m,20,600000000,600064000,1639.313720703125,402.873046875
6cbzq5on,expfm_new_600m,50,600000000,10076160,497.21868896484375,204.0224609375
6cbzq5on,expfm_new_600m,50,600000000,20070400,539.935302734375,212.4013671875
6cbzq5on,expfm_new_600m,50,600000000,30064640,702.390869140625,250.505859375
6cbzq5on,expfm_new_600m,50,600000000,40058880,743.9984130859375,260.2822265625
6cbzq5on,expfm_new_600m,50,600000000,50053120,761.050537109375,259.0732421875
6cbzq5on,expfm_new_600m,50,600000000,60047360,792.2054443359375,263.5537109375
6cbzq5on,expfm_new_600m,50,600000000,70041600,840.4041748046875,274.10546875
6cbzq5on,expfm_new_600m,50,600000000,80035840,852.5861206054688,273.6103515625
6cbzq5on,expfm_new_600m,50,600000000,90030080,867.1961669921875,277.4580078125
6cbzq5on,expfm_new_600m,50,600000000,100024320,844.593505859375,270.2470703125
6cbzq5on,expfm_new_600m,50,600000000,110018560,892.5555419921875,279.6572265625
6cbzq5on,expfm_new_600m,50,600000000,120012800,878.657470703125,274.072265625
6cbzq5on,expfm_new_600m,50,600000000,130007040,917.348388671875,282.5244140625
6cbzq5on,expfm_new_600m,50,600000000,140001280,922.9249267578124,282.5810546875
6cbzq5on,expfm_new_600m,50,600000000,150077440,929.9398193359376,283.8134765625
6cbzq5on,expfm_new_600m,50,600000000,160071680,939.8820190429688,289.0791015625
6cbzq5on,expfm_new_600m,50,600000000,170065920,946.9805908203124,287.0859375
6cbzq5on,expfm_new_600m,50,600000000,180060160,984.8760375976562,299.892578125
6cbzq5on,expfm_new_600m,50,600000000,190054400,990.536865234375,301.591796875
6cbzq5on,expfm_new_600m,50,600000000,200048640,1018.1405029296876,304.3896484375
6cbzq5on,expfm_new_600m,50,600000000,210042880,1048.708740234375,312.2919921875
6cbzq5on,expfm_new_600m,50,600000000,220037120,1069.1876220703125,323.0791015625
6cbzq5on,expfm_new_600m,50,600000000,230031360,1083.45263671875,323.5751953125
6cbzq5on,expfm_new_600m,50,600000000,240025600,1098.1666259765625,326.4140625
6cbzq5on,expfm_new_600m,50,600000000,250019840,1122.3939208984375,330.673828125
6cbzq5on,expfm_new_600m,50,600000000,260014080,1158.65869140625,340.4775390625
6cbzq5on,expfm_new_600m,50,600000000,270008320,1145.288818359375,338.326171875
6cbzq5on,expfm_new_600m,50,600000000,280002560,1155.337158203125,339.7373046875
6cbzq5on,expfm_new_600m,50,600000000,290078720,1180.8038330078125,346.40234375
6cbzq5on,expfm_new_600m,50,600000000,300072960,1193.51904296875,350.828125
6cbzq5on,expfm_new_600m,50,600000000,310067200,1217.119140625,355.82421875
6cbzq5on,expfm_new_600m,50,600000000,320061440,1248.6634521484375,361.658203125
6cbzq5on,expfm_new_600m,50,600000000,330055680,1245.1339111328125,359.720703125
6cbzq5on,expfm_new_600m,50,600000000,340049920,1254.1119384765625,359.830078125
6cbzq5on,expfm_new_600m,50,600000000,350044160,1228.7158203125,352.306640625
6cbzq5on,expfm_new_600m,50,600000000,360038400,1232.366455078125,354.876953125
6cbzq5on,expfm_new_600m,50,600000000,370032640,1248.4945068359375,357.6279296875
6cbzq5on,expfm_new_600m,50,600000000,380026880,1304.824462890625,366.3115234375
6cbzq5on,expfm_new_600m,50,600000000,390021120,1294.5772705078125,366.0341796875
6cbzq5on,expfm_new_600m,50,600000000,400015360,1284.719482421875,360.375
6cbzq5on,expfm_new_600m,50,600000000,410009600,1302.127685546875,364.96875
6cbzq5on,expfm_new_600m,50,600000000,420003840,1300.2606201171875,363.1640625
6cbzq5on,expfm_new_600m,50,600000000,430080000,1316.378173828125,364.5341796875
6cbzq5on,expfm_new_600m,50,600000000,440074240,1309.51025390625,365.8369140625
6cbzq5on,expfm_new_600m,50,600000000,450068480,1303.130126953125,360.1875
6cbzq5on,expfm_new_600m,50,600000000,460062720,1316.484130859375,365.97265625
6cbzq5on,expfm_new_600m,50,600000000,470056960,1313.0341796875,363.1103515625
6cbzq5on,expfm_new_600m,50,600000000,480051200,1253.259033203125,353.169921875
6cbzq5on,expfm_new_600m,50,600000000,490045440,1309.9107666015625,359.9541015625
6cbzq5on,expfm_new_600m,50,600000000,500039680,1293.780029296875,357.6943359375
6cbzq5on,expfm_new_600m,50,600000000,510033920,1299.9248046875,360.576171875
6cbzq5on,expfm_new_600m,50,600000000,520028160,1280.174072265625,356.04296875
6cbzq5on,expfm_new_600m,50,600000000,530022400,1270.028076171875,356.1279296875
6cbzq5on,expfm_new_600m,50,600000000,540016640,1342.7154541015625,369.8310546875
6cbzq5on,expfm_new_600m,50,600000000,550010880,1365.483642578125,371.359375
6cbzq5on,expfm_new_600m,50,600000000,560005120,1373.3955078125,375.62109375
6cbzq5on,expfm_new_600m,50,600000000,570081280,1366.272216796875,373.3291015625
6cbzq5on,expfm_new_600m,50,600000000,580075520,1400.216796875,378.931640625
6cbzq5on,expfm_new_600m,50,600000000,590069760,1331.6253662109375,363.2470703125
6cbzq5on,expfm_new_600m,50,600000000,600064000,1355.3756103515625,370.0908203125
oof7uath,expfm_old_600m,0,600000000,10076160,660.1954345703125,230.5654296875
oof7uath,expfm_old_600m,0,600000000,20070400,825.6746215820312,259.0810546875
oof7uath,expfm_old_600m,0,600000000,30064640,946.387939453125,271.5712890625
oof7uath,expfm_old_600m,0,600000000,40058880,1034.574951171875,282.916015625
oof7uath,expfm_old_600m,0,600000000,50053120,1228.095458984375,336.4580078125
oof7uath,expfm_old_600m,0,600000000,60047360,1393.002197265625,361.46875
oof7uath,expfm_old_600m,0,600000000,70041600,1581.7003173828125,399.24609375
oof7uath,expfm_old_600m,0,600000000,80035840,1637.851318359375,406.287109375
oof7uath,expfm_old_600m,0,600000000,90030080,1685.58154296875,414.712890625
oof7uath,expfm_old_600m,0,600000000,100024320,1697.8916015625,414.146484375
oof7uath,expfm_old_600m,0,600000000,110018560,1739.895751953125,422.412109375
oof7uath,expfm_old_600m,0,600000000,120012800,1794.8355712890625,432.048828125
oof7uath,expfm_old_600m,0,600000000,130007040,1824.296875,435.2138671875
oof7uath,expfm_old_600m,0,600000000,140001280,1841.4013671875,438.7685546875
oof7uath,expfm_old_600m,0,600000000,150077440,1827.310546875,432.9306640625
oof7uath,expfm_old_600m,0,600000000,160071680,1850.1646728515625,439.3681640625
oof7uath,expfm_old_600m,0,600000000,170065920,1866.0792236328125,437.90625
oof7uath,expfm_old_600m,0,600000000,180060160,1842.307373046875,434.53515625
oof7uath,expfm_old_600m,0,600000000,190054400,1863.614013671875,434.93359375
oof7uath,expfm_old_600m,0,600000000,200048640,1847.446044921875,431.7568359375
oof7uath,expfm_old_600m,0,600000000,210042880,1907.180908203125,443.0361328125
oof7uath,expfm_old_600m,0,600000000,220037120,1897.228271484375,439.8037109375
oof7uath,expfm_old_600m,0,600000000,230031360,1909.24609375,442.220703125
oof7uath,expfm_old_600m,0,600000000,240025600,1918.5889892578125,442.9951171875
oof7uath,expfm_old_600m,0,600000000,250019840,1915.48681640625,440.955078125
oof7uath,expfm_old_600m,0,600000000,260014080,1921.9315185546875,442.2177734375
oof7uath,expfm_old_600m,0,600000000,270008320,1927.09912109375,442.310546875
oof7uath,expfm_old_600m,0,600000000,280002560,1929.54296875,442.01953125
oof7uath,expfm_old_600m,0,600000000,290078720,1940.355712890625,443.8525390625
oof7uath,expfm_old_600m,0,600000000,300072960,1932.094970703125,442.4189453125
oof7uath,expfm_old_600m,0,600000000,310067200,1933.597412109375,442.109375
oof7uath,expfm_old_600m,0,600000000,320061440,1936.556884765625,442.5224609375
oof7uath,expfm_old_600m,0,600000000,330055680,1943.0491943359373,444.3349609375
oof7uath,expfm_old_600m,0,600000000,340049920,1943.3697509765625,442.6171875
oof7uath,expfm_old_600m,0,600000000,350044160,1953.938720703125,445.3203125
oof7uath,expfm_old_600m,0,600000000,360038400,1939.366943359375,442.3232421875
oof7uath,expfm_old_600m,0,600000000,370032640,1930.5833740234373,441.6181640625
oof7uath,expfm_old_600m,0,600000000,380026880,1950.8594970703125,443.4794921875
oof7uath,expfm_old_600m,0,600000000,390021120,1946.5654296875,442.505859375
oof7uath,expfm_old_600m,0,600000000,400015360,1954.9217529296875,444.1279296875
oof7uath,expfm_old_600m,0,600000000,410009600,1960.896240234375,444.654296875
oof7uath,expfm_old_600m,0,600000000,420003840,1964.384765625,445.34375
oof7uath,expfm_old_600m,0,600000000,430080000,1963.159912109375,444.97265625
oof7uath,expfm_old_600m,0,600000000,440074240,1966.9327392578125,445.5966796875
oof7uath,expfm_old_600m,0,600000000,450068480,1924.04296875,440.2666015625
oof7uath,expfm_old_600m,0,600000000,460062720,1963.9610595703125,445.994140625
oof7uath,expfm_old_600m,0,600000000,470056960,1946.3603515625,441.5693359375
oof7uath,expfm_old_600m,0,600000000,480051200,1957.75390625,443.8671875
oof7uath,expfm_old_600m,0,600000000,490045440,1967.662109375,444.9345703125
oof7uath,expfm_old_600m,0,600000000,500039680,1976.9140625,445.7958984375
oof7uath,expfm_old_600m,0,600000000,510033920,1969.259765625,445.67578125
oof7uath,expfm_old_600m,0,600000000,520028160,1971.502197265625,444.267578125
oof7uath,expfm_old_600m,0,600000000,530022400,1975.79443359375,445.78125
oof7uath,expfm_old_600m,0,600000000,540016640,1966.3818359375,444.7568359375
oof7uath,expfm_old_600m,0,600000000,550010880,1959.4295654296875,442.939453125
oof7uath,expfm_old_600m,0,600000000,560005120,1978.48291015625,446.212890625
