wandb_id,condition,cohort,budget,delay,seed,step,reward_mean,reward_smooth
emgexiis,flat_forward_model,primary,1000000000,0,46,171786240,963.6575927734376,961.9233577952665
emgexiis,flat_forward_model,primary,1000000000,0,46,172277760,963.9176025390624,961.9527013442096
emgexiis,flat_forward_model,primary,1000000000,0,46,173015040,963.1172485351562,962.1381189682904
emgexiis,flat_forward_model,primary,1000000000,0,46,173506560,963.4013671875,962.2366333007812
emgexiis,flat_forward_model,primary,1000000000,0,46,174243840,963.9849853515624,962.2544124827665
emgexiis,flat_forward_model,primary,1000000000,0,46,174735360,964.474609375,962.2592593922335
emgexiis,flat_forward_model,primary,1000000000,0,46,175226880,964.2305908203124,962.4601763556985
emgexiis,flat_forward_model,primary,1000000000,0,46,175964160,963.794921875,962.5192799287684
emgexiis,flat_forward_model,primary,1000000000,0,46,176455680,963.08984375,962.5316233915441
emgexiis,flat_forward_model,primary,1000000000,0,46,177192960,963.78369140625,962.6766357421875
emgexiis,flat_forward_model,primary,1000000000,0,46,177684480,962.9586181640624,962.8798540900735
emgexiis,flat_forward_model,primary,1000000000,0,46,178421760,963.387451171875,962.8586641199448
emgexiis,flat_forward_model,primary,1000000000,0,46,178913280,964.9241943359376,963.105666216682
emgexiis,flat_forward_model,primary,1000000000,0,46,179404800,963.7011108398438,963.3122163660386
emgexiis,flat_forward_model,primary,1000000000,0,46,180142080,963.9774169921876,963.6133889590992
emgexiis,flat_forward_model,primary,1000000000,0,46,180633600,964.67626953125,963.7281637752758
emgexiis,flat_forward_model,primary,1000000000,0,46,181370880,963.6622314453124,963.8082203584559
emgexiis,flat_forward_model,primary,1000000000,0,46,181862400,963.3295288085938,963.788922478171
emgexiis,flat_forward_model,primary,1000000000,0,46,182599680,963.6505126953124,963.7732113108915
emgexiis,flat_forward_model,primary,1000000000,0,46,183091200,964.3428344726562,963.8453046013327
emgexiis,flat_forward_model,primary,1000000000,0,46,183828480,964.9118041992188,963.9341538373162
emgexiis,flat_forward_model,primary,1000000000,0,46,184320000,965.435791015625,964.0194953469669
emgexiis,flat_forward_model,primary,1000000000,0,46,184811520,963.4087524414062,963.956797880285
emgexiis,flat_forward_model,primary,1000000000,0,46,185548800,965.669189453125,964.0414213292739
emgexiis,flat_forward_model,primary,1000000000,0,46,186040320,965.1536254882812,964.1213450712316
emgexiis,flat_forward_model,primary,1000000000,0,46,186777600,965.35791015625,964.2547607421875
emgexiis,flat_forward_model,primary,1000000000,0,46,187269120,965.3302612304688,964.3457354377298
emgexiis,flat_forward_model,primary,1000000000,0,46,188006400,966.5357666015624,964.5561559340533
emgexiis,flat_forward_model,primary,1000000000,0,46,188497920,965.7333984375,964.6941528320312
emgexiis,flat_forward_model,primary,1000000000,0,46,189235200,966.4512939453124,964.783982220818
emgexiis,flat_forward_model,primary,1000000000,0,46,189726720,966.1365356445312,964.9272425034467
emgexiis,flat_forward_model,primary,1000000000,0,46,190218240,965.906982421875,965.0407463522519
emgexiis,flat_forward_model,primary,1000000000,0,46,190955520,965.840087890625,965.1092062557445
emgexiis,flat_forward_model,primary,1000000000,0,46,191447040,966.7860717773438,965.2929615693934
emgexiis,flat_forward_model,primary,1000000000,0,46,192184320,965.49267578125,965.4202055089614
emgexiis,flat_forward_model,primary,1000000000,0,46,192675840,966.0926513671876,965.563860724954
emgexiis,flat_forward_model,primary,1000000000,0,46,193413120,965.501220703125,965.6320010914523
emgexiis,flat_forward_model,primary,1000000000,0,46,193904640,965.5516357421876,965.6696382410386
emgexiis,flat_forward_model,primary,1000000000,0,46,194641920,965.6769409179688,965.6838235294117
emgexiis,flat_forward_model,primary,1000000000,0,46,195133440,966.3732299804688,965.8582045611213
emgexiis,flat_forward_model,primary,1000000000,0,46,195624960,966.58740234375,965.9122170840992
emgexiis,flat_forward_model,primary,1000000000,0,46,196362240,966.283203125,965.9786628274356
emgexiis,flat_forward_model,primary,1000000000,0,46,196853760,966.222412109375,966.0295158835019
emgexiis,flat_forward_model,primary,1000000000,0,46,197591040,966.10498046875,966.0750876034008
emgexiis,flat_forward_model,primary,1000000000,0,46,198082560,966.579833984375,966.0776798023898
emgexiis,flat_forward_model,primary,1000000000,0,46,198819840,966.7830810546876,966.1394258386948
emgexiis,flat_forward_model,primary,1000000000,0,46,199311360,966.1092529296876,966.1193057789523
emgexiis,flat_forward_model,primary,1000000000,0,46,199802880,966.7501831054688,966.1554026884191
emgexiis,flat_forward_model,primary,1000000000,0,46,200540160,966.869873046875,966.2120433134191
emgexiis,flat_forward_model,primary,1000000000,0,46,201031680,967.1500854492188,966.2891019933364
emgexiis,flat_forward_model,primary,1000000000,0,46,201768960,967.656982421875,966.34033203125
emgexiis,flat_forward_model,primary,1000000000,0,46,202260480,967.4652099609376,966.4563634535846
emgexiis,flat_forward_model,primary,1000000000,0,46,202997760,966.3605346679688,966.472121294807
emgexiis,flat_forward_model,primary,1000000000,0,46,203489280,967.3172607421876,966.5789471794577
emgexiis,flat_forward_model,primary,1000000000,0,46,204226560,966.062255859375,966.6089836569394
emgexiis,flat_forward_model,primary,1000000000,0,46,204718080,967.10986328125,966.6932732077206
emgexiis,flat_forward_model,primary,1000000000,0,46,205209600,967.748291015625,966.774159150965
emgexiis,flat_forward_model,primary,1000000000,0,46,205946880,967.7698974609376,966.8437176872702
emgexiis,flat_forward_model,primary,1000000000,0,46,206438400,967.8153076171876,966.9338414809283
emgexiis,flat_forward_model,primary,1000000000,0,46,207175680,967.7457275390624,967.02344827091
emgexiis,flat_forward_model,primary,1000000000,0,46,207667200,968.0047607421876,967.1352000517004
emgexiis,flat_forward_model,primary,1000000000,0,46,208404480,967.9143676757812,967.2137020335477
emgexiis,flat_forward_model,primary,1000000000,0,46,208896000,967.1329345703124,967.234281652114
emgexiis,flat_forward_model,primary,1000000000,0,46,209633280,967.5111083984376,967.316743738511
emgexiis,flat_forward_model,primary,1000000000,0,46,210124800,968.0653076171876,967.3941040039062
emgexiis,flat_forward_model,primary,1000000000,0,46,210616320,968.8680419921876,967.5116433536305
emgexiis,flat_forward_model,primary,1000000000,0,46,211353600,968.6394653320312,967.5992539349725
emgexiis,flat_forward_model,primary,1000000000,0,46,211845120,969.4675903320312,967.7057602826287
emgexiis,flat_forward_model,primary,1000000000,0,46,212582400,967.9873046875,967.7364717371323
emgexiis,flat_forward_model,primary,1000000000,0,46,213073920,968.990478515625,967.8911743164062
emgexiis,flat_forward_model,primary,1000000000,0,46,213811200,968.960205078125,967.9878181008731
emgexiis,flat_forward_model,primary,1000000000,0,46,214302720,968.41162109375,968.1260160558364
emgexiis,flat_forward_model,primary,1000000000,0,46,215040000,968.4995727539062,968.207763671875
emgexiis,flat_forward_model,primary,1000000000,0,46,215531520,968.3367309570312,968.2423777860754
emgexiis,flat_forward_model,primary,1000000000,0,46,216023040,968.52490234375,968.2867898380055
emgexiis,flat_forward_model,primary,1000000000,0,46,216760320,969.2322998046876,968.3701423196231
emgexiis,flat_forward_model,primary,1000000000,0,46,217251840,968.8726806640624,968.4364336799173
emgexiis,flat_forward_model,primary,1000000000,0,46,217989120,968.043701171875,968.4387242934283
emgexiis,flat_forward_model,primary,1000000000,0,46,218480640,967.9745483398438,968.4422643324908
emgexiis,flat_forward_model,primary,1000000000,0,46,219217920,969.1776123046876,968.5625394933364
emgexiis,flat_forward_model,primary,1000000000,0,46,219709440,969.4966430664062,968.6793356502758
emgexiis,flat_forward_model,primary,1000000000,0,46,220200960,969.382568359375,968.7568215762867
emgexiis,flat_forward_model,primary,1000000000,0,46,220938240,969.446533203125,968.7908504710477
emgexiis,flat_forward_model,primary,1000000000,0,46,221429760,969.4854736328124,968.8406156652114
emgexiis,flat_forward_model,primary,1000000000,0,46,222167040,969.8847045898438,968.8651517980239
emgexiis,flat_forward_model,primary,1000000000,0,46,222658560,969.3019409179688,968.9424833409927
emgexiis,flat_forward_model,primary,1000000000,0,46,223395840,969.3885498046876,968.9658992991727
emgexiis,flat_forward_model,primary,1000000000,0,46,223887360,969.0909423828124,968.9735897288602
emgexiis,flat_forward_model,primary,1000000000,0,46,224624640,969.5750122070312,969.0420245002298
emgexiis,flat_forward_model,primary,1000000000,0,46,225116160,968.695068359375,969.0535242417279
emgexiis,flat_forward_model,primary,1000000000,0,46,225607680,968.1201782226562,969.0407858455883
emgexiis,flat_forward_model,primary,1000000000,0,46,226344960,968.7667236328124,969.0550106272977
emgexiis,flat_forward_model,primary,1000000000,0,46,226836480,968.2572021484376,968.997651941636
emgexiis,flat_forward_model,primary,1000000000,0,46,227573760,969.287353515625,969.0220444623162
emgexiis,flat_forward_model,primary,1000000000,0,46,228065280,969.0533447265624,969.0814352596508
emgexiis,flat_forward_model,primary,1000000000,0,46,228802560,970.54150390625,969.23243264591
emgexiis,flat_forward_model,primary,1000000000,0,46,229294080,970.2760009765624,969.2970437442555
emgexiis,flat_forward_model,primary,1000000000,0,46,230031360,969.82373046875,969.3162841796875
emgexiis,flat_forward_model,primary,1000000000,0,46,230522880,970.1849365234376,969.3634823069852
emgexiis,flat_forward_model,primary,1000000000,0,46,231014400,969.8104248046876,969.3848876953125
emgexiis,flat_forward_model,primary,1000000000,0,46,231751680,969.7899169921876,969.4027961282169
emgexiis,flat_forward_model,primary,1000000000,0,46,232243200,969.3316650390624,969.3702643899356
emgexiis,flat_forward_model,primary,1000000000,0,46,232980480,969.2041015625,969.3645091337316
emgexiis,flat_forward_model,primary,1000000000,0,46,233472000,969.7713623046876,969.3870275160846
emgexiis,flat_forward_model,primary,1000000000,0,46,234209280,969.0731201171876,969.3859791475184
emgexiis,flat_forward_model,primary,1000000000,0,46,234700800,969.833251953125,969.401169720818
emgexiis,flat_forward_model,primary,1000000000,0,46,235438080,966.5518798828124,969.275099810432
emgexiis,flat_forward_model,primary,1000000000,0,46,235929600,969.6486206054688,969.3650081858915
emgexiis,flat_forward_model,primary,1000000000,0,46,236421120,969.4064331054688,969.4026381548713
emgexiis,flat_forward_model,primary,1000000000,0,46,237158400,969.447021484375,969.4726275275735
emgexiis,flat_forward_model,primary,1000000000,0,46,237649920,969.1646728515624,969.4654110179227
emgexiis,flat_forward_model,primary,1000000000,0,46,238387200,969.7540283203124,969.5066276999081
emgexiis,flat_forward_model,primary,1000000000,0,46,238878720,969.9290771484376,969.4706025965073
emgexiis,flat_forward_model,primary,1000000000,0,46,239616000,969.366943359375,969.4171286190258
emgexiis,flat_forward_model,primary,1000000000,0,46,240107520,969.9810791015624,969.4263844209559
emgexiis,flat_forward_model,primary,1000000000,0,46,240844800,970.43603515625,969.4411549287684
emgexiis,flat_forward_model,primary,1000000000,0,46,241336320,969.8572998046876,969.4439122817096
emgexiis,flat_forward_model,primary,1000000000,0,46,241827840,970.4388427734376,969.482084386489
emgexiis,flat_forward_model,primary,1000000000,0,46,242565120,969.1428833007812,969.4709795783548
emgexiis,flat_forward_model,primary,1000000000,0,46,243056640,967.65966796875,969.3801305434283
emgexiis,flat_forward_model,primary,1000000000,0,46,243793920,970.8720703125,969.4448780732996
emgexiis,flat_forward_model,primary,1000000000,0,46,244285440,970.671630859375,969.5389081169577
emgexiis,flat_forward_model,primary,1000000000,0,46,245022720,969.8882446289062,969.542142980239
emgexiis,flat_forward_model,primary,1000000000,0,46,245514240,970.7910766601562,969.7915074965533
emgexiis,flat_forward_model,primary,1000000000,0,46,246005760,970.46337890625,969.8394344554227
emgexiis,flat_forward_model,primary,1000000000,0,46,246743040,970.68359375,969.91456155216
emgexiis,flat_forward_model,primary,1000000000,0,46,247234560,970.62890625,969.984084185432
emgexiis,flat_forward_model,primary,1000000000,0,46,247971840,970.7598876953124,970.0779203527114
emgexiis,flat_forward_model,primary,1000000000,0,46,248463360,971.1361083984376,970.1592191808364
emgexiis,flat_forward_model,primary,1000000000,0,46,249200640,967.072021484375,969.9911570829504
emgexiis,flat_forward_model,primary,1000000000,0,46,249692160,970.62353515625,970.0650742474725
emgexiis,flat_forward_model,primary,1000000000,0,46,250429440,970.8508911132812,970.1162396599265
emgexiis,flat_forward_model,primary,1000000000,0,46,250920960,971.0999755859376,970.1552949793198
emgexiis,flat_forward_model,primary,1000000000,0,46,251412480,970.8026123046876,970.2109015969669
emgexiis,flat_forward_model,primary,1000000000,0,46,252149760,971.3760986328124,970.2660342945773
emgexiis,flat_forward_model,primary,1000000000,0,46,252641280,970.6754150390624,970.3561832203585
emgexiis,flat_forward_model,primary,1000000000,0,46,253378560,970.0037841796876,970.4940724092371
emgexiis,flat_forward_model,primary,1000000000,0,46,253870080,970.9723510742188,970.4999712775735
emgexiis,flat_forward_model,primary,1000000000,0,46,254607360,971.4578857421876,970.5462215647977
emgexiis,flat_forward_model,primary,1000000000,0,46,255098880,971.4703369140624,970.6392858168658
emgexiis,flat_forward_model,primary,1000000000,0,46,255836160,971.071044921875,970.6557545381434
emgexiis,flat_forward_model,primary,1000000000,0,46,256327680,971.1968994140624,970.6989028033088
emgexiis,flat_forward_model,primary,1000000000,0,46,256819200,970.946533203125,970.7143698299633
emgexiis,flat_forward_model,primary,1000000000,0,46,257556480,971.269775390625,970.7520680147059
emgexiis,flat_forward_model,primary,1000000000,0,46,258048000,970.8740234375,970.7587818818934
emgexiis,flat_forward_model,primary,1000000000,0,46,258785280,970.9948120117188,970.7504703297335
emgexiis,flat_forward_model,primary,1000000000,0,46,259276800,971.7393798828124,971.0250208237592
emgexiis,flat_forward_model,primary,1000000000,0,46,260014080,971.4937133789062,971.0762077780331
emgexiis,flat_forward_model,primary,1000000000,0,46,260505600,969.8558349609376,971.0176750631894
emgexiis,flat_forward_model,primary,1000000000,0,46,261242880,972.12255859375,971.0778270048254
emgexiis,flat_forward_model,primary,1000000000,0,46,261734400,971.937744140625,971.1445994657629
emgexiis,flat_forward_model,primary,1000000000,0,46,262225920,972.1301879882812,971.1889576631434
emgexiis,flat_forward_model,primary,1000000000,0,46,262963200,972.4072265625,971.2908289292279
emgexiis,flat_forward_model,primary,1000000000,0,46,263454720,971.4553833007812,971.3762171128217
emgexiis,flat_forward_model,primary,1000000000,0,46,264192000,972.154541015625,971.4457576976102
emgexiis,flat_forward_model,primary,1000000000,0,46,264683520,971.9583129882812,971.4751945944394
emgexiis,flat_forward_model,primary,1000000000,0,46,265420800,969.6192626953124,971.3663078756894
emgexiis,flat_forward_model,primary,1000000000,0,46,265912320,972.5752563476562,971.4547909007352
emgexiis,flat_forward_model,primary,1000000000,0,46,266403840,972.3988037109376,971.5254911534927
emgexiis,flat_forward_model,primary,1000000000,0,46,267141120,972.6287841796876,971.6244470932904
emgexiis,flat_forward_model,primary,1000000000,0,46,267632640,972.350341796875,971.6880098230698
emgexiis,flat_forward_model,primary,1000000000,0,46,268369920,971.984375,971.753324620864
emgexiis,flat_forward_model,primary,1000000000,0,46,268861440,972.181640625,971.823138068704
emgexiis,flat_forward_model,primary,1000000000,0,46,269598720,971.570068359375,971.8131785673254
emgexiis,flat_forward_model,primary,1000000000,0,46,270090240,972.1649780273438,971.8526647231158
emgexiis,flat_forward_model,primary,1000000000,0,46,270827520,971.7901000976562,971.9664450252758
emgexiis,flat_forward_model,primary,1000000000,0,46,271319040,970.067138671875,971.8455379710477
emgexiis,flat_forward_model,primary,1000000000,0,46,271810560,973.1008911132812,971.913958381204
emgexiis,flat_forward_model,primary,1000000000,0,46,272547840,973.2984008789062,971.982676786535
emgexiis,flat_forward_model,primary,1000000000,0,46,273039360,973.1541137695312,972.026611328125
emgexiis,flat_forward_model,primary,1000000000,0,46,273776640,972.94384765625,972.1141680549173
emgexiis,flat_forward_model,primary,1000000000,0,46,274268160,972.2902221679688,972.1221492991727
emgexiis,flat_forward_model,primary,1000000000,0,46,275005440,973.156982421875,972.1926592658548
emgexiis,flat_forward_model,primary,1000000000,0,46,275496960,972.4205322265624,972.3574398265165
emgexiis,flat_forward_model,primary,1000000000,0,46,276234240,972.2749633789062,972.3397755342371
emgexiis,flat_forward_model,primary,1000000000,0,46,276725760,972.718505859375,972.3585815429688
emgexiis,flat_forward_model,primary,1000000000,0,46,277217280,972.4071655273438,972.3455451516544
emgexiis,flat_forward_model,primary,1000000000,0,46,277954560,973.1453857421876,972.3923124425552
emgexiis,flat_forward_model,primary,1000000000,0,46,278446080,972.54833984375,972.4254868451287
emgexiis,flat_forward_model,primary,1000000000,0,46,279183360,973.0355224609376,972.4757151884191
emgexiis,flat_forward_model,primary,1000000000,0,46,279674880,973.6705932617188,972.5992754767923
emgexiis,flat_forward_model,primary,1000000000,0,46,280412160,973.0791015625,972.6530474494485
emgexiis,flat_forward_model,primary,1000000000,0,46,280903680,972.602294921875,972.700823615579
emgexiis,flat_forward_model,primary,1000000000,0,46,281640960,972.384765625,972.8371546128217
emgexiis,flat_forward_model,primary,1000000000,0,46,282132480,972.8961181640624,972.8251091452206
emgexiis,flat_forward_model,primary,1000000000,0,46,282624000,972.156494140625,972.7579381606158
emgexiis,flat_forward_model,primary,1000000000,0,46,283361280,973.0798950195312,972.7535723517923
emgexiis,flat_forward_model,primary,1000000000,0,46,283852800,972.9205322265624,972.7522008559283
emgexiis,flat_forward_model,primary,1000000000,0,46,284590080,972.9598999023438,972.7915936638327
emgexiis,flat_forward_model,primary,1000000000,0,46,285081600,973.7235107421876,972.8249188591452
emgexiis,flat_forward_model,primary,1000000000,0,46,285818880,973.405029296875,972.8828304515165
emgexiis,flat_forward_model,primary,1000000000,0,46,286310400,970.4788818359376,972.7771785960477
emgexiis,flat_forward_model,primary,1000000000,0,46,286801920,973.7724609375,972.8391759535846
emgexiis,flat_forward_model,primary,1000000000,0,46,287539200,973.0624389648438,972.8777214499081
emgexiis,flat_forward_model,primary,1000000000,0,46,288030720,973.507568359375,972.8990263097427
emgexiis,flat_forward_model,primary,1000000000,0,46,288768000,973.2172241210938,972.938372443704
emgexiis,flat_forward_model,primary,1000000000,0,46,289259520,973.5472412109376,972.9684735466452
emgexiis,flat_forward_model,primary,1000000000,0,46,289996800,972.7978515625,972.9171357996323
emgexiis,flat_forward_model,primary,1000000000,0,46,290488320,973.7945556640624,972.9592213350184
emgexiis,flat_forward_model,primary,1000000000,0,46,291225600,973.50927734375,973.0125732421875
emgexiis,flat_forward_model,primary,1000000000,0,46,291717120,973.9107666015624,973.1023380055148
emgexiis,flat_forward_model,primary,1000000000,0,46,292208640,973.94970703125,973.1643138212316
emgexiis,flat_forward_model,primary,1000000000,0,46,292945920,973.5164794921876,973.2443129595588
emgexiis,flat_forward_model,primary,1000000000,0,46,293437440,974.2568359375,973.3135447782629
emgexiis,flat_forward_model,primary,1000000000,0,46,294174720,973.8264770507812,973.3668356502758
emgexiis,flat_forward_model,primary,1000000000,0,46,294666240,973.987060546875,973.42725686466
emgexiis,flat_forward_model,primary,1000000000,0,46,295403520,974.1414184570312,973.4518396714154
emgexiis,flat_forward_model,primary,1000000000,0,46,295895040,974.4075927734376,973.5108139935662
emgexiis,flat_forward_model,primary,1000000000,0,46,296632320,973.9895629882812,973.7173246495864
emgexiis,flat_forward_model,primary,1000000000,0,46,297123840,973.6715698242188,973.7113898782169
emgexiis,flat_forward_model,primary,1000000000,0,46,297615360,973.5462646484376,973.739850212546
emgexiis,flat_forward_model,primary,1000000000,0,46,298352640,973.3629150390624,973.731341193704
emgexiis,flat_forward_model,primary,1000000000,0,46,298844160,973.652099609375,973.7569221047794
emgexiis,flat_forward_model,primary,1000000000,0,46,299581440,974.1932373046876,973.794921875
emgexiis,flat_forward_model,primary,1000000000,0,46,300072960,973.9462890625,973.8624770220588
emgexiis,flat_forward_model,primary,1000000000,0,46,300810240,973.6048583984376,973.851318359375
emgexiis,flat_forward_model,primary,1000000000,0,46,301301760,974.2298583984376,973.893705480239
emgexiis,flat_forward_model,primary,1000000000,0,46,302039040,973.846435546875,973.8899213005515
emgexiis,flat_forward_model,primary,1000000000,0,46,302530560,974.0321655273438,973.8947718003217
emgexiis,flat_forward_model,primary,1000000000,0,46,303022080,973.7877807617188,973.9107306985294
emgexiis,flat_forward_model,primary,1000000000,0,46,303759360,973.7202758789062,973.8791683421415
emgexiis,flat_forward_model,primary,1000000000,0,46,304250880,973.8472900390624,973.8803926355698
emgexiis,flat_forward_model,primary,1000000000,0,46,304988160,973.6650390625,973.8614501953125
emgexiis,flat_forward_model,primary,1000000000,0,46,305479680,973.811767578125,973.8420589671415
emgexiis,flat_forward_model,primary,1000000000,0,46,306216960,973.4327392578124,973.784714642693
emgexiis,flat_forward_model,primary,1000000000,0,46,306708480,973.41015625,973.7506318933823
emgexiis,flat_forward_model,primary,1000000000,0,46,307200000,973.5278930664062,973.7421803193934
emgexiis,flat_forward_model,primary,1000000000,0,46,307937280,973.2056274414062,973.7221428366269
emgexiis,flat_forward_model,primary,1000000000,0,46,308428800,973.3640747070312,973.7222110523898
emgexiis,flat_forward_model,primary,1000000000,0,46,309166080,973.360107421875,973.7050350413602
emgexiis,flat_forward_model,primary,1000000000,0,46,309657600,973.3221435546876,973.6537942325367
emgexiis,flat_forward_model,primary,1000000000,0,46,310394880,973.5430908203124,973.6300766888787
emgexiis,flat_forward_model,primary,1000000000,0,46,310886400,973.7825927734376,973.640531652114
emgexiis,flat_forward_model,primary,1000000000,0,46,311623680,972.7297973632812,973.552292767693
emgexiis,flat_forward_model,primary,1000000000,0,46,312115200,973.35986328125,973.523670869715
emgexiis,flat_forward_model,primary,1000000000,0,46,312606720,973.2930297851562,973.4801922966452
emgexiis,flat_forward_model,primary,1000000000,0,46,313344000,973.2972412109376,973.4513370289523
emgexiis,flat_forward_model,primary,1000000000,0,46,313835520,973.5545654296876,973.4415893554688
emgexiis,flat_forward_model,primary,1000000000,0,46,314572800,971.656005859375,973.3126902860754
emgexiis,flat_forward_model,primary,1000000000,0,46,315064320,973.0818481445312,973.2783849379596
emgexiis,flat_forward_model,primary,1000000000,0,46,315801600,972.9317626953124,973.2266199448529
emgexiis,flat_forward_model,primary,1000000000,0,46,316293120,972.7706909179688,973.1876759248621
emgexiis,flat_forward_model,primary,1000000000,0,46,317030400,973.2276611328124,973.1769409179688
emgexiis,flat_forward_model,primary,1000000000,0,46,317521920,973.1409912109376,973.1541819852941
emgexiis,flat_forward_model,primary,1000000000,0,46,318013440,973.6522216796876,973.1804522346048
emgexiis,flat_forward_model,primary,1000000000,0,46,318750720,973.8443603515624,973.2087043313419
emgexiis,flat_forward_model,primary,1000000000,0,46,319242240,973.7620849609376,973.2323500689338
emgexiis,flat_forward_model,primary,1000000000,0,46,319979520,973.7518310546876,973.2576258042279
emgexiis,flat_forward_model,primary,1000000000,0,46,320471040,972.9785766601562,973.2244190889246
emgexiis,flat_forward_model,primary,1000000000,0,46,321208320,974.01611328125,973.2381555893842
emgexiis,flat_forward_model,primary,1000000000,0,46,321699840,973.529541015625,973.2851993336398
emgexiis,flat_forward_model,primary,1000000000,0,46,322437120,973.068115234375,973.2680376838235
emgexiis,flat_forward_model,primary,1000000000,0,46,322928640,973.8917236328124,973.3032549689798
emgexiis,flat_forward_model,primary,1000000000,0,46,323420160,974.4783325195312,973.3727309283088
emgexiis,flat_forward_model,primary,1000000000,0,46,324157440,974.1573486328124,973.4081887637867
emgexiis,flat_forward_model,primary,1000000000,0,46,324648960,973.858154296875,973.5377269071691
emgexiis,flat_forward_model,primary,1000000000,0,46,325386240,973.997314453125,973.5915778664981
emgexiis,flat_forward_model,primary,1000000000,0,46,325877760,974.1903076171876,973.6656099207261
emgexiis,flat_forward_model,primary,1000000000,0,46,326615040,974.1258544921876,973.7453254250919
emgexiis,flat_forward_model,primary,1000000000,0,46,327106560,974.1490478515624,973.7995246438419
emgexiis,flat_forward_model,primary,1000000000,0,46,327843840,973.1779174804688,973.8016967773438
emgexiis,flat_forward_model,primary,1000000000,0,46,328335360,973.7662963867188,973.8084070542279
emgexiis,flat_forward_model,primary,1000000000,0,46,328826880,973.7340087890624,973.8019157858456
emgexiis,flat_forward_model,primary,1000000000,0,46,329564160,974.448486328125,973.8422923368566
emgexiis,flat_forward_model,primary,1000000000,0,46,330055680,974.630615234375,973.8939855238971
emgexiis,flat_forward_model,primary,1000000000,0,46,330792960,974.408203125,973.9780811982996
emgexiis,flat_forward_model,primary,1000000000,0,46,331284480,972.66015625,973.8983190199908
emgexiis,flat_forward_model,primary,1000000000,0,46,332021760,974.8038330078124,973.9732773724725
emgexiis,flat_forward_model,primary,1000000000,0,46,332513280,974.2874145507812,974.0450008616727
emgexiis,flat_forward_model,primary,1000000000,0,46,333004800,974.4100341796876,974.0754897173713
emgexiis,flat_forward_model,primary,1000000000,0,46,333742080,974.4566650390624,974.0742151596967
emgexiis,flat_forward_model,primary,1000000000,0,46,334233600,974.3880004882812,974.0877829159008
emgexiis,flat_forward_model,primary,1000000000,0,46,334970880,974.796875,974.1430017807904
emgexiis,flat_forward_model,primary,1000000000,0,46,335462400,974.614013671875,974.1792782054227
emgexiis,flat_forward_model,primary,1000000000,0,46,336199680,974.5208740234376,974.1987232881434
emgexiis,flat_forward_model,primary,1000000000,0,46,336691200,975.2012939453124,974.2619844324448
emgexiis,flat_forward_model,primary,1000000000,0,46,337428480,974.7463989257812,974.2971227309283
emgexiis,flat_forward_model,primary,1000000000,0,46,337920000,974.470458984375,974.3731545840992
emgexiis,flat_forward_model,primary,1000000000,0,46,338411520,974.654541015625,974.4254042681525
emgexiis,flat_forward_model,primary,1000000000,0,46,339148800,974.654541015625,974.4795532226562
emgexiis,flat_forward_model,primary,1000000000,0,46,339640320,974.373046875,974.4751156077665
emgexiis,flat_forward_model,primary,1000000000,0,46,340377600,975.1036376953124,974.50294045841
emgexiis,flat_forward_model,primary,1000000000,0,46,340869120,974.737548828125,974.5223137350644
emgexiis,flat_forward_model,primary,1000000000,0,46,341606400,974.1295166015624,974.608746696921
emgexiis,flat_forward_model,primary,1000000000,0,46,342097920,974.38427734375,974.5840669519761
emgexiis,flat_forward_model,primary,1000000000,0,46,342835200,974.2305908203124,974.5807243795956
emgexiis,flat_forward_model,primary,1000000000,0,46,343326720,974.6380615234376,974.5941377527573
emgexiis,flat_forward_model,primary,1000000000,0,46,343818240,974.8900756835938,974.6196324965533
emgexiis,flat_forward_model,primary,1000000000,0,46,344555520,975.0174560546876,974.6566592945773
emgexiis,flat_forward_model,primary,1000000000,0,46,345047040,974.8187255859376,974.6579446231617
emgexiis,flat_forward_model,primary,1000000000,0,46,345784320,974.8848876953124,974.6738783892463
emgexiis,flat_forward_model,primary,1000000000,0,46,346275840,974.9388427734376,974.6984647863052
emgexiis,flat_forward_model,primary,1000000000,0,46,347013120,974.5435791015624,974.6597756778492
emgexiis,flat_forward_model,primary,1000000000,0,46,347504640,974.821533203125,974.6641953412225
emgexiis,flat_forward_model,primary,1000000000,0,46,348241920,975.1557006835938,974.7045036764706
emgexiis,flat_forward_model,primary,1000000000,0,46,348733440,975.6205444335938,974.7613274069394
emgexiis,flat_forward_model,primary,1000000000,0,46,349224960,975.4844970703124,974.8101483513327
emgexiis,flat_forward_model,primary,1000000000,0,46,349962240,975.2352294921876,974.8608649758731
emgexiis,flat_forward_model,primary,1000000000,0,46,350453760,974.949462890625,974.851795869715
emgexiis,flat_forward_model,primary,1000000000,0,46,351191040,975.088134765625,974.872418571921
emgexiis,flat_forward_model,primary,1000000000,0,46,351682560,974.9737548828124,974.9220796472886
emgexiis,flat_forward_model,primary,1000000000,0,46,352419840,975.3340454101562,974.9779483570773
emgexiis,flat_forward_model,primary,1000000000,0,46,352911360,975.4732666015624,975.0510469324448
emgexiis,flat_forward_model,primary,1000000000,0,46,353402880,974.762451171875,975.0583639705883
emgexiis,flat_forward_model,primary,1000000000,0,46,354140160,975.2176513671876,975.0776331284467
emgexiis,flat_forward_model,primary,1000000000,0,46,354631680,975.085205078125,975.0816183651195
emgexiis,flat_forward_model,primary,1000000000,0,46,355368960,974.9259643554688,975.0879265280331
