wandb_id,condition,delay_k,efference_length,step,reward_mean,lifespan_mean,encoder_kl,action_sigma,joint_l2_error,root_pos_distance,termination_rate,term_root_too_far
n4amxgv0,pos_no_efference,10,0,300072960,1509.82666015625,395.6337890625,11.07614803314209,0.4315603673458099,1.5666264295578003,0.0146304033696651,0.0012790570035576,0.0010395456338301
n4amxgv0,pos_no_efference,10,0,310067200,1534.682861328125,403.4482421875,10.86254596710205,0.4317282736301422,1.5626320838928225,0.0144772827625274,0.0011683038901537,0.0009362802375108
n4amxgv0,pos_no_efference,10,0,320061440,1565.25830078125,409.87890625,10.551974296569824,0.4284889996051788,1.5522737503051758,0.0140366535633802,0.000934773881454,0.0007956565823405
n4amxgv0,pos_no_efference,10,0,330055680,1560.1142578125,407.3046875,10.978957176208496,0.4227459132671356,1.5505526065826416,0.0139481145888566,0.0010568547295406,0.0008990468340925
n4amxgv0,pos_no_efference,10,0,340049920,1556.90966796875,405.3818359375,10.960379600524902,0.4157169163227081,1.5445048809051514,0.014240295626223,0.0011317585594952,0.0009982616174966
n4amxgv0,pos_no_efference,10,0,350044160,1554.552978515625,402.716796875,11.072385787963867,0.4179825782775879,1.5405243635177612,0.0136538073420524,0.0011768189724534,0.0009773930069059
n4amxgv0,pos_no_efference,10,0,360038400,1556.0205078125,405.8515625,11.194395065307615,0.4174121022224426,1.5477533340454102,0.0138281499966979,0.0010870073456317,0.0009052805253304
n4amxgv0,pos_no_efference,10,0,370032640,1548.1324462890625,401.7802734375,11.065014839172363,0.4181476533412933,1.5411510467529297,0.0140536520630121,0.0012502789031714,0.0011145288590341
n4amxgv0,pos_no_efference,10,0,380026880,1574.189208984375,408.462890625,10.981873512268066,0.4150886535644531,1.5316047668457031,0.0138342315331101,0.0010417997837066,0.0008699717000126
n4amxgv0,pos_no_efference,10,0,390021120,1562.1748046875,407.203125,10.948673248291016,0.4188035726547241,1.5402345657348633,0.0139783658087253,0.001051084138453,0.0008841309463605
n4amxgv0,pos_no_efference,10,0,400015360,1574.93505859375,410.2451171875,10.82496738433838,0.4201546311378479,1.5444896221160889,0.0137452334165573,0.0009752626647241,0.0007406033109873
n4amxgv0,pos_no_efference,10,0,410009600,1592.9814453125,410.5283203125,11.385284423828123,0.4125638902187347,1.5291141271591189,0.0133212553337216,0.0010325107723474,0.0008511226042173
n4amxgv0,pos_no_efference,10,0,420003840,1575.0791015625,405.5576171875,11.237049102783203,0.4192269742488861,1.5267972946166992,0.0134505229070782,0.0011544919107109,0.0009595412411727
n4amxgv0,pos_no_efference,10,0,430080000,1593.123779296875,410.9267578125,11.156875610351562,0.4123715460300445,1.5269763469696045,0.0131638636812567,0.0010112837189808,0.0008533236104995
n4amxgv0,pos_no_efference,10,0,440074240,1588.6793212890625,410.470703125,11.232332229614258,0.415528804063797,1.5278339385986328,0.013646749779582,0.0010532750748097,0.0008744621882215
n4amxgv0,pos_no_efference,10,0,450068480,1581.955078125,407.68359375,11.387941360473633,0.4148950576782226,1.5285440683364868,0.0131219001486897,0.0011087999446317,0.0009531609248369
n4amxgv0,pos_no_efference,10,0,460062720,1608.2579345703125,412.1845703125,11.16533660888672,0.4141495525836944,1.5195316076278689,0.0130323376506567,0.0009661660878919,0.0007340926676988
n4amxgv0,pos_no_efference,10,0,470056960,1602.137451171875,411.658203125,11.518514633178713,0.4157509207725525,1.517022728919983,0.0131108202040195,0.00097621162422,0.0008299271576106
n4amxgv0,pos_no_efference,10,0,480051200,1602.649169921875,412.029296875,11.322257995605469,0.4124219715595245,1.5112041234970093,0.0130987558513879,0.0009227629634551,0.0007723208982497
n4amxgv0,pos_no_efference,10,0,490045440,1602.8177490234375,411.6494140625,11.144585609436035,0.413659006357193,1.512976884841919,0.0126793626695871,0.0009036266710609,0.0007755408296361
n4amxgv0,pos_no_efference,10,0,500039680,1612.663330078125,413.18359375,11.34184741973877,0.4107833802700043,1.5053094625473022,0.0128438901156187,0.0008448532316833,0.0006643338128924
n4amxgv0,pos_no_efference,10,0,510033920,1607.217041015625,411.1162109375,11.108484268188477,0.4140430688858032,1.5251911878585815,0.0126948943361639,0.0009720329544506,0.000889835471753
n4amxgv0,pos_no_efference,10,0,520028160,1629.6767578125,416.43359375,11.373754501342772,0.4142093956470489,1.502934455871582,0.0130696222186088,0.0008720677578821,0.0007728037890046
n4amxgv0,pos_no_efference,10,0,530022400,1615.1025390625,412.8759765625,11.13019847869873,0.4145525991916656,1.5239828824996948,0.0125797446817159,0.0009887302294373,0.0008929523173719
n4amxgv0,pos_no_efference,10,0,540016640,1621.544921875,414.943359375,11.187439918518066,0.4111735224723816,1.509186029434204,0.0133130364120006,0.000950718880631,0.0008329250849783
n4amxgv0,pos_no_efference,10,0,550010880,1660.24169921875,423.125,11.249465942382812,0.4097328782081604,1.504700779914856,0.0122153051197528,0.0006721580284647,0.0005325209349393
n4amxgv0,pos_no_efference,10,0,560005120,1628.8643798828125,416.05078125,11.353437423706056,0.4135354161262512,1.5033841133117676,0.0127884000539779,0.0008127427427098,0.0007156644714996
n4amxgv0,pos_no_efference,10,0,570081280,1655.152587890625,420.658203125,11.447669982910156,0.4101941883563995,1.5036309957504272,0.0124352443963289,0.0007248960318975,0.0006077889120206
n4amxgv0,pos_no_efference,10,0,580075520,1625.28076171875,414.6591796875,11.377201080322266,0.4095029830932617,1.503732204437256,0.01320297177881,0.0009344972204416,0.0007825320353731
n4amxgv0,pos_no_efference,10,0,590069760,1617.8714599609375,413.1640625,11.116561889648438,0.4162819683551788,1.5165715217590332,0.0130095891654491,0.000878978986293,0.0007162935798987
n4amxgv0,pos_no_efference,10,0,600064000,1650.093994140625,420.3681640625,11.29511833190918,0.4104126989841461,1.5013015270233154,0.0124690001830458,0.0007256178651005,0.0005895304493606
9hyirkcx,pos_nointent,10,10,0,500.8084106445313,226.6591796875,,0.8034298419952393,3.034140110015869,0.0522266775369644,0.01091143861413,0.0093694366514682
9hyirkcx,pos_nointent,10,10,10076160,619.4271850585938,235.9453125,,0.58603435754776,1.977893948554993,0.0431179255247116,0.0085595222190022,0.0075362124480307
9hyirkcx,pos_nointent,10,10,20070400,648.0346069335938,238.76171875,,0.5190713405609131,1.816642999649048,0.042428757995367,0.0083665512502193,0.0077182208187878
9hyirkcx,pos_nointent,10,10,30064640,703.6658935546875,235.7353515625,,0.4638409912586212,1.701187014579773,0.0359550639986991,0.0081721190363168,0.0074395118281245
9hyirkcx,pos_nointent,10,10,40058880,718.0322265625,234.6357421875,,0.4357585906982422,1.6388680934906006,0.0363750681281089,0.0080239828675985,0.0073893386870622
9hyirkcx,pos_nointent,10,10,50053120,705.5704345703125,231.4189453125,,0.4370395243167877,1.6296608448028564,0.0365960299968719,0.0080828331410884,0.0073124170303344
9hyirkcx,pos_nointent,10,10,60047360,715.3599853515625,238.685546875,,0.4258018434047699,1.6371285915374756,0.0372744277119636,0.0074119712226092,0.0066657550632953
9hyirkcx,pos_nointent,10,10,70041600,735.7847290039062,244.396484375,,0.4134823083877563,1.6274993419647217,0.0374781414866447,0.0071772597730159,0.0066193887032568
9hyirkcx,pos_nointent,10,10,80035840,747.9695434570312,244.1611328125,,0.4165565073490143,1.6261671781539917,0.0354750752449035,0.0070341099053621,0.0062866085208952
9hyirkcx,pos_nointent,10,10,90030080,764.0479736328125,249.291015625,,0.4224613606929779,1.6392332315444946,0.0364303290843963,0.0066521978005766,0.0060467738658189
9hyirkcx,pos_nointent,10,10,100024320,743.9034423828125,243.958984375,,0.4193494617938995,1.6541824340820312,0.0365106388926506,0.0068409270606935,0.0060748262330889
9hyirkcx,pos_nointent,10,10,110018560,739.3969116210938,247.447265625,,0.41652312874794,1.6403286457061768,0.0361859127879142,0.0065119853243231,0.0057055139914155
9hyirkcx,pos_nointent,10,10,120012800,778.4896240234375,255.869140625,,0.4043394327163696,1.6298489570617676,0.0360886417329311,0.0061928466893732,0.0054585156030952
9hyirkcx,pos_nointent,10,10,130007040,778.0745849609375,258.677734375,,0.4078435599803924,1.654195785522461,0.0370581857860088,0.0062284413725137,0.0055192639119923
9hyirkcx,pos_nointent,10,10,140001280,795.9387817382812,261.8466796875,,0.4032138586044311,1.6538522243499756,0.0365446917712688,0.0061151687987148,0.0055207987315952
9hyirkcx,pos_nointent,10,10,150077440,774.8377685546875,263.248046875,,0.4077873826026916,1.668223857879639,0.0372575670480728,0.0058464366011321,0.0051238890737295
9hyirkcx,pos_nointent,10,10,160071680,798.0355224609375,261.7080078125,,0.3987018167972564,1.6503061056137085,0.0366975851356983,0.0059793526306748,0.0053313681855797
9hyirkcx,pos_nointent,10,10,170065920,786.9812622070312,261.98046875,,0.4011459946632385,1.645067572593689,0.0374182537198066,0.0059293322265148,0.005254020448774
9hyirkcx,pos_nointent,10,10,180060160,771.7237548828125,257.341796875,,0.4084658026695251,1.6454461812973022,0.0360392667353153,0.0060457298532128,0.0053679896518588
9hyirkcx,pos_nointent,10,10,190054400,806.5882568359375,264.3603515625,,0.4116674959659576,1.64548921585083,0.0366192795336246,0.0060529015026986,0.0053314724937081
9hyirkcx,pos_nointent,10,10,200048640,783.5636596679688,255.9248046875,,0.4049637615680694,1.6354334354400637,0.036342903971672,0.0060291560366749,0.0053293192759156
9hyirkcx,pos_nointent,10,10,210042880,795.39794921875,255.9619140625,,0.4091160297393799,1.6212289333343506,0.0353634022176265,0.0061401347629725,0.0055303941480815
9hyirkcx,pos_nointent,10,10,220037120,785.522705078125,254.2626953125,,0.4024950265884399,1.629877686500549,0.0356653705239295,0.0060994899831712,0.0053931390866637
9hyirkcx,pos_nointent,10,10,230031360,797.8681640625,260.962890625,,0.3941354155540466,1.6288409233093262,0.0360612235963344,0.0058977883309125,0.0052835545502603
9hyirkcx,pos_nointent,10,10,240025600,795.5469970703125,258.84375,,0.3900443017482757,1.645676612854004,0.0352425128221511,0.0060071107000112,0.0051616467535495
9hyirkcx,pos_nointent,10,10,250019840,781.3052978515625,255.0185546875,,0.3942520022392273,1.6469323635101318,0.0363938845694065,0.0060650557279586,0.0053349416702985
9hyirkcx,pos_nointent,10,10,260014080,761.881103515625,256.98828125,,0.395382821559906,1.657418727874756,0.0359827056527137,0.0058557847514748,0.00524941412732
9hyirkcx,pos_nointent,10,10,270008320,814.2130126953125,269.6748046875,,0.3842568099498749,1.6570751667022705,0.0361157208681106,0.0052771959453821,0.0045753493905067
9hyirkcx,pos_nointent,10,10,280002560,809.2359619140625,261.0341796875,,0.3823867738246918,1.6175081729888916,0.0355017259716987,0.005587519146502,0.0049437712877988
9hyirkcx,pos_nointent,10,10,290078720,810.2208862304688,261.373046875,,0.3826033174991607,1.6365668773651123,0.0352354012429714,0.0054968148469924,0.0047817612066864
9hyirkcx,pos_nointent,10,10,300072960,811.0894775390625,263.8408203125,,0.3800317347049713,1.6242225170135498,0.0360836423933506,0.0055560991168022,0.004910915158689
9hyirkcx,pos_nointent,10,10,310067200,814.84375,262.544921875,,0.3762652575969696,1.6152145862579346,0.035611443221569,0.0055928491055965,0.0048837573267519
9hyirkcx,pos_nointent,10,10,320061440,838.8713989257812,271.9677734375,,0.3768152296543121,1.6237618923187256,0.0360086634755134,0.0054088267497718,0.0047091930173337
9hyirkcx,pos_nointent,10,10,330055680,817.315185546875,264.2626953125,,0.3792069852352142,1.6185438632965088,0.03596793115139,0.0054738828912377,0.0048078252002596
9hyirkcx,pos_nointent,10,10,340049920,809.6995849609375,262.646484375,,0.3745534420013428,1.605717658996582,0.0358200147747993,0.0054919812828302,0.004832848906517
9hyirkcx,pos_nointent,10,10,350044160,838.7738037109375,271.14453125,,0.3655719757080078,1.610015630722046,0.0357140339910984,0.0051308926194906,0.0044290106743574
9hyirkcx,pos_nointent,10,10,360038400,833.6302490234375,269.3388671875,,0.3672764897346496,1.6083004474639893,0.0355283431708812,0.0051133492961525,0.0044322614558041
9hyirkcx,pos_nointent,10,10,370032640,832.9781494140625,266.6435546875,,0.3620348870754242,1.6104838848114014,0.0350830480456352,0.0051461560651659,0.0043361498974263
9hyirkcx,pos_nointent,10,10,380026880,831.8819580078125,268.7724609375,,0.3682797253131866,1.631147384643555,0.0356877446174621,0.0051150894723832,0.0043644309043884
9hyirkcx,pos_nointent,10,10,390021120,832.2767944335938,269.06640625,,0.3700126409530639,1.6322228908538818,0.035937163978815,0.0052114105783402,0.0044145784340798
9hyirkcx,pos_nointent,10,10,400015360,834.9188232421875,273.3681640625,,0.3755808472633362,1.6535530090332031,0.0365436151623725,0.0050248182378709,0.0043114512227475
9hyirkcx,pos_nointent,10,10,410009600,835.97412109375,269.8603515625,,0.3733538687229156,1.611771583557129,0.0359290204942226,0.0051301131024956,0.0045012030750513
9hyirkcx,pos_nointent,10,10,420003840,833.6063232421875,270.94140625,,0.3730906844139099,1.626229763031006,0.035082422196865,0.0050969282165169,0.0042718038894236
9hyirkcx,pos_nointent,10,10,430080000,824.27001953125,263.8974609375,,0.3749141991138458,1.611030340194702,0.0351133272051811,0.0056086694821715,0.0049750418402254
9hyirkcx,pos_nointent,10,10,440074240,822.3077392578125,265.2705078125,,0.3791524469852447,1.6319453716278076,0.0350895673036575,0.0053741452284157,0.0046900352463126
9hyirkcx,pos_nointent,10,10,450068480,822.786376953125,261.5751953125,,0.3742154240608215,1.6100561618804932,0.0348593294620513,0.005507776979357,0.0048025725409388
9hyirkcx,pos_nointent,10,10,460062720,834.637939453125,267.7255859375,,0.3679443895816803,1.6166993379592896,0.0350058004260063,0.0052313948981463,0.0045156711712479
9hyirkcx,pos_nointent,10,10,470056960,835.3841552734375,266.4365234375,,0.3730400502681732,1.6113417148590088,0.0346685647964477,0.0054602022282779,0.0048073548823595
9hyirkcx,pos_nointent,10,10,480051200,825.8115234375,263.546875,,0.3773027062416076,1.616532325744629,0.0350234284996986,0.0053164521232247,0.0046862214803695
9hyirkcx,pos_nointent,10,10,490045440,841.24951171875,270.0771484375,,0.3753072917461395,1.625517725944519,0.0348491966724395,0.0051270620897412,0.0044660763815045
9hyirkcx,pos_nointent,10,10,500039680,828.1025390625,268.07421875,,0.371970921754837,1.6324269771575928,0.0352290160953998,0.005343509837985,0.0046182828955352
9hyirkcx,pos_nointent,10,10,510033920,835.152099609375,267.3623046875,,0.369567722082138,1.626874923706055,0.0345073863863945,0.0053193941712379,0.0046002729795873
9hyirkcx,pos_nointent,10,10,520028160,823.4593505859375,263.083984375,,0.3707361221313476,1.6268677711486816,0.0345341488718986,0.0054124207235872,0.0047066458500921
9hyirkcx,pos_nointent,10,10,530022400,823.7167358398438,266.91796875,,0.3784320056438446,1.6354148387908936,0.0349030494689941,0.0054034041240811,0.0047616041265428
9hyirkcx,pos_nointent,10,10,540016640,811.2548828125,262.568359375,,0.3839661777019501,1.6405922174453735,0.0354949682950973,0.005647241603583,0.0049826670438051
9hyirkcx,pos_nointent,10,10,550010880,826.6973266601562,265.666015625,,0.3761124908924103,1.6375415325164795,0.0346805155277252,0.0052260220982134,0.0045337951742112
9hyirkcx,pos_nointent,10,10,560005120,815.6497192382812,260.7333984375,,0.380816102027893,1.624413251876831,0.0349217057228088,0.0055904937908053,0.0049064988270401
9hyirkcx,pos_nointent,10,10,570081280,824.8409423828125,262.92578125,,0.3733466863632202,1.6243946552276611,0.0348033756017684,0.005499099381268,0.0048938184045255
9hyirkcx,pos_nointent,10,10,580075520,831.88232421875,265.6455078125,,0.3691984713077545,1.6220879554748535,0.0345268547534942,0.0052965343929827,0.0046606622636318
9hyirkcx,pos_nointent,10,10,590069760,814.8637084960938,263.705078125,,0.3698957562446594,1.6395756006240845,0.0354573428630828,0.0053918031044304,0.0046912226825952
9hyirkcx,pos_nointent,10,10,600064000,830.9650268554688,266.857421875,,0.3645358979701996,1.6388747692108154,0.0350237116217613,0.0053445710800588,0.0045935017988085
dkglvuw8,pos_noproprio,0,0,0,501.1038208007813,230.0703125,3.2150936126708984,0.8006342649459839,3.074989080429077,0.0539610758423805,0.0105322860181331,0.0091673210263252
dkglvuw8,pos_noproprio,0,0,10076160,686.31298828125,247.1845703125,10.941078186035156,0.6143825054168701,2.22979736328125,0.0333522781729698,0.007471565157175,0.0065188184380531
dkglvuw8,pos_noproprio,0,0,20070400,751.0084228515625,255.46875,13.648290634155272,0.5370813608169556,1.9737811088562007,0.0311486981809139,0.0063632177188992,0.0053370809182524
dkglvuw8,pos_noproprio,0,0,30064640,796.423583984375,264.0859375,14.153228759765623,0.5037602186203003,1.847886562347412,0.0293092615902423,0.006080150604248,0.0055236248299479
dkglvuw8,pos_noproprio,0,0,40058880,817.9034423828125,266.2998046875,15.185457229614258,0.4960525035858154,1.816349744796753,0.0280991550534963,0.0054865824058651,0.0047355541028082
dkglvuw8,pos_noproprio,0,0,50053120,859.991943359375,270.6171875,15.648685455322266,0.4911452829837799,1.76738178730011,0.0264155454933643,0.0052736103534698,0.0046386597678065
dkglvuw8,pos_noproprio,0,0,60047360,867.8883056640625,271.8154296875,15.98236846923828,0.4874385595321655,1.738194704055786,0.0262743178755044,0.0051643238402903,0.0043845525942742
dkglvuw8,pos_noproprio,0,0,70041600,890.832275390625,278.9541015625,16.16738510131836,0.4786554276943207,1.7547823190689087,0.0264307893812656,0.004699501208961,0.0041357912123203
dkglvuw8,pos_noproprio,0,0,80035840,894.9139404296875,277.095703125,16.016010284423828,0.4804760813713074,1.7385995388031006,0.0257863812148571,0.0048704855144023,0.0042556361295282
dkglvuw8,pos_noproprio,0,0,90030080,922.5416259765624,285.0458984375,16.259037017822266,0.4832177460193634,1.75345778465271,0.0258633848279714,0.0044741565361619,0.003739015199244
dkglvuw8,pos_noproprio,0,0,100024320,929.14453125,286.8916015625,16.559707641601562,0.4812148809432983,1.7550432682037354,0.0250983126461505,0.0044358484447002,0.0037460422609001
dkglvuw8,pos_noproprio,0,0,110018560,940.328857421875,288.4658203125,17.139556884765625,0.4841392934322357,1.7473554611206057,0.0248130187392234,0.0042025665752589,0.0034315404482185
dkglvuw8,pos_noproprio,0,0,120012800,947.665283203125,288.765625,17.147024154663086,0.4839493632316589,1.7507340908050537,0.0244753323495388,0.0043728682212531,0.0034839631989598
dkglvuw8,pos_noproprio,0,0,130007040,978.5753173828124,298.54296875,16.592430114746094,0.4793015420436859,1.7618889808654783,0.0247255004942417,0.0038733347319066,0.0030960207805037
dkglvuw8,pos_noproprio,0,0,140001280,986.9520263671876,297.95703125,16.65433120727539,0.475205510854721,1.7489399909973145,0.0238374099135398,0.0038846263196319,0.0032021794468164
dkglvuw8,pos_noproprio,0,0,150077440,982.6478881835938,298.38671875,16.872913360595703,0.4801570475101471,1.7502210140228271,0.0241883918642997,0.0039448016323149,0.0032783169299364
dkglvuw8,pos_noproprio,0,0,160071680,990.3138427734376,299.900390625,16.746891021728516,0.4836253225803375,1.7414662837982178,0.0247266888618469,0.0038587916642427,0.0034355013631284
dkglvuw8,pos_noproprio,0,0,170065920,1024.4993896484375,310.578125,16.842037200927734,0.4808120727539062,1.7554696798324585,0.024408109486103,0.0034687658771872,0.0029785342048853
dkglvuw8,pos_noproprio,0,0,180060160,1027.4599609375,307.740234375,17.06661033630371,0.4809408187866211,1.734872341156006,0.023775216192007,0.0037456445861607,0.0031876722350716
dkglvuw8,pos_noproprio,0,0,190054400,1033.4088134765625,309.130859375,17.0079345703125,0.4733696579933166,1.750269651412964,0.0230546835809946,0.0036542350426316,0.003210020950064
dkglvuw8,pos_noproprio,0,0,200048640,1041.855224609375,313.4921875,17.002666473388672,0.4774292409420013,1.744639277458191,0.0237553305923938,0.0035494694020599,0.0029170247726142
dkglvuw8,pos_noproprio,0,0,210042880,1076.98681640625,321.9140625,17.08925437927246,0.4710041880607605,1.741849422454834,0.0227342210710048,0.0033404934220016,0.0027453205548226
dkglvuw8,pos_noproprio,0,0,220037120,1122.7205810546875,330.3662109375,16.799068450927734,0.4726549386978149,1.7492167949676514,0.0220493655651807,0.0030174325220286,0.0025722926948219
dkglvuw8,pos_noproprio,0,0,230031360,1097.4302978515625,324.7705078125,17.15255355834961,0.4759844839572906,1.7365413904190063,0.0225761141628026,0.0031191278249025,0.0025670952163636
dkglvuw8,pos_noproprio,0,0,240025600,1119.243896484375,330.5625,17.19074821472168,0.4836610555648803,1.7585664987564087,0.0220107287168502,0.0029305927455425,0.0024345191195607
dkglvuw8,pos_noproprio,0,0,250019840,1120.56884765625,331.71484375,16.983346939086914,0.4842047393321991,1.7799153327941897,0.0225287787616252,0.0029551701154559,0.0023977358359843
dkglvuw8,pos_noproprio,0,0,260014080,1098.555908203125,325.2158203125,16.843841552734375,0.4829224050045013,1.761500597000122,0.0229086503386497,0.0031210589222609,0.0027257725596427
dkglvuw8,pos_noproprio,0,0,270008320,1130.88037109375,331.7099609375,16.934146881103516,0.4790432155132293,1.7570298910140991,0.0222666598856449,0.002867684001103,0.0024387701414525
dkglvuw8,pos_noproprio,0,0,280002560,1088.1097412109375,319.47265625,16.725296020507812,0.4781640172004699,1.7447223663330078,0.0223508775234222,0.0032196622341871,0.0027290470898151
dkglvuw8,pos_noproprio,0,0,290078720,1148.8419189453125,335.2900390625,16.801374435424805,0.4720114767551422,1.736548662185669,0.0216047670692205,0.0027961612213402,0.0023386050015687
dkglvuw8,pos_noproprio,0,0,300072960,1135.738037109375,333.990234375,16.998004913330078,0.4822156727313995,1.7440853118896484,0.0229277275502681,0.0030685358215123,0.0026325485669076
dkglvuw8,pos_noproprio,0,0,310067200,1143.080322265625,333.205078125,17.17673683166504,0.4793028235435486,1.7325921058654783,0.0221415236592292,0.0029751339461654,0.0024327295832335
dkglvuw8,pos_noproprio,0,0,320061440,1138.1663818359375,332.79296875,17.182415008544922,0.4759681224822998,1.733146071434021,0.0226056054234504,0.0028832117095589,0.0023329369723796
dkglvuw8,pos_noproprio,0,0,330055680,1179.119873046875,342.359375,16.885292053222656,0.4725980162620544,1.7308409214019775,0.0221214331686496,0.0026841757353395,0.0021851542405784
dkglvuw8,pos_noproprio,0,0,340049920,1198.27197265625,346.6123046875,17.459686279296875,0.4698744416236877,1.7255367040634155,0.0218335166573524,0.0026565729640424,0.0021012094803154
dkglvuw8,pos_noproprio,0,0,350044160,1207.547607421875,350.669921875,17.106304168701172,0.4775099456310272,1.7407017946243286,0.0221810974180698,0.0024957251735031,0.0021768896840512
dkglvuw8,pos_noproprio,0,0,360038400,1180.6561279296875,339.73828125,17.106399536132812,0.4735865890979767,1.7207157611846924,0.0218406207859516,0.0028795814141631,0.0024154903367161
dkglvuw8,pos_noproprio,0,0,370032640,1200.51708984375,344.36328125,16.887542724609375,0.4768491983413696,1.701385736465454,0.0210001040250062,0.0026259017176926,0.0021718584466725
dkglvuw8,pos_noproprio,0,0,380026880,1203.40087890625,345.5439453125,16.897289276123047,0.4780654907226562,1.7211930751800537,0.0209874659776687,0.002675947966054,0.0021761348471045
dkglvuw8,pos_noproprio,0,0,390021120,1176.4083251953125,339.103515625,16.981128692626953,0.4767896831035614,1.742501974105835,0.0213874466717243,0.0027068990748375,0.0023836374748498
dkglvuw8,pos_noproprio,0,0,400015360,1177.3697509765625,338.03125,17.204986572265625,0.4785943329334259,1.7251873016357422,0.0211496651172637,0.002855556551367,0.0023579923436045
dkglvuw8,pos_noproprio,0,0,410009600,1185.370849609375,341.583984375,17.087474822998047,0.4793316721916199,1.7454253435134888,0.0217816941440105,0.0026844241656363,0.0023680052254348
dkglvuw8,pos_noproprio,0,0,420003840,1179.3370361328125,339.41796875,17.12883758544922,0.4864468872547149,1.7520203590393066,0.0211254246532917,0.0027337935753166,0.0023197960108518
dkglvuw8,pos_noproprio,0,0,430080000,1208.1292724609375,350.091796875,16.688474655151367,0.4865901470184326,1.743133544921875,0.0214559957385063,0.0025192501489073,0.0020781834609806
dkglvuw8,pos_noproprio,0,0,440074240,1189.3984375,342.126953125,16.894908905029297,0.4918961226940155,1.7313778400421145,0.0214948095381259,0.0027809524908661,0.0023039989173412
dkglvuw8,pos_noproprio,0,0,450068480,1214.184326171875,353.125,16.900768280029297,0.4906566441059112,1.765108585357666,0.0212918017059564,0.0023768991231918,0.0019969795830547
dkglvuw8,pos_noproprio,0,0,460062720,1223.181640625,351.2890625,16.878393173217773,0.4835580587387085,1.7385785579681396,0.0215447731316089,0.0024462677538394,0.0021668807603418
dkglvuw8,pos_noproprio,0,0,470056960,1219.6859130859375,348.6875,16.81570816040039,0.4865564107894897,1.7395063638687134,0.02127156406641,0.0025248550809919,0.002226916141808
dkglvuw8,pos_noproprio,0,0,480051200,1199.177978515625,344.2021484375,16.71308135986328,0.4844447076320648,1.7351202964782717,0.0217352639883756,0.0026272437535226,0.0023096078075468
dkglvuw8,pos_noproprio,0,0,490045440,1238.96826171875,355.421875,16.85613250732422,0.4828726053237915,1.7289235591888428,0.0212916694581508,0.0022848860826343,0.0019541995134204
dkglvuw8,pos_noproprio,0,0,500039680,1207.676025390625,346.2724609375,16.47349739074707,0.4910700917243957,1.738795280456543,0.0215050410479307,0.0025598597712814,0.0022018053568899
dkglvuw8,pos_noproprio,0,0,510033920,1203.6104736328125,351.419921875,16.678882598876953,0.4962514638900757,1.785768747329712,0.0226597059518098,0.0024762696120887,0.0021454615052789
dkglvuw8,pos_noproprio,0,0,520028160,1168.160888671875,338.80859375,17.07132339477539,0.4983730316162109,1.7593207359313965,0.0227240417152643,0.0026515536010265,0.0021536056883633
dkglvuw8,pos_noproprio,0,0,530022400,1248.713623046875,356.01171875,17.294992446899414,0.4938202500343323,1.720401406288147,0.0211437083780765,0.0023215850815176,0.0018927826313301
dkglvuw8,pos_noproprio,0,0,540016640,1210.191650390625,347.6630859375,17.15585708618164,0.4956634044647217,1.71350359916687,0.0219601243734359,0.0025658525992184,0.0020798528566956
dkglvuw8,pos_noproprio,0,0,550010880,1195.219482421875,347.7490234375,17.176746368408203,0.5031180381774902,1.7498679161071775,0.022650733590126,0.0025572339072823,0.0022519989870488
dkglvuw8,pos_noproprio,0,0,560005120,1226.337158203125,353.326171875,16.975387573242188,0.4971845149993896,1.7291984558105469,0.0218230877071619,0.0024274666793644,0.0020513478666543
dkglvuw8,pos_noproprio,0,0,570081280,1188.8836669921875,342.419921875,16.787445068359375,0.4963612854480743,1.725360870361328,0.0222597755491733,0.0027627511881291,0.0023172046057879
dkglvuw8,pos_noproprio,0,0,580075520,1227.2340087890625,351.697265625,17.00149154663086,0.5004512667655945,1.7453031539916992,0.021511785686016,0.0025645033456385,0.0021910746581852
dkglvuw8,pos_noproprio,0,0,590069760,1241.4996337890625,352.4853515625,16.960573196411133,0.493797093629837,1.7122108936309814,0.0210952423512935,0.0024823304265737,0.0021519749425351
dkglvuw8,pos_noproprio,0,0,600064000,1241.200927734375,352.6484375,16.98096466064453,0.4834662973880768,1.7203940153121948,0.0213603712618351,0.0024365778081119,0.0019599890802055
wbyipflf,pos_noproprio,0,0,0,500.91351318359375,229.9638671875,3.2150917053222656,0.8006339073181152,3.0750322341918945,0.0539638847112655,0.0105296578258275,0.0091680623590946
wbyipflf,pos_noproprio,0,0,10076160,673.7081298828125,238.6513671875,10.863718032836914,0.6179956197738647,2.178964138031006,0.0323982760310173,0.008427713997662,0.0071430839598178
wbyipflf,pos_noproprio,0,0,20070400,738.2928466796875,251.7685546875,14.042303085327148,0.537794291973114,1.9527487754821775,0.030996099114418,0.0067376876249909,0.0057317800819873
wbyipflf,pos_noproprio,0,0,30064640,792.964599609375,260.9091796875,14.769747734069824,0.5072017312049866,1.857034683227539,0.0284703765064477,0.0060918773524463,0.0050626192241907
wbyipflf,pos_noproprio,0,0,40058880,818.6073608398438,266.8388671875,15.223198890686035,0.5026995539665222,1.8352806568145752,0.0277017634361982,0.0055075995624065,0.0047076540067791
wbyipflf,pos_noproprio,0,0,50053120,829.435302734375,267.4228515625,15.547683715820312,0.4986078441143036,1.823130965232849,0.0275163874030113,0.0053285043686628,0.0045273378491401
