condition,wandb_id,wandb_name,created_at,state
torque_efference_aug11,9htwlukh,RodentEncDec_delay0_eff0-20260811-075304,2026-08-11T11:53:07Z,failed
torque_efference_aug11,ax6foqgd,RodentEncDec_delay4_eff4-20260811-081204,2026-08-11T12:12:06Z,failed
torque_efference_aug11,c1v5gmie,RodentEncDec_delay6_eff6-20260811-081205,2026-08-11T12:12:06Z,failed
torque_efference_aug11,cfq1srhp,RodentEncDec_delay70_eff70-20260811-094225,2026-08-11T13:42:34Z,failed
torque_efference_aug11,d4dtnb5x,RodentEncDec_delay50_eff50-20260811-084722,2026-08-11T12:47:23Z,failed
torque_efference_aug11,dqjh25pb,RodentEncDec_delay8_eff8-20260811-081952,2026-08-11T12:19:57Z,failed
torque_efference_aug11,ekl3fbju,RodentEncDec_delay90_eff90-20260811-094225,2026-08-11T13:42:34Z,failed
torque_efference_aug11,g1eehkgv,RodentEncDec_delay40_eff40-20260811-084704,2026-08-11T12:47:05Z,failed
torque_efference_aug11,mpmlfb9i,RodentEncDec_delay15_eff15-20260811-083832,2026-08-11T12:38:40Z,failed
torque_efference_aug11,n1igz0o8,RodentEncDec_delay60_eff60-20260811-084722,2026-08-11T12:47:23Z,failed
torque_efference_aug11,op8eyyba,RodentEncDec_delay12_eff12-20260811-083832,2026-08-11T12:38:40Z,failed
torque_efference_aug11,qpsikl6i,RodentEncDec_delay3_eff3-20260811-081204,2026-08-11T12:12:06Z,failed
torque_efference_aug11,qynq5js2,RodentEncDec_delay80_eff80-20260811-094225,2026-08-11T13:42:34Z,failed
torque_efference_aug11,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,2026-08-11T12:38:40Z,failed
torque_efference_aug11,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,2026-08-11T12:19:57Z,failed
torque_efference_aug11,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,2026-08-11T12:08:40Z,failed
torque_no_efference,usv6hlqd,RodentEncDec_delay10_eff0-20260825-072407,2026-08-25T11:24:11Z,finished
torque_nointent,dv8hft01,RodentEncDec_delay10_eff10_nointent-20260825-071450,2026-08-25T11:14:52Z,finished
torque_noproprio,8kuci8sz,RodentEncDec_delay10_eff10_noproprio-20260825-060653,2026-08-25T10:06:57Z,finished
