wandb_id,condition,servo_kp,delay,seed,step,reward_mean,reward_smooth
mk7d1dj1,servo,4.0,0,50,273776640,908.2442016601562,902.6728271484375
mk7d1dj1,servo,4.0,0,50,278446080,908.6337890625,903.6663208007812
mk7d1dj1,servo,4.0,0,50,283361280,914.7941284179688,907.6308837890625
mk7d1dj1,servo,4.0,0,50,288030720,914.3262939453124,908.7467854817709
mk7d1dj1,servo,4.0,0,50,292945920,915.1099853515624,912.2216796875
mk7d1dj1,servo,4.0,0,50,297615360,912.348388671875,912.2427978515625
mk7d1dj1,servo,4.0,0,50,302530560,920.4794921875,915.4116577148437
mk7d1dj1,servo,4.0,0,50,307200000,924.31689453125,916.8958638509115
mk7d1dj1,servo,4.0,0,50,312115200,919.74169921875,918.3992919921875
mk7d1dj1,servo,4.0,0,50,317030400,912.4486694335938,917.8670288085938
mk7d1dj1,servo,4.0,0,50,321699840,934.3841552734376,922.2741821289062
mk7d1dj1,servo,4.0,0,50,326615040,931.439697265625,924.4662231445312
mk7d1dj1,servo,4.0,0,50,331284480,942.5570678710938,928.1142578125
mk7d1dj1,servo,4.0,0,50,336199680,948.53662109375,933.8732421875
mk7d1dj1,servo,4.0,0,50,340869120,952.1671142578124,936.9222208658854
mk7d1dj1,servo,4.0,0,50,345784320,949.9232177734376,944.9247436523438
mk7d1dj1,servo,4.0,0,50,350453760,953.1408081054688,946.2940877278646
mk7d1dj1,servo,4.0,0,50,355368960,956.3505859375,952.0236694335938
mk7d1dj1,servo,4.0,0,50,360038400,953.484619140625,952.2671610514323
mk7d1dj1,servo,4.0,0,50,364953600,956.63720703125,953.9072875976562
mk7d1dj1,servo,4.0,0,50,369623040,956.880126953125,954.4027608235677
mk7d1dj1,servo,4.0,0,50,374538240,957.379638671875,956.146435546875
mk7d1dj1,servo,4.0,0,50,379207680,944.5079956054688,954.2066955566406
mk7d1dj1,servo,4.0,0,50,384122880,951.6519775390624,953.4113891601562
mk7d1dj1,servo,4.0,0,50,389038080,950.8588256835938,952.255712890625
mk7d1dj1,servo,4.0,0,50,393707520,954.6961669921876,951.8189208984375
mk7d1dj1,servo,4.0,0,50,398622720,955.6585693359376,951.47470703125
mk7d1dj1,servo,4.0,0,50,403292160,956.1927490234376,953.8116577148437
mk7d1dj1,servo,4.0,0,50,408207360,957.1192016601562,954.9051025390625
mk7d1dj1,servo,4.0,0,50,412876800,957.643798828125,955.3615519205729
mk7d1dj1,servo,4.0,0,50,417792000,958.1546630859376,956.9537963867188
mk7d1dj1,servo,4.0,0,50,422461440,953.7100830078124,956.4131774902344
mk7d1dj1,servo,4.0,0,50,427376640,957.9022216796876,956.9059936523438
mk7d1dj1,servo,4.0,0,50,432046080,957.059814453125,956.931630452474
mk7d1dj1,servo,4.0,0,50,436961280,958.410400390625,957.0474365234375
mk7d1dj1,servo,4.0,0,50,441630720,958.6143798828124,957.30859375
mk7d1dj1,servo,4.0,0,50,446545920,954.5535278320312,957.3080688476563
mk7d1dj1,servo,4.0,0,50,451215360,955.0330810546876,956.9289042154948
mk7d1dj1,servo,4.0,0,50,456130560,958.6166381835938,957.04560546875
mk7d1dj1,servo,4.0,0,50,460800000,959.0068359375,957.3724772135416
mk7d1dj1,servo,4.0,0,50,465715200,956.06884765625,956.6557861328125
mk7d1dj1,servo,4.0,0,50,470630400,959.9739990234376,957.7398803710937
mk7d1dj1,servo,4.0,0,50,475299840,959.6900024414062,958.6712646484375
mk7d1dj1,servo,4.0,0,50,480215040,960.322509765625,959.0124389648438
8fstkvcp,servo,8.0,0,50,4915200,130.87997436523438,
8fstkvcp,servo,8.0,0,50,9830400,183.0895538330078,
8fstkvcp,servo,8.0,0,50,14499840,249.99986267089844,
8fstkvcp,servo,8.0,0,50,19415040,337.7050476074219,
8fstkvcp,servo,8.0,0,50,24084480,356.1646728515625,251.567822265625
8fstkvcp,servo,8.0,0,50,28999680,377.3270263671875,300.85723266601565
8fstkvcp,servo,8.0,0,50,33669120,432.22552490234375,322.751948038737
8fstkvcp,servo,8.0,0,50,38584320,511.8092651367188,403.0463073730469
8fstkvcp,servo,8.0,0,50,43253760,553.209228515625,428.0734608968099
8fstkvcp,servo,8.0,0,50,48168960,586.76171875,492.266552734375
8fstkvcp,servo,8.0,0,50,52838400,629.7454223632812,515.179697672526
8fstkvcp,servo,8.0,0,50,57753600,646.254638671875,585.5560546875
8fstkvcp,servo,8.0,0,50,62423040,668.67724609375,599.4095865885416
8fstkvcp,servo,8.0,0,50,67338240,681.8527221679688,642.658349609375
8fstkvcp,servo,8.0,0,50,72007680,693.0980224609375,651.0649617513021
8fstkvcp,servo,8.0,0,50,76922880,699.5162353515625,677.8797729492187
8fstkvcp,servo,8.0,0,50,81838080,719.6302490234375,692.5548950195313
8fstkvcp,servo,8.0,0,50,86507520,788.6878662109375,716.5570190429687
8fstkvcp,servo,8.0,0,50,91422720,783.2199096679688,736.8304565429687
8fstkvcp,servo,8.0,0,50,96092160,799.4869995117188,758.108251953125
8fstkvcp,servo,8.0,0,50,101007360,803.7060546875,778.9462158203125
8fstkvcp,servo,8.0,0,50,105676800,812.1012573242188,784.4720560709635
8fstkvcp,servo,8.0,0,50,110592000,821.193359375,803.9415161132813
8fstkvcp,servo,8.0,0,50,115261440,819.5690307617188,806.5461018880209
8fstkvcp,servo,8.0,0,50,120176640,821.8541870117188,815.6847778320313
8fstkvcp,servo,8.0,0,50,124846080,828.8277587890625,817.8752746582031
8fstkvcp,servo,8.0,0,50,129761280,857.288818359375,829.746630859375
8fstkvcp,servo,8.0,0,50,134430720,850.175048828125,833.1513671875
8fstkvcp,servo,8.0,0,50,139345920,877.8236083984375,847.1938842773437
8fstkvcp,servo,8.0,0,50,144015360,880.7996826171875,852.7948506673177
8fstkvcp,servo,8.0,0,50,148930560,868.652099609375,866.9478515625
8fstkvcp,servo,8.0,0,50,153600000,886.9804077148438,870.286610921224
8fstkvcp,servo,8.0,0,50,158515200,886.62255859375,880.1756713867187
8fstkvcp,servo,8.0,0,50,163430400,886.7742309570312,881.9657958984375
8fstkvcp,servo,8.0,0,50,168099840,882.074951171875,882.220849609375
8fstkvcp,servo,8.0,0,50,173015040,899.9403076171875,888.4784912109375
8fstkvcp,servo,8.0,0,50,177684480,900.94287109375,891.2709838867188
8fstkvcp,servo,8.0,0,50,182599680,904.195556640625,894.7855834960938
8fstkvcp,servo,8.0,0,50,187269120,901.4446411132812,895.8954264322916
8fstkvcp,servo,8.0,0,50,192184320,899.1045532226562,901.1255859375
8fstkvcp,servo,8.0,0,50,196853760,906.0426025390624,901.9450887044271
8fstkvcp,servo,8.0,0,50,201768960,903.521728515625,902.86181640625
8fstkvcp,servo,8.0,0,50,206438400,914.8484497070312,904.8595886230469
8fstkvcp,servo,8.0,0,50,211353600,912.704345703125,907.2443359375
8fstkvcp,servo,8.0,0,50,216023040,919.7853393554688,909.3345031738281
8fstkvcp,servo,8.0,0,50,220938240,925.572998046875,915.286572265625
8fstkvcp,servo,8.0,0,50,225607680,935.453369140625,918.647705078125
8fstkvcp,servo,8.0,0,50,230522880,953.603271484375,929.4238647460937
8fstkvcp,servo,8.0,0,50,235438080,941.3883666992188,935.1606689453125
8fstkvcp,servo,8.0,0,50,240107520,925.2362060546876,936.2508422851563
8fstkvcp,servo,8.0,0,50,245022720,942.6643676757812,939.6691162109375
8fstkvcp,servo,8.0,0,50,249692160,940.2522583007812,940.6288940429688
8fstkvcp,servo,8.0,0,50,254607360,939.7725830078124,937.8627563476563
8fstkvcp,servo,8.0,0,50,259276800,940.1001586914062,938.2356567382812
8fstkvcp,servo,8.0,0,50,264192000,941.4271240234376,940.8432983398437
8fstkvcp,servo,8.0,0,50,268861440,955.1100463867188,943.2210896809896
8fstkvcp,servo,8.0,0,50,273776640,954.3766479492188,946.1573120117188
8fstkvcp,servo,8.0,0,50,278446080,951.5151977539062,947.05029296875
8fstkvcp,servo,8.0,0,50,283361280,955.12109375,951.5100219726562
8fstkvcp,servo,8.0,0,50,288030720,954.1287231445312,951.9464721679688
8fstkvcp,servo,8.0,0,50,292945920,958.341064453125,954.6965454101562
8fstkvcp,servo,8.0,0,50,297615360,957.5438232421876,955.1710917154948
8fstkvcp,servo,8.0,0,50,302530560,949.0637817382812,954.839697265625
8fstkvcp,servo,8.0,0,50,307200000,961.4998168945312,955.949717203776
8fstkvcp,servo,8.0,0,50,312115200,955.0557250976562,956.3008422851562
8fstkvcp,servo,8.0,0,50,317030400,954.9755859375,955.6277465820312
8fstkvcp,servo,8.0,0,50,321699840,951.8529052734376,954.4895629882812
8fstkvcp,servo,8.0,0,50,326615040,960.0328369140624,956.6833740234375
8fstkvcp,servo,8.0,0,50,331284480,941.479736328125,952.6793579101562
8fstkvcp,servo,8.0,0,50,336199680,950.2047119140624,951.7091552734375
8fstkvcp,servo,8.0,0,50,340869120,944.8291625976562,950.562489827474
8fstkvcp,servo,8.0,0,50,345784320,955.8993530273438,950.48916015625
8fstkvcp,servo,8.0,0,50,350453760,958.6726684570312,951.8530782063802
8fstkvcp,servo,8.0,0,50,355368960,955.2871704101562,952.97861328125
8fstkvcp,servo,8.0,0,50,360038400,952.7574462890624,952.9417521158854
8fstkvcp,servo,8.0,0,50,364953600,963.6588134765624,957.2550903320313
8fstkvcp,servo,8.0,0,50,369623040,960.4578857421876,957.7888895670573
8fstkvcp,servo,8.0,0,50,374538240,955.0372314453124,957.4397094726562
8fstkvcp,servo,8.0,0,50,379207680,958.18212890625,957.5634460449219
8fstkvcp,servo,8.0,0,50,384122880,961.7774658203124,959.822705078125
8fstkvcp,servo,8.0,0,50,389038080,962.1356201171876,959.51806640625
8fstkvcp,servo,8.0,0,50,393707520,968.4373779296876,961.11396484375
8fstkvcp,servo,8.0,0,50,398622720,950.3787231445312,960.1822631835937
8fstkvcp,servo,8.0,0,50,403292160,966.3961181640624,961.8250610351563
8fstkvcp,servo,8.0,0,50,408207360,957.4042358398438,960.9504150390625
8fstkvcp,servo,8.0,0,50,412876800,960.173095703125,960.8208618164062
8fstkvcp,servo,8.0,0,50,417792000,959.7855224609376,958.8275390625
8fstkvcp,servo,8.0,0,50,422461440,961.3650512695312,959.2504577636719
8fstkvcp,servo,8.0,0,50,427376640,970.238037109375,961.7931884765625
8fstkvcp,servo,8.0,0,50,432046080,971.0281372070312,963.3323465983073
8fstkvcp,servo,8.0,0,50,436961280,964.8858032226562,965.4605102539062
8fstkvcp,servo,8.0,0,50,441630720,965.11865234375,965.4035339355469
8fstkvcp,servo,8.0,0,50,446545920,965.161865234375,967.2864990234375
8fstkvcp,servo,8.0,0,50,451215360,966.1085205078124,967.0901692708334
8fstkvcp,servo,8.0,0,50,456130560,961.76025390625,964.6070190429688
8fstkvcp,servo,8.0,0,50,460800000,968.4176635742188,965.2421264648438
8fstkvcp,servo,8.0,0,50,465715200,967.7374267578124,965.8371459960938
8fstkvcp,servo,8.0,0,50,470630400,964.6998291015624,965.7447387695313
8fstkvcp,servo,8.0,0,50,475299840,964.4192504882812,965.406884765625
8fstkvcp,servo,8.0,0,50,480215040,958.4298095703124,964.7407958984375
hshlffvs,servo,16.0,0,50,4915200,171.96502685546875,
hshlffvs,servo,16.0,0,50,9830400,258.5309753417969,
hshlffvs,servo,16.0,0,50,14499840,339.496337890625,
hshlffvs,servo,16.0,0,50,19415040,557.5003662109375,
hshlffvs,servo,16.0,0,50,24084480,615.3895874023438,388.5764587402344
hshlffvs,servo,16.0,0,50,28999680,668.4066162109375,487.8647766113281
hshlffvs,servo,16.0,0,50,33669120,693.6087646484375,522.1554412841797
hshlffvs,servo,16.0,0,50,38584320,719.7098999023438,650.923046875
hshlffvs,servo,16.0,0,50,43253760,735.1030883789062,664.9530537923177
hshlffvs,servo,16.0,0,50,48168960,747.625,712.890673828125
hshlffvs,servo,16.0,0,50,52838400,751.741455078125,719.3658040364584
hshlffvs,servo,16.0,0,50,57753600,779.6127319335938,746.7584350585937
hshlffvs,servo,16.0,0,50,62423040,798.3833618164062,755.3625895182291
hshlffvs,servo,16.0,0,50,67338240,805.3580932617188,776.5441284179688
hshlffvs,servo,16.0,0,50,72007680,822.5640869140625,784.214121500651
hshlffvs,servo,16.0,0,50,76922880,819.9661254882812,805.1768798828125
hshlffvs,servo,16.0,0,50,81838080,829.3541870117188,815.1251708984375
hshlffvs,servo,16.0,0,50,86507520,847.090576171875,824.8666137695312
hshlffvs,servo,16.0,0,50,91422720,848.1624145507812,833.4274780273438
hshlffvs,servo,16.0,0,50,96092160,854.63916015625,839.8424926757813
hshlffvs,servo,16.0,0,50,101007360,858.2122802734375,847.4917236328125
hshlffvs,servo,16.0,0,50,105676800,876.4928588867188,852.3252461751302
hshlffvs,servo,16.0,0,50,110592000,897.1072998046875,866.922802734375
hshlffvs,servo,16.0,0,50,115261440,902.98388671875,872.9329833984375
hshlffvs,servo,16.0,0,50,120176640,913.0057373046876,889.5604125976563
hshlffvs,servo,16.0,0,50,124846080,927.3267822265624,895.8548075358073
hshlffvs,servo,16.0,0,50,129761280,924.479736328125,912.9806884765625
hshlffvs,servo,16.0,0,50,134430720,920.58251953125,914.2476603190104
hshlffvs,servo,16.0,0,50,139345920,922.0155639648438,921.4820678710937
hshlffvs,servo,16.0,0,50,144015360,937.3758544921876,924.1310323079427
hshlffvs,servo,16.0,0,50,148930560,938.3264770507812,928.5560302734375
hshlffvs,servo,16.0,0,50,153600000,956.9032592773438,933.2805684407552
hshlffvs,servo,16.0,0,50,158515200,960.0078125,942.9257934570312
hshlffvs,servo,16.0,0,50,163430400,960.6976928710938,950.6622192382813
hshlffvs,servo,16.0,0,50,168099840,961.0316162109376,955.3933715820312
hshlffvs,servo,16.0,0,50,173015040,964.2642822265624,960.5809326171875
hshlffvs,servo,16.0,0,50,177684480,961.728271484375,961.5459350585937
hshlffvs,servo,16.0,0,50,182599680,961.1824951171876,961.7808715820313
hshlffvs,servo,16.0,0,50,187269120,959.8502197265624,961.4590962727865
hshlffvs,servo,16.0,0,50,192184320,967.58935546875,962.9229248046875
hshlffvs,servo,16.0,0,50,196853760,961.5755004882812,962.6983540852865
hshlffvs,servo,16.0,0,50,201768960,961.84375,962.4082641601562
hshlffvs,servo,16.0,0,50,206438400,961.81298828125,962.3090515136719
hshlffvs,servo,16.0,0,50,211353600,965.492919921875,963.6629028320312
hshlffvs,servo,16.0,0,50,216023040,965.9796752929688,964.0490315755209
hshlffvs,servo,16.0,0,50,220938240,968.6600341796876,964.7578735351562
hshlffvs,servo,16.0,0,50,225607680,972.8099975585938,966.0998942057291
hshlffvs,servo,16.0,0,50,230522880,972.75537109375,969.139599609375
hshlffvs,servo,16.0,0,50,235438080,969.3104248046876,969.9031005859375
hshlffvs,servo,16.0,0,50,240107520,969.27783203125,970.5627319335938
hshlffvs,servo,16.0,0,50,245022720,973.0971069335938,971.450146484375
hshlffvs,servo,16.0,0,50,249692160,972.6332397460938,971.414794921875
hshlffvs,servo,16.0,0,50,254607360,969.56494140625,970.776708984375
hshlffvs,servo,16.0,0,50,259276800,973.8045654296876,971.2813517252604
hshlffvs,servo,16.0,0,50,264192000,973.427001953125,972.50537109375
hshlffvs,servo,16.0,0,50,268861440,973.901611328125,972.7380777994791
hshlffvs,servo,16.0,0,50,273776640,973.531494140625,972.8459228515625
hshlffvs,servo,16.0,0,50,278446080,970.6640625,972.4822794596354
hshlffvs,servo,16.0,0,50,283361280,970.2830810546876,972.3614501953125
hshlffvs,servo,16.0,0,50,288030720,974.0833129882812,972.648427327474
hshlffvs,servo,16.0,0,50,292945920,974.0966186523438,972.5317138671875
hshlffvs,servo,16.0,0,50,297615360,974.4102783203124,972.8448079427084
hshlffvs,servo,16.0,0,50,302530560,974.51708984375,973.478076171875
hshlffvs,servo,16.0,0,50,307200000,974.3074951171876,973.6163126627604
hshlffvs,servo,16.0,0,50,312115200,974.5335083007812,974.372998046875
hshlffvs,servo,16.0,0,50,317030400,974.873291015625,974.5283325195312
hshlffvs,servo,16.0,0,50,321699840,971.5545043945312,973.957177734375
hshlffvs,servo,16.0,0,50,326615040,975.06494140625,974.066748046875
hshlffvs,servo,16.0,0,50,331284480,975.044921875,974.2142333984375
hshlffvs,servo,16.0,0,50,336199680,975.0866088867188,974.324853515625
hshlffvs,servo,16.0,0,50,340869120,975.0753173828124,974.4499308268229
hshlffvs,servo,16.0,0,50,345784320,975.9673461914062,975.2478271484375
hshlffvs,servo,16.0,0,50,350453760,975.8817138671876,975.3534749348959
hshlffvs,servo,16.0,0,50,355368960,975.65673828125,975.533544921875
hshlffvs,servo,16.0,0,50,360038400,975.980224609375,975.6079915364584
hshlffvs,servo,16.0,0,50,364953600,975.9093017578124,975.8790649414062
hshlffvs,servo,16.0,0,50,369623040,975.4962158203124,975.8152567545573
hshlffvs,servo,16.0,0,50,374538240,974.8771362304688,975.5839233398438
hshlffvs,servo,16.0,0,50,379207680,972.259521484375,975.0298563639323
hshlffvs,servo,16.0,0,50,384122880,972.6954956054688,974.2475341796875
hshlffvs,servo,16.0,0,50,389038080,972.52734375,973.571142578125
hshlffvs,servo,16.0,0,50,393707520,974.1517333984376,973.30224609375
hshlffvs,servo,16.0,0,50,398622720,975.7050170898438,973.467822265625
hshlffvs,servo,16.0,0,50,403292160,975.6005249023438,974.1360229492187
hshlffvs,servo,16.0,0,50,408207360,976.046142578125,974.80615234375
hshlffvs,servo,16.0,0,50,412876800,975.8140869140624,974.9741414388021
hshlffvs,servo,16.0,0,50,417792000,975.9212036132812,975.8173950195312
hshlffvs,servo,16.0,0,50,422461440,976.3914794921876,975.913075764974
hshlffvs,servo,16.0,0,50,427376640,976.573486328125,976.1492797851563
hshlffvs,servo,16.0,0,50,432046080,976.7164306640624,976.2438049316406
hshlffvs,servo,16.0,0,50,436961280,976.274658203125,976.3754516601563
hshlffvs,servo,16.0,0,50,441630720,976.61767578125,976.4158223470052
hshlffvs,servo,16.0,0,50,446545920,976.4584350585938,976.5281372070312
hshlffvs,servo,16.0,0,50,451215360,976.4849853515624,976.5209452311198
hshlffvs,servo,16.0,0,50,456130560,976.5781860351562,976.4827880859375
hshlffvs,servo,16.0,0,50,460800000,976.81005859375,976.5373331705729
hshlffvs,servo,16.0,0,50,465715200,976.3638305664062,976.5390991210937
hshlffvs,servo,16.0,0,50,470630400,977.3201904296876,976.7114501953125
hshlffvs,servo,16.0,0,50,475299840,977.0172119140624,976.8178955078125
hshlffvs,servo,16.0,0,50,480215040,976.680419921875,976.8383422851563
996w94mt,servo,32.0,0,50,4915200,172.61630249023438,
996w94mt,servo,32.0,0,50,9830400,275.0224914550781,
996w94mt,servo,32.0,0,50,14499840,418.5884399414063,
996w94mt,servo,32.0,0,50,19415040,641.567138671875,
996w94mt,servo,32.0,0,50,24084480,689.106201171875,439.38011474609374
996w94mt,servo,32.0,0,50,28999680,707.123291015625,546.2815124511719
996w94mt,servo,32.0,0,50,33669120,723.3556518554688,575.7938690185547
996w94mt,servo,32.0,0,50,38584320,744.241455078125,701.0787475585937
996w94mt,servo,32.0,0,50,43253760,768.3096923828125,712.2839050292969
996w94mt,servo,32.0,0,50,48168960,772.1485595703125,743.0357299804688
996w94mt,servo,32.0,0,50,52838400,779.04052734375,749.0365295410156
996w94mt,servo,32.0,0,50,57753600,769.1941528320312,766.5868774414063
996w94mt,servo,32.0,0,50,62423040,803.221435546875,772.692637125651
996w94mt,servo,32.0,0,50,67338240,817.298828125,788.1807006835937
996w94mt,servo,32.0,0,50,72007680,829.3341674804688,795.0396118164062
996w94mt,servo,32.0,0,50,76922880,842.6019287109375,812.3301025390625
996w94mt,servo,32.0,0,50,81838080,856.0143432617188,829.694140625
996w94mt,servo,32.0,0,50,86507520,881.9615478515625,845.4421630859375
996w94mt,servo,32.0,0,50,91422720,884.19091796875,858.8205810546875
996w94mt,servo,32.0,0,50,96092160,884.3447265625,869.8226928710938
996w94mt,servo,32.0,0,50,101007360,915.1204223632812,884.3263916015625
996w94mt,servo,32.0,0,50,105676800,912.7711181640624,889.0671793619791
996w94mt,servo,32.0,0,50,110592000,921.50244140625,903.5859252929688
996w94mt,servo,32.0,0,50,115261440,938.1865234375,909.3526916503906
996w94mt,servo,32.0,0,50,120176640,955.22802734375,928.5617065429688
996w94mt,servo,32.0,0,50,124846080,949.6676025390624,932.079355875651
996w94mt,servo,32.0,0,50,129761280,952.9735717773438,943.5116333007812
996w94mt,servo,32.0,0,50,134430720,950.1403198242188,944.6164143880209
996w94mt,servo,32.0,0,50,139345920,950.920166015625,951.7859375
996w94mt,servo,32.0,0,50,144015360,952.3866577148438,951.8860575358073
996w94mt,servo,32.0,0,50,148930560,951.505859375,951.5853149414063
996w94mt,servo,32.0,0,50,153600000,959.5545654296876,952.9135233561198
996w94mt,servo,32.0,0,50,158515200,953.7710571289062,953.6276611328125
996w94mt,servo,32.0,0,50,163430400,956.77490234375,954.7986083984375
996w94mt,servo,32.0,0,50,168099840,965.9473266601562,957.5107421875
996w94mt,servo,32.0,0,50,173015040,970.475830078125,961.304736328125
996w94mt,servo,32.0,0,50,177684480,971.44482421875,963.6827880859375
996w94mt,servo,32.0,0,50,182599680,966.94873046875,966.3183227539063
996w94mt,servo,32.0,0,50,187269120,969.7907104492188,966.8970540364584
996w94mt,servo,32.0,0,50,192184320,971.65869140625,970.0637573242187
996w94mt,servo,32.0,0,50,196853760,970.9742431640624,970.2155049641927
996w94mt,servo,32.0,0,50,201768960,971.6839599609376,970.2112670898438
996w94mt,servo,32.0,0,50,206438400,972.5311279296876,970.597910563151
996w94mt,servo,32.0,0,50,211353600,972.546142578125,971.8788330078125
996w94mt,servo,32.0,0,50,216023040,972.3135986328124,971.9512939453125
996w94mt,servo,32.0,0,50,220938240,972.7344970703124,972.361865234375
996w94mt,servo,32.0,0,50,225607680,972.2955322265624,972.3508097330729
996w94mt,servo,32.0,0,50,230522880,972.819580078125,972.5418701171875
996w94mt,servo,32.0,0,50,235438080,972.9013671875,972.6129150390625
996w94mt,servo,32.0,0,50,240107520,973.1051025390624,972.7712158203125
996w94mt,servo,32.0,0,50,245022720,973.7198486328124,972.9682861328125
996w94mt,servo,32.0,0,50,249692160,973.8226318359376,973.2737060546875
996w94mt,servo,32.0,0,50,254607360,973.9246826171876,973.4947265625
996w94mt,servo,32.0,0,50,259276800,974.0687866210938,973.5904032389323
996w94mt,servo,32.0,0,50,264192000,974.361328125,973.9794555664063
996w94mt,servo,32.0,0,50,268861440,974.2504272460938,974.0246175130209
996w94mt,servo,32.0,0,50,273776640,973.7457275390624,974.0701904296875
996w94mt,servo,32.0,0,50,278446080,974.2420654296876,974.0988362630209
996w94mt,servo,32.0,0,50,283361280,974.7929077148438,974.2784912109375
996w94mt,servo,32.0,0,50,288030720,973.8796997070312,974.2120259602865
996w94mt,servo,32.0,0,50,292945920,974.3818359375,974.208447265625
996w94mt,servo,32.0,0,50,297615360,974.966796875,974.3348388671875
996w94mt,servo,32.0,0,50,302530560,975.199951171875,974.64423828125
996w94mt,servo,32.0,0,50,307200000,974.4010620117188,974.6037089029948
996w94mt,servo,32.0,0,50,312115200,975.5404663085938,974.8980224609375
996w94mt,servo,32.0,0,50,317030400,975.528564453125,975.1273681640625
996w94mt,servo,32.0,0,50,321699840,974.98046875,975.1301025390625
996w94mt,servo,32.0,0,50,326615040,974.4493408203124,974.97998046875
996w94mt,servo,32.0,0,50,331284480,975.0830688476562,975.1163818359375
996w94mt,servo,32.0,0,50,336199680,975.4385986328124,975.0960083007812
996w94mt,servo,32.0,0,50,340869120,975.0848999023438,975.0941569010416
996w94mt,servo,32.0,0,50,345784320,976.035888671875,975.218359375
996w94mt,servo,32.0,0,50,350453760,976.4230346679688,975.4191385904948
996w94mt,servo,32.0,0,50,355368960,976.786376953125,975.953759765625
996w94mt,servo,32.0,0,50,360038400,976.9420166015624,976.1184692382812
996w94mt,servo,32.0,0,50,364953600,976.54150390625,976.5457641601563
996w94mt,servo,32.0,0,50,369623040,975.8280639648438,976.4261474609375
996w94mt,servo,32.0,0,50,374538240,976.2208251953124,976.4637573242187
996w94mt,servo,32.0,0,50,379207680,976.5714721679688,976.4817097981771
996w94mt,servo,32.0,0,50,384122880,976.7310791015624,976.3785888671875
996w94mt,servo,32.0,0,50,389038080,976.7442626953124,976.419140625
996w94mt,servo,32.0,0,50,393707520,976.931640625,976.6398559570313
996w94mt,servo,32.0,0,50,398622720,976.6594848632812,976.727587890625
996w94mt,servo,32.0,0,50,403292160,976.5791015625,976.7291137695313
996w94mt,servo,32.0,0,50,408207360,900.4286499023438,961.4686279296875
996w94mt,servo,32.0,0,50,412876800,970.0640869140624,962.9012044270834
996w94mt,servo,32.0,0,50,417792000,970.6011962890624,958.86650390625
996w94mt,servo,32.0,0,50,422461440,972.8240356445312,961.1927591959635
996w94mt,servo,32.0,0,50,427376640,973.979736328125,957.579541015625
996w94mt,servo,32.0,0,50,432046080,974.422607421875,960.38671875
996w94mt,servo,32.0,0,50,436961280,974.6478271484376,973.2950805664062
996w94mt,servo,32.0,0,50,441630720,975.492919921875,973.661387125651
996w94mt,servo,32.0,0,50,446545920,975.6080932617188,974.8302368164062
996w94mt,servo,32.0,0,50,451215360,975.6616821289062,974.9688110351562
996w94mt,servo,32.0,0,50,456130560,976.72314453125,975.6267333984375
996w94mt,servo,32.0,0,50,460800000,976.2469482421876,975.7301025390625
996w94mt,servo,32.0,0,50,465715200,976.5175170898438,976.1514770507813
996w94mt,servo,32.0,0,50,470630400,976.5084228515624,976.33154296875
996w94mt,servo,32.0,0,50,475299840,976.6044311523438,976.5200927734375
996w94mt,servo,32.0,0,50,480215040,976.77587890625,976.5306396484375
g133o63i,servo,48.0,0,50,4915200,162.52880859375,
g133o63i,servo,48.0,0,50,9830400,353.3700866699219,
g133o63i,servo,48.0,0,50,14499840,532.9429931640625,
g133o63i,servo,48.0,0,50,19415040,575.8441162109375,
g133o63i,servo,48.0,0,50,24084480,611.4068603515625,447.21857299804685
g133o63i,servo,48.0,0,50,28999680,689.5130615234375,552.6154235839844
g133o63i,servo,48.0,0,50,33669120,747.646484375,585.1206003824869
g133o63i,servo,48.0,0,50,38584320,756.2777099609375,676.137646484375
g133o63i,servo,48.0,0,50,43253760,783.4857788085938,694.0290018717448
g133o63i,servo,48.0,0,50,48168960,786.0520629882812,752.59501953125
g133o63i,servo,48.0,0,50,52838400,881.03466796875,774.0016276041666
g133o63i,servo,48.0,0,50,57753600,898.1236572265625,820.994775390625
g133o63i,servo,48.0,0,50,62423040,915.2586669921876,836.7054239908854
g133o63i,servo,48.0,0,50,67338240,929.4383544921876,881.9814819335937
g133o63i,servo,48.0,0,50,72007680,932.4146728515624,890.3870137532552
g133o63i,servo,48.0,0,50,76922880,941.95458984375,923.43798828125
g133o63i,servo,48.0,0,50,81838080,961.0458984375,936.0224365234375
g133o63i,servo,48.0,0,50,86507520,964.7003784179688,945.9107788085937
g133o63i,servo,48.0,0,50,91422720,964.6839599609376,952.9598999023438
g133o63i,servo,48.0,0,50,96092160,966.7801513671876,959.8329956054688
g133o63i,servo,48.0,0,50,101007360,966.260498046875,964.6941772460938
g133o63i,servo,48.0,0,50,105676800,966.7539672851562,965.0374755859375
g133o63i,servo,48.0,0,50,110592000,966.4593505859376,966.1875854492188
g133o63i,servo,48.0,0,50,115261440,966.7929077148438,966.2884724934896
g133o63i,servo,48.0,0,50,120176640,964.9189453125,966.2371337890625
g133o63i,servo,48.0,0,50,124846080,966.3284912109376,966.2523600260416
g133o63i,servo,48.0,0,50,129761280,968.431640625,966.5862670898438
g133o63i,servo,48.0,0,50,134430720,969.5100708007812,967.0735677083334
g133o63i,servo,48.0,0,50,139345920,969.7722778320312,967.79228515625
g133o63i,servo,48.0,0,50,144015360,970.3326416015624,968.2156778971354
g133o63i,servo,48.0,0,50,148930560,971.0225830078124,969.8138427734375
