wandb_id,budget_label,condition,arm,delay_k,step,reward_mean,lifespan_mean,fm_mse_eval,fm_mse_train_p25,fm_mse_train_p50,fm_mse_train_p75,action_sigma,encoder_kl,joint_l2_error,termination_rate
dgv264dt,2G,expfm_2g,explicit,0,450068480.0,1957.322509765625,444.4658203125,0.0002234336279798,0.0011093721259385,0.0013040348421782,0.0015634994488209,0.3271553516387939,17.305660247802734,1.1906359195709229,6.207879778230563e-05
dgv264dt,2G,expfm_2g,explicit,0,460062720.0,1964.838134765625,444.6259765625,0.0065361568704247,0.0002551039797253,0.0003199088969267,0.0004185779835097,0.3209278881549835,17.505897521972656,1.195436954498291,6.048346767784096e-05
dgv264dt,2G,expfm_2g,explicit,0,470056960.0,1946.832763671875,442.1943359375,0.0015716407215222,0.00076727574924,0.0008775689639151,0.0010314271785318,0.3146705627441406,17.61449432373047,1.2001750469207764,0.0001212841088999
dgv264dt,2G,expfm_2g,explicit,0,480051200.0,1963.37109375,444.9580078125,0.0003805005690082,0.0002508945181034,0.0003225401160307,0.0004340031882748,0.3094351291656494,17.52897834777832,1.200041651725769,4.755002737510949e-05
dgv264dt,2G,expfm_2g,explicit,0,490045440.0,1967.5556640625,446.1767578125,0.0003364881267771,0.0002287247625645,0.0002962898579426,0.0004008882388006,0.3227314352989197,17.21678352355957,1.2001142501831057,1.883041113615036e-05
dgv264dt,2G,expfm_2g,explicit,0,500039680.0,1970.44287109375,445.3046875,0.003179058432579,0.0002857654762919,0.0003540114848874,0.000455700646853,0.3094152212142944,17.94414520263672,1.1986443996429443,4.251091377227567e-05
dgv264dt,2G,expfm_2g,explicit,0,510033920.0,1968.972412109375,444.236328125,0.0001605003199074,0.000223227762035,0.0002865687711164,0.0003867708728648,0.3043281733989715,17.729572296142578,1.193644642829895,6.748686428181827e-05
dgv264dt,2G,expfm_2g,explicit,0,520028160.0,1967.70166015625,445.62109375,0.0006225465331226,0.0003236720222048,0.0004077922494616,0.0005340371280908,0.3125907778739929,17.772815704345703,1.2002675533294678,3.5691904486157e-05
dgv264dt,2G,expfm_2g,explicit,0,530022400.0,1967.849609375,445.455078125,0.0002753893204499,0.0006308603915385,0.0007337670540437,0.0008893363410606,0.3197567760944366,17.256420135498047,1.190656065940857,3.682353781186976e-05
dgv264dt,2G,expfm_2g,explicit,0,540016640.0,1977.2716064453125,445.53515625,0.0005840610247105,0.0015411666827276,0.001762653933838,0.0020106243900954,0.3073275685310364,18.27054977416992,1.1820671558380127,3.955654392484576e-05
dgv264dt,2G,expfm_2g,explicit,0,550010880.0,1954.657470703125,442.4013671875,0.0001202652711072,0.0002364070387557,0.0003126578521914,0.0004297995474189,0.3101345896720886,17.61566162109375,1.2219464778900146,0.0001179888204205
dgv264dt,2G,expfm_2g,explicit,0,560005120.0,1972.10986328125,445.7177734375,8.369560237042606e-05,0.0002216810535173,0.0002956391545012,0.0004121126257814,0.3119712173938751,17.78233528137207,1.196836233139038,3.388043842278421e-05
dgv264dt,2G,expfm_2g,explicit,0,570081280.0,1965.078857421875,445.4619140625,0.0002779698988888,0.000703964557033,0.0008292912971228,0.0010021921480074,0.3028939962387085,18.490835189819336,1.208361268043518,4.135347990086302e-05
dgv264dt,2G,expfm_2g,explicit,0,580075520.0,1957.319580078125,443.1337890625,0.0001954628678504,0.0005123103619553,0.0005992006044834,0.0007236564415507,0.3112781047821045,17.598445892333984,1.192510962486267,0.0001015697125694
dgv264dt,2G,expfm_2g,explicit,0,590069760.0,1981.7926025390625,446.169921875,0.0001670578785706,0.0002380307851126,0.000303506210912,0.000400931603508,0.3104426860809326,17.795106887817383,1.170842170715332,2.1471678337547928e-05
dgv264dt,2G,expfm_2g,explicit,0,600064000.0,1976.1494140625,445.228515625,0.0006330204196274,0.000380655110348,0.0004537518834695,0.0005599150317721,0.2975364923477173,18.6112060546875,1.1893291473388672,4.448225809028372e-05
dgv264dt,2G,expfm_2g,explicit,0,610058240.0,1987.802490234375,446.5712890625,0.0001964402908924,0.0002080412959912,0.0002728512627072,0.0003708823351189,0.2997416257858276,18.20368766784668,1.1902363300323486,1.1042202459066177e-05
dgv264dt,2G,expfm_2g,explicit,0,620052480.0,1977.340576171875,446.2734375,0.000106051142211,0.0002855985076166,0.0003649530699476,0.0004829149111174,0.3056953847408294,18.41061782836914,1.187175154685974,1.677045293035917e-05
dgv264dt,2G,expfm_2g,explicit,0,630046720.0,1935.5838623046875,441.9423828125,0.0040886960923671,0.0005412896862253,0.0006452167872339,0.0007910468266345,0.3075824677944183,18.00218963623047,1.2057087421417236,0.0001233242510352
dgv264dt,2G,expfm_2g,explicit,0,640040960.0,1970.44873046875,444.1142578125,0.0028123720549046,0.0009477352141402,0.0010808365186676,0.0012542442418634,0.3007694184780121,18.503427505493164,1.177133321762085,6.626774120377377e-05
dgv264dt,2G,expfm_2g,explicit,0,650035200.0,1974.5142822265625,446.8154296875,0.0010014522122219,0.0011271979892626,0.0013135157059878,0.0015595690347254,0.3069342076778412,17.871116638183594,1.2024167776107788,2.2816880118625704e-06
dgv264dt,2G,expfm_2g,explicit,0,660029440.0,1976.99951171875,445.0771484375,0.0013048646505922,0.0008203659090213,0.0009400231065228,0.0011027867440134,0.3114435970783233,17.707740783691406,1.1795103549957275,6.997943273745477e-05
dgv264dt,2G,expfm_2g,explicit,0,670023680.0,1963.58642578125,443.443359375,0.0001936992339324,0.0010222857818007,0.0011875762138515,0.0014200648292899,0.3005327582359314,18.047971725463867,1.1930055618286133,9.233132004737854e-05
dgv264dt,2G,expfm_2g,explicit,0,680017920.0,1990.2734375,446.3955078125,0.0012961204629391,0.0007205549045465,0.0008103873115032,0.000931434566155,0.2967455387115478,18.784591674804688,1.161113739013672,1.0260940143780315e-05
dgv264dt,2G,expfm_2g,explicit,0,690012160.0,1990.05712890625,446.30078125,0.0001171516778413,0.0002251179394079,0.0002947046305052,0.0003980804176535,0.2914427816867828,19.065696716308597,1.1691206693649292,1.687191252131015e-05
dgv264dt,2G,expfm_2g,explicit,0,700006400.0,1986.9718017578125,445.62890625,0.0001458538754377,0.0014296504668891,0.0016648710006847,0.0019538961350917,0.2888820767402649,19.251707077026367,1.1692707538604736,2.7984564439975657e-05
dgv264dt,2G,expfm_2g,explicit,0,710000640.0,1990.740478515625,446.265625,0.0020743238274008,0.0007122384267859,0.0008340893546119,0.0009947391226887,0.2969892919063568,18.445297241210938,1.163494348526001,1.6918160326895304e-05
dgv264dt,2G,expfm_2g,explicit,0,720076800.0,1984.0809326171875,445.8232421875,0.0018132019322365,0.00525713711977,0.0058023454621434,0.0064096795395016,0.3047956526279449,18.075572967529297,1.1772301197052002,3.016969822056126e-05
dgv264dt,2G,expfm_2g,explicit,0,730071040.0,1988.697509765625,445.7041015625,0.0001919846981763,0.0002203048643423,0.0002893299097195,0.0003926103236153,0.2931330502033233,18.910194396972656,1.1632379293441772,3.020108852069825e-05
dgv264dt,2G,expfm_2g,explicit,0,740065280.0,1988.382568359375,445.673828125,0.0001931673905346,0.0005702223279513,0.000668131862767,0.0008039231761358,0.3087666034698486,18.327869415283203,1.1726092100143433,3.634071254055016e-05
dgv264dt,2G,expfm_2g,explicit,0,750059520.0,1996.54541015625,446.8203125,0.0004442910139914,0.0035228303167968,0.0039563835598528,0.0044313352555036,0.2973141074180603,18.607023239135746,1.1693847179412842,2.353162699364475e-06
dgv264dt,2G,expfm_2g,explicit,0,760053760.0,1991.866943359375,446.1630859375,0.0001722363522276,0.0002872244513127,0.0003639776550699,0.0004785300989169,0.2959382236003876,18.50631332397461,1.1732699871063232,1.76067442225758e-05
dgv264dt,2G,expfm_2g,explicit,0,770048000.0,1987.2423095703125,445.3515625,0.0001124118789448,0.0003932243271265,0.0005158440908417,0.0006958896410651,0.3030973672866821,18.16138458251953,1.1585664749145508,4.522384188021533e-05
dgv264dt,2G,expfm_2g,explicit,0,780042240.0,1994.0499267578125,446.453125,0.0004639615945052,0.0019207100849598,0.0021375375799834,0.0024061664007604,0.2915041148662567,19.3194637298584,1.1666858196258545,1.5646477550035343e-05
dgv264dt,2G,expfm_2g,explicit,0,790036480.0,1991.010009765625,446.0205078125,0.0006797856767661,0.0004353819531388,0.0005247114459052,0.0006503869080916,0.2945770621299743,18.471567153930664,1.1648900508880615,2.8971729989279996e-05
dgv264dt,2G,expfm_2g,explicit,0,800030720.0,1988.56982421875,446.0673828125,0.0003602417127694,0.0008088059257715,0.0009415794629603,0.0011267801746726,0.2940458655357361,18.965087890625,1.1818759441375732,1.9622028048615903e-05
dgv264dt,2G,expfm_2g,explicit,0,810024960.0,1997.61669921875,446.48828125,0.0002042744599748,0.0003578721662051,0.0004295389808248,0.0005292853456921,0.2849528789520263,19.673728942871094,1.164583444595337,9.117031368077733e-06
dgv264dt,2G,expfm_2g,explicit,0,820019200.0,2001.0120849609373,446.837890625,0.0003437850973568,0.0009260941296815,0.0010330218356102,0.0011777412146329,0.2978546023368835,18.583778381347656,1.1551811695098877,0.0
dgv264dt,2G,expfm_2g,explicit,0,830013440.0,1976.908447265625,444.6123046875,0.0003903055912815,0.0003791821654886,0.0004549257864709,0.0005617868155241,0.2894031107425689,19.54779815673828,1.1667416095733645,6.040403968654573e-05
dgv264dt,2G,expfm_2g,explicit,0,840007680.0,1996.0753173828125,445.5634765625,7.495231693610549e-05,0.0002390232984907,0.0003041906747967,0.0004013083525933,0.2933538258075714,18.795907974243164,1.150309920310974,5.825821790494956e-05
dgv264dt,2G,expfm_2g,explicit,0,850001920.0,1991.692138671875,446.421875,0.0020510286558419,0.0008809124119579,0.0010415409924462,0.0012416479876264,0.3042968511581421,17.916362762451172,1.16878080368042,1.0769470463856123e-05
dgv264dt,2G,expfm_2g,explicit,0,860078080.0,1998.6597900390625,446.6748046875,0.0024664965458214,0.0004289572825655,0.0005276341107673,0.0006708193104714,0.2962189316749573,18.78439712524414,1.1600443124771118,3.643890067905886e-06
dgv264dt,2G,expfm_2g,explicit,0,870072320.0,1998.600341796875,446.3115234375,0.0006415779353119,0.0021556946448981,0.0023695055861026,0.0026423966046422,0.2897263467311859,19.229551315307617,1.1575431823730469,1.3113801287545355e-05
dgv264dt,2G,expfm_2g,explicit,0,880066560.0,1983.054443359375,446.138671875,0.0059487172402441,0.0009828815236687,0.0011122216237708,0.0012797317467629,0.294138103723526,19.195804595947266,1.1726064682006836,2.383508763159625e-05
dgv264dt,2G,expfm_2g,explicit,0,890060800.0,1993.822509765625,446.1650390625,0.0002299331972608,0.0005455026985146,0.0006616178434342,0.000827603333164,0.2968040108680725,18.59010124206543,1.152317762374878,1.4654674487246666e-05
dgv264dt,2G,expfm_2g,explicit,0,900055040.0,1993.982421875,445.3916015625,0.0007874814327806,0.0004004203365184,0.0004728708881884,0.0005756905884481,0.2881602644920349,19.088054656982425,1.164973258972168,3.945122080040164e-05
dgv264dt,2G,expfm_2g,explicit,0,910049280.0,1992.14599609375,446.220703125,0.0005952476058155,0.0006841449066996,0.0007937224581837,0.0009396425448358,0.2897754609584808,19.103479385375977,1.1596423387527466,1.5083509424584918e-05
dgv264dt,2G,expfm_2g,explicit,0,920043520.0,1989.6650390625,445.7607421875,0.0001709376520011,0.0019331395160406,0.0021011324133723,0.0023235988337546,0.2891598343849182,19.13768768310547,1.170339822769165,2.643916377564892e-05
dgv264dt,2G,expfm_2g,explicit,0,930037760.0,1999.418212890625,446.5927734375,0.0011359420605003,0.0002038168313447,0.0002639746526256,0.0003527779772412,0.282594621181488,19.780086517333984,1.167987823486328,5.7444854064669926e-06
dgv264dt,2G,expfm_2g,explicit,0,940032000.0,1990.88623046875,444.7001953125,0.0001536901690997,0.0003373538493178,0.0004087765701115,0.0005112960934638,0.2897308766841888,18.60490226745605,1.1621360778808594,6.026984192430973e-05
dgv264dt,2G,expfm_2g,explicit,0,950026240.0,1995.8505859375,446.826171875,0.0004914687597192,0.0031954897567629,0.0035882655065506,0.0040471265092492,0.2994728088378906,18.40271759033203,1.1622207164764404,2.255340632473235e-06
dgv264dt,2G,expfm_2g,explicit,0,960020480.0,2001.894287109375,446.4013671875,0.0011953979264944,0.0003167134418617,0.0003873973619192,0.0004873356956522,0.2887855470180511,19.403173446655277,1.146142601966858,2.048375790764112e-05
dgv264dt,2G,expfm_2g,explicit,0,970014720.0,1997.4476318359373,445.8388671875,0.0003984012582805,0.0002674766001291,0.0003455801634117,0.0004577595682349,0.2889343500137329,19.106306076049805,1.15245258808136,2.4548397050239142e-05
dgv264dt,2G,expfm_2g,explicit,0,980008960.0,2002.06787109375,446.3828125,0.0002007973380386,0.0011901413090527,0.0014276023721322,0.0017324950313195,0.2811422348022461,19.535728454589844,1.136879801750183,1.8000888303504325e-05
dgv264dt,2G,expfm_2g,explicit,0,990003200.0,2002.7816162109373,446.6064453125,0.0001928942656377,0.0004158295923843,0.0004995341878384,0.0006167977117002,0.2790400683879852,19.45046615600586,1.1462297439575195,5.960097951174248e-06
dgv264dt,2G,expfm_2g,explicit,0,1000079360.0,1999.418701171875,446.083984375,0.0014618991408497,0.000750066479668,0.0008596527623012,0.0010134608019143,0.2805276215076446,19.796043395996094,1.1515722274780271,3.142889909213409e-05
dgv264dt,2G,expfm_2g,explicit,0,1010073600.0,2006.90283203125,446.60546875,0.0021049892529845,0.0003103732597082,0.000387733860407,0.0004996023490093,0.2820576131343841,19.464710235595703,1.1409168243408203,6.613357527385233e-06
dgv264dt,2G,expfm_2g,explicit,0,1020067840.0,2004.6912841796875,446.0458984375,0.0009381921263411,0.0008976121316663,0.0010138296056538,0.001164115499705,0.2805793583393097,19.64527702331543,1.1415810585021973,1.604861972737126e-05
dgv264dt,2G,expfm_2g,explicit,0,1030062080.0,2008.047607421875,446.5986328125,0.0001584832352818,0.0004607041191775,0.0005458105588331,0.000662398932036,0.2806839346885681,19.75019645690918,1.1306161880493164,8.283776878670324e-06
dgv264dt,2G,expfm_2g,explicit,0,1040056320.0,2006.330810546875,446.837890625,0.0037342621944844,0.0007832631235942,0.0009617599425837,0.0011810378637164,0.2894222736358642,19.286052703857425,1.1456623077392578,0.0
dgv264dt,2G,expfm_2g,explicit,0,1050050560.0,2006.665283203125,446.8349609375,9.467214840697125e-05,0.0003089279634878,0.0004004038055427,0.0005375164910219,0.279640793800354,19.733436584472656,1.1475489139556885,2.026063384619192e-06
dgv264dt,2G,expfm_2g,explicit,0,1060044800.0,2002.4083251953125,446.5224609375,0.0010845437645912,0.0002893549681175,0.0003758775710593,0.0005014072521589,0.2886801064014435,18.253582000732425,1.138141632080078,8.95063658390427e-06
dgv264dt,2G,expfm_2g,explicit,0,1070039040.0,1994.6256103515625,446.8349609375,0.0015265116235241,0.0004422308993525,0.0005212443065829,0.0006305351271294,0.2960419952869415,18.9576416015625,1.159792423248291,2.160536496376153e-06
dgv264dt,2G,expfm_2g,explicit,0,1080033280.0,2002.27294921875,445.4580078125,0.0013454223517328,0.0002638074511196,0.000342759565683,0.0004590210155583,0.2883840799331665,19.63678359985352,1.1504645347595217,4.3166994146304205e-05
dgv264dt,2G,expfm_2g,explicit,0,1090027520.0,2007.259521484375,446.140625,0.0002220642199972,0.002500772010535,0.0028468761593103,0.0032588324975222,0.286768764257431,19.21541786193848,1.1362876892089844,2.218551526311785e-05
dgv264dt,2G,expfm_2g,explicit,0,1100021760.0,2002.1435546875,445.83984375,0.0004432600107975,0.001885384437628,0.0021177686285227,0.0024315626360476,0.2857325077056885,19.105640411376957,1.144181489944458,2.7881073037860915e-05
dgv264dt,2G,expfm_2g,explicit,0,1110016000.0,2004.1053466796875,446.408203125,0.0013625815045088,0.000321516796248,0.0003909086226485,0.0004884981317445,0.2826540470123291,19.855173110961918,1.144465446472168,1.3193515769671649e-05
dgv264dt,2G,expfm_2g,explicit,0,1120010240.0,2007.487548828125,446.83203125,0.0009263143874704,0.000343589897966,0.0004151333414483,0.0005168849020265,0.2772174775600433,19.714649200439453,1.1276907920837402,4.544142029772047e-06
dgv264dt,2G,expfm_2g,explicit,0,1130004480.0,2010.7159423828125,446.484375,0.0001793732080841,0.0005931754712946,0.0007066398975439,0.0008600633591413,0.2841026782989502,19.483470916748047,1.1313670873641968,2.3818596673663706e-05
dgv264dt,2G,expfm_2g,explicit,0,1140080640.0,2000.2598876953125,446.1796875,0.0001469923445256,0.0003219954669475,0.0004177700029686,0.000559359032195,0.2936764061450958,18.6479606628418,1.144346833229065,1.4751689377590084e-05
dgv264dt,2G,expfm_2g,explicit,0,1150074880.0,1999.078857421875,445.2373046875,0.0008498475071974,0.0003645493707153,0.0004372598486952,0.0005444857524707,0.2830927968025207,19.455307006835938,1.1345162391662598,5.219800368649885e-05
dgv264dt,2G,expfm_2g,explicit,0,1160069120.0,2005.064697265625,446.837890625,0.0001460759085603,0.0005903005949221,0.0007168864831328,0.0008984404266811,0.2933122813701629,18.79177474975586,1.1504757404327393,0.0
dgv264dt,2G,expfm_2g,explicit,0,1170063360.0,2005.705810546875,446.833984375,0.0006365529261529,0.0019805806223303,0.002225070958957,0.0025238993111997,0.2818975746631622,19.662839889526367,1.145252704620361,2.2449712560046464e-06
dgv264dt,2G,expfm_2g,explicit,0,1180057600.0,2003.90576171875,446.224609375,0.0001231942442245,0.0002420543896732,0.0003128643729723,0.0004170791071373,0.272875040769577,20.338285446166992,1.1464816331863403,3.352671046741307e-05
dgv264dt,2G,expfm_2g,explicit,0,1190051840.0,2010.89990234375,446.384765625,0.0007717499393038,0.0002312899450771,0.000301364227198,0.0004031723365187,0.2730737924575805,19.971698760986328,1.1239564418792725,1.0690650015021674e-05
dgv264dt,2G,expfm_2g,explicit,0,1200046080.0,2007.662841796875,446.556640625,0.0002805984113365,0.0004748103965539,0.0005514583317562,0.000655589159578,0.2754164338111877,20.36902618408203,1.1325985193252563,6.602604116778821e-06
dgv264dt,2G,expfm_2g,explicit,0,1210040320.0,2008.57666015625,446.39453125,9.81710181804374e-05,0.0005106210010126,0.0006077346624806,0.0007439540349878,0.2728144526481628,20.07034111022949,1.1376005411148071,1.0077215847559272e-05
dgv264dt,2G,expfm_2g,explicit,0,1220034560.0,1991.62060546875,446.037109375,8.719258767087013e-05,0.0003392354701645,0.0004176689544692,0.0005270654801279,0.2733567357063293,20.34142303466797,1.1385750770568848,1.4514634131046478e-05
dgv264dt,2G,expfm_2g,explicit,0,1230028800.0,2007.055908203125,445.830078125,0.0002007435832638,0.0007806267240084,0.0009285158012062,0.0011232247343286,0.2810702621936798,19.84960174560547,1.1395448446273804,3.6769186408491805e-05
dgv264dt,2G,expfm_2g,explicit,0,1240023040.0,2010.5567626953125,446.5732421875,0.0001356169814243,0.000389755499782,0.0004782029718626,0.0006047686329111,0.2767484188079834,19.496915817260746,1.136878490447998,6.598394975299016e-06
dgv264dt,2G,expfm_2g,explicit,0,1250017280.0,1994.5166015625,446.484375,0.0002165194164263,0.0008481652475893,0.0010996116325259,0.0014692088589072,0.2888824641704559,19.088022232055664,1.1542398929595947,2.3818596673663706e-05
dgv264dt,2G,expfm_2g,explicit,0,1260011520.0,2010.710693359375,446.7529296875,8.057568629737943e-05,0.0002613909018691,0.0003397394611965,0.0004549926379695,0.2776943147182464,19.7291259765625,1.1330924034118652,9.38227185542928e-06
dgv264dt,2G,expfm_2g,explicit,0,1270005760.0,1994.938720703125,446.06640625,0.0019191917963325,0.0047620935365557,0.0052659856155514,0.0058720195665955,0.2847242355346679,20.00510025024414,1.1521190404891968,4.761904710903764e-05
dgv264dt,2G,expfm_2g,explicit,0,1280000000.0,2008.8125,446.744140625,0.0001893680455395,0.0003289788728579,0.0004252036451362,0.000570457894355,0.2915930151939392,18.695749282836918,1.1303389072418213,3.120007932011504e-06
dgv264dt,2G,expfm_2g,explicit,0,1290076160.0,2001.812744140625,445.47265625,0.0002503357536625,0.0039789536967873,0.0044666607864201,0.0051676467992365,0.2788985967636108,20.04669570922852,1.142676591873169,5.082873394712806e-05
dgv264dt,2G,expfm_2g,explicit,0,1300070400.0,1989.651611328125,446.2509765625,0.0005584616446867,0.0044955303892493,0.0050676008686423,0.0056753153912723,0.2867460250854492,19.414987564086918,1.1359176635742188,2.6058463845402e-05
dgv264dt,2G,expfm_2g,explicit,0,1310064640.0,1997.619873046875,444.4755859375,0.0002864982525352,0.0019037947058677,0.0021408777683973,0.0024395794607698,0.2829206883907318,19.56978988647461,1.130076885223389,5.646209319820628e-05
dgv264dt,2G,expfm_2g,explicit,0,1320058880.0,2001.542236328125,446.8173828125,0.0001069795762305,0.0003369316109456,0.0004298364801798,0.0005683979834429,0.2887912094593048,18.784934997558597,1.1329751014709473,2.4053263132373104e-06
dgv264dt,2G,expfm_2g,explicit,0,1330053120.0,2010.2794189453125,446.1494140625,0.0001064565149135,0.0005355055327527,0.0006253868341445,0.0007487389375455,0.2746399939060211,20.59297752380371,1.1215386390686035,1.7874266632134095e-05
dgv264dt,2G,expfm_2g,explicit,0,1340047360.0,2006.3212890625,445.8125,0.0006707684369757,0.0017985351150855,0.002028026850894,0.0023220665752887,0.2729811072349548,20.365482330322266,1.1261026859283447,2.9334585633478127e-05
dgv264dt,2G,expfm_2g,explicit,0,1350041600.0,2001.7169189453125,445.3310546875,0.0001213198265759,0.0004108817956876,0.0005378084606491,0.0007279480923898,0.2782056927680969,19.67797470092773,1.1382290124893188,3.2289448427036405e-05
dgv264dt,2G,expfm_2g,explicit,0,1360035840.0,1997.1422119140625,445.2314453125,0.0039661498740315,0.0095687750726938,0.0105054751038551,0.011747445911169,0.2706632018089294,20.275657653808597,1.1346068382263184,3.956640648539178e-05
dgv264dt,2G,expfm_2g,explicit,0,1370030080.0,2016.35595703125,446.837890625,0.0001080208458006,0.0002998247509822,0.0003805627929978,0.0004991544410586,0.2759474813938141,19.88379669189453,1.1326277256011963,0.0
dgv264dt,2G,expfm_2g,explicit,0,1380024320.0,1946.24658203125,439.3603515625,0.0120620559900999,0.0130662526935338,0.0164730139076709,0.0201824773102998,0.2851625382900238,19.289703369140625,1.153740167617798,0.00018874759553
dgv264dt,2G,expfm_2g,explicit,0,1390018560.0,2013.92822265625,446.5087890625,0.0002174133842345,0.0004071125586051,0.0004955136682838,0.0006196938338689,0.270681232213974,20.41172409057617,1.134687900543213,7.287780135811772e-06
dgv264dt,2G,expfm_2g,explicit,0,1400012800.0,2009.088134765625,446.4765625,0.0002060825063381,0.0006637165788561,0.0008107211906462,0.0010130568407475,0.286532998085022,19.239917755126957,1.136485576629639,1.0639772881404497e-05
dgv264dt,2G,expfm_2g,explicit,0,1410007040.0,2013.6875,446.4990234375,0.0008015193743631,0.0020971684716641,0.0023164581507444,0.0025927731767296,0.2737566530704498,20.240938186645508,1.136303186416626,8.294172403111588e-06
dgv264dt,2G,expfm_2g,explicit,0,1420001280.0,2015.7474365234373,446.671875,0.0002045741857727,0.0002620497252792,0.0003399168199393,0.0004530764708761,0.2730990350246429,20.314903259277344,1.1188511848449707,3.0806388622295344e-06
dgv264dt,2G,expfm_2g,explicit,0,1430077440.0,2003.7962646484373,445.8603515625,0.0001986521092476,0.000645860331133,0.0007572869071736,0.0009036960545927,0.2744695842266083,20.00588607788086,1.1415202617645264,3.184105662512593e-05
dgv264dt,2G,expfm_2g,explicit,0,1440071680.0,2008.38623046875,446.822265625,0.0004840416368097,0.0006187156541272,0.0007182572735473,0.0008553640218451,0.2771183550357818,19.657794952392575,1.1268060207366943,2.3418765522364997e-06
dgv264dt,2G,expfm_2g,explicit,0,1450065920.0,2010.087646484375,446.3486328125,0.0001170353643829,0.0005255297292023,0.0006288663716986,0.0007710159989073,0.2706620991230011,20.1435604095459,1.1199729442596436,1.4487810403807089e-05
dgv264dt,2G,expfm_2g,explicit,0,1460060160.0,2012.3831787109373,445.9912109375,0.000142328790389,0.0002433575864415,0.0003164181252941,0.0004237032262608,0.2815800309181213,19.88489532470703,1.123104214668274,5.113574297865853e-05
dgv264dt,2G,expfm_2g,explicit,0,1470054400.0,1999.0611572265625,445.892578125,0.0035336376167833,0.0003570361877791,0.0004397332668304,0.0005585792823694,0.2773816585540771,19.69622039794922,1.139368772506714,4.195806468487717e-05
dgv264dt,2G,expfm_2g,explicit,0,1480048640.0,2007.6749267578125,445.4033203125,0.0001360268215648,0.0002722567878663,0.0003471769159659,0.0004532262682914,0.273559421300888,19.77538681030273,1.1189650297164917,4.1090635932050645e-05
dgv264dt,2G,expfm_2g,explicit,0,1490042880.0,2007.587158203125,446.4501953125,9.591497655492276e-05,0.0003165105590596,0.0004135115887038,0.000559881562367,0.2782022655010223,19.47063446044922,1.1305893659591677,9.434665116714314e-06
dgv264dt,2G,expfm_2g,explicit,0,1500037120.0,2013.7791748046875,446.4697265625,0.0002693385758902,0.0020825290121138,0.0023465491831302,0.0026620782446116,0.2686935067176819,20.502460479736328,1.116546392440796,9.44072235142812e-06
dgv264dt,2G,expfm_2g,explicit,0,1510031360.0,2002.9774169921875,446.0185546875,0.0001242606231244,0.0004136805073358,0.0005315417074598,0.0007009763503447,0.2705498337745666,20.16559600830078,1.149484634399414,1.80346305569401e-05
dgv264dt,2G,expfm_2g,explicit,0,1520025600.0,2017.0361328125,446.4892578125,0.0005675888387486,0.0006878987769596,0.0008153592934831,0.0009783930145204,0.2624888718128204,20.53286361694336,1.112374186515808,7.398200523311971e-06
dgv264dt,2G,expfm_2g,explicit,0,1530019840.0,2016.513427734375,446.734375,0.0001689104537945,0.0003269665176048,0.0004075957112945,0.0005201647290959,0.2648608982563019,20.579418182373047,1.1205148696899414,5.040072210249491e-06
dgv264dt,2G,expfm_2g,explicit,0,1540014080.0,2016.294189453125,446.470703125,0.0004001584893558,0.0009141558548435,0.001028292812407,0.0011794450692832,0.2611015141010284,20.820314407348636,1.1266701221466064,3.616898175096139e-05
dgv264dt,2G,expfm_2g,explicit,0,1550008320.0,2015.8873291015625,446.2294921875,0.0001191034025396,0.0002319629275007,0.0002972421643789,0.0003914202388841,0.2669232487678528,20.72414779663086,1.122427225112915,4.309787982492708e-05
dgv264dt,2G,expfm_2g,explicit,0,1560002560.0,2013.586669921875,446.33984375,0.0001122175744967,0.0003218589990865,0.0004138028016313,0.0005470337346196,0.2690774500370025,20.206239700317383,1.1278326511383057,2.544130984460935e-05
dgv264dt,2G,expfm_2g,explicit,0,1570078720.0,2012.6221923828125,446.837890625,0.0002877695660572,0.0042043686844408,0.0045712264254689,0.0050137410871684,0.2654564082622528,20.681678771972656,1.1242377758026123,0.0
dgv264dt,2G,expfm_2g,explicit,0,1580072960.0,2011.767822265625,446.0859375,0.0007395320571959,0.0004355410928837,0.0005282099591568,0.0006598233594559,0.2721734344959259,20.281742095947266,1.1203770637512207,4.370670285425149e-05
dgv264dt,2G,expfm_2g,explicit,0,1590067200.0,2017.0728759765625,446.662109375,0.0006301285466179,0.0006005519535392,0.0007010726258158,0.0008365517714992,0.2719217240810394,19.843624114990234,1.1147340536117554,3.180985459039221e-06
dgv264dt,2G,expfm_2g,explicit,0,1600061440.0,2014.902099609375,446.798828125,0.0001193685093312,0.0004369464004412,0.0005662364419549,0.0007479568012058,0.2832364439964294,18.969825744628903,1.1176743507385254,2.3418765522364997e-06
dgv264dt,2G,expfm_2g,explicit,0,1610055680.0,1989.7916259765625,444.703125,0.0022430759854614,0.0074432310648262,0.0085222758352756,0.0098187196999788,0.2709394097328186,20.153779983520508,1.1649240255355835,5.164757021702826e-05
dgv264dt,2G,expfm_2g,explicit,0,1620049920.0,2014.943115234375,446.466796875,0.0001267515035578,0.000400804070523,0.0004894887097179,0.0006122997729107,0.2735637128353119,20.174692153930664,1.1235369443893433,4.245923992129974e-05
dgv264dt,2G,expfm_2g,explicit,0,1630044160.0,2014.8170166015625,446.75,0.0014669055817648,0.0014505961444228,0.0016676549566909,0.0019410536624491,0.2680134177207947,20.32511329650879,1.128403663635254,4.792714207724202e-06
