run_name,condition,network_class,dataset,delay_k,efference_length,step,proprio_size,probe,target,test_r2,val_r2,lambda,n_train,n_test,n_features
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/2,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/2,delta,0.0012698448477478363,-0.031924173792485355,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/2,delta,-0.0008336536758246638,-0.04019253504475606,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/2,delta,-0.02827191201518464,-0.055396782004217826,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/3,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/3,delta,0.006467013721856318,-0.03805352379563942,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/3,delta,0.0008394379164201604,-0.03614057310139063,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/3,delta,-0.01307343085931123,-0.03935067301934447,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/4,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/4,delta,0.006996722785956311,-0.026155914837699523,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/4,delta,0.007074527931655972,-0.029007487473962756,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/4,delta,-0.006626148140609356,-0.033767150928167844,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/5,delta,,-inf,1.0,57068,24990,64
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/5,delta,0.012807991322337453,0.0029147888744099903,1000.0,55899,24526,64
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/5,delta,0.016711233437088135,0.006401790238135474,1000.0,51081,21618,64
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/5,delta,0.01620402395206999,0.008075125621599066,1000.0,41503,14896,64
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/6,delta,,-inf,1.0,57068,24990,32
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/6,delta,0.008315978741266106,0.0022946259212478504,1000.0,55899,24526,32
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/6,delta,0.012554533539155921,0.005789187261911466,1000.0,51081,21618,32
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/6,delta,0.011647288384068366,0.005735699966153751,1000.0,41503,14896,32
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/0,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/0,delta,0.47919696160860026,0.44023322296716894,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/0,delta,0.4104400722548054,0.34588048190057985,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/0,delta,0.341145722370387,0.3063864589028613,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/1,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/1,delta,0.40644738672280245,0.3654151347507326,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/1,delta,0.3496765444625336,0.28374622342322053,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/1,delta,0.2798156198099222,0.2527416100393137,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/2,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/2,delta,0.36531934007102007,0.327683113057063,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/2,delta,0.3133826841527473,0.2573180206046276,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/2,delta,0.24888797759622439,0.2255265692936551,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/3,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/3,delta,0.3408653774788707,0.3094441443655961,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/3,delta,0.2929304127738527,0.23643960291992716,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/3,delta,0.22825158123785982,0.20729047879403262,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/4,delta,,-inf,1.0,57068,24990,76
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/4,delta,0.25601585388716286,0.22409574132544097,1.0,55899,24526,76
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/4,delta,0.21544729653029915,0.1710823997447879,100.0,51081,21618,76
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/4,delta,0.16460417643887615,0.14620778984092275,1000.0,41503,14896,76
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/5/action,delta,,-inf,1.0,57068,24990,38
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/5/action,delta,0.2321564739134092,0.2069482471677807,1000.0,55899,24526,38
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/5/action,delta,0.1905953871484618,0.1524004954118111,1000.0,51081,21618,38
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/5/action,delta,0.14399550930061344,0.13110618605014446,1000.0,41503,14896,38
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/5/log_likelihood,delta,,-inf,1.0,57068,24990,1
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/5/log_likelihood,delta,0.0030126343995869886,0.00036691633380137034,1000.0,55899,24526,1
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/5/log_likelihood,delta,0.00032327477994775755,-0.00011090468952312804,1000.0,51081,21618,1
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/5/log_likelihood,delta,0.0003062166461257343,0.00029368116847616754,1000.0,41503,14896,1
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/delay,delta,0.5905582932867417,0.5554826245149013,100.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/delay,delta,0.524258341859063,0.4975129951772411,100.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/delay,delta,0.4914796891530522,0.48932437709911736,1000.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/0,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/0,delta,0.8081668211078754,0.7868009149683852,10.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/0,delta,0.7209393727232084,0.663806883221678,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/0,delta,0.6003287406613336,0.5387116951756099,100.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/1,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/1,delta,0.7135518518375984,0.6819914979959102,1.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/1,delta,0.6265037920918988,0.5392233856893542,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/1,delta,0.4768384218942272,0.42545132651201545,10.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/2,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/2,delta,0.6822093005036497,0.6462118667042858,10.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/2,delta,0.574669966897273,0.46831677269230043,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/2,delta,0.4580938276728175,0.4115882345283658,10.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/3,delta,,-inf,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/3,delta,0.6548508375560702,0.6261655265586643,1.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/3,delta,0.5423179460482992,0.46553294300887615,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/3,delta,0.45379908542577885,0.4115610924522898,10.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/4,delta,,-inf,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/4,delta,0.5711155722369776,0.5286850468218813,1.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/4,delta,0.4837425081029578,0.4278438326859202,10.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/4,delta,0.42369369825385395,0.39389505063917307,1.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/0,delta,,-inf,1.0,57068,24990,917
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/0,delta,0.6085479566754612,0.5744753161577858,1000.0,55899,24526,917
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/0,delta,0.5308241779650158,0.4955580889114076,1000.0,51081,21618,917
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/0,delta,0.5031110212833119,0.49603758233747297,1000.0,41503,14896,917
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/1,delta,,-inf,1.0,57068,24990,1024
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/1,delta,0.30889542877845844,0.19428223707210113,1000.0,55899,24526,1024
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/1,delta,0.24892101820308554,0.12568034678826778,1000.0,51081,21618,1024
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/1,delta,0.12696164062799276,0.03425264911869619,1000.0,41503,14896,1024
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/2,delta,,-inf,1.0,57068,24990,1024
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/2,delta,0.08413357794694998,0.019729321980465175,1000.0,55899,24526,1024
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/2,delta,0.10579833968193908,0.02486563831184674,1000.0,51081,21618,1024
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/2,delta,0.009604170761557285,-0.04636022807154583,1000.0,41503,14896,1024
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/3,delta,,-inf,1.0,57068,24990,1
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/3,delta,-3.161211332258773e-06,-2.6826972390203707e-06,1000.0,55899,24526,1
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/3,delta,1.1889827890687599e-05,2.739777439997315e-05,1000.0,51081,21618,1
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/3,delta,0.0005961782321917131,0.0005032674633549394,1000.0,41503,14896,1
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,input::current_proprio,proprio,0.9999999944231577,0.9999999904444876,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,input::current_proprio,proprio,0.9999999901290065,0.9999999818208698,1.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,input::current_proprio,proprio,0.9999999938005372,0.9999999498093586,1.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,input::current_proprio,proprio,0.9999999817364711,0.9999999828992753,1.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,input::delayed_plus_efference,proprio,0.9999999944231577,0.9999999904444876,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,input::delayed_plus_efference,proprio,0.694786748111544,0.6623352224035082,100.0,55899,24526,467
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,input::delayed_plus_efference,proprio,0.7004895171761678,0.6378592126419623,100.0,51081,21618,657
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,input::delayed_plus_efference,proprio,0.6386967828261874,0.5719928404893342,1000.0,41503,14896,1037
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,input::delayed_proprio,proprio,0.9999999944231577,0.9999999904444876,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,input::delayed_proprio,proprio,0.15637185614853788,0.13040184468291083,100.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,input::delayed_proprio,proprio,0.10095846863576441,0.08405570255020445,1000.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,input::delayed_proprio,proprio,0.05743342357950976,0.0541843632526644,1000.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::0/state/proprioception,proprio,0.9999999445020756,0.9999999413894356,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::0/state/proprioception,proprio,0.9999999427241091,0.9999999334689086,1.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::0/state/proprioception,proprio,0.9999999467571489,0.9999999007501587,1.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::0/state/proprioception,proprio,0.9999999331049,0.9999999333178148,1.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::0/state/task_obs,proprio,0.10426952112786714,0.09249261799428288,100.0,57068,24990,640
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::0/state/task_obs,proprio,0.08214093845500736,0.07179663685882709,1000.0,55899,24526,640
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::0/state/task_obs,proprio,0.06800953460011061,0.06792720073599523,100.0,51081,21618,640
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::0/state/task_obs,proprio,0.0432028529884686,0.044674050442533586,1000.0,41503,14896,640
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::1/state/proprioception,proprio,0.999999951988102,0.9999999473077994,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::1/state/proprioception,proprio,0.9999999467724054,0.9999999357172034,1.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::1/state/proprioception,proprio,0.9999999497911382,0.9999999063328759,1.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::1/state/proprioception,proprio,0.9999999385928288,0.9999999375859782,1.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::1/state/task_obs,proprio,0.10427723740458117,0.09253165456765844,100.0,57068,24990,640
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::1/state/task_obs,proprio,0.0821338584260416,0.07179558727821334,1000.0,55899,24526,640
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::1/state/task_obs,proprio,0.0680136325657742,0.06791461098261564,100.0,51081,21618,640
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::1/state/task_obs,proprio,0.0432025203586105,0.044679662100928885,1000.0,41503,14896,640
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::2/proprioception,proprio,0.999999951988102,0.9999999473077994,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::2/proprioception,proprio,0.9999999467724054,0.9999999357172034,1.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::2/proprioception,proprio,0.9999999497911382,0.9999999063328759,1.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::2/proprioception,proprio,0.9999999385928288,0.9999999375859782,1.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::2/task_obs,proprio,0.10427723740458117,0.09253165456765844,100.0,57068,24990,640
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::2/task_obs,proprio,0.0821338584260416,0.07179558727821334,1000.0,55899,24526,640
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::2/task_obs,proprio,0.0680136325657742,0.06791461098261564,100.0,51081,21618,640
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::2/task_obs,proprio,0.0432025203586105,0.044679662100928885,1000.0,41503,14896,640
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/proprioception,proprio,0.999999951988102,0.9999999473077994,1.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/proprioception,proprio,0.9999999467724054,0.9999999357172034,1.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/proprioception,proprio,0.9999999497911382,0.9999999063328759,1.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/proprioception,proprio,0.9999999385928288,0.9999999375859782,1.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/0,proprio,0.10427723740458117,0.09253165456765844,100.0,57068,24990,640
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/0,proprio,0.0821338584260416,0.07179558727821334,1000.0,55899,24526,640
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/0,proprio,0.0680136325657742,0.06791461098261564,100.0,51081,21618,640
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/0,proprio,0.0432025203586105,0.044679662100928885,1000.0,41503,14896,640
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/1,proprio,0.08901566965356722,0.0640975542937835,1000.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/1,proprio,0.07286270209588686,0.04026558587852258,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/1,proprio,0.05992485545185,0.030557900789660142,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/1,proprio,0.03194554982274156,-0.0002438959487507386,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/2,proprio,0.07994132823778477,0.04743392935158952,1000.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/2,proprio,0.06562323087776212,0.03778902545015572,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/2,proprio,0.056710684383032284,0.02184416420395674,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/2,proprio,0.011054288075640906,-0.027933447662324973,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/3,proprio,0.08531834551803574,0.046288190947348706,1000.0,57068,24990,512
