wandb_id,condition,delay_k,step,reward_mean,lifespan_mean,fm_mse_eval,fm_mse_train_p50,fm_mse_train_p25,fm_mse_train_p75,action_sigma,encoder_kl,joint_l2_error,termination_rate
3dfjggpw,expfm_2g,20,290078720,1475.99609375,382.5458984375,0.0438087694346904,0.0621622055768966,0.0440392792224884,0.0965939164161682,0.4481924474239349,12.065081596374512,1.4987678527832031,0.0021381736733019
3dfjggpw,expfm_2g,20,300072960,1440.255615234375,374.931640625,0.0447837263345718,0.0657667368650436,0.0467221736907959,0.1020567342638969,0.4459511637687683,12.076852798461914,1.4956953525543213,0.00233462639153
3dfjggpw,expfm_2g,20,310067200,1524.8148193359375,393.455078125,0.0416177660226821,0.0650244429707527,0.0456264168024063,0.1013979539275169,0.4470762014389038,11.541892051696776,1.5129637718200684,0.001756397774443
3dfjggpw,expfm_2g,20,320061440,1486.1884765625,384.822265625,0.042370643466711,0.0630340576171875,0.0444466099143028,0.097647488117218,0.4486157298088074,12.468297958374023,1.524512529373169,0.0019793182145804
3dfjggpw,expfm_2g,20,330055680,1498.62939453125,382.865234375,0.0426583215594291,0.0619159378111362,0.0437085516750812,0.0964915975928306,0.4482814371585846,12.157349586486816,1.4847166538238523,0.002159846946597
3dfjggpw,expfm_2g,20,340049920,1485.645751953125,382.3291015625,0.0460162684321403,0.0638346076011657,0.0448385328054428,0.0987658947706222,0.4435020685195923,12.810148239135742,1.5097298622131348,0.0022454503923654
3dfjggpw,expfm_2g,20,350044160,1556.186767578125,399.7880859375,0.0386273451149463,0.0597398877143859,0.0422208905220031,0.0923373401165008,0.4412203729152679,12.05615520477295,1.491404414176941,0.0015722173266112
3dfjggpw,expfm_2g,20,360038400,1517.5191650390625,389.2509765625,0.0419736355543136,0.0594579651951789,0.042011309415102,0.0922810286283493,0.4338691234588623,12.725767135620115,1.483468770980835,0.0018313316395506
3dfjggpw,expfm_2g,20,370032640,1544.405517578125,393.466796875,0.0410589538514614,0.0602338910102844,0.0419085845351219,0.0944528058171272,0.4365355372428894,12.502394676208496,1.4744690656661987,0.0018296533962711
3dfjggpw,expfm_2g,20,380026880,1537.186767578125,392.2421875,0.0425928384065628,0.060190126299858,0.0419570244848728,0.0934777706861496,0.4459119141101837,12.582011222839355,1.491296648979187,0.0017580486601218
3dfjggpw,expfm_2g,20,390021120,1527.7900390625,389.4990234375,0.0403023026883602,0.0598265454173088,0.0418346002697944,0.0942422449588775,0.4393915832042694,13.716110229492188,1.4790046215057373,0.0019514022860676
3dfjggpw,expfm_2g,20,400015360,1572.238037109375,402.1865234375,0.0425333529710769,0.0620251521468162,0.0436806567013263,0.0965644866228103,0.4358444213867187,12.863266944885254,1.4762141704559326,0.0014758324250578
3dfjggpw,expfm_2g,20,410009600,1548.927001953125,395.5244140625,0.0406820103526115,0.0604542940855026,0.0430286675691604,0.0924996510148048,0.4401567876338959,13.224388122558594,1.511109709739685,0.0015897323610261
3dfjggpw,expfm_2g,20,420003840,1552.218994140625,394.3583984375,0.0400390364229679,0.0595193356275558,0.0412837825715541,0.0937455222010612,0.4387518167495727,12.883872985839844,1.5152182579040527,0.0016768451314419
3dfjggpw,expfm_2g,20,430080000,1566.6055908203125,395.2587890625,0.0399162173271179,0.0616205297410488,0.0426701679825782,0.0969690531492233,0.4441424310207367,13.18150520324707,1.4753997325897217,0.0017406977713108
3dfjggpw,expfm_2g,20,440074240,1564.2562255859375,392.7197265625,0.0390392839908599,0.0579499751329422,0.0407051481306552,0.0904690474271774,0.4295361340045929,13.481537818908691,1.459551453590393,0.0017684334889054
3dfjggpw,expfm_2g,20,450068480,1569.861328125,396.2275390625,0.0391807854175567,0.0572583228349685,0.0400759354233741,0.0892568752169609,0.4304747283458709,13.02979850769043,1.4501272439956665,0.0016585104167461
3dfjggpw,expfm_2g,20,460062720,1566.90673828125,395.11328125,0.0426362305879592,0.0543452203273773,0.0377771109342575,0.0859577655792236,0.4284144937992096,13.614410400390623,1.4530854225158691,0.0016399137675762
3dfjggpw,expfm_2g,20,470056960,1580.864990234375,398.771484375,0.0409348309040069,0.0602584518492221,0.042233683168888,0.0929562300443649,0.4462892711162567,13.37270736694336,1.4732446670532229,0.001564102480188
3dfjggpw,expfm_2g,20,480051200,1587.8623046875,401.310546875,0.0425234586000442,0.0570360198616981,0.0395799539983272,0.0890696048736572,0.4414229094982147,13.301040649414062,1.488642692565918,0.0014796396717429
3dfjggpw,expfm_2g,20,490045440,1586.037109375,397.96875,0.0388955175876617,0.0563847869634628,0.0388265773653984,0.0898533463478088,0.430250883102417,13.571760177612305,1.478778839111328,0.001541667850688
3dfjggpw,expfm_2g,20,500039680,1590.5899658203125,400.580078125,0.0375794023275375,0.0598007477819919,0.0423465259373188,0.0915793180465698,0.4386933147907257,13.080156326293944,1.4668011665344238,0.0013913075672462
3dfjggpw,expfm_2g,20,510033920,1605.754638671875,403.443359375,0.0369810983538627,0.0583284571766853,0.0405020304024219,0.0922446995973587,0.4415919780731201,13.539591789245604,1.451873779296875,0.0013515676837414
3dfjggpw,expfm_2g,20,520028160,1610.1826171875,403.7548828125,0.0369844064116478,0.0582827888429164,0.0405596829950809,0.0918386131525039,0.4398265779018402,13.640717506408691,1.4654037952423096,0.0013687396422028
3dfjggpw,expfm_2g,20,530022400,1581.2197265625,397.7119140625,0.0399148240685462,0.0593393817543983,0.0409940928220748,0.0943387374281883,0.4422797560691833,13.565921783447266,1.5004702806472778,0.0015309187583625
3dfjggpw,expfm_2g,20,540016640,1600.3067626953125,401.2431640625,0.0380950942635536,0.0555872321128845,0.0386011637747287,0.0872160047292709,0.434717446565628,13.691051483154297,1.4828741550445557,0.0014942346606403
3dfjggpw,expfm_2g,20,550010880,1614.9456787109375,399.80859375,0.0367756113409996,0.0544914752244949,0.0376490578055381,0.0866528749465942,0.4264171123504638,14.052031517028809,1.4401638507843018,0.0015612163115292
3dfjggpw,expfm_2g,20,560005120,1615.171630859375,400.1669921875,0.037792295217514,0.0562376007437706,0.0388388857245445,0.0884504839777946,0.4301738739013672,14.016192436218262,1.4547836780548096,0.00152359821368
3dfjggpw,expfm_2g,20,570081280,1612.652099609375,400.3310546875,0.0365730449557304,0.0522362291812896,0.0362596213817596,0.0820584148168563,0.4273466467857361,13.923677444458008,1.4320619106292725,0.0014847151469439
3dfjggpw,expfm_2g,20,580075520,1611.689697265625,404.9365234375,0.0406297668814659,0.0569266229867935,0.0393057130277156,0.0908671915531158,0.4421257674694061,13.818613052368164,1.4900941848754885,0.0013052111025899
3dfjggpw,expfm_2g,20,590069760,1634.8126220703125,407.279296875,0.0365005284547805,0.0570316947996616,0.0393400713801384,0.0901312008500099,0.4354019165039062,14.004703521728516,1.4729764461517334,0.0012923099566251
3dfjggpw,expfm_2g,20,600064000,1624.506103515625,403.296875,0.0383499190211296,0.0565734729170799,0.0393449775874614,0.088422916829586,0.4303884506225586,13.936251640319824,1.4627702236175537,0.0013792947866022
3dfjggpw,expfm_2g,20,610058240,1664.186767578125,412.421875,0.0345783121883869,0.0551606863737106,0.0388876944780349,0.0860498622059822,0.4264223277568817,14.150869369506836,1.4662113189697266,0.0011500214459374
3dfjggpw,expfm_2g,20,620052480,1594.0400390625,395.3115234375,0.0370329767465591,0.0542478337883949,0.0376857370138168,0.0855879858136177,0.4291809499263763,14.169842720031738,1.405304789543152,0.0016529082786291
3dfjggpw,expfm_2g,20,630046720,1625.57373046875,403.51171875,0.0376928709447383,0.0531865134835243,0.0365177728235721,0.0846359282732009,0.4271266460418701,14.246962547302246,1.454882025718689,0.0013656864175572
3dfjggpw,expfm_2g,20,640040960,1673.419921875,411.8427734375,0.0341138020157814,0.053345289081335,0.0368034392595291,0.0850120484828949,0.4258027374744415,14.374256134033203,1.4221595525741575,0.0011355608003214
3dfjggpw,expfm_2g,20,650035200,1661.0115966796875,411.0419921875,0.0358708165585994,0.0565723925828933,0.0400697700679302,0.0865905955433845,0.4288780987262726,14.269021034240724,1.4652841091156006,0.0010782954050228
3dfjggpw,expfm_2g,20,660029440,1644.602783203125,406.6376953125,0.0349783450365066,0.0540686249732971,0.0370125398039817,0.0861401334404945,0.4331726431846618,14.405914306640623,1.420132398605347,0.001241629011929
3dfjggpw,expfm_2g,20,670023680,1648.94287109375,410.7119140625,0.0368050523102283,0.0528537780046463,0.0364670604467392,0.08330749720335,0.4232564270496368,14.167104721069336,1.4637351036071775,0.0010956067126244
3dfjggpw,expfm_2g,20,680017920,1662.9365234375,409.4599609375,0.0339228250086307,0.0527487434446811,0.0362350642681121,0.0839332789182663,0.4223656058311462,14.163589477539062,1.4389166831970217,0.0011666984064504
3dfjggpw,expfm_2g,20,690012160,1635.230712890625,401.583984375,0.037502285093069,0.054010797291994,0.0370573624968528,0.0861352682113647,0.4225030243396759,14.347026824951172,1.428439378738403,0.0014786391984671
3dfjggpw,expfm_2g,20,700006400,1648.44970703125,407.9208984375,0.0359060168266296,0.0554591342806816,0.0379209667444229,0.0892038494348526,0.4364252686500549,14.317265510559082,1.4270732402801514,0.0011796852340921
3dfjggpw,expfm_2g,20,710000640,1642.0819091796875,403.705078125,0.03566550090909,0.0534337386488914,0.0374630354344844,0.0841366201639175,0.4306262135505676,14.152483940124512,1.421041488647461,0.0013020932674407
3dfjggpw,expfm_2g,20,720076800,1660.06787109375,408.427734375,0.0356218069791793,0.0540403425693511,0.0377418510615825,0.0858095288276672,0.4318075776100158,14.650136947631836,1.439312219619751,0.0011737188324332
3dfjggpw,expfm_2g,20,730071040,1646.9351806640625,405.60546875,0.0344310514628887,0.0536863058805465,0.0367240346968174,0.0852787420153617,0.4280718266963959,14.282793045043944,1.441307783126831,0.0012563426280394
3dfjggpw,expfm_2g,20,740065280,1662.217041015625,408.681640625,0.0363532230257988,0.0536732524633407,0.0367404073476791,0.0857678949832916,0.4302586913108825,14.478694915771484,1.4322748184204102,0.0012670955620706
3dfjggpw,expfm_2g,20,750059520,1648.22021484375,408.2568359375,0.0362507663667202,0.0559101626276969,0.0384880229830741,0.0892810374498367,0.4309043884277344,14.476274490356444,1.4682016372680664,0.0012366513255983
3dfjggpw,expfm_2g,20,760053760,1666.234375,411.8466796875,0.0380097925662994,0.0538955479860305,0.0371088050305843,0.0854424238204956,0.4300349056720733,14.489620208740234,1.441921949386597,0.0010486706160008
3dfjggpw,expfm_2g,20,770048000,1639.31982421875,402.7060546875,0.0359158664941787,0.0528882890939712,0.0363292843103408,0.0845370516180992,0.42315474152565,14.483247756958008,1.4230074882507324,0.0014125941088423
3dfjggpw,expfm_2g,20,780042240,1692.4371337890625,415.91796875,0.0327804237604141,0.0526116266846656,0.0362700670957565,0.0827737003564834,0.4223701655864715,14.448692321777344,1.4191590547561646,0.0009735199273563
3dfjggpw,expfm_2g,20,790036480,1697.1624755859375,414.650390625,0.0324062593281269,0.0516924187541008,0.0351598635315895,0.0828313156962394,0.4184383153915405,14.56857681274414,1.419277310371399,0.0009684071410447
3dfjggpw,expfm_2g,20,800030720,1697.15869140625,414.517578125,0.0336318686604499,0.0537641942501068,0.0368552580475807,0.0848221033811569,0.4190082550048828,14.35878562927246,1.4098697900772097,0.0010085157118737
3dfjggpw,expfm_2g,20,810024960,1681.190185546875,411.54296875,0.0346644669771194,0.0553651601076126,0.037497017532587,0.0893116444349289,0.4177975356578827,14.786828994750977,1.430405616760254,0.0010550678707659
3dfjggpw,expfm_2g,20,820019200,1687.258544921875,417.080078125,0.0348262898623943,0.0528254099190235,0.0358070582151412,0.0847607851028442,0.4284822642803192,14.58786392211914,1.4847474098205566,0.0009307803120464
3dfjggpw,expfm_2g,20,830013440,1688.1181640625,414.263671875,0.033229786902666,0.072811834514141,0.0543102994561195,0.1053243428468704,0.43336221575737,14.417888641357422,1.4619132280349731,0.0009673272143118
3dfjggpw,expfm_2g,20,840007680,1708.789794921875,417.0009765625,0.032248880714178,0.0517864190042018,0.0352942198514938,0.0829835310578346,0.431563138961792,14.645843505859377,1.4345084428787231,0.0009696079650893
3dfjggpw,expfm_2g,20,850001920,1681.483154296875,412.3037109375,0.0340571552515029,0.0530238151550293,0.0371559783816337,0.0835529416799545,0.4301332235336303,15.05780792236328,1.4338726997375488,0.0010223574936389
3dfjggpw,expfm_2g,20,860078080,1691.349609375,413.7470703125,0.03351366892457,0.052339494228363,0.0355734452605247,0.0842567980289459,0.4279774129390716,14.95976734161377,1.429112434387207,0.0010254118824377
3dfjggpw,expfm_2g,20,870072320,1685.581787109375,413.6669921875,0.0341556146740913,0.051740325987339,0.0359278880059719,0.0812258645892143,0.4279636144638061,14.939811706542969,1.42810320854187,0.0010523279197514
3dfjggpw,expfm_2g,20,880066560,1710.669677734375,421.400390625,0.0315483435988426,0.0532878637313842,0.035967506468296,0.0859322249889373,0.4240394830703735,14.993067741394045,1.4304323196411133,0.0008212632965296
3dfjggpw,expfm_2g,20,890060800,1716.344482421875,419.32421875,0.0317253321409225,0.0510751903057098,0.0350427329540252,0.081970028579235,0.4265584945678711,14.591989517211914,1.4191124439239502,0.0008832648745737
3dfjggpw,expfm_2g,20,900055040,1662.277099609375,406.09765625,0.037395641207695,0.0533144921064376,0.0360791347920894,0.0863013342022895,0.4245531260967254,14.97613525390625,1.4127638339996338,0.0012231415603309
3dfjggpw,expfm_2g,20,910049280,1670.4666748046875,405.8408203125,0.0362631268799304,0.0549551919102668,0.0380522832274436,0.0877277627587318,0.423578679561615,14.617313385009766,1.4168691635131836,0.001370437676087
3dfjggpw,expfm_2g,20,920043520,1696.957763671875,410.9365234375,0.0336989611387252,0.0525484457612037,0.0356444418430328,0.0844000279903411,0.4264581501483917,14.673760414123535,1.41420578956604,0.0010886422824114
3dfjggpw,expfm_2g,20,930037760,1686.4619140625,410.1005859375,0.0369182974100112,0.0513650439679622,0.0353436805307865,0.0810034126043319,0.4282233715057373,14.827896118164062,1.4314711093902588,0.0011861084494739
3dfjggpw,expfm_2g,20,940032000,1673.57373046875,412.5478515625,0.0364971086382865,0.0517314299941062,0.035673800855875,0.0821656435728073,0.4231236577033996,14.972309112548828,1.4517766237258911,0.0010468653636053
3dfjggpw,expfm_2g,20,950026240,1697.09716796875,417.0654296875,0.0440337397158145,0.0531478449702262,0.0362666100263595,0.0852195248007774,0.4281647801399231,15.072405815124512,1.438004970550537,0.0009313882328569
3dfjggpw,expfm_2g,20,960020480,1700.5693359375,416.353515625,0.0311852898448705,0.0498999282717704,0.0340433269739151,0.0801621973514556,0.4214308559894562,14.952333450317385,1.413527250289917,0.0009417895926162
3dfjggpw,expfm_2g,20,970014720,1711.888916015625,416.771484375,0.0341643430292606,0.0496932193636894,0.0338970646262168,0.0794059783220291,0.418163388967514,15.281593322753906,1.412491798400879,0.0008824518881738
3dfjggpw,expfm_2g,20,980008960,1704.998779296875,414.7900390625,0.0362440980970859,0.0503468997776508,0.0344421565532684,0.0803345218300819,0.4193864166736603,14.862525939941406,1.4150595664978027,0.0010122354142367
3dfjggpw,expfm_2g,20,990003200,1737.0386962890625,421.6650390625,0.0314809903502464,0.051392275840044,0.0355076007544994,0.0823876112699508,0.4227771759033203,14.924077987670898,1.405625820159912,0.0007765244808979
3dfjggpw,expfm_2g,20,1000079360,1688.168701171875,409.7158203125,0.0331750512123107,0.0499768555164337,0.0340519770979881,0.080589011311531,0.4182374477386474,15.030925750732422,1.396202564239502,0.0011588439811021
3dfjggpw,expfm_2g,20,1010073600,1705.985595703125,413.01171875,0.0421712510287761,0.0503703132271766,0.0348033122718334,0.0794843286275863,0.4229618012905121,14.932418823242188,1.4125018119812012,0.0010049914708361
3dfjggpw,expfm_2g,20,1020067840,1726.46533203125,421.0068359375,0.0317973494529724,0.0525254905223846,0.0361191853880882,0.0826325714588165,0.4212754964828491,15.078033447265623,1.427882194519043,0.0007737601408734
3dfjggpw,expfm_2g,20,1030062080,1732.15576171875,420.8056640625,0.0316161066293716,0.0507203750312328,0.0348369628190994,0.0815646350383758,0.4201492965221405,15.660459518432615,1.420684814453125,0.0007895351154729
3dfjggpw,expfm_2g,20,1040056320,1719.39990234375,416.9765625,0.0313876196742057,0.0627194344997406,0.045606330037117,0.0929895862936973,0.4204047918319702,14.974082946777344,1.397893309593201,0.0008921901462599
3dfjggpw,expfm_2g,20,1050050560,1700.1407470703125,413.1943359375,0.033802293241024,0.0520332902669906,0.035037662833929,0.083999678492546,0.4281100630760193,15.006494522094728,1.4157170057296753,0.0010493852896615
3dfjggpw,expfm_2g,20,1060044800,1710.6202392578125,417.1796875,0.0340721309185028,0.0506844781339168,0.0346838273108005,0.0815375968813896,0.4241930246353149,15.052899360656738,1.425205945968628,0.0009371662163175
3dfjggpw,expfm_2g,20,1070039040,1717.93115234375,415.755859375,0.0323277190327644,0.0510351471602916,0.0345113053917884,0.0819683745503425,0.4259272217750549,14.920902252197266,1.406496524810791,0.0009623676887713
3dfjggpw,expfm_2g,20,1080033280,1732.75439453125,420.9521484375,0.0313877500593662,0.0485870763659477,0.0328091233968734,0.0782747268676757,0.4213752746582031,15.282793045043944,1.4123977422714231,0.0007965476252138
3dfjggpw,expfm_2g,20,1090027520,1692.84228515625,411.79296875,0.0333000682294368,0.0543090030550956,0.037417784333229,0.0870234221220016,0.4278356730937958,15.18602466583252,1.414194107055664,0.0010459434706717
3dfjggpw,expfm_2g,20,1100021760,1691.343505859375,410.634765625,0.0382276996970176,0.0488258488476276,0.0331660881638526,0.0793673992156982,0.423320323228836,15.208635330200195,1.4278693199157717,0.0011191254016011
3dfjggpw,expfm_2g,20,1110016000,1700.496337890625,409.7421875,0.0339145101606845,0.0494048297405242,0.0334879904985427,0.0793339237570762,0.4249742925167084,14.842854499816896,1.3958706855773926,0.0011494965292513
3dfjggpw,expfm_2g,20,1120010240,1716.5687255859375,415.966796875,0.0324395559728145,0.0497373640537261,0.0343182310461998,0.078783169388771,0.4212099909782409,14.98554229736328,1.413801193237305,0.000933097442612
3dfjggpw,expfm_2g,20,1130004480,1699.524169921875,411.0908203125,0.0333613902330398,0.0513903126120567,0.0351780205965042,0.0821661502122879,0.4255149364471435,14.85008716583252,1.4094127416610718,0.0011178918648511
3dfjggpw,expfm_2g,20,1140080640,1731.235107421875,418.98828125,0.0319399461150169,0.0503662005066871,0.0344635620713233,0.0818307399749755,0.4238319396972656,15.06016445159912,1.4207465648651123,0.0008369968272745
3dfjggpw,expfm_2g,20,1150074880,1731.06494140625,417.01953125,0.0322299301624298,0.050056867301464,0.0345073454082012,0.0803033038973808,0.4239832162857055,15.001848220825195,1.392581820487976,0.0009734397171996
3dfjggpw,expfm_2g,20,1160069120,1722.576171875,417.71484375,0.0328003093600273,0.0504725947976112,0.0351128727197647,0.0804273635149002,0.4245557188987732,15.26979160308838,1.4184622764587402,0.0008956394158303
3dfjggpw,expfm_2g,20,1170063360,1731.825927734375,418.0302734375,0.0357009470462799,0.0499624162912368,0.0338781960308551,0.0808472782373428,0.4290064871311188,14.875391006469728,1.4244966506958008,0.0008735067676752
3dfjggpw,expfm_2g,20,1180057600,1730.8599853515625,419.169921875,0.0307469218969345,0.0501691736280918,0.0343523360788822,0.0808875113725662,0.4242244958877563,14.865585327148438,1.3721884489059448,0.0008166870102286
3dfjggpw,expfm_2g,20,1190051840,1703.291748046875,408.9130859375,0.0325801521539688,0.0478340983390808,0.0325049273669719,0.0776181668043136,0.4187918603420257,15.63987922668457,1.372678279876709,0.0011928807944059
3dfjggpw,expfm_2g,20,1200046080,1745.2578125,422.126953125,0.0299268942326307,0.0488381274044513,0.0332725718617439,0.0778417959809303,0.4267303049564361,15.330803871154783,1.4052560329437256,0.0007659075199626
3dfjggpw,expfm_2g,20,1210040320,1744.090576171875,421.2666015625,0.0285212211310863,0.0472111292183399,0.0326699316501617,0.0752502903342247,0.4171856343746185,15.499208450317385,1.3928329944610596,0.0007845587097108
3dfjggpw,expfm_2g,20,1220034560,1703.88720703125,416.5595703125,0.0351417288184165,0.0465207435190677,0.0320900194346904,0.0737025216221809,0.4118294417858124,15.57547092437744,1.4309210777282717,0.0009257362107746
3dfjggpw,expfm_2g,20,1230028800,1734.07080078125,421.48046875,0.030150044709444,0.0475563555955886,0.0328852087259292,0.0756275206804275,0.4156544804573059,15.361566543579102,1.4201680421829224,0.0007156702922657
3dfjggpw,expfm_2g,20,1240023040,1701.8038330078125,414.07421875,0.0354404114186763,0.0478613637387752,0.0325841903686523,0.0775311887264251,0.4223015904426574,15.309144020080566,1.4280891418457031,0.0009366822778247
3dfjggpw,expfm_2g,20,1250017280,1761.127685546875,424.869140625,0.028876207768917,0.0467067956924438,0.031823806464672,0.075265496969223,0.4181009531021118,15.061644554138184,1.37908935546875,0.000656193238683
3dfjggpw,expfm_2g,20,1260011520,1747.0531005859375,420.431640625,0.0320631526410579,0.0462061464786529,0.0314548090100288,0.0744614452123642,0.418050080537796,15.320619583129885,1.387998104095459,0.0007850366528145
3dfjggpw,expfm_2g,20,1270005760,1723.410888671875,413.3203125,0.0325680300593376,0.0466744564473629,0.031949907541275,0.0753948241472244,0.4201831221580505,15.302691459655762,1.3916162252426147,0.0010895424056798
3dfjggpw,expfm_2g,20,1280000000,1699.15625,411.07421875,0.0499406307935714,0.0481545068323612,0.032990887761116,0.0776184499263763,0.4226611256599426,15.191360473632812,1.3938188552856443,0.0011024344712495
3dfjggpw,expfm_2g,20,1290076160,1718.67529296875,413.556640625,0.0325940921902656,0.0487027168273925,0.0331324562430381,0.0776098668575286,0.4193043112754822,15.541534423828123,1.3926990032196045,0.0010593223851174
3dfjggpw,expfm_2g,20,1300070400,1737.5419921875,418.8671875,0.0309924539178609,0.0476153939962387,0.0323804393410682,0.0770895481109619,0.4204282164573669,15.636018753051758,1.3748700618743896,0.0008549187332391
3dfjggpw,expfm_2g,20,1310064640,1719.1044921875,414.642578125,0.0323364585638046,0.0499381460249424,0.03408894687891,0.0803768783807754,0.4229018688201904,15.206366539001465,1.3940380811691284,0.0009630605345591
3dfjggpw,expfm_2g,20,1320058880,1749.1640625,419.6220703125,0.0327713526785373,0.0487715676426887,0.0337714254856109,0.0770773887634277,0.4232053160667419,15.028934478759766,1.3711779117584229,0.000798006192781
3dfjggpw,expfm_2g,20,1330053120,1737.5654296875,416.671875,0.0294617936015129,0.0453713573515415,0.0310970470309257,0.0717456936836242,0.4241913259029388,15.097731590270996,1.369462490081787,0.0009206447284668
3dfjggpw,expfm_2g,20,1340047360,1756.844970703125,421.87890625,0.0309077929705381,0.0483046174049377,0.0325144678354263,0.0780022293329238,0.4226914346218109,15.54718780517578,1.3982436656951904,0.0008259988389909
3dfjggpw,expfm_2g,20,1350041600,1729.870361328125,417.763671875,0.0326279252767562,0.0476443022489547,0.0320142470300197,0.077798455953598,0.421238511800766,15.483301162719728,1.4015944004058838,0.0009315835195593
3dfjggpw,expfm_2g,20,1360035840,1730.8447265625,418.1494140625,0.0306969191879034,0.0520550906658172,0.0360731407999992,0.0827140212059021,0.4244322478771209,15.160991668701172,1.4053789377212524,0.0008749029366299
3dfjggpw,expfm_2g,20,1370030080,1748.3760986328125,421.8720703125,0.0310481954365968,0.0489890649914741,0.0334857925772666,0.0794940963387489,0.4150474965572357,15.572046279907228,1.3864960670471191,0.00075486197602
3dfjggpw,expfm_2g,20,1380024320,1752.6141357421875,420.5458984375,0.0312425978481769,0.0471908152103424,0.0321470648050308,0.0766546428203582,0.4196143448352813,15.249149322509766,1.3969011306762695,0.0008436844800598
3dfjggpw,expfm_2g,20,1390018560,1718.8236083984375,414.365234375,0.031997300684452,0.0469913780689239,0.0319193862378597,0.0760802775621414,0.4277583658695221,15.610254287719728,1.3969411849975586,0.0010364188347011
3dfjggpw,expfm_2g,20,1400012800,1737.268310546875,418.173828125,0.0307244956493377,0.0457918867468833,0.0312969498336315,0.0736133307218551,0.422482430934906,15.686431884765623,1.3964948654174805,0.0009200796484947
3dfjggpw,expfm_2g,20,1410007040,1743.14990234375,420.998046875,0.0312501974403858,0.0471109747886657,0.0322650931775569,0.0755725726485252,0.4186299741268158,15.27287483215332,1.3822740316390991,0.0007377156289294
3dfjggpw,expfm_2g,20,1420001280,1769.067138671875,425.2255859375,0.0311883315443992,0.045975849032402,0.0311440899968147,0.0743507295846939,0.422586441040039,15.506234169006348,1.3780659437179563,0.0007014322327449
3dfjggpw,expfm_2g,20,1430077440,1754.9833984375,421.3017578125,0.0302623063325881,0.0465058013796806,0.0316180363297462,0.074795626103878,0.4150043725967407,15.40183448791504,1.3859422206878662,0.000788846053183
3dfjggpw,expfm_2g,20,1440071680,1765.3057861328125,421.396484375,0.0316700637340545,0.046710405498743,0.0315262898802757,0.0755642727017402,0.4148384034633636,15.335965156555176,1.365764617919922,0.0007427039090543
3dfjggpw,expfm_2g,20,1450065920,1752.408447265625,422.5927734375,0.0288569256663322,0.0548195987939834,0.0392462946474552,0.0834525972604751,0.419630616903305,15.252102851867676,1.384969711303711,0.0007452271529473
3dfjggpw,expfm_2g,20,1460060160,1757.380615234375,420.5654296875,0.0297176875174045,0.0482898503541946,0.0332814715802669,0.0772358328104019,0.4219448864459991,15.658809661865234,1.3562216758728027,0.0007792880060151
3dfjggpw,expfm_2g,20,1470054400,1727.298095703125,416.5361328125,0.0468041822314262,0.0457187257707119,0.0312948897480964,0.0740653797984123,0.417656809091568,15.58867073059082,1.3944692611694336,0.000858073006384
3dfjggpw,expfm_2g,20,1480048640,1745.1326904296875,420.5380859375,0.0304705072194337,0.0465432032942771,0.0316769555211067,0.0751290619373321,0.4207409918308258,15.732498168945312,1.3997137546539309,0.000792441307567
3dfjggpw,expfm_2g,20,1490042880,1761.502197265625,424.1474609375,0.0300706382840871,0.0463571548461914,0.031719259917736,0.0749240219593048,0.4234274923801422,15.790027618408203,1.348794937133789,0.0007257665274664
3dfjggpw,expfm_2g,20,1500037120,1731.888427734375,415.234375,0.0310615357011556,0.0472379848361015,0.0315060541033744,0.0777347236871719,0.4182360768318176,15.56694221496582,1.3916105031967163,0.0009837296092882
3dfjggpw,expfm_2g,20,1510031360,1741.3253173828125,415.736328125,0.0299470275640487,0.0468830987811088,0.0317994020879268,0.0760874152183532,0.4215867519378662,15.34642219543457,1.3721188306808472,0.0009344446007162
3dfjggpw,expfm_2g,20,1520025600,1765.6776123046875,421.9658203125,0.0295121632516384,0.0471242517232894,0.032214168459177,0.0751513019204139,0.4191102385520935,15.203329086303713,1.3594826459884644,0.0007283138111233
3dfjggpw,expfm_2g,20,1530019840,1765.10107421875,422.6953125,0.0293588824570179,0.0459221303462982,0.0311308931559324,0.0744431018829345,0.416777491569519,15.493988037109377,1.3745702505111694,0.000723481120076
3dfjggpw,expfm_2g,20,1540014080,1757.250244140625,420.078125,0.029717843979597,0.0478003323078155,0.0322931632399559,0.0778223425149917,0.4146166741847992,15.46779441833496,1.3785263299942017,0.0008583116577938
3dfjggpw,expfm_2g,20,1550008320,1750.09326171875,417.6650390625,0.0318905785679817,0.0455971509218215,0.0308110490441322,0.0745248720049858,0.4153415858745575,16.02606964111328,1.385488510131836,0.0009895567782223
3dfjggpw,expfm_2g,20,1560002560,1758.0145263671875,421.85546875,0.0315692313015461,0.0493677258491516,0.0333653017878532,0.0801495164632797,0.4255171418190002,15.243444442749023,1.402740478515625,0.000790977734141
3dfjggpw,expfm_2g,20,1570078720,1748.7607421875,418.716796875,0.0303903445601463,0.0452823936939239,0.0306795928627252,0.0740441605448722,0.4161508977413177,15.656194686889648,1.385118007659912,0.0008416655473411
3dfjggpw,expfm_2g,20,1580072960,1773.6326904296875,422.98828125,0.0271148197352886,0.0455177947878837,0.0306525100022554,0.07443667948246,0.4122678637504577,15.358388900756836,1.344031572341919,0.0007139394292607
3dfjggpw,expfm_2g,20,1590067200,1747.680419921875,419.93359375,0.0313086174428463,0.0461134389042854,0.0314916260540485,0.0743507072329521,0.4079841673374176,15.838215827941896,1.3960388898849487,0.0008158566779457
