wandb_id,condition,network,actuator,delay,seed_pair,step,reward_mean,reward_smooth
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,489799680,962.674560546875,962.39306640625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,494469120,962.7747802734376,962.4566853841146
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,499384320,963.0037841796876,962.5985717773438
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,504053760,963.694091796875,962.7811584472656
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,508968960,961.4971923828124,962.7288818359375
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,513638400,963.3880615234376,962.8387451171875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,518553600,962.3837890625,962.7933837890625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,523223040,963.690673828125,962.9429321289062
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,528138240,962.9773559570312,962.7874145507812
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,532807680,963.5693359375,962.917734781901
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,537722880,964.285400390625,963.3813110351563
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,542638080,963.676025390625,963.6397583007813
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,547307520,962.7783813476562,963.4572998046875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,552222720,962.2945556640624,963.3207397460938
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,556892160,964.4129028320312,963.489453125
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,561807360,964.772705078125,963.5869140625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,566476800,963.8134765625,963.6246744791666
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,571392000,962.617431640625,963.5822143554688
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,576061440,959.9885864257812,962.9832763671875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,580976640,963.0836181640624,962.8551635742188
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,585646080,964.1524658203124,963.0713806152344
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,590561280,962.7462768554688,962.51767578125
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,595230720,961.8814697265624,962.4116414388021
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,600145920,964.14599609375,963.2019653320312
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,604815360,963.8563842773438,963.31103515625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,609730560,963.0054321289062,963.1271118164062
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,614400000,961.088623046875,962.787363688151
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,619315200,961.247314453125,962.66875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,624230400,963.1866455078124,962.4768798828125
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,628899840,963.5838623046876,962.4223754882812
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,633815040,961.4918823242188,962.1196655273437
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,638484480,963.3665771484376,962.5752563476562
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,643399680,963.7579956054688,963.077392578125
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,648069120,959.7081298828124,962.5158487955729
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,652984320,961.7490234375,962.0147216796875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,657653760,963.9215698242188,962.332529703776
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,662568960,964.5266723632812,962.7326782226562
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,667238400,964.6780395507812,963.0569051106771
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,672153600,965.4050903320312,964.0560791015625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,676823040,963.5144653320312,963.965810139974
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,681738240,964.7432250976562,964.5734985351562
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,686407680,964.5809326171876,964.5747375488281
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,691322880,963.744873046875,964.3977172851562
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,696238080,964.3366088867188,964.1840209960938
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,700907520,964.6128540039062,964.4036987304687
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,705822720,964.0786743164062,964.2707885742187
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,710492160,965.3453979492188,964.423681640625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,715407360,960.7300415039062,963.8207153320312
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,720076800,965.2969360351562,964.0667521158854
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,724992000,960.66357421875,963.2229248046875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,729661440,964.040771484375,963.3592325846354
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,734576640,964.7049560546876,963.087255859375
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,739246080,965.1873779296876,963.4372762044271
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,744161280,965.5716552734376,964.0336669921875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,748830720,965.0322875976562,964.2001037597656
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,753745920,964.4678955078124,964.9928344726562
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,758415360,965.5208740234376,965.0808410644531
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,763330560,965.7307739257812,965.264697265625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,768000000,965.0472412109376,965.2284545898438
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,772915200,965.84326171875,965.3220092773438
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,777830400,966.8568115234376,965.7997924804688
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,782499840,966.6590576171876,966.0274291992188
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,787415040,965.5303955078124,965.987353515625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,792084480,966.3975219726562,966.2574096679688
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,796999680,963.2847900390624,965.7457153320313
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,801669120,964.63037109375,965.559824625651
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,806584320,964.3478393554688,964.83818359375
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,811253760,961.9501342773438,964.3568420410156
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,816168960,965.8922119140624,964.0210693359375
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,820838400,964.9344482421876,964.1732991536459
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,825753600,965.5046997070312,964.5258666992188
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,830423040,966.6376953125,964.8778381347656
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,835338240,966.6663818359376,965.9270874023438
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,840007680,965.791259765625,965.9044494628906
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,844922880,964.8284912109376,965.8857055664063
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,849838080,966.6459350585938,966.1139526367188
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,854507520,964.6688842773438,965.7201904296875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,859422720,966.8193359375,965.75078125
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,864092160,967.177734375,966.028076171875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,869007360,966.9674072265624,966.455859375
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,873676800,966.3299560546876,966.4348754882812
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,878592000,965.7644653320312,966.6117797851563
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,883261440,966.1600952148438,966.5364990234375
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,888176640,966.8773803710938,966.4198608398438
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,892846080,966.8763427734376,966.4959411621094
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,897761280,963.62255859375,965.8601684570312
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,902430720,965.53515625,965.8059997558594
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,907345920,966.935546875,965.9693969726562
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,912015360,966.5272827148438,966.0623779296875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,916930560,966.0419311523438,965.7324951171875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,921600000,968.1002197265624,966.1271158854166
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,926515200,967.2750244140624,966.9760009765625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,931430400,967.303955078125,967.0496826171875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,936099840,967.844970703125,967.3132202148438
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,941015040,967.0745849609376,967.5197509765625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,945684480,966.6162719726562,967.2229614257812
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,950599680,966.5328369140624,967.0745239257812
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,955269120,966.8831787109376,967.0426330566406
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,960184320,965.9850463867188,966.6183837890625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,964853760,966.8839721679688,966.6626485188802
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,969768960,968.43310546875,966.9436279296875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,974438400,968.232177734375,967.1583862304688
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,979353600,967.3518676757812,967.3772338867187
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,984023040,967.8787231445312,967.4608154296875
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,988938240,967.7061767578124,967.92041015625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,993607680,968.196533203125,967.9664306640625
qcny1iui,mlp_torque,mlp,torque,7,i47/p47,998522880,966.95849609375,967.618359375
r5ssslra,fm_servo,fm,servo,10,i51/p51,4915200,129.9263916015625,
r5ssslra,fm_servo,fm,servo,10,i51/p51,9830400,213.49215698242188,
r5ssslra,fm_servo,fm,servo,10,i51/p51,14499840,268.15093994140625,
r5ssslra,fm_servo,fm,servo,10,i51/p51,19415040,346.75732421875,
r5ssslra,fm_servo,fm,servo,10,i51/p51,24084480,440.7223510742188,279.80983276367186
r5ssslra,fm_servo,fm,servo,10,i51/p51,28999680,532.1620483398438,360.2569641113281
r5ssslra,fm_servo,fm,servo,10,i51/p51,33669120,588.8687133789062,398.3589223225911
r5ssslra,fm_servo,fm,servo,10,i51/p51,38584320,652.5233154296875,512.2067504882813
r5ssslra,fm_servo,fm,servo,10,i51/p51,43253760,719.24755859375,546.7135518391927
r5ssslra,fm_servo,fm,servo,10,i51/p51,48168960,719.0784912109375,642.376025390625
r5ssslra,fm_servo,fm,servo,10,i51/p51,52838400,748.3588256835938,660.0398254394531
r5ssslra,fm_servo,fm,servo,10,i51/p51,57753600,753.8922119140625,718.6200805664063
r5ssslra,fm_servo,fm,servo,10,i51/p51,62423040,801.37744140625,732.4129740397135
r5ssslra,fm_servo,fm,servo,10,i51/p51,67338240,833.6875610351562,771.27890625
r5ssslra,fm_servo,fm,servo,10,i51/p51,72007680,848.5108032226562,784.150889078776
r5ssslra,fm_servo,fm,servo,10,i51/p51,76922880,919.0941162109376,831.3124267578125
r5ssslra,fm_servo,fm,servo,10,i51/p51,81838080,942.388916015625,869.011767578125
r5ssslra,fm_servo,fm,servo,10,i51/p51,86507520,948.5789184570312,898.4520629882812
r5ssslra,fm_servo,fm,servo,10,i51/p51,91422720,953.7900390625,922.47255859375
r5ssslra,fm_servo,fm,servo,10,i51/p51,96092160,948.8153076171876,942.5334594726562
r5ssslra,fm_servo,fm,servo,10,i51/p51,101007360,931.32958984375,944.9805541992188
r5ssslra,fm_servo,fm,servo,10,i51/p51,105676800,939.4964599609376,944.0665384928385
r5ssslra,fm_servo,fm,servo,10,i51/p51,110592000,943.736083984375,943.43349609375
r5ssslra,fm_servo,fm,servo,10,i51/p51,115261440,936.4063720703124,942.2623087565104
r5ssslra,fm_servo,fm,servo,10,i51/p51,120176640,943.7259521484376,938.9388916015625
r5ssslra,fm_servo,fm,servo,10,i51/p51,124846080,945.8680419921876,940.09375
r5ssslra,fm_servo,fm,servo,10,i51/p51,129761280,949.9991455078124,943.947119140625
r5ssslra,fm_servo,fm,servo,10,i51/p51,134430720,945.8609619140624,944.2660929361979
r5ssslra,fm_servo,fm,servo,10,i51/p51,139345920,938.4451904296876,944.7798583984375
r5ssslra,fm_servo,fm,servo,10,i51/p51,144015360,927.121826171875,941.8368530273438
r5ssslra,fm_servo,fm,servo,10,i51/p51,148930560,931.9970703125,938.6848388671875
r5ssslra,fm_servo,fm,servo,10,i51/p51,153600000,911.82373046875,934.2079874674479
r5ssslra,fm_servo,fm,servo,10,i51/p51,158515200,927.7872314453124,927.435009765625
r5ssslra,fm_servo,fm,servo,10,i51/p51,163430400,928.0296020507812,925.3518920898438
r5ssslra,fm_servo,fm,servo,10,i51/p51,168099840,921.948486328125,924.3172241210938
r5ssslra,fm_servo,fm,servo,10,i51/p51,173015040,938.0277709960938,925.5233642578125
r5ssslra,fm_servo,fm,servo,10,i51/p51,177684480,936.9849853515624,930.555615234375
r5ssslra,fm_servo,fm,servo,10,i51/p51,182599680,927.5343627929688,930.5050415039062
r5ssslra,fm_servo,fm,servo,10,i51/p51,187269120,934.49365234375,931.1698099772135
r5ssslra,fm_servo,fm,servo,10,i51/p51,192184320,935.9867553710938,934.6055053710937
r5ssslra,fm_servo,fm,servo,10,i51/p51,196853760,929.8253173828124,933.8088073730469
r5ssslra,fm_servo,fm,servo,10,i51/p51,201768960,934.9427490234376,932.5565673828125
r5ssslra,fm_servo,fm,servo,10,i51/p51,206438400,945.871337890625,934.7756958007812
r5ssslra,fm_servo,fm,servo,10,i51/p51,211353600,952.6509399414062,939.855419921875
r5ssslra,fm_servo,fm,servo,10,i51/p51,216023040,945.7753295898438,940.8420715332031
r5ssslra,fm_servo,fm,servo,10,i51/p51,220938240,948.2667236328124,945.501416015625
r5ssslra,fm_servo,fm,servo,10,i51/p51,225607680,952.8402099609376,946.7245483398438
r5ssslra,fm_servo,fm,servo,10,i51/p51,230522880,950.3375854492188,949.9741577148437
r5ssslra,fm_servo,fm,servo,10,i51/p51,235438080,947.3089599609376,948.90576171875
r5ssslra,fm_servo,fm,servo,10,i51/p51,240107520,955.8116455078124,950.9130249023438
r5ssslra,fm_servo,fm,servo,10,i51/p51,245022720,958.0302734375,952.8657348632812
r5ssslra,fm_servo,fm,servo,10,i51/p51,249692160,944.42578125,951.1828491210938
r5ssslra,fm_servo,fm,servo,10,i51/p51,254607360,936.6984252929688,948.4550170898438
r5ssslra,fm_servo,fm,servo,10,i51/p51,259276800,948.345703125,948.4367980957031
r5ssslra,fm_servo,fm,servo,10,i51/p51,264192000,948.50146484375,947.2003295898437
r5ssslra,fm_servo,fm,servo,10,i51/p51,268861440,949.7471923828124,947.6248067220052
r5ssslra,fm_servo,fm,servo,10,i51/p51,273776640,958.489013671875,948.3563598632812
r5ssslra,fm_servo,fm,servo,10,i51/p51,278446080,962.37548828125,950.692881266276
r5ssslra,fm_servo,fm,servo,10,i51/p51,283361280,957.7116088867188,955.3649536132813
r5ssslra,fm_servo,fm,servo,10,i51/p51,288030720,962.550537109375,956.5625508626302
r5ssslra,fm_servo,fm,servo,10,i51/p51,292945920,950.3408203125,958.2934936523437
r5ssslra,fm_servo,fm,servo,10,i51/p51,297615360,957.9025268554688,958.2283325195312
r5ssslra,fm_servo,fm,servo,10,i51/p51,302530560,955.9165649414062,956.8844116210937
r5ssslra,fm_servo,fm,servo,10,i51/p51,307200000,955.7669677734376,956.6981709798177
r5ssslra,fm_servo,fm,servo,10,i51/p51,312115200,953.99560546875,954.7844970703125
r5ssslra,fm_servo,fm,servo,10,i51/p51,317030400,964.5374755859376,957.623828125
r5ssslra,fm_servo,fm,servo,10,i51/p51,321699840,964.1443481445312,958.8721923828125
r5ssslra,fm_servo,fm,servo,10,i51/p51,326615040,962.6942749023438,960.227734375
r5ssslra,fm_servo,fm,servo,10,i51/p51,331284480,961.22021484375,961.3183837890625
r5ssslra,fm_servo,fm,servo,10,i51/p51,336199680,961.9359130859376,962.9064453125
r5ssslra,fm_servo,fm,servo,10,i51/p51,340869120,967.3314208984376,963.6439412434896
r5ssslra,fm_servo,fm,servo,10,i51/p51,345784320,963.429931640625,963.3223510742188
r5ssslra,fm_servo,fm,servo,10,i51/p51,350453760,958.9793701171876,962.5985209147135
r5ssslra,fm_servo,fm,servo,10,i51/p51,355368960,967.79541015625,963.8944091796875
r5ssslra,fm_servo,fm,servo,10,i51/p51,360038400,960.7540283203124,963.3710123697916
r5ssslra,fm_servo,fm,servo,10,i51/p51,364953600,949.5355224609376,960.0988525390625
r5ssslra,fm_servo,fm,servo,10,i51/p51,369623040,943.239501953125,957.2889607747396
r5ssslra,fm_servo,fm,servo,10,i51/p51,374538240,954.8778076171876,955.2404541015625
r5ssslra,fm_servo,fm,servo,10,i51/p51,379207680,963.1319580078124,956.5557047526041
r5ssslra,fm_servo,fm,servo,10,i51/p51,384122880,957.2999267578124,953.616943359375
r5ssslra,fm_servo,fm,servo,10,i51/p51,389038080,964.251953125,956.5602294921875
r5ssslra,fm_servo,fm,servo,10,i51/p51,393707520,966.0989990234376,961.13212890625
r5ssslra,fm_servo,fm,servo,10,i51/p51,398622720,963.5059814453124,962.857763671875
r5ssslra,fm_servo,fm,servo,10,i51/p51,403292160,962.7674560546876,962.78486328125
r5ssslra,fm_servo,fm,servo,10,i51/p51,408207360,963.4360961914062,964.0120971679687
r5ssslra,fm_servo,fm,servo,10,i51/p51,412876800,965.4613037109376,964.2536315917969
r5ssslra,fm_servo,fm,servo,10,i51/p51,417792000,967.9337158203124,964.6209106445312
r5ssslra,fm_servo,fm,servo,10,i51/p51,422461440,965.611328125,964.7859802246094
r5ssslra,fm_servo,fm,servo,10,i51/p51,427376640,964.6368408203124,965.4158569335938
r5ssslra,fm_servo,fm,servo,10,i51/p51,432046080,963.753662109375,965.1388244628906
r5ssslra,fm_servo,fm,servo,10,i51/p51,436961280,964.0946044921876,965.2060302734375
r5ssslra,fm_servo,fm,servo,10,i51/p51,441630720,964.2921142578124,965.0537109375
r5ssslra,fm_servo,fm,servo,10,i51/p51,446545920,968.67431640625,965.0903076171875
r5ssslra,fm_servo,fm,servo,10,i51/p51,451215360,965.809814453125,965.2102254231771
r5ssslra,fm_servo,fm,servo,10,i51/p51,456130560,968.1687622070312,966.2079223632812
r5ssslra,fm_servo,fm,servo,10,i51/p51,460800000,969.0977783203124,966.6895650227865
r5ssslra,fm_servo,fm,servo,10,i51/p51,465715200,968.698486328125,968.0898315429688
r5ssslra,fm_servo,fm,servo,10,i51/p51,470630400,970.202392578125,968.3954467773438
r5ssslra,fm_servo,fm,servo,10,i51/p51,475299840,969.0948486328124,969.0524536132813
r5ssslra,fm_servo,fm,servo,10,i51/p51,480215040,965.90087890625,968.598876953125
r5ssslra,fm_servo,fm,servo,10,i51/p51,484884480,967.5523681640624,968.289794921875
r5ssslra,fm_servo,fm,servo,10,i51/p51,489799680,966.1393432617188,967.7779663085937
r5ssslra,fm_servo,fm,servo,10,i51/p51,494469120,968.3597412109376,967.8749287923177
r5ssslra,fm_servo,fm,servo,10,i51/p51,499384320,969.44873046875,967.4802124023438
r5ssslra,fm_servo,fm,servo,10,i51/p51,504053760,965.686279296875,967.1812235514323
r5ssslra,fm_servo,fm,servo,10,i51/p51,508968960,967.001220703125,967.3270629882812
r5ssslra,fm_servo,fm,servo,10,i51/p51,513638400,968.1019287109376,967.4562072753906
r5ssslra,fm_servo,fm,servo,10,i51/p51,518553600,965.2762451171876,967.102880859375
r5ssslra,fm_servo,fm,servo,10,i51/p51,523223040,969.4012451171876,967.4859415690104
r5ssslra,fm_servo,fm,servo,10,i51/p51,528138240,962.7574462890624,966.5076171875
r5ssslra,fm_servo,fm,servo,10,i51/p51,532807680,969.7177734375,967.0426432291666
r5ssslra,fm_servo,fm,servo,10,i51/p51,537722880,966.7425537109376,966.779052734375
r5ssslra,fm_servo,fm,servo,10,i51/p51,542638080,964.3782958984376,966.599462890625
r5ssslra,fm_servo,fm,servo,10,i51/p51,547307520,956.1634521484376,963.951904296875
r5ssslra,fm_servo,fm,servo,10,i51/p51,552222720,968.5621337890624,965.112841796875
r5ssslra,fm_servo,fm,servo,10,i51/p51,556892160,969.9334716796876,965.1559814453125
r5ssslra,fm_servo,fm,servo,10,i51/p51,561807360,969.07275390625,965.622021484375
r5ssslra,fm_servo,fm,servo,10,i51/p51,566476800,969.3933715820312,966.2505798339844
r5ssslra,fm_servo,fm,servo,10,i51/p51,571392000,966.63427734375,968.7192016601563
r5ssslra,fm_servo,fm,servo,10,i51/p51,576061440,969.5515747070312,968.8579305013021
r5ssslra,fm_servo,fm,servo,10,i51/p51,580976640,969.781494140625,968.8866943359375
r5ssslra,fm_servo,fm,servo,10,i51/p51,585646080,970.3099365234376,969.1239013671875
r5ssslra,fm_servo,fm,servo,10,i51/p51,590561280,969.3890991210938,969.1332763671875
r5ssslra,fm_servo,fm,servo,10,i51/p51,595230720,967.291015625,968.8262329101562
r5ssslra,fm_servo,fm,servo,10,i51/p51,600145920,969.2716064453124,969.2086303710937
r5ssslra,fm_servo,fm,servo,10,i51/p51,604815360,971.39208984375,969.5725402832031
r5ssslra,fm_servo,fm,servo,10,i51/p51,609730560,969.9156494140624,969.4518920898438
r5ssslra,fm_servo,fm,servo,10,i51/p51,614400000,968.4012451171876,969.2767842610677
r5ssslra,fm_servo,fm,servo,10,i51/p51,619315200,970.7969970703124,969.955517578125
r5ssslra,fm_servo,fm,servo,10,i51/p51,624230400,971.243408203125,970.3498779296875
r5ssslra,fm_servo,fm,servo,10,i51/p51,628899840,971.54541015625,970.3805419921875
r5ssslra,fm_servo,fm,servo,10,i51/p51,633815040,971.7277221679688,970.7429565429687
r5ssslra,fm_servo,fm,servo,10,i51/p51,638484480,971.8109741210938,971.42490234375
r5ssslra,fm_servo,fm,servo,10,i51/p51,643399680,964.4138793945312,970.1482788085938
r5ssslra,fm_servo,fm,servo,10,i51/p51,648069120,965.5341796875,969.3792622884115
r5ssslra,fm_servo,fm,servo,10,i51/p51,652984320,972.60791015625,969.2189331054688
r5ssslra,fm_servo,fm,servo,10,i51/p51,657653760,971.7099609375,969.6341044108073
r5ssslra,fm_servo,fm,servo,10,i51/p51,662568960,971.7191772460938,969.197021484375
r5ssslra,fm_servo,fm,servo,10,i51/p51,667238400,971.801025390625,969.6310221354166
r5ssslra,fm_servo,fm,servo,10,i51/p51,672153600,972.415771484375,972.0507690429688
r5ssslra,fm_servo,fm,servo,10,i51/p51,676823040,972.7845458984376,972.1730651855469
r5ssslra,fm_servo,fm,servo,10,i51/p51,681738240,972.6632690429688,972.2767578125
r5ssslra,fm_servo,fm,servo,10,i51/p51,686407680,971.7159423828124,972.1832885742188
r5ssslra,fm_servo,fm,servo,10,i51/p51,691322880,971.4207763671876,972.2000610351563
r5ssslra,fm_servo,fm,servo,10,i51/p51,696238080,972.162841796875,972.1494750976562
r5ssslra,fm_servo,fm,servo,10,i51/p51,700907520,971.9874267578124,971.9900512695312
r5ssslra,fm_servo,fm,servo,10,i51/p51,705822720,971.3655395507812,971.7305053710937
r5ssslra,fm_servo,fm,servo,10,i51/p51,710492160,971.8404541015624,971.7554077148437
r5ssslra,fm_servo,fm,servo,10,i51/p51,715407360,971.509765625,971.7732055664062
r5ssslra,fm_servo,fm,servo,10,i51/p51,720076800,972.6519775390624,971.919667561849
r5ssslra,fm_servo,fm,servo,10,i51/p51,724992000,973.09912109375,972.0933715820313
r5ssslra,fm_servo,fm,servo,10,i51/p51,729661440,972.3236083984376,972.1317443847656
r5ssslra,fm_servo,fm,servo,10,i51/p51,734576640,972.3778076171876,972.3924560546875
r5ssslra,fm_servo,fm,servo,10,i51/p51,739246080,972.6002807617188,972.4270935058594
r5ssslra,fm_servo,fm,servo,10,i51/p51,744161280,972.7823486328124,972.6366333007812
r5ssslra,fm_servo,fm,servo,10,i51/p51,748830720,973.3837890625,972.7611592610677
r5ssslra,fm_servo,fm,servo,10,i51/p51,753745920,972.501220703125,972.7290893554688
r5ssslra,fm_servo,fm,servo,10,i51/p51,758415360,973.170654296875,972.8026835123698
r5ssslra,fm_servo,fm,servo,10,i51/p51,763330560,972.5531005859376,972.87822265625
r5ssslra,fm_servo,fm,servo,10,i51/p51,768000000,973.3043823242188,972.9492492675781
r5ssslra,fm_servo,fm,servo,10,i51/p51,772915200,973.1455078125,972.9349731445312
r5ssslra,fm_servo,fm,servo,10,i51/p51,777830400,973.1724853515624,973.0692260742187
r5ssslra,fm_servo,fm,servo,10,i51/p51,782499840,973.1785278320312,973.07080078125
r5ssslra,fm_servo,fm,servo,10,i51/p51,787415040,973.40771484375,973.2417236328125
r5ssslra,fm_servo,fm,servo,10,i51/p51,792084480,972.5057373046876,973.0819946289063
r5ssslra,fm_servo,fm,servo,10,i51/p51,796999680,971.8931274414062,972.8315185546875
r5ssslra,fm_servo,fm,servo,10,i51/p51,801669120,972.6644897460938,972.8036804199219
r5ssslra,fm_servo,fm,servo,10,i51/p51,806584320,972.425048828125,972.5792236328125
r5ssslra,fm_servo,fm,servo,10,i51/p51,811253760,973.0892333984376,972.6642252604166
r5ssslra,fm_servo,fm,servo,10,i51/p51,816168960,973.2950439453124,972.673388671875
r5ssslra,fm_servo,fm,servo,10,i51/p51,820838400,972.0133056640624,972.5633748372396
r5ssslra,fm_servo,fm,servo,10,i51/p51,825753600,972.891845703125,972.7428955078125
r5ssslra,fm_servo,fm,servo,10,i51/p51,830423040,973.263916015625,972.8297322591146
r5ssslra,fm_servo,fm,servo,10,i51/p51,835338240,973.241455078125,972.94111328125
r5ssslra,fm_servo,fm,servo,10,i51/p51,840007680,972.279052734375,972.8307698567709
r5ssslra,fm_servo,fm,servo,10,i51/p51,844922880,973.7794189453124,973.0911376953125
r5ssslra,fm_servo,fm,servo,10,i51/p51,849838080,972.561767578125,973.0251220703125
r5ssslra,fm_servo,fm,servo,10,i51/p51,854507520,972.8529052734376,972.942919921875
r5ssslra,fm_servo,fm,servo,10,i51/p51,859422720,973.47802734375,972.990234375
r5ssslra,fm_servo,fm,servo,10,i51/p51,864092160,973.4078369140624,973.2159912109375
r5ssslra,fm_servo,fm,servo,10,i51/p51,869007360,973.0907592773438,973.0782592773437
r5ssslra,fm_servo,fm,servo,10,i51/p51,873676800,972.982666015625,973.0623270670573
r5ssslra,fm_servo,fm,servo,10,i51/p51,878592000,971.8623046875,972.9643188476563
r5ssslra,fm_servo,fm,servo,10,i51/p51,883261440,972.0662841796876,972.8146464029948
r5ssslra,fm_servo,fm,servo,10,i51/p51,888176640,973.3692626953124,972.6742553710938
r5ssslra,fm_servo,fm,servo,10,i51/p51,892846080,972.7948608398438,972.6943562825521
r5ssslra,fm_servo,fm,servo,10,i51/p51,897761280,973.6571044921876,972.7499633789063
r5ssslra,fm_servo,fm,servo,10,i51/p51,902430720,973.5150146484376,972.8774719238281
r5ssslra,fm_servo,fm,servo,10,i51/p51,907345920,974.0304565429688,973.47333984375
r5ssslra,fm_servo,fm,servo,10,i51/p51,912015360,973.7342529296876,973.5168253580729
