condition,arm,min_std,wandb_id,wandb_name,state,delay_k,git_commit,action_noise,spec_id,dataset,have_artifact,checkpoint_step,record_action_noise,walker_xml,n_clips,n_steps,episode_reward,episode_reward_std,lifespan_steps,lifespan_s,survived,reward_per_step,hazard_rate,fm_pred_mse,term_root_too_far,term_root_too_rotated,term_pose_error,term_nan_termination,joint_l2_error,root_pos_distance,body_errors_total
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1883.4868217910382,507.1764758596764,451.42793462109955,4.514279346210995,0.8603268945022289,4.172286819981399,0.00030940288534648175,0.024038808872315517,0.11441307578008915,0.02674591381872214,0.0,0.0,1.3891232802874682,0.011306472890237966,0.07428177065602747
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,3454.1788024902344,2901.9945787220568,921.9375,9.219375,0.0,3.746651809358264,0.001084672225611823,0.0656165950162427,0.53125,0.5,0.0625,0.0,1.35353223751966,0.01951107352299542,0.11579325825955115
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,1351.5710349224023,683.7404976682691,367.73372781065086,3.677337278106509,0.591715976331361,3.675406775900462,0.0011102708095322381,0.06224319650128038,0.27218934911242604,0.14201183431952663,0.0,0.0,1.5146390445944133,0.021614706802273582,0.1326653919975727
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,1444.6368027753674,668.55284306465,384.14264487369985,3.841426448736999,0.6463595839524516,3.7606780243061575,0.0009205966084911501,0.059890735307366494,0.2823179791976226,0.08023774145616643,0.0,0.0,1.4788546439228207,0.019945923336795256,0.12309548842930475
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,572.289568901062,381.84607067298055,214.15625,2.1415625,0.0,2.6722991689528652,0.004669487815555231,0.19003618172718928,0.40625,0.6875,0.0,0.0,1.5336049503767857,0.034518928694322715,0.19796860265598232
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,343.0076458270733,247.07520354694284,133.79881656804733,1.3379881656804733,0.029585798816568087,2.5636074714653896,0.00725278613125774,0.19960012237967165,0.47337278106508873,0.5266272189349113,0.0,0.0,1.5765715999323815,0.03833428477879532,0.21075365287973155
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,391.1158252109567,302.24311472790424,153.21396731054978,1.532139673105498,0.0520059435364042,2.552742625730741,0.006187386653477253,0.19620005011224934,0.4799405646359584,0.4769687964338782,0.0,0.0,1.610113789941211,0.03818479532806484,0.21510611896361706
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,135.19872200489044,90.88734328951878,56.9375,0.5693750000000001,0.0,2.3745110341144313,0.01756311745334797,0.5308079163717645,0.34375,0.65625,0.0,0.0,1.4876942845226233,0.04162708930821693,0.16988890671768098
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,109.00835301325871,66.79549734088408,45.30769230769231,0.4530769230769231,0.0,2.4059568576780364,0.022071307300509338,0.5134771322233376,0.5443786982248521,0.514792899408284,0.0,0.0,1.5107247129354233,0.046324321337009235,0.1863040078737206
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,113.58929494939977,69.41942041148715,47.21248142644874,0.4721248142644874,0.0,2.4059166457149255,0.021180839680241707,0.5105902191162447,0.5200594353640416,0.5022288261515602,0.0,0.0,1.5242470874086602,0.04569792924004357,0.19163694347347876
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,40.56977069377899,15.285392749972845,19.34375,0.1934375,0.0,2.0973064009708042,0.051696284329563816,1.7434967322331887,0.625,0.5625,0.0,0.0,1.5744118088773118,0.052157576417106645,0.15084123473733327
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,36.72159453961976,18.61917492727993,17.550295857988164,0.17550295857988168,0.0,2.092363276195462,0.05697909642616319,1.7028717346177489,0.6982248520710059,0.42011834319526625,0.0,0.0,1.6085189524441796,0.05463657521624991,0.1656861568765635
expfm,explicit,0.1,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,ef060b73,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,35.49987983845318,16.741264098672783,16.910846953937593,0.16910846953937594,0.0,2.0992372490360243,0.05913364379228539,1.645034206600029,0.637444279346211,0.4264487369985141,0.0,0.0,1.6161060212227987,0.05521747888466063,0.16380286733805577
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,6185.19538974762,4193.322196556222,1616.75,16.1675,0.3125,3.8256968546451953,0.00042523581258698006,0.05375231720207849,0.28125,0.40625,0.0,0.0,1.5297605431861463,0.015331251523850203,0.10396493978039675
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1634.8530300072664,676.7648014597514,404.3491124260355,4.043491124260355,0.7278106508875739,4.043172050504544,0.0006731543133094316,0.030674674321172987,0.1834319526627219,0.10059171597633136,0.0,0.0,1.4662261078930017,0.014474272954126477,0.09527071359483787
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1817.6043170401813,527.3737830635462,442.41604754829126,4.424160475482912,0.8098068350668648,4.10835982806836,0.00042989662329636665,0.025849489815364068,0.14561664190193166,0.04457652303120357,0.0,0.0,1.450207155396868,0.012273826936211082,0.08062824377022541
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,3344.5321593284607,2875.639517148485,960.65625,9.606562499999999,0.03125,3.481507729042996,0.0010084252301486615,0.06928711962358793,0.4375,0.46875,0.0625,0.0,1.5025421915764436,0.022844752743522802,0.1496038357672987
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,1183.5620293250452,666.3645280974113,344.96449704142015,3.449644970414201,0.5325443786982249,3.430967648774981,0.001355083277586236,0.07289439931523856,0.30177514792899407,0.1834319526627219,0.0,0.0,1.5748527251836602,0.024947167436097307,0.15805422665437427
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,1267.0238218264983,655.1717230320353,360.37295690936105,3.6037295690936104,0.5616641901931649,3.5158682069064713,0.0012163393545567371,0.06848803932065745,0.29271916790490343,0.150074294205052,0.0,0.0,1.5460841743905125,0.02303668794796262,0.1476657391660294
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,502.5551838874817,462.5429856412623,201.09375,2.0109375,0.0,2.4991089175445866,0.004972804972804973,0.22225587440463945,0.21875,0.78125,0.0,0.0,1.5821348134603161,0.03415045023100817,0.196967698620003
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,338.34830641887595,265.687226530314,136.01183431952663,1.3601183431952661,0.041420118343195256,2.487638727259638,0.007047768206734534,0.2178113626077881,0.4911242603550296,0.48520710059171596,0.0,0.0,1.6111794137723014,0.03968282047567903,0.22023445527399402
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,347.98533787946997,278.8595687731209,137.12035661218425,1.3712035661218425,0.03566121842496284,2.5378094578886814,0.007032790793437506,0.21660972714731497,0.4606240713224368,0.5170876671619614,0.0,0.0,1.6100617027155624,0.0383403394817218,0.2158930751869356
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,132.15456759929657,70.30203814638283,54.46875,0.5446875,0.0,2.426245647261899,0.01835915088927137,0.5303403074415896,0.59375,0.46875,0.0,0.0,1.537485487539724,0.04217229403898018,0.17219635728680552
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,121.3718829521766,95.43529765961085,51.68639053254438,0.5168639053254438,0.0,2.348236773774224,0.01934745277618775,0.5299335321740545,0.47928994082840237,0.5443786982248521,0.0,0.0,1.5306782836935955,0.045948378848874184,0.19795625892904375
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,110.45291564510623,68.30079225180842,45.52897473997028,0.4552897473997028,0.0014858841010401136,2.425991717932068,0.02193139910577331,0.5332654012915189,0.4903417533432392,0.537890044576523,0.0,0.0,1.5307005478769533,0.04517681343307632,0.19233398564910398
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,39.42495679855347,13.927070218254194,19.1875,0.19187500000000002,0.0,2.054720875494643,0.05211726384364821,1.717467923197633,0.53125,0.53125,0.0,0.0,1.580153628499649,0.051535205552563246,0.15157575183610256
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,35.18008634465686,15.499558578370499,16.28994082840237,0.1628994082840237,0.0,2.1596202659814776,0.06138757718852161,1.7100391732975244,0.6686390532544378,0.4437869822485207,0.0,0.0,1.5972975106246479,0.05437594713305436,0.1647000842400593
expfm,explicit,0.1,zq4rpcds,RodentForwardModel_delay12_eff12-20260811-174307,failed,12,ef060b73,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,35.972154938979806,17.300147512272872,17.087667161961367,0.17087667161961367,0.0,2.1051530672985574,0.058521739130434784,1.6632568667903251,0.6419019316493314,0.4427934621099554,0.0,0.0,1.6133156095184733,0.055201077943232035,0.16586702578348084
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,4954.9851722717285,3449.917365070648,1276.6875,12.766874999999999,0.0625,3.8811260956747273,0.000734322220590395,0.04701155273953351,0.3125,0.59375,0.0625,0.0,1.4259231209223517,0.01369471364892427,0.09427304569953229
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1566.8090597299429,669.6498710153369,394.37278106508876,3.9437278106508877,0.6745562130177515,3.972913788569376,0.000825218682950982,0.038934148068332765,0.20118343195266272,0.13609467455621302,0.0,0.0,1.5073335614965968,0.014383259837601003,0.09930809740929955
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1705.4345492608127,618.1136367965275,423.2407132243685,4.232407132243685,0.7771173848439822,4.029467147119013,0.0005266095821879575,0.034528395735845166,0.17830609212481427,0.05200594353640416,0.0,0.0,1.4916527245114337,0.013367959849597058,0.09251576348986312
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,2377.0995650291443,2423.1238036684667,717.78125,7.1778125,0.03125,3.3117325996313562,0.0013496451739300798,0.08508939030458489,0.46875,0.5,0.0,0.0,1.4702148510930653,0.02330005895269889,0.151871277705676
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,1033.3023885241628,631.9252097786155,311.8757396449704,3.1187573964497037,0.41420118343195267,3.313186173764083,0.0018783083840856055,0.08396498075306455,0.3609467455621302,0.23076923076923078,0.0,0.0,1.5798760846888835,0.02645293225465376,0.1646629797603083
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,1137.1951523280604,630.7023303551802,340.34175334323925,3.403417533432392,0.49925705794947994,3.341333060540426,0.0014712944771883866,0.08167294331213475,0.3491827637444279,0.15601783060921248,0.0,0.0,1.5890866747524786,0.02512955586412887,0.16346954117962428
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,376.96055936813354,305.74645130730715,147.4375,1.4743750000000002,0.0,2.556748177147154,0.006782534972445952,0.23644653670792276,0.375,0.625,0.0,0.0,1.5481893371635764,0.033790897755856975,0.19335575732594124
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,335.12292223145977,267.06752818055304,137.20710059171597,1.3720710059171597,0.047337278106508895,2.442460490646744,0.00694324650681387,0.23194562906524444,0.4556213017751479,0.5088757396449705,0.0,0.0,1.6407198718034877,0.039116724663495445,0.22189923809452483
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,348.14076075334253,284.8179007636502,140.39821693907876,1.4039821693907875,0.06092124814264488,2.4796665395288238,0.006688680044026754,0.23128194019861842,0.462109955423477,0.4947994056463596,0.0,0.0,1.633760422826008,0.038348147201302626,0.21767097533173224
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,138.16768157482147,69.99505181117203,56.625,0.56625,0.0,2.440047356729739,0.017660044150110375,0.5571300942621088,0.4375,0.5625,0.0,0.0,1.5288456593840127,0.04258994647485609,0.16978229172769313
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,115.6007623503194,66.89397782525275,47.78698224852071,0.47786982248520715,0.0,2.4190847990594326,0.020926201089648343,0.5671314483493657,0.5325443786982249,0.48520710059171596,0.0,0.0,1.5428966288520083,0.043798971423323126,0.1961168496542381
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,117.42876489024283,69.27297793330678,49.09361069836553,0.49093610698365525,0.0,2.391935798157791,0.020369249394673123,0.5586598877928536,0.4561664190193165,0.575037147102526,0.0,0.0,1.5706775533967987,0.04393400552252714,0.19745680588107234
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,44.45871555805206,17.41926371071121,23.46875,0.2346875,0.0,1.8943793579995554,0.0426098535286285,1.741515467940837,0.6875,0.375,0.0,0.0,1.6575615608272918,0.05361086934642306,0.168560431996241
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,36.790564954633545,16.918649237624013,17.467455621301774,0.17467455621301778,0.0,2.106234917795755,0.05724932249322494,1.7055775591379212,0.6390532544378699,0.42011834319526625,0.0,0.0,1.6198833800738681,0.05348181504443484,0.16756712728234255
expfm,explicit,0.1,yws4x1hj,RodentForwardModel_delay15_eff15-20260811-174441,failed,15,ef060b73,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,37.063518854342455,17.896496309391033,17.793462109955424,0.17793462109955424,0.0,2.082985234987263,0.056200417536534444,1.6728372227238548,0.6181277860326895,0.462109955423477,0.0,0.0,1.6333564984073845,0.05498719311392656,0.16893059867770055
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,4766.9641761779785,3857.9041651448365,1223.0,12.23,0.125,3.8977630222223865,0.0007154538021259198,0.06531956394593333,0.53125,0.375,0.0,0.0,1.3943345687177926,0.016367219969437685,0.10281195379910071
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1555.9185803656042,692.2270682714473,394.7455621301775,3.947455621301775,0.7041420118343196,3.941573331361481,0.0007494903465643362,0.04326990172784396,0.24260355029585798,0.0650887573964497,0.0,0.0,1.4924397799473328,0.01711910517669381,0.10662412498069221
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1686.4525170744262,622.8388082301572,421.7206537890045,4.217206537890045,0.7771173848439822,3.9989801351256395,0.0005285077056423483,0.038320962969918354,0.19316493313521546,0.03417533432392273,0.0,0.0,1.4752501024606712,0.014939950867499241,0.09598733310043653
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,1892.7196462154388,1718.3994110941694,610.71875,6.1071875,0.0,3.0991674092459727,0.0016374149311774036,0.09697743661543744,0.40625,0.59375,0.0,0.0,1.5191701540191112,0.02660023163482389,0.170343905492984
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,951.1529900364621,562.5569070741495,314.7100591715976,3.147100591715976,0.39644970414201186,3.02231518287072,0.0019177979167450082,0.09430546302499256,0.378698224852071,0.23076923076923078,0.0,0.0,1.6542445787009918,0.02990802595852108,0.1955486307758757
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,943.65284027281,593.842908104835,296.7979197622585,2.9679791976225856,0.38335809806835064,3.1794456006588456,0.00207764900247816,0.0933210060382481,0.3952451708766716,0.2362555720653789,0.0,0.0,1.6092856507041582,0.02767548781243255,0.1831792261364223
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,316.2177565097809,185.9146715657031,122.59375,1.2259375000000001,0.0,2.5793954137937773,0.008157022686719348,0.2667610181456799,0.3125,0.71875,0.0,0.0,1.5508930753433294,0.03510184325148828,0.19194739347626344
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,291.34648613111506,228.01411612350958,117.72781065088758,1.1772781065088758,0.017751479289940808,2.474746489553601,0.008343385605146763,0.26407359159922017,0.4970414201183432,0.4970414201183432,0.0,0.0,1.6581145766596157,0.03893009939335059,0.2247781454024013
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,298.6138210211608,235.7409735743217,120.82317979197623,1.2082317979197623,0.03268945022288261,2.4714944726276067,0.00800600142656861,0.26116859341634785,0.4591381872213967,0.5304606240713224,0.0,0.0,1.659923952262135,0.0378851154964413,0.22023200925502126
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,123.33226418495178,52.13679700609847,53.5625,0.535625,0.0,2.3025860291239537,0.01866977829638273,0.5910769854238687,0.375,0.6875,0.0,0.0,1.55308584325881,0.0421101856133043,0.18051066681897637
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,103.3228558647562,53.45746334765448,43.40236686390533,0.4340236686390533,0.0,2.380581137170252,0.02304021813224267,0.6007731248174814,0.48520710059171596,0.5443786982248521,0.0,0.0,1.5957140398035101,0.044781915797438294,0.19948935558442196
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,107.64040967082552,62.43269563305355,45.37890044576523,0.45378900445765225,0.0,2.372036532693699,0.02203667321545514,0.5848395704583045,0.4799405646359584,0.5542347696879644,0.0,0.0,1.6104065941202088,0.04441616387601871,0.19627079889148788
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,46.209385454654694,18.30233727678909,24.4375,0.244375,0.0,1.8909211439244888,0.04092071611253197,1.7071098107188836,0.53125,0.5,0.0,0.0,1.6990220583978686,0.05160337050548751,0.1729763367535032
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,35.94014593835413,15.676627710597561,17.011834319526628,0.17011834319526628,0.0,2.1126555351589036,0.058782608695652175,1.6885055155972648,0.6094674556213018,0.47928994082840237,0.0,0.0,1.641759313584841,0.05365038045910862,0.1677161641453899
expfm,explicit,0.1,48icppj0,RodentForwardModel_delay20_eff20-20260811-174441,failed,20,ef060b73,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,36.39319717299531,17.796897317091126,17.59881129271917,0.1759881129271917,0.0,2.0679349626330494,0.05682201958797703,1.643221274234638,0.6240713224368499,0.4309063893016345,0.0014858841010401188,0.0,1.6617512793748326,0.05493407353565858,0.16816731795869377
expfm,explicit,0.1,3osnm0o6,RodentForwardModel_delay25_eff25-20260811-175025,failed,25,ef060b73,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,4607.633301019669,3913.407155874996,1168.125,11.68125,0.09375,3.94446938557061,0.0007758159443552702,0.06365057691292439,0.40625,0.53125,0.03125,0.0,1.4489940172489337,0.014610300914309194,0.09861524112869408
expfm,explicit,0.1,3osnm0o6,RodentForwardModel_delay25_eff25-20260811-175025,failed,25,ef060b73,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1524.3196688770543,674.1466665890807,396.3076923076923,3.963076923076923,0.6982248520710059,3.8463035123062315,0.0007614667940754896,0.05065587754536268,0.15976331360946747,0.14201183431952663,0.0,0.0,1.5707715430805167,0.017531992747087666,0.11682538026834681
expfm,explicit,0.1,3osnm0o6,RodentForwardModel_delay25_eff25-20260811-175025,failed,25,ef060b73,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1628.8040792910163,621.9185943392671,417.1708766716196,4.171708766716197,0.75037147102526,3.9044050540784663,0.0005983843622220006,0.04526606816978088,0.1961367013372957,0.05794947994056464,0.0,0.0,1.5621142840331383,0.01594396232373249,0.10567542874644867
expfm,explicit,0.1,3osnm0o6,RodentForwardModel_delay25_eff25-20260811-175025,failed,25,ef060b73,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,1941.9743428230286,1740.243771976497,635.40625,6.3540624999999995,0.0,3.0562720193939366,0.0015737962917424875,0.10865436666124365,0.4375,0.53125,0.0625,0.0,1.590386075755002,0.02412388578165109,0.1675568844651529
