wandb_id,wandb_name,wandb_project,git_commit,condition,delay_k,efference_length,seed,detach_prediction,body_target_frame,latent_size,kl_weight,enc_hidden_sizes,dec_hidden_sizes,critic_hidden_sizes,clip_length_train,ctrl_dt,mocap_hz,checkpoint_step,network_class,fm_loss_weight,total_params,decoder_params,fm_pred_mse,dataset,n_clips,clip_frames,rollout_steps,episode_reward_mean,episode_reward_std,lifespan_steps,lifespan_s,survival_frac,reward_per_step,survived,hazard_rate,term_root_too_far,term_root_too_rotated,term_pose_error,term_nan_termination,err_root_pos_m,err_root_angular_deg,err_joint_l2,err_joint_vel_l2,err_body_total_m,err_body_end_eff_m,rt_root_pos,rtps_root_pos,rt_root_quat,rtps_root_quat,rt_joints,rtps_joints,rt_end_eff,rtps_end_eff,rt_torso_z_range,rtps_torso_z_range,rt_control_cost,rtps_control_cost,rt_control_diff_cost,rtps_control_diff_cost,rt_energy_cost,rtps_energy_cost
fgt63dqc,RodentEncDec_delay80_eff80-20260611-120906,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,80,80,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,old_eval,169,250,502,587.6499961085574,476.5569939972727,178.11834319526628,1.7811834319526627,0.354817416723638,3.2992109940318315,0.1124260355029586,0.4983057604145904,0.40828402366863903,0.4970414201183432,0.0,0.0,0.023690589291764336,10.681400797470888,1.8117990086904119,40.60674529637208,0.15896307848639735,0.07661742267850118,137.81127369333302,0.7737062405877776,155.3498217904356,0.8721719448071098,65.48639405831783,0.36765665390524593,63.40279493529416,0.3559588181537676,174.44378698224853,0.979370141518836,-3.3864948195818614,-0.019012611271986397,-3.409256356355001,-0.019140400113746434,-2.048332007855353,-0.011499837529983212
fgt63dqc,RodentEncDec_delay80_eff80-20260611-120906,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,80,80,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,train,673,250,502,756.3369970789281,493.6549025158909,227.06092124814265,2.270609212481426,0.4523125921277742,3.3309870889335826,0.1797919762258544,0.3612281757977122,0.4472511144130758,0.3774145616641902,0.005943536404160475,0.0,0.023297466214589915,9.05624138447738,1.9808853102955466,39.737513991759506,0.1527006583140867,0.07341443077623222,178.55522426134763,0.7863758469746287,202.79133443279747,0.8931142061701483,78.41452737584333,0.34534576423279956,83.47469745844293,0.3676312815062436,224.0624071322437,0.9867942308195692,-4.222554444203936,-0.018596570563497953,-4.197517650974098,-0.01848630591253022,-2.541122022169306,-0.011191366652618532
vylrr3rt,RodentEncDec_delay80_eff80-20260626-102913,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,80,80,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,new_eval,32,1500,3002,978.8268840312958,822.4039641167496,342.5,3.425,0.11409060626249168,2.8578887125001335,0.0,0.291970802919708,0.34375,0.625,0.03125,0.0,0.024857432485539878,12.01008463711893,1.9296592238088555,13.344970882845763,0.1837593378166517,0.09111864981203532,232.44849914312363,0.6786817493229886,271.13824886083603,0.791644522221419,94.53909766674042,0.27602656253062896,69.8323946595192,0.20389020338545752,325.8125,0.9512773722627738,-7.233202839270234,-0.021118840406628422,-4.297996269538999,-0.012548894217632113,-3.4127393011003733,-0.009964202338979192
vylrr3rt,RodentEncDec_delay80_eff80-20260626-102913,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,80,80,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,old_eval,169,250,502,601.6503597462671,457.02858192533836,181.0887573964497,1.8108875739644967,0.36073457648695156,3.3224059207005343,0.09467455621301779,0.49993464906548163,0.3431952662721893,0.5502958579881657,0.01775147928994083,0.0,0.022961422391115423,10.50533191262834,1.9003953798549926,40.64217280845764,0.15729280608590898,0.07641880348492805,143.00624824839937,0.789702521042331,159.46668490573498,0.8805995866249253,64.33125853679589,0.35524711451831475,67.53732533285604,0.37295150899400964,176.93491124260356,0.9770618219840544,-3.709571554463291,-0.020484825274614305,-3.7038870743040504,-0.02045343469995375,-2.2126172793334757,-0.012218413286085394
vylrr3rt,RodentEncDec_delay80_eff80-20260626-102913,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,80,80,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,train,673,250,502,733.5872917231975,460.9275840059033,219.7444279346211,2.197444279346211,0.43773790425223325,3.338365839890403,0.13521545319465078,0.39354105809802015,0.3937592867756315,0.4606240713224368,0.02674591381872214,0.0,0.02250705823193284,8.941732775958151,2.025983521015947,39.47553860716877,0.15286317590043322,0.07389698134900884,175.10854962676277,0.7968736739885004,195.96260767989136,0.8917750931013124,75.27058404409513,0.34253694053389067,82.46587218147152,0.37528083399687834,216.18276374442794,0.983791788380396,-4.550753069047942,-0.020709299033520402,-4.214741122492355,-0.019180195657777205,-2.637583605336222,-0.012002960121113798
7lif8a3d,RodentEncDec_delay80_eff80-20260629-103542,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,80,80,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,new_eval,32,1500,3002,1121.3335819244385,795.3319706619575,381.125,3.8112500000000002,0.12695702864756828,2.942167482910957,0.0,0.26238110856018365,0.3125,0.59375,0.09375,0.0,0.02360612627495267,11.413802179406701,1.9647835223914574,13.501115085130591,0.17575768151492624,0.08830646528635336,273.39515006542206,0.7173372254914321,307.3695241510868,0.806479564843783,112.10068249702454,0.29413101343922476,86.50523748993874,0.22697340108872086,358.25,0.939980321416858,-8.28324686922133,-0.021733674960239632,-4.715741902589798,-0.012373215880852209,-3.288051327690482,-0.008627225523622124
7lif8a3d,RodentEncDec_delay80_eff80-20260629-103542,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,80,80,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,old_eval,169,250,502,560.0722706811667,437.1626518043688,165.18934911242604,1.6518934911242604,0.3290624484311276,3.3904865761047813,0.07692307692307687,0.5587992979188309,0.31952662721893493,0.6331360946745562,0.0,0.0,0.021077099147559557,10.341596952266178,1.782704532866736,40.280965091810785,0.14934731399297033,0.07345802160944322,133.41624939371144,0.8076564869985039,146.2946753642968,0.8856180870640169,64.01985704546144,0.3875543876735674,63.40227693636742,0.38381576825038843,161.12426035502958,0.9753913386108821,-3.1790346852421054,-0.01924479212687308,-3.109773958223106,-0.018825511299197795,-1.896252462144434,-0.011479265899000944
7lif8a3d,RodentEncDec_delay80_eff80-20260629-103542,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,80,80,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5681805,2542156,,train,673,250,502,694.357414517679,451.4286394178553,204.93610698365526,2.0493610698365523,0.4082392569395523,3.38816533961513,0.13075780089153044,0.4241527820072215,0.413075780089153,0.4635958395245171,0.0029717682020802376,0.0,0.020978821243969197,9.036005698338284,1.9374655635266638,39.45150250804398,0.1485791776194127,0.07285409543896618,166.61258701477504,0.8129977165422747,183.28914304792792,0.8943721325912871,74.6019412971712,0.36402536573567823,78.6346806137204,0.3837033979570615,201.29717682020802,0.9822435869549456,-4.073052134857489,-0.019874741424566716,-3.631098592795022,-0.017718198350887095,-2.373965552887626,-0.011583930171353174
2l2lwxl0,RodentEncDec_delay90_eff90-20260611-120905,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,90,90,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,new_eval,32,1500,3002,968.6301591396332,857.8435848421942,342.75,3.4274999999999998,0.11417388407728181,2.8260544395029417,0.0,0.29175784099197666,0.1875,0.71875,0.09375,0.0,0.020373524958583335,12.369373076772716,1.863087794825221,13.78535510858774,0.16707257921399066,0.08178046467276957,238.6654834151268,0.696325261605038,261.85284411907196,0.7639762045778905,96.04259210824966,0.2802117931677598,71.88272082805634,0.20972347433422708,313.46875,0.9145696571845369,-6.552513701841235,-0.019117472507195435,-3.4904573671519756,-0.010183683055147996,-3.2393593303859234,-0.009451084844306122
2l2lwxl0,RodentEncDec_delay90_eff90-20260611-120905,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,90,90,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,old_eval,169,250,502,559.9238978730151,391.01780623342586,170.95857988165682,1.709585798816568,0.34055494000330044,3.27520208848607,0.053254437869822535,0.5537865152983524,0.3668639053254438,0.591715976331361,0.005917159763313609,0.0,0.023062216597170854,10.459510139026303,1.9288980049778042,40.22708778636718,0.16093197613611224,0.07979962366200062,134.3782904133994,0.7860283497114945,148.48512028801372,0.8685444181321582,61.72612378724228,0.3610589408848105,58.65751211318744,0.34310949560877324,165.80473372781066,0.9698532465734458,-3.4958571897455926,-0.020448562407137102,-3.2259876692788843,-0.018869995711897115,-2.4060297118136162,-0.014073758178613496
2l2lwxl0,RodentEncDec_delay90_eff90-20260611-120905,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,90,90,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,train,673,250,502,693.6582969790228,414.73763625226326,210.45616641901933,2.104561664190193,0.41923539127294684,3.2959751609175734,0.10104011887072806,0.42714827340313616,0.4160475482912333,0.48291233283803864,0.01634472511144131,0.0,0.022785016254281813,9.259367526014714,2.0227631339517003,39.7437043103667,0.15597380487504092,0.07677409644018028,165.68866690909172,0.7872834981665717,186.3266970278781,0.8853468168611448,72.21273192679192,0.34312480910165394,73.38957929115239,0.3487166973527084,206.88558692421992,0.9830340941985498,-4.3088185701292305,-0.02047371024306482,-3.692324042851645,-0.017544385159521572,-2.843841464877306,-0.013512749534813831
yjzq9ahu,RodentEncDec_delay90_eff90-20260626-104146,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,90,90,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,new_eval,32,1500,3002,896.0164194107056,841.4197918019785,292.4375,2.924375,0.09741422385076616,3.0639586900130986,0.0,0.3419534088480445,0.25,0.75,0.03125,0.0,0.01908388536170961,11.999897687244005,1.7294207304536737,14.087415811330814,0.15801211152076455,0.07717664521605425,230.48005229234695,0.7881343955284358,231.98645371198654,0.7932855865338287,99.05607742071152,0.3387256334112811,70.31332352757454,0.24043880667689518,277.96875,0.9505236161572985,-6.263753214851022,-0.02141911764001204,-4.230314381420612,-0.014465704232256849,-3.2942826012149453,-0.011264911651942535
yjzq9ahu,RodentEncDec_delay90_eff90-20260626-104146,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,90,90,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,old_eval,169,250,502,562.8377131174302,417.57225398503687,169.81065088757396,1.6981065088757397,0.3382682288597091,3.314501829982776,0.0650887573964497,0.5505610147048575,0.3609467455621302,0.5798816568047337,0.005917159763313609,0.0,0.02140460453753662,10.656828493350485,1.8887390528583619,40.574379629517416,0.15501893493026994,0.07558363346061414,137.08509843589286,0.8072820975561327,148.3799823444976,0.873796676291731,61.52477776792628,0.36231400943548475,61.09850359245165,0.3598037182773827,164.57988165680473,0.9691964596836017,-3.7572464114110145,-0.02212609392739778,-3.8039076243631937,-0.02240087770985364,-2.2693974075938117,-0.013364281897113186
yjzq9ahu,RodentEncDec_delay90_eff90-20260626-104146,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,90,90,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,train,673,250,502,728.4147860228042,435.43351228105143,219.962852897474,2.1996285289747397,0.438173013739988,3.311535454408398,0.11887072808320953,0.4005809436957476,0.40713224368499257,0.487369985141159,0.005943536404160475,0.0,0.022120809987846057,9.187004740560042,2.0828965484368736,39.81501233793093,0.15669522018677307,0.07587524921306708,176.21293486811962,0.8011031524047996,195.26898419237065,0.8877361864522947,72.20000641980107,0.3282372703788031,79.91282721437281,0.3633014673237606,217.15601783060922,0.9872395041713109,-4.832228073570739,-0.021968382433296903,-4.557546548113604,-0.020719619190599895,-2.946214710621033,-0.013394146656182358
69ehihux,RodentEncDec_delay90_eff90-20260629-103543,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,90,90,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,new_eval,32,1500,3002,710.179895401001,486.4152418208134,215.9375,2.159375,0.07193121252498334,3.288821512710858,0.0,0.46309696092619385,0.15625,0.78125,0.0625,0.0,0.018644320914566567,11.774563685833904,1.7348747769068429,13.753981758709834,0.1481013248650842,0.07249765019148649,182.73618614673615,0.8462457245579676,178.45463103055954,0.8264179729345739,90.3792445063591,0.41854353461700305,70.43942531943321,0.3262028379481712,199.1875,0.9224312590448626,-4.9420183673501015,-0.022886336867612628,-3.5066040493547916,-0.016238976784276892,-2.568500687368214,-0.0118946486245706
69ehihux,RodentEncDec_delay90_eff90-20260629-103543,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,90,90,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,old_eval,169,250,502,555.7578750700641,420.90314203405836,166.15384615384616,1.6615384615384619,0.330983757278578,3.344839062921682,0.07100591715976334,0.559116809116809,0.3668639053254438,0.5562130177514792,0.01775147928994083,0.0,0.02188246729427318,10.234604405085232,1.8838630536855983,40.775605528575404,0.15210895833585847,0.07417524815117679,133.33773732044287,0.8024956412804432,147.39437379780605,0.8870957682275364,61.18513982535819,0.3682438970970632,61.72745129483691,0.37150780871892586,161.14792899408283,0.9698717948717948,-3.44683003178715,-0.020744810376496736,-3.2756025948115353,-0.019714274876180535,-2.312349030604729,-0.013916915461972906
69ehihux,RodentEncDec_delay90_eff90-20260629-103543,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,90,90,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,5876365,2736716,,train,673,250,502,712.3360747610832,434.86787044949756,216.00445765230313,2.160044576523031,0.4302877642476158,3.2977841406759874,0.13075780089153044,0.4024186392058939,0.4160475482912333,0.4487369985141159,0.014858841010401188,0.0,0.022582358447372632,8.881637101296523,2.0633523401947764,39.693306094934016,0.15308152535261768,0.07439319484867254,170.33110554682375,0.7885536594851269,191.43388639622952,0.886249702792596,72.47690094385246,0.33553428355870635,78.45126206559554,0.3631927920296744,211.33729569093612,0.9783932146026374,-4.612711752683234,-0.021354706300127372,-4.072004973179872,-0.01885148583245664,-3.0096533938821675,-0.013933292981975074
fmypxy1t,RodentEncDec_delay100_eff100-20260611-120955,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,100,100,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,new_eval,32,1500,3002,751.625152349472,718.8939857228825,260.625,2.60625,0.08681712191872085,2.8839334382713555,0.0,0.38369304556354916,0.25,0.75,0.0,0.0,0.0212789913548065,12.38466162970203,1.7887599941935979,13.771498465270636,0.154454911142334,0.07517012574612357,185.88127779960632,0.7132135359217509,203.58807146549225,0.7811532718100422,80.0571459531784,0.30717370149900586,67.89992502331734,0.26052729025733273,225.125,0.86378896882494,-5.5901802480220795,-0.021449132846127882,-2.741081504151225,-0.010517339104656978,-2.5949457800015807,-0.009956626494010861
fmypxy1t,RodentEncDec_delay100_eff100-20260611-120955,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,100,100,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,old_eval,169,250,502,560.3396922004293,414.4289703090924,172.02958579881656,1.7202958579881658,0.3426884179259294,3.2572286307526768,0.07100591715976334,0.5400199497815843,0.33727810650887574,0.6035502958579881,0.005917159763313609,0.0,0.023293049561411754,10.391687700286347,1.8802068001273182,40.033044743099765,0.15635622779658176,0.07570044295762586,133.00888552468203,0.7731744798841284,150.52490115871092,0.8749942660139011,60.86794325021597,0.35382252981414025,59.661787714478535,0.34681120365104645,165.2130177514793,0.9603756062325871,-3.475750741168592,-0.020204377782048363,-3.1536289026751323,-0.01833189848148101,-2.3074550034379113,-0.013413128868056514
fmypxy1t,RodentEncDec_delay100_eff100-20260611-120955,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,100,100,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,train,673,250,502,683.9734352644628,408.833241246619,208.1218424962853,2.0812184249628527,0.4145853436180982,3.286408706845226,0.1054977711738484,0.4297973812345608,0.4264487369985141,0.4918276374442793,0.008915304606240713,0.0,0.022967494816231473,9.511018671336037,2.0255039059146345,39.50710557801399,0.156187697682474,0.07534312628824534,162.75769308523826,0.7820308100921376,182.6257547404047,0.8774944164914565,70.86844294917884,0.3405142011965599,75.10608034325213,0.360875530614201,203.2332838038633,0.9765110733511344,-4.26994439910815,-0.02051656062570349,-3.525980396663983,-0.016941904580375398,-2.8218909343939833,-0.013558840823948358
qjmddtvr,RodentEncDec_delay100_eff100-20260626-104224,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,100,100,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,new_eval,32,1500,3002,1072.722277879715,911.3693002549796,353.4375,3.534375,0.1177340106595603,3.035111661551802,0.0,0.2829354553492484,0.28125,0.6875,0.03125,0.0,0.020807540477377456,11.100185298434447,1.9112324544500843,13.534109992661758,0.1535647755743432,0.07389122576564591,273.35975527763367,0.773431668336364,285.64182114601135,0.808181987327353,103.09118062257767,0.2916815013194063,94.06940045952797,0.26615568653447347,332.15625,0.939787798408488,-7.92130727507174,-0.022412186808337373,-4.285769160836935,-0.012125960490431647,-3.3890214525163174,-0.009588743278560756
qjmddtvr,RodentEncDec_delay100_eff100-20260626-104224,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,100,100,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,old_eval,169,250,502,553.298912590072,405.60062009228545,165.62721893491124,1.6562721893491126,0.32993469907352835,3.340627924251444,0.07100591715976334,0.5608945732556894,0.3668639053254438,0.5739644970414202,0.005917159763313609,0.0,0.02196127332085181,10.392953738114064,1.8742680890825218,40.27125167672356,0.1524944251944715,0.07344157351453735,133.1025180365207,0.8036270782813046,144.49080689560026,0.8723856370031955,60.94807497284116,0.3679834471941037,61.983152808522334,0.37423289002323157,161.4378698224852,0.9747061555499982,-3.415438704942105,-0.020621240439256037,-3.1769164812988078,-0.019181125552481103,-2.0711634324852533,-0.012504970172198485
qjmddtvr,RodentEncDec_delay100_eff100-20260626-104224,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,100,100,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,train,673,250,502,682.1111496787901,407.6521547563968,204.43982169390787,2.044398216939079,0.4072506408245177,3.336488674403478,0.09361069836552749,0.44335261796086867,0.4160475482912333,0.5052005943536404,0.0029717682020802376,0.0,0.022323808304355167,9.366455206351352,2.0246345138800765,39.58713488750422,0.15277585312656825,0.07313579433026783,162.459786555388,0.7946582285648176,180.17402974280347,0.8813059425015752,71.22851952613729,0.34840824520372704,77.31894002414211,0.3781990190732305,201.4695393759287,0.9854711166671513,-4.379183327638023,-0.02142040279312432,-3.5607028940988683,-0.01741687536506482,-2.5997842258896906,-0.012716623426634313
hjct5dtd,RodentEncDec_delay100_eff100-20260629-103541,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,100,100,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,new_eval,32,1500,3002,805.0279364585876,723.702919542218,267.84375,2.6784375,0.08922176882078614,3.0055879088408357,0.0,0.37335200093337995,0.1875,0.8125,0.0,0.0,0.019898294874604726,12.214739315726739,1.8027972493452498,13.733792468356132,0.16018004276060233,0.07799518329178329,207.38996744155884,0.7742945931781452,204.0162120461464,0.761698609902775,83.4040014743805,0.31139050836310533,67.64976766705513,0.2525717612117331,254.625,0.9506475323766188,-5.790661117061973,-0.02161954914782209,-3.377065572887659,-0.012608341889208388,-2.88930975086987,-0.010787295768035917
hjct5dtd,RodentEncDec_delay100_eff100-20260629-103541,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,100,100,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,old_eval,169,250,502,585.3531992082765,436.3567998939492,179.6508875739645,1.796508875739645,0.35787029397204084,3.2582816990941907,0.08875739644970415,0.5072296696419749,0.3727810650887574,0.5562130177514792,0.005917159763313609,0.0,0.023151702773322538,10.789622899166302,1.9239287881919362,40.45906667034944,0.16058867943574132,0.0786187332426656,139.68081552178197,0.7775125267013983,154.92515218610595,0.8623678640180463,63.236043331891125,0.3519940490461316,64.0022827859461,0.3562592072337831,172.9467455621302,0.9626823885906262,-3.5315492241340274,-0.019657844566340062,-3.435465150330899,-0.019123006831327095,-2.4708248643127417,-0.0137534798612975
hjct5dtd,RodentEncDec_delay100_eff100-20260629-103541,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,100,100,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,6070925,2931276,,train,673,250,502,697.2418829363842,421.32067157835417,208.2659732540862,2.082659732540862,0.4148724566814466,3.347843490908346,0.10401188707280828,0.43021339440508555,0.3833580980683507,0.5230312035661219,0.01337295690936107,0.0,0.02136983330861257,9.359331766919128,2.013277641196352,39.62937019014594,0.15125324092332584,0.0735904319530155,169.07740894504678,0.811834051925376,183.12900637871797,0.8793035344054936,72.86369916340571,0.34985887528785803,79.31691142637698,0.3808443126213887,203.77117384843982,0.9784179847748692,-4.195402691038367,-0.02014444618814395,-3.8696787451209853,-0.01858046556841979,-2.8512280295100645,-0.013690321010967755
oof7uath,RodentForwardModel_delay0_eff0-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.01279080219032694,new_eval,32,1500,3002,11357.226829528809,3095.350765860324,2694.53125,26.9453125,0.8975786975349767,4.214917466453139,0.75,0.009278051609162076,0.09375,0.15625,0.0,0.0,0.008320719263400944,4.018034466891903,1.3427723552148048,12.760916934476723,0.062070030531836795,0.03230697889321908,2610.9070358276367,0.9689652090053277,2634.4471864700317,0.9777014783072313,1713.1074075698853,0.6357719575788499,1806.6355276107788,0.6704823065647425,2688.8125,0.9978776456944042,-54.55836766958237,-0.020247814038000994,-22.524834781885147,-0.008359463183767176,-19.595571368932724,-0.007272348898879063
q17o8qo6,RodentForwardModel_delay0_eff0-20260630-054837,emiwar-team/nnx-ppo-rodent-delays,d4bd4dc0,forward_model,0,0,42,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.008282060610279623,new_eval,32,1500,3002,10151.919651031494,3977.921684658288,2366.78125,23.667812500000004,0.7884014823451032,4.289335844210991,0.59375,0.017164661922178064,0.15625,0.28125,0.0,0.0,0.008060909749927254,3.3875295309213067,1.26444526531543,13.312368964684225,0.05242371998817466,0.02608337184994982,2286.9970054626465,0.9662899794658448,2319.4364767074585,0.9799961347114181,1544.5288605690002,0.6525862331252625,1726.395278453827,0.7294274781219544,2361.59375,0.9978082047083988,-50.24359053373337,-0.021228658345055492,-18.670116156339645,-0.007888399553756666,-18.119822584092617,-0.0076558923998965335
oof7uath,RodentForwardModel_delay0_eff0-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.0006356499345011074,old_eval,169,250,502,2122.6384934645434,208.36850699592202,484.32544378698225,4.843254437869822,0.9647917206911997,4.382669795060632,0.9881656804733728,0.002443464343746553,0.011834319526627219,0.0,0.0,0.0,0.007091756718394264,2.759821334228946,1.2665636041922401,37.35425904143054,0.04774232968705815,0.023030201357414227,473.91620782705456,0.9785077656079,479.3309221436991,0.9896876744607292,321.2887047536274,0.6633735825263348,381.1842268091687,0.7870415062827517,485.32544378698225,1.002064727370466,-9.159644825218697,-0.0189121693743749,-4.197251352332753,-0.008666179747886223,-5.050214613683125,-0.010427316339598149
q17o8qo6,RodentForwardModel_delay0_eff0-20260630-054837,emiwar-team/nnx-ppo-rodent-delays,d4bd4dc0,forward_model,0,0,42,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.00031032677254013173,old_eval,169,250,502,2075.371192435541,329.3948008054271,476.3786982248521,4.76378698224852,0.9489615502487093,4.356557503870503,0.9644970414201184,0.007452675510508263,0.029585798816568046,0.005917159763313609,0.0,0.0,0.007664594192237771,3.2340197670776947,1.279596195530066,37.63923372059433,0.05151380559763017,0.025016932101289635,465.3120533418373,0.9767692280862834,469.68543516531497,0.9859497011842081,313.6138588719114,0.6583288884254115,368.022880260761,0.7725426884790157,477.27810650887574,1.0018880111293287,-9.102978606195844,-0.019108702047586544,-4.242652944206486,-0.008906050921286036,-5.195549756112183,-0.010906343578066266
