wandb_id,condition,delay,seed,step,reward_mean
l0zrsfg1,delayed_mlp,15,i42/p1234,225607680,896.390625
l0zrsfg1,delayed_mlp,15,i42/p1234,230522880,863.765625
l0zrsfg1,delayed_mlp,15,i42/p1234,235438080,875.609375
l0zrsfg1,delayed_mlp,15,i42/p1234,240107520,840.22265625
l0zrsfg1,delayed_mlp,15,i42/p1234,245022720,854.734375
l0zrsfg1,delayed_mlp,15,i42/p1234,249692160,872.92578125
l0zrsfg1,delayed_mlp,15,i42/p1234,254607360,849.98828125
l0zrsfg1,delayed_mlp,15,i42/p1234,259276800,893.2578125
l0zrsfg1,delayed_mlp,15,i42/p1234,264192000,905.23046875
l0zrsfg1,delayed_mlp,15,i42/p1234,268861440,897.58984375
l0zrsfg1,delayed_mlp,15,i42/p1234,273776640,891.0078125
l0zrsfg1,delayed_mlp,15,i42/p1234,278446080,876.70703125
l0zrsfg1,delayed_mlp,15,i42/p1234,283361280,879.84765625
l0zrsfg1,delayed_mlp,15,i42/p1234,288030720,889.03515625
l0zrsfg1,delayed_mlp,15,i42/p1234,292945920,897.12109375
l0zrsfg1,delayed_mlp,15,i42/p1234,297615360,906.69921875
l0zrsfg1,delayed_mlp,15,i42/p1234,302530560,909.83984375
l0zrsfg1,delayed_mlp,15,i42/p1234,307200000,912.1328125
l0zrsfg1,delayed_mlp,15,i42/p1234,312115200,903.51171875
l0zrsfg1,delayed_mlp,15,i42/p1234,317030400,895.1328125
l0zrsfg1,delayed_mlp,15,i42/p1234,321699840,907.55078125
l0zrsfg1,delayed_mlp,15,i42/p1234,326615040,901.91796875
l0zrsfg1,delayed_mlp,15,i42/p1234,331284480,911.796875
l0zrsfg1,delayed_mlp,15,i42/p1234,336199680,902.921875
l0zrsfg1,delayed_mlp,15,i42/p1234,340869120,862.10546875
l0zrsfg1,delayed_mlp,15,i42/p1234,345784320,888.58203125
l0zrsfg1,delayed_mlp,15,i42/p1234,350453760,902.69140625
l0zrsfg1,delayed_mlp,15,i42/p1234,355368960,905.953125
l0zrsfg1,delayed_mlp,15,i42/p1234,360038400,903.2890625
l0zrsfg1,delayed_mlp,15,i42/p1234,364953600,903.66796875
l0zrsfg1,delayed_mlp,15,i42/p1234,369623040,907.16796875
l0zrsfg1,delayed_mlp,15,i42/p1234,374538240,905.34765625
l0zrsfg1,delayed_mlp,15,i42/p1234,379207680,911.95703125
l0zrsfg1,delayed_mlp,15,i42/p1234,384122880,910.90234375
l0zrsfg1,delayed_mlp,15,i42/p1234,389038080,909.4921875
l0zrsfg1,delayed_mlp,15,i42/p1234,393707520,909.78125
l0zrsfg1,delayed_mlp,15,i42/p1234,398622720,912.2265625
l0zrsfg1,delayed_mlp,15,i42/p1234,403292160,910.9375
l0zrsfg1,delayed_mlp,15,i42/p1234,408207360,914.74609375
l0zrsfg1,delayed_mlp,15,i42/p1234,412876800,916.80078125
l0zrsfg1,delayed_mlp,15,i42/p1234,417792000,909.60546875
l0zrsfg1,delayed_mlp,15,i42/p1234,422461440,921.51171875
l0zrsfg1,delayed_mlp,15,i42/p1234,427376640,901.37109375
l0zrsfg1,delayed_mlp,15,i42/p1234,432046080,915.7890625
l0zrsfg1,delayed_mlp,15,i42/p1234,436961280,900.01171875
l0zrsfg1,delayed_mlp,15,i42/p1234,441630720,909.875
l0zrsfg1,delayed_mlp,15,i42/p1234,446545920,920.00390625
l0zrsfg1,delayed_mlp,15,i42/p1234,451215360,910.55859375
l0zrsfg1,delayed_mlp,15,i42/p1234,456130560,918.6953125
l0zrsfg1,delayed_mlp,15,i42/p1234,460800000,911.12890625
l0zrsfg1,delayed_mlp,15,i42/p1234,465715200,924.23046875
l0zrsfg1,delayed_mlp,15,i42/p1234,470630400,910.5703125
l0zrsfg1,delayed_mlp,15,i42/p1234,475299840,919.1328125
l0zrsfg1,delayed_mlp,15,i42/p1234,480215040,925.390625
64uhdde4,delayed_mlp,15,i43/p43,4915200,36.79296875
64uhdde4,delayed_mlp,15,i43/p43,9830400,326.5
64uhdde4,delayed_mlp,15,i43/p43,14499840,531.9609375
64uhdde4,delayed_mlp,15,i43/p43,19415040,662.4140625
64uhdde4,delayed_mlp,15,i43/p43,24084480,677.67578125
64uhdde4,delayed_mlp,15,i43/p43,28999680,673.98828125
64uhdde4,delayed_mlp,15,i43/p43,33669120,694.6875
64uhdde4,delayed_mlp,15,i43/p43,38584320,704.44140625
64uhdde4,delayed_mlp,15,i43/p43,43253760,711.01171875
64uhdde4,delayed_mlp,15,i43/p43,48168960,698.3125
64uhdde4,delayed_mlp,15,i43/p43,52838400,755.13671875
64uhdde4,delayed_mlp,15,i43/p43,57753600,692.90234375
64uhdde4,delayed_mlp,15,i43/p43,62423040,623.1640625
64uhdde4,delayed_mlp,15,i43/p43,67338240,641.74609375
64uhdde4,delayed_mlp,15,i43/p43,72007680,612.3984375
64uhdde4,delayed_mlp,15,i43/p43,76922880,691.2265625
64uhdde4,delayed_mlp,15,i43/p43,81838080,608.05859375
64uhdde4,delayed_mlp,15,i43/p43,86507520,659.8203125
64uhdde4,delayed_mlp,15,i43/p43,91422720,671.62890625
64uhdde4,delayed_mlp,15,i43/p43,96092160,659.640625
64uhdde4,delayed_mlp,15,i43/p43,101007360,667.32421875
64uhdde4,delayed_mlp,15,i43/p43,105676800,666.578125
64uhdde4,delayed_mlp,15,i43/p43,110592000,654.63671875
64uhdde4,delayed_mlp,15,i43/p43,115261440,669.421875
64uhdde4,delayed_mlp,15,i43/p43,120176640,655.1484375
64uhdde4,delayed_mlp,15,i43/p43,124846080,634.66015625
64uhdde4,delayed_mlp,15,i43/p43,129761280,658.3671875
64uhdde4,delayed_mlp,15,i43/p43,134430720,683.453125
64uhdde4,delayed_mlp,15,i43/p43,139345920,708.2734375
64uhdde4,delayed_mlp,15,i43/p43,144015360,748.85546875
64uhdde4,delayed_mlp,15,i43/p43,148930560,686.7421875
64uhdde4,delayed_mlp,15,i43/p43,153600000,657.2578125
64uhdde4,delayed_mlp,15,i43/p43,158515200,672.1171875
64uhdde4,delayed_mlp,15,i43/p43,163430400,647.06640625
64uhdde4,delayed_mlp,15,i43/p43,168099840,659.49609375
64uhdde4,delayed_mlp,15,i43/p43,173015040,658.484375
64uhdde4,delayed_mlp,15,i43/p43,177684480,658.04296875
64uhdde4,delayed_mlp,15,i43/p43,182599680,716.2578125
64uhdde4,delayed_mlp,15,i43/p43,187269120,659.20703125
64uhdde4,delayed_mlp,15,i43/p43,192184320,685.2109375
64uhdde4,delayed_mlp,15,i43/p43,196853760,765.390625
64uhdde4,delayed_mlp,15,i43/p43,201768960,771.375
64uhdde4,delayed_mlp,15,i43/p43,206438400,797.09765625
64uhdde4,delayed_mlp,15,i43/p43,211353600,754.09765625
64uhdde4,delayed_mlp,15,i43/p43,216023040,773.64453125
64uhdde4,delayed_mlp,15,i43/p43,220938240,792.546875
64uhdde4,delayed_mlp,15,i43/p43,225607680,708.84765625
64uhdde4,delayed_mlp,15,i43/p43,230522880,730.47265625
64uhdde4,delayed_mlp,15,i43/p43,235438080,711.91796875
64uhdde4,delayed_mlp,15,i43/p43,240107520,790.921875
64uhdde4,delayed_mlp,15,i43/p43,245022720,706.25390625
64uhdde4,delayed_mlp,15,i43/p43,249692160,785.3125
64uhdde4,delayed_mlp,15,i43/p43,254607360,717.703125
64uhdde4,delayed_mlp,15,i43/p43,259276800,752.390625
64uhdde4,delayed_mlp,15,i43/p43,264192000,810.640625
64uhdde4,delayed_mlp,15,i43/p43,268861440,793.60546875
64uhdde4,delayed_mlp,15,i43/p43,273776640,784.58203125
64uhdde4,delayed_mlp,15,i43/p43,278446080,783.40625
64uhdde4,delayed_mlp,15,i43/p43,283361280,813.1796875
64uhdde4,delayed_mlp,15,i43/p43,288030720,805.078125
64uhdde4,delayed_mlp,15,i43/p43,292945920,823.72265625
64uhdde4,delayed_mlp,15,i43/p43,297615360,846.921875
64uhdde4,delayed_mlp,15,i43/p43,302530560,838.84765625
64uhdde4,delayed_mlp,15,i43/p43,307200000,849.5703125
64uhdde4,delayed_mlp,15,i43/p43,312115200,885.65625
64uhdde4,delayed_mlp,15,i43/p43,317030400,873.55859375
64uhdde4,delayed_mlp,15,i43/p43,321699840,869.14453125
64uhdde4,delayed_mlp,15,i43/p43,326615040,841.76171875
64uhdde4,delayed_mlp,15,i43/p43,331284480,833.5
64uhdde4,delayed_mlp,15,i43/p43,336199680,873.77734375
64uhdde4,delayed_mlp,15,i43/p43,340869120,864.48046875
64uhdde4,delayed_mlp,15,i43/p43,345784320,819.375
64uhdde4,delayed_mlp,15,i43/p43,350453760,791.78515625
64uhdde4,delayed_mlp,15,i43/p43,355368960,879.41796875
64uhdde4,delayed_mlp,15,i43/p43,360038400,889.59375
64uhdde4,delayed_mlp,15,i43/p43,364953600,899.18359375
64uhdde4,delayed_mlp,15,i43/p43,369623040,895.2734375
64uhdde4,delayed_mlp,15,i43/p43,374538240,892.19921875
64uhdde4,delayed_mlp,15,i43/p43,379207680,881.3828125
64uhdde4,delayed_mlp,15,i43/p43,384122880,901.68359375
64uhdde4,delayed_mlp,15,i43/p43,389038080,906.09375
64uhdde4,delayed_mlp,15,i43/p43,393707520,901.5
64uhdde4,delayed_mlp,15,i43/p43,398622720,905.375
64uhdde4,delayed_mlp,15,i43/p43,403292160,915.55078125
64uhdde4,delayed_mlp,15,i43/p43,408207360,921.04296875
64uhdde4,delayed_mlp,15,i43/p43,412876800,921.7109375
64uhdde4,delayed_mlp,15,i43/p43,417792000,921.29296875
64uhdde4,delayed_mlp,15,i43/p43,422461440,922.14453125
64uhdde4,delayed_mlp,15,i43/p43,427376640,921.6015625
64uhdde4,delayed_mlp,15,i43/p43,432046080,920.8671875
64uhdde4,delayed_mlp,15,i43/p43,436961280,887.7890625
64uhdde4,delayed_mlp,15,i43/p43,441630720,919.56640625
64uhdde4,delayed_mlp,15,i43/p43,446545920,921.41796875
64uhdde4,delayed_mlp,15,i43/p43,451215360,922.43359375
64uhdde4,delayed_mlp,15,i43/p43,456130560,899.06640625
64uhdde4,delayed_mlp,15,i43/p43,460800000,904.85546875
64uhdde4,delayed_mlp,15,i43/p43,465715200,915.2734375
64uhdde4,delayed_mlp,15,i43/p43,470630400,916.875
64uhdde4,delayed_mlp,15,i43/p43,475299840,918.41796875
64uhdde4,delayed_mlp,15,i43/p43,480215040,918.515625
88ednhd4,delayed_mlp,15,i45/p45,4915200,226.484375
88ednhd4,delayed_mlp,15,i45/p45,9830400,525.453125
88ednhd4,delayed_mlp,15,i45/p45,14499840,666.90625
88ednhd4,delayed_mlp,15,i45/p45,19415040,698.24609375
88ednhd4,delayed_mlp,15,i45/p45,24084480,741.34765625
88ednhd4,delayed_mlp,15,i45/p45,28999680,771.0078125
88ednhd4,delayed_mlp,15,i45/p45,33669120,776.484375
88ednhd4,delayed_mlp,15,i45/p45,38584320,826.390625
88ednhd4,delayed_mlp,15,i45/p45,43253760,797.27734375
88ednhd4,delayed_mlp,15,i45/p45,48168960,736.35546875
88ednhd4,delayed_mlp,15,i45/p45,52838400,630.07421875
88ednhd4,delayed_mlp,15,i45/p45,57753600,576.65234375
88ednhd4,delayed_mlp,15,i45/p45,62423040,604.03515625
88ednhd4,delayed_mlp,15,i45/p45,67338240,600.53125
88ednhd4,delayed_mlp,15,i45/p45,72007680,589.1875
88ednhd4,delayed_mlp,15,i45/p45,76922880,571.5234375
88ednhd4,delayed_mlp,15,i45/p45,81838080,643.859375
88ednhd4,delayed_mlp,15,i45/p45,86507520,623.71484375
88ednhd4,delayed_mlp,15,i45/p45,91422720,667.78515625
88ednhd4,delayed_mlp,15,i45/p45,96092160,648.75390625
88ednhd4,delayed_mlp,15,i45/p45,101007360,600.05078125
88ednhd4,delayed_mlp,15,i45/p45,105676800,625.18359375
88ednhd4,delayed_mlp,15,i45/p45,110592000,704.01171875
88ednhd4,delayed_mlp,15,i45/p45,115261440,661.4765625
88ednhd4,delayed_mlp,15,i45/p45,120176640,701.64453125
88ednhd4,delayed_mlp,15,i45/p45,124846080,727.26171875
88ednhd4,delayed_mlp,15,i45/p45,129761280,727.671875
88ednhd4,delayed_mlp,15,i45/p45,134430720,703.4921875
88ednhd4,delayed_mlp,15,i45/p45,139345920,651.17578125
88ednhd4,delayed_mlp,15,i45/p45,144015360,660.66015625
88ednhd4,delayed_mlp,15,i45/p45,148930560,676.3984375
88ednhd4,delayed_mlp,15,i45/p45,153600000,676.5234375
88ednhd4,delayed_mlp,15,i45/p45,158515200,717.9609375
88ednhd4,delayed_mlp,15,i45/p45,163430400,712.94921875
88ednhd4,delayed_mlp,15,i45/p45,168099840,699.72265625
88ednhd4,delayed_mlp,15,i45/p45,173015040,754.47265625
88ednhd4,delayed_mlp,15,i45/p45,177684480,813.59765625
88ednhd4,delayed_mlp,15,i45/p45,182599680,815.19921875
88ednhd4,delayed_mlp,15,i45/p45,187269120,746.29296875
88ednhd4,delayed_mlp,15,i45/p45,192184320,729.62890625
88ednhd4,delayed_mlp,15,i45/p45,196853760,785.09375
88ednhd4,delayed_mlp,15,i45/p45,201768960,774.8125
88ednhd4,delayed_mlp,15,i45/p45,206438400,835.40625
88ednhd4,delayed_mlp,15,i45/p45,211353600,816.55078125
88ednhd4,delayed_mlp,15,i45/p45,216023040,803.30078125
88ednhd4,delayed_mlp,15,i45/p45,220938240,849.39453125
88ednhd4,delayed_mlp,15,i45/p45,225607680,869.60546875
88ednhd4,delayed_mlp,15,i45/p45,230522880,833.84765625
88ednhd4,delayed_mlp,15,i45/p45,235438080,838.0234375
88ednhd4,delayed_mlp,15,i45/p45,240107520,842.921875
88ednhd4,delayed_mlp,15,i45/p45,245022720,876.95703125
88ednhd4,delayed_mlp,15,i45/p45,249692160,875.84375
88ednhd4,delayed_mlp,15,i45/p45,254607360,895.48828125
88ednhd4,delayed_mlp,15,i45/p45,259276800,885.25
88ednhd4,delayed_mlp,15,i45/p45,264192000,883.83984375
88ednhd4,delayed_mlp,15,i45/p45,268861440,883.77734375
88ednhd4,delayed_mlp,15,i45/p45,273776640,877.32421875
88ednhd4,delayed_mlp,15,i45/p45,278446080,892.171875
88ednhd4,delayed_mlp,15,i45/p45,283361280,899.71484375
88ednhd4,delayed_mlp,15,i45/p45,288030720,877.3984375
88ednhd4,delayed_mlp,15,i45/p45,292945920,862.23828125
88ednhd4,delayed_mlp,15,i45/p45,297615360,847.2890625
88ednhd4,delayed_mlp,15,i45/p45,302530560,878.48046875
88ednhd4,delayed_mlp,15,i45/p45,307200000,815.36328125
88ednhd4,delayed_mlp,15,i45/p45,312115200,861.265625
88ednhd4,delayed_mlp,15,i45/p45,317030400,910.3203125
88ednhd4,delayed_mlp,15,i45/p45,321699840,800.83984375
88ednhd4,delayed_mlp,15,i45/p45,326615040,832.20703125
88ednhd4,delayed_mlp,15,i45/p45,331284480,858.01171875
88ednhd4,delayed_mlp,15,i45/p45,336199680,850.78125
88ednhd4,delayed_mlp,15,i45/p45,340869120,872.88671875
88ednhd4,delayed_mlp,15,i45/p45,345784320,911.625
88ednhd4,delayed_mlp,15,i45/p45,350453760,871.3671875
88ednhd4,delayed_mlp,15,i45/p45,355368960,915.94140625
88ednhd4,delayed_mlp,15,i45/p45,360038400,899.984375
88ednhd4,delayed_mlp,15,i45/p45,364953600,902.484375
88ednhd4,delayed_mlp,15,i45/p45,369623040,892.5859375
88ednhd4,delayed_mlp,15,i45/p45,374538240,902.44921875
88ednhd4,delayed_mlp,15,i45/p45,379207680,857.11328125
88ednhd4,delayed_mlp,15,i45/p45,384122880,908.2265625
88ednhd4,delayed_mlp,15,i45/p45,389038080,872.4609375
88ednhd4,delayed_mlp,15,i45/p45,393707520,790.5390625
88ednhd4,delayed_mlp,15,i45/p45,398622720,791.21875
88ednhd4,delayed_mlp,15,i45/p45,403292160,837.2421875
88ednhd4,delayed_mlp,15,i45/p45,408207360,797.41796875
88ednhd4,delayed_mlp,15,i45/p45,412876800,775.9921875
88ednhd4,delayed_mlp,15,i45/p45,417792000,768.98828125
88ednhd4,delayed_mlp,15,i45/p45,422461440,768.56640625
88ednhd4,delayed_mlp,15,i45/p45,427376640,759.96484375
88ednhd4,delayed_mlp,15,i45/p45,432046080,841.625
88ednhd4,delayed_mlp,15,i45/p45,436961280,813.8828125
88ednhd4,delayed_mlp,15,i45/p45,441630720,801.78125
88ednhd4,delayed_mlp,15,i45/p45,446545920,916.33984375
88ednhd4,delayed_mlp,15,i45/p45,451215360,815.3515625
88ednhd4,delayed_mlp,15,i45/p45,456130560,804.84765625
88ednhd4,delayed_mlp,15,i45/p45,460800000,885.421875
88ednhd4,delayed_mlp,15,i45/p45,465715200,833.23046875
88ednhd4,delayed_mlp,15,i45/p45,470630400,834.75390625
88ednhd4,delayed_mlp,15,i45/p45,475299840,898.546875
88ednhd4,delayed_mlp,15,i45/p45,480215040,881.63671875
xzpvqnv3,delayed_mlp,20,i42/p1234,4915200,46.26953125
xzpvqnv3,delayed_mlp,20,i42/p1234,9830400,329.95703125
xzpvqnv3,delayed_mlp,20,i42/p1234,14499840,538.23046875
xzpvqnv3,delayed_mlp,20,i42/p1234,19415040,633.29296875
xzpvqnv3,delayed_mlp,20,i42/p1234,24084480,631.03125
xzpvqnv3,delayed_mlp,20,i42/p1234,28999680,627.40625
xzpvqnv3,delayed_mlp,20,i42/p1234,33669120,650.390625
xzpvqnv3,delayed_mlp,20,i42/p1234,38584320,698.4453125
xzpvqnv3,delayed_mlp,20,i42/p1234,43253760,707.93359375
xzpvqnv3,delayed_mlp,20,i42/p1234,48168960,710.6796875
xzpvqnv3,delayed_mlp,20,i42/p1234,52838400,701.60546875
xzpvqnv3,delayed_mlp,20,i42/p1234,57753600,633.35546875
xzpvqnv3,delayed_mlp,20,i42/p1234,62423040,587.42578125
xzpvqnv3,delayed_mlp,20,i42/p1234,67338240,587.875
xzpvqnv3,delayed_mlp,20,i42/p1234,72007680,589.7578125
xzpvqnv3,delayed_mlp,20,i42/p1234,76922880,594.65234375
xzpvqnv3,delayed_mlp,20,i42/p1234,81838080,574.62109375
xzpvqnv3,delayed_mlp,20,i42/p1234,86507520,558.07421875
xzpvqnv3,delayed_mlp,20,i42/p1234,91422720,124.0234375
xzpvqnv3,delayed_mlp,20,i42/p1234,96092160,400.171875
xzpvqnv3,delayed_mlp,20,i42/p1234,101007360,511.06640625
xzpvqnv3,delayed_mlp,20,i42/p1234,105676800,597.75390625
xzpvqnv3,delayed_mlp,20,i42/p1234,110592000,627.52734375
xzpvqnv3,delayed_mlp,20,i42/p1234,115261440,641.265625
xzpvqnv3,delayed_mlp,20,i42/p1234,120176640,451.13671875
xzpvqnv3,delayed_mlp,20,i42/p1234,124846080,411.078125
xzpvqnv3,delayed_mlp,20,i42/p1234,129761280,425.95703125
xzpvqnv3,delayed_mlp,20,i42/p1234,134430720,438.16015625
xzpvqnv3,delayed_mlp,20,i42/p1234,139345920,461.2421875
xzpvqnv3,delayed_mlp,20,i42/p1234,144015360,497.8828125
xzpvqnv3,delayed_mlp,20,i42/p1234,148930560,499.9609375
xzpvqnv3,delayed_mlp,20,i42/p1234,153600000,514.6875
xzpvqnv3,delayed_mlp,20,i42/p1234,158515200,510.14453125
xzpvqnv3,delayed_mlp,20,i42/p1234,163430400,481.95703125
xzpvqnv3,delayed_mlp,20,i42/p1234,168099840,521.56640625
xzpvqnv3,delayed_mlp,20,i42/p1234,173015040,535.4921875
xzpvqnv3,delayed_mlp,20,i42/p1234,177684480,733.4296875
xzpvqnv3,delayed_mlp,20,i42/p1234,182599680,699.86328125
xzpvqnv3,delayed_mlp,20,i42/p1234,187269120,759.3515625
xzpvqnv3,delayed_mlp,20,i42/p1234,192184320,839.48828125
xzpvqnv3,delayed_mlp,20,i42/p1234,196853760,846.9609375
xzpvqnv3,delayed_mlp,20,i42/p1234,201768960,830.453125
xzpvqnv3,delayed_mlp,20,i42/p1234,206438400,840.92578125
xzpvqnv3,delayed_mlp,20,i42/p1234,211353600,807.58203125
xzpvqnv3,delayed_mlp,20,i42/p1234,216023040,812.90625
xzpvqnv3,delayed_mlp,20,i42/p1234,220938240,831.55078125
xzpvqnv3,delayed_mlp,20,i42/p1234,225607680,836.109375
xzpvqnv3,delayed_mlp,20,i42/p1234,230522880,839.07421875
xzpvqnv3,delayed_mlp,20,i42/p1234,235438080,850.234375
xzpvqnv3,delayed_mlp,20,i42/p1234,240107520,850.84375
xzpvqnv3,delayed_mlp,20,i42/p1234,245022720,844.0859375
xzpvqnv3,delayed_mlp,20,i42/p1234,249692160,822.6171875
xzpvqnv3,delayed_mlp,20,i42/p1234,254607360,847.8046875
xzpvqnv3,delayed_mlp,20,i42/p1234,259276800,839.25390625
xzpvqnv3,delayed_mlp,20,i42/p1234,264192000,850.92578125
xzpvqnv3,delayed_mlp,20,i42/p1234,268861440,835.01171875
xzpvqnv3,delayed_mlp,20,i42/p1234,273776640,809.296875
xzpvqnv3,delayed_mlp,20,i42/p1234,278446080,838.609375
xzpvqnv3,delayed_mlp,20,i42/p1234,283361280,849.2265625
xzpvqnv3,delayed_mlp,20,i42/p1234,288030720,828.7109375
xzpvqnv3,delayed_mlp,20,i42/p1234,292945920,802.0859375
xzpvqnv3,delayed_mlp,20,i42/p1234,297615360,774.7109375
xzpvqnv3,delayed_mlp,20,i42/p1234,302530560,804.18359375
xzpvqnv3,delayed_mlp,20,i42/p1234,307200000,795.359375
xzpvqnv3,delayed_mlp,20,i42/p1234,312115200,753.51171875
xzpvqnv3,delayed_mlp,20,i42/p1234,317030400,831.92578125
xzpvqnv3,delayed_mlp,20,i42/p1234,321699840,825.5
xzpvqnv3,delayed_mlp,20,i42/p1234,326615040,753.47265625
xzpvqnv3,delayed_mlp,20,i42/p1234,331284480,824.73046875
xzpvqnv3,delayed_mlp,20,i42/p1234,336199680,839.80859375
xzpvqnv3,delayed_mlp,20,i42/p1234,340869120,876.66796875
xzpvqnv3,delayed_mlp,20,i42/p1234,345784320,855.890625
xzpvqnv3,delayed_mlp,20,i42/p1234,350453760,810.69921875
xzpvqnv3,delayed_mlp,20,i42/p1234,355368960,787.15234375
xzpvqnv3,delayed_mlp,20,i42/p1234,360038400,765.90625
xzpvqnv3,delayed_mlp,20,i42/p1234,364953600,839.9375
xzpvqnv3,delayed_mlp,20,i42/p1234,369623040,821.11328125
xzpvqnv3,delayed_mlp,20,i42/p1234,374538240,797.08203125
xzpvqnv3,delayed_mlp,20,i42/p1234,379207680,752.7890625
xzpvqnv3,delayed_mlp,20,i42/p1234,384122880,761.09765625
xzpvqnv3,delayed_mlp,20,i42/p1234,389038080,709.73046875
xzpvqnv3,delayed_mlp,20,i42/p1234,393707520,761.38671875
xzpvqnv3,delayed_mlp,20,i42/p1234,398622720,713.6171875
xzpvqnv3,delayed_mlp,20,i42/p1234,403292160,762.58984375
xzpvqnv3,delayed_mlp,20,i42/p1234,408207360,686.46484375
xzpvqnv3,delayed_mlp,20,i42/p1234,412876800,746.90625
xzpvqnv3,delayed_mlp,20,i42/p1234,417792000,710.7421875
xzpvqnv3,delayed_mlp,20,i42/p1234,422461440,794.6953125
xzpvqnv3,delayed_mlp,20,i42/p1234,427376640,755.98828125
xzpvqnv3,delayed_mlp,20,i42/p1234,432046080,851.60546875
xzpvqnv3,delayed_mlp,20,i42/p1234,436961280,776.03515625
xzpvqnv3,delayed_mlp,20,i42/p1234,441630720,833.0703125
xzpvqnv3,delayed_mlp,20,i42/p1234,446545920,778.6640625
xzpvqnv3,delayed_mlp,20,i42/p1234,451215360,795.74609375
xzpvqnv3,delayed_mlp,20,i42/p1234,456130560,762.50390625
xzpvqnv3,delayed_mlp,20,i42/p1234,460800000,796.05078125
xzpvqnv3,delayed_mlp,20,i42/p1234,465715200,858.9296875
xzpvqnv3,delayed_mlp,20,i42/p1234,470630400,842.578125
xzpvqnv3,delayed_mlp,20,i42/p1234,475299840,856.33203125
xzpvqnv3,delayed_mlp,20,i42/p1234,480215040,850.3515625
solwgrkc,delayed_mlp,20,i43/p43,4915200,16.421875
solwgrkc,delayed_mlp,20,i43/p43,9830400,238.4921875
solwgrkc,delayed_mlp,20,i43/p43,14499840,303.78125
solwgrkc,delayed_mlp,20,i43/p43,19415040,437.7265625
solwgrkc,delayed_mlp,20,i43/p43,24084480,527.87890625
solwgrkc,delayed_mlp,20,i43/p43,28999680,582.88671875
solwgrkc,delayed_mlp,20,i43/p43,33669120,600.5234375
solwgrkc,delayed_mlp,20,i43/p43,38584320,485.30859375
solwgrkc,delayed_mlp,20,i43/p43,43253760,532.50390625
solwgrkc,delayed_mlp,20,i43/p43,48168960,586.140625
solwgrkc,delayed_mlp,20,i43/p43,52838400,636.21484375
solwgrkc,delayed_mlp,20,i43/p43,57753600,647.8984375
solwgrkc,delayed_mlp,20,i43/p43,62423040,660.14453125
solwgrkc,delayed_mlp,20,i43/p43,67338240,669.64453125
solwgrkc,delayed_mlp,20,i43/p43,72007680,656.7265625
solwgrkc,delayed_mlp,20,i43/p43,76922880,399.0390625
solwgrkc,delayed_mlp,20,i43/p43,81838080,582.41015625
solwgrkc,delayed_mlp,20,i43/p43,86507520,659.08203125
solwgrkc,delayed_mlp,20,i43/p43,91422720,660.796875
solwgrkc,delayed_mlp,20,i43/p43,96092160,667.4609375
solwgrkc,delayed_mlp,20,i43/p43,101007360,164.375
solwgrkc,delayed_mlp,20,i43/p43,105676800,242.42578125
solwgrkc,delayed_mlp,20,i43/p43,110592000,394.84765625
solwgrkc,delayed_mlp,20,i43/p43,115261440,421.640625
solwgrkc,delayed_mlp,20,i43/p43,120176640,447.14453125
solwgrkc,delayed_mlp,20,i43/p43,124846080,477.69140625
solwgrkc,delayed_mlp,20,i43/p43,129761280,527.6953125
solwgrkc,delayed_mlp,20,i43/p43,134430720,559.12890625
solwgrkc,delayed_mlp,20,i43/p43,139345920,618.1796875
solwgrkc,delayed_mlp,20,i43/p43,144015360,669.140625
solwgrkc,delayed_mlp,20,i43/p43,148930560,678.26171875
solwgrkc,delayed_mlp,20,i43/p43,153600000,675.41015625
solwgrkc,delayed_mlp,20,i43/p43,158515200,753.38671875
solwgrkc,delayed_mlp,20,i43/p43,163430400,770.4609375
solwgrkc,delayed_mlp,20,i43/p43,168099840,782.84375
solwgrkc,delayed_mlp,20,i43/p43,173015040,776.01953125
solwgrkc,delayed_mlp,20,i43/p43,177684480,797.98828125
solwgrkc,delayed_mlp,20,i43/p43,182599680,779.75390625
solwgrkc,delayed_mlp,20,i43/p43,187269120,785.73828125
solwgrkc,delayed_mlp,20,i43/p43,192184320,806.671875
solwgrkc,delayed_mlp,20,i43/p43,196853760,804.25
solwgrkc,delayed_mlp,20,i43/p43,201768960,801.57421875
solwgrkc,delayed_mlp,20,i43/p43,206438400,815.50390625
solwgrkc,delayed_mlp,20,i43/p43,211353600,729.8984375
solwgrkc,delayed_mlp,20,i43/p43,216023040,747.91015625
solwgrkc,delayed_mlp,20,i43/p43,220938240,753.35546875
solwgrkc,delayed_mlp,20,i43/p43,225607680,717.765625
solwgrkc,delayed_mlp,20,i43/p43,230522880,677.86328125
solwgrkc,delayed_mlp,20,i43/p43,235438080,639.89453125
solwgrkc,delayed_mlp,20,i43/p43,240107520,610.5703125
solwgrkc,delayed_mlp,20,i43/p43,245022720,676.84765625
solwgrkc,delayed_mlp,20,i43/p43,249692160,675.2109375
solwgrkc,delayed_mlp,20,i43/p43,254607360,756.5
solwgrkc,delayed_mlp,20,i43/p43,259276800,749.48046875
solwgrkc,delayed_mlp,20,i43/p43,264192000,762.71484375
solwgrkc,delayed_mlp,20,i43/p43,268861440,845.5859375
solwgrkc,delayed_mlp,20,i43/p43,273776640,821.21484375
solwgrkc,delayed_mlp,20,i43/p43,278446080,838.046875
solwgrkc,delayed_mlp,20,i43/p43,283361280,859.6953125
