condition,arm,budget,wandb_id,run_name,delay_k,step,probe,pathway,stage_index,stage_label,target,target_degenerate,test_r2,val_r2,lambda,n_train,n_test,n_features
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),proprio,False,0.2966158463563433,0.2682996385036547,1000.0,49971,20908,38
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/0,critic,0.0,critic in (917),delta,False,0.5117673714874453,0.5072102131508669,1000.0,49971,20908,917
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/0,critic,0.0,critic in (917),proprio,False,0.9999999281327986,0.999999940438816,1.0,49971,20908,917
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/1,critic,1.0,critic 1,delta,False,0.076937531582477,0.0653288609895182,1000.0,49971,20908,1024
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/1,critic,1.0,critic 1,proprio,False,0.2207240894447408,0.2117928996806894,1000.0,49971,20908,1024
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/2,critic,2.0,critic 2,delta,False,-0.2957776696480709,-2.107394510579594,1000.0,49971,20908,1024
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/2,critic,2.0,critic 2,proprio,False,-0.4632977228842512,-2.676855226751816,100.0,49971,20908,1024
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/3,critic,3.0,value (1),delta,False,4.0227189943453645e-05,-6.556676889402091e-05,1000.0,49971,20908,1
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/value/3,critic,3.0,value (1),proprio,False,0.0183336370968169,0.0186240149207909,1.0,49971,20908,1
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,delta,False,0.0005034827745886,0.0002996178046053,1000.0,49971,20908,1
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,proprio,False,0.0108424912746433,0.013429703129216,1.0,49971,20908,1
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),delta,False,0.0144446838482689,0.0018509925144266,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),proprio,False,0.0634319744883783,0.0531731414706277,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,delta,False,-0.0059600531145855,-0.0361565206659146,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,proprio,False,0.046796261045981,0.02021899470904,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,delta,False,-0.0314480190313182,-0.0497787781277379,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,proprio,False,0.0231922335325565,0.0078199188327424,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,delta,False,-0.0185206717242714,-0.049450233807444,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,proprio,False,0.0447880388725884,0.0014474341498954,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/4,encoder,4.0,enc 4,delta,False,-0.0255153351007579,-0.0531124321901574,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/4,encoder,4.0,enc 4,proprio,False,0.0367134242669056,0.0134826022437422,1000.0,49971,20908,512
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/5,encoder,5.0,head (64),delta,False,0.0188641641680805,0.007351699336375,1000.0,49971,20908,64
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/5,encoder,5.0,head (64),proprio,False,0.0803381689993129,0.0688217479983404,1000.0,49971,20908,64
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/6,encoder,6.0,latent z (32),delta,False,0.0144896868689818,0.0093455989879576,1000.0,49971,20908,32
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/task_obs/6,encoder,6.0,latent z (32),proprio,False,0.062584530755684,0.059286563462877,1000.0,49971,20908,32
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::0/state/proprioception,preprocessing,,,delta,False,0.5119534911231083,0.5095868562784546,100.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::0/state/task_obs,preprocessing,,,delta,False,0.0144443164766712,0.0018507895213342,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::1/state/proprioception,preprocessing,,,delta,False,0.5119491285853861,0.5095893936921114,100.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::1/state/task_obs,preprocessing,,,delta,False,0.0144446838482689,0.0018509925144266,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::2/proprioception,preprocessing,,,delta,False,0.5119491285853861,0.5095893936921114,100.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::2/task_obs,preprocessing,,,delta,False,0.0144446838482689,0.0018509925144266,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::0/state/proprioception,preprocessing,,,proprio,False,0.9999999237351264,0.999999938607381,1.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::0/state/task_obs,preprocessing,,,proprio,False,0.0634288515510892,0.053177907156621,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::1/state/proprioception,preprocessing,,,proprio,False,0.9999999310526048,0.9999999439336432,1.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::1/state/task_obs,preprocessing,,,proprio,False,0.0634319744883783,0.0531731414706277,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::2/proprioception,preprocessing,,,proprio,False,0.9999999310526048,0.9999999439336432,1.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::2/task_obs,preprocessing,,,proprio,False,0.0634319744883783,0.0531731414706277,1000.0,49971,20908,640
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,input::current_proprio,reference,,,delta,False,0.5119500470143802,0.5095892921955651,100.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,input::delayed_proprio,reference,,,delta,False,0.5045555455752938,0.5022961563663912,1000.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/proprioception,reference,,,delta,False,0.5119491285853861,0.5095893936921114,100.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/1/delay,reference,,,delta,False,0.5045551322822465,0.5022957503802061,1000.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,input::current_proprio,reference,,,proprio,False,0.9999999739185724,0.999999987624894,1.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,input::delayed_proprio,reference,,,proprio,False,0.0647546251785604,0.0662858311675673,1000.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/0/proprioception,reference,,,proprio,False,0.9999999310526048,0.9999999439336432,1.0,49971,20908,277
expfm_2g,explicit,2000000000,3dfjggpw,RodentForwardModel_delay20_eff20-20260813-074628,20,2000076800,layer::3/action/1/delay,reference,,,proprio,False,0.0647536709477221,0.0662841155206097,1000.0,49971,20908,277
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",delta,False,0.7889580442071705,0.7484828085008135,1000.0,40765,17442,2177
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",proprio,False,0.6077738938856163,0.5312677364552281,1000.0,40765,17442,2177
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/0,actor,1.0,pred 1,delta,False,0.3920004442251624,0.2906357369138406,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/0,actor,1.0,pred 1,proprio,False,0.6445134651835955,0.5661065518480536,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/1,actor,2.0,pred 2,delta,False,0.3705939461583977,0.2882576470265585,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/1,actor,2.0,pred 2,proprio,False,0.6956394408011821,0.630722644521144,100.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/2,actor,3.0,pred 3,delta,False,0.3789121717893536,0.3320036966714013,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/2,actor,3.0,pred 3,proprio,False,0.7399870338293275,0.7031658490635868,100.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/3,actor,4.0,pred 4,delta,False,0.3955429508213687,0.3574838143066796,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/3,actor,4.0,pred 4,proprio,False,0.773334653394791,0.7440772029020631,100.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),delta,False,0.39657683911108,0.3641122471692974,1000.0,40765,17442,277
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),proprio,False,0.7739307455798664,0.7422021678320844,1000.0,40765,17442,277
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/0,actor,6.0,dec 1,delta,False,0.3043506600385831,0.2610920232642832,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/0,actor,6.0,dec 1,proprio,False,0.6195322454393857,0.5631464964046556,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/1,actor,7.0,dec 2,delta,False,0.2360150674328621,0.1767691372583786,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/1,actor,7.0,dec 2,proprio,False,0.4901645833325601,0.4188272360320005,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/2,actor,8.0,dec 3,delta,False,0.198879028054451,0.1563110331864912,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/2,actor,8.0,dec 3,proprio,False,0.4240211533972035,0.3873029365660193,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/3,actor,9.0,dec 4,delta,False,0.1811500257041576,0.1457035761915482,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/3,actor,9.0,dec 4,proprio,False,0.3939064936260331,0.3579030122574799,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/4,actor,10.0,head (76),delta,False,0.1347065038982151,0.1059397396640212,1000.0,40765,17442,76
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/4,actor,10.0,head (76),proprio,False,0.2861906849188979,0.2485203155163913,1000.0,40765,17442,76
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),delta,False,0.1179835760085772,0.0973280132559728,1000.0,40765,17442,38
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),proprio,False,0.2436436628327974,0.2144213722121605,1000.0,40765,17442,38
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/0,critic,0.0,critic in (917),delta,False,0.5100314380854214,0.4891090422393818,1000.0,40765,17442,917
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/0,critic,0.0,critic in (917),proprio,False,0.9999999313354048,0.9999999348582234,1.0,40765,17442,917
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/1,critic,1.0,critic 1,delta,False,0.0891626773641605,-0.0704843494183611,1000.0,40765,17442,1024
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/1,critic,1.0,critic 1,proprio,False,0.2619856353312284,0.0094145134197138,1000.0,40765,17442,1024
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/2,critic,2.0,critic 2,delta,False,-0.1363126405742765,-0.1587743327527255,1000.0,40765,17442,1024
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/2,critic,2.0,critic 2,proprio,False,-0.0093608069423107,-0.088221262614746,1000.0,40765,17442,1024
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/3,critic,3.0,value (1),delta,False,0.0004385529325527,-0.0001898083866478,1000.0,40765,17442,1
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/value/3,critic,3.0,value (1),proprio,False,0.0161510199794456,0.0217817101255833,1000.0,40765,17442,1
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,delta,False,0.0001072748040145,-4.139302517969234e-05,1000.0,40765,17442,1
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,proprio,False,0.0038748195740742,0.004049134980319,1000.0,40765,17442,1
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),delta,False,0.0001192163406394,-0.0086354524563794,1000.0,40765,17442,640
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),proprio,False,0.0294536393055165,0.0190656521941569,1000.0,40765,17442,640
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,delta,False,-0.0245925000383124,-0.0702808921759527,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,proprio,False,0.0167971943930915,-0.0512739207102104,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,delta,False,-0.0334881487214893,-0.108352015470404,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,proprio,False,-0.0039113779771438,-0.087222469618952,1000.0,40765,17442,512
expfm_2g,explicit,2000000000,7wpzx8cl,RodentForwardModel_delay50_eff50-20260813-074948,50,2000076800,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,delta,False,-0.0299035979650825,-0.0637950069424202,1000.0,40765,17442,512
