condition,arm,wandb_id,wandb_name,state,delay_k,efference_length,seed,budget,trained_step,git_commit,walker_xml,body_target_frame,gpu,action_noise,eval_spec_id,dataset,have_eval,artifact_walker_xml,record_action_noise,n_clips,n_steps,episode_reward,episode_reward_std,reward_per_step,lifespan_steps,lifespan_s,survived,hazard_rate,joint_l2_error,joint_vel_l2_error,root_pos_distance,root_angular_error,body_errors_total,end_eff_error,fm_pred_mse
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,rodent_no_tail_collisions.xml,0.0,169,502,1755.1557274090467,583.0478812275264,3.4963261502172243,430.7100591715976,4.307100591715977,0.7810650887573964,0.05083115812611622,1.4374735161921914,38.72434250153141,0.013510004876515803,5.139668916807995,0.08842260726904098,0.04405136554271891,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,rodent_no_tail_collisions.xml,0.0,32,3002,5575.568828821182,4035.03654040588,1.8572847531049907,1360.9375,13.609375,0.125,0.0642939150401837,1.3440960986398824,14.190162467549001,0.012334840227551644,6.5460452722419475,0.08180947063397231,0.04151555831916012,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,train,True,rodent_no_tail_collisions.xml,0.02,673,502,1669.5366702370268,582.2343290879965,3.3257702594363083,424.22882615156016,4.2422882615156015,0.7548291233283804,0.05779213046310761,1.4457322275347977,39.04160483519406,0.01652194635703853,6.692676220759409,0.09985692277135252,0.050181886418473265,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,old_eval,True,rodent_no_tail_collisions.xml,0.02,169,502,1549.5511796488565,652.187097083793,3.086755337945929,400.4082840236686,4.004082840236687,0.6627218934911243,0.0842335485968464,1.47127961871228,39.52953031241342,0.018594796710578836,8.03540908358093,0.11397674950876953,0.05721939649170105,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,new_eval,True,rodent_no_tail_collisions.xml,0.02,32,3002,4535.179880142212,3580.8942489495084,1.510719480393808,1151.1875,11.511875,0.09375,0.07872305771214506,1.378381739764193,15.43109885977233,0.01656338210885452,7.93067549072192,0.09709928782730018,0.050916668638035206,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,train,True,rodent_no_tail_collisions.xml,0.05,673,502,543.0166269957045,386.147113986048,1.081706428278296,206.5304606240713,2.0653046062407134,0.1679049034175334,0.40289219036655993,1.5840917408777826,43.000507157065044,0.037369986194347594,20.684511245935447,0.20526572226224615,0.1072853483290616,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,old_eval,True,rodent_no_tail_collisions.xml,0.05,169,502,520.1413956817086,376.8928478450796,1.036138238409778,200.6094674556213,2.006094674556213,0.15384615384615385,0.42179158186591154,1.6065448780702463,43.148316424052446,0.037875206354771596,20.703312957221687,0.2109599979548885,0.10992770905271688,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,new_eval,True,rodent_no_tail_collisions.xml,0.05,32,3002,830.3821747303009,961.1232995369533,0.27660965180889435,290.5625,2.9056249999999997,0.0,0.34416003441600346,1.4810799905008145,21.763621748066868,0.030287132383410034,19.37642412101647,0.17220061080510252,0.0908881424571336,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,train,True,rodent_no_tail_collisions.xml,0.1,673,502,132.61029022976336,118.40022751347567,0.2641639247604848,54.57206537890045,0.5457206537890045,0.007429420505200568,1.8188253873172326,1.468360226520395,54.015763761039516,0.04459172548816457,24.311021968952648,0.19033379306571058,0.10249363740728758,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,old_eval,True,rodent_no_tail_collisions.xml,0.1,169,502,141.73913373326408,152.9503965410831,0.2823488719786137,59.633136094674555,0.5963313609467455,0.011834319526627168,1.6570748164318319,1.4661120459930923,54.13373911989433,0.04455049939223972,24.017007896565588,0.1916486497502136,0.10257814677949326,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,new_eval,True,rodent_no_tail_collisions.xml,0.1,32,3002,187.73068571090698,206.41018702854495,0.0625352051002355,80.96875,0.8096874999999999,0.0,1.2350443844075647,1.4521719936372608,29.324507416345256,0.040709953839911106,25.133492725468358,0.17237875354585347,0.09228715104420337,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,train,True,rodent_no_tail_collisions.xml,0.25,673,502,36.93244697859879,17.881719785589077,0.07357061151115298,17.560178306092126,0.17560178306092125,0.0,5.694702995430699,1.5757692771774598,77.17196885167098,0.05490061360399762,28.371494264606056,0.16647600260900255,0.09334225954922748,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,old_eval,True,rodent_no_tail_collisions.xml,0.25,169,502,36.240060586195725,17.08640632494404,0.07219135574939388,16.869822485207102,0.168698224852071,0.0,5.927744650999649,1.5721507880996062,78.74713371553285,0.053805066527533266,27.600428703059464,0.16484499910981207,0.09201105664410607,
encdec,encdec,vo7jiiwr,RodentEncDec_delay10_eff10-20260811-083832,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,new_eval,True,rodent_no_tail_collisions.xml,0.25,32,3002,40.39182662963867,14.063736172811389,0.01345497222839396,19.96875,0.1996875,0.0,5.007824726134586,1.5770657056889659,47.06892339218167,0.05320526141772977,28.612386317735062,0.1523464542221373,0.08557193610362498,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,train,True,rodent_no_tail_collisions.xml,0.0,673,502,1927.1014443180713,417.9336117186364,3.8388474986415764,464.1292719167905,4.641292719167905,0.9034175334323923,0.020809389196405417,1.4018954554969554,37.90343030789966,0.01063343408008901,4.103935745260329,0.07074750031412598,0.03544942878655645,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,rodent_no_tail_collisions.xml,0.0,169,502,1855.6081334853313,491.24424656237505,3.6964305447914967,451.81065088757396,4.518106508875739,0.8520710059171598,0.03274136937503274,1.4213019765699686,38.70782179783634,0.012121790523395177,4.759715727737345,0.07913840807886488,0.039775798601590265,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,rodent_no_tail_collisions.xml,0.0,32,3002,5815.577651500702,3940.9016688433167,1.937234394237409,1474.71875,14.7471875,0.15625,0.05721429933673793,1.4141402630927793,14.917527210214129,0.013526808720337987,6.442121364208682,0.08798204981458034,0.04537306135095481,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,train,True,rodent_no_tail_collisions.xml,0.02,673,502,1728.0785990314002,550.584555522035,3.4423876474729087,432.3491827637444,4.3234918276374446,0.774145616641902,0.05223888291273013,1.4247045383514385,39.117217531321906,0.014830976797168244,6.276393832769573,0.09002382136102473,0.045833869978189674,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,old_eval,True,rodent_no_tail_collisions.xml,0.02,169,502,1626.4499331592808,615.0017715516063,3.2399401058949815,411.1952662721894,4.111952662721894,0.6923076923076923,0.07482875726702354,1.449337256567406,39.710889981786,0.016146925159762012,6.780265747804627,0.09600568802162338,0.04870196646096485,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,new_eval,True,rodent_no_tail_collisions.xml,0.02,32,3002,4422.042156219482,3699.19667140322,1.4730320307193479,1123.4375,11.234375,0.125,0.07788595271210014,1.3537893813696,16.870436544337903,0.015469159705456773,8.138659147343771,0.0917254579136855,0.04735076164867376,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,train,True,rodent_no_tail_collisions.xml,0.05,673,502,511.60027762153703,368.7582855233759,1.0191240590070458,187.5705794947994,1.8757057949479943,0.11738484398216942,0.4705509565492929,1.5584037666627173,43.7497158762706,0.03582228304695377,20.045985513072868,0.19680353935708808,0.10158642214033545,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,old_eval,True,rodent_no_tail_collisions.xml,0.05,169,502,508.8480662960978,364.9303102923506,1.013641566326888,187.39644970414201,1.87396449704142,0.10059171597633132,0.47994947900221036,1.5802888197124625,43.10303685403351,0.0366017458075104,20.225669498360475,0.20379756619485448,0.10469366696316108,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,new_eval,True,rodent_no_tail_collisions.xml,0.05,32,3002,809.174441576004,1343.6045934109804,0.26954511711392537,308.75,3.0875,0.03125,0.31376518218623484,1.3702897638887164,21.865711700986264,0.03174038171787296,17.932316901924818,0.1601185665897955,0.08441293328689087,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,train,True,rodent_no_tail_collisions.xml,0.1,673,502,132.80546065638006,122.19784474037839,0.26455271047087664,54.7444279346211,0.547444279346211,0.008915304606240682,1.8103846049453085,1.4547697151730372,54.1212245069005,0.04522617263090139,24.068394299468917,0.18730208254904251,0.10048803290715576,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,old_eval,True,rodent_no_tail_collisions.xml,0.1,169,502,122.69758529211643,101.84210823560733,0.24441750058190523,51.6094674556213,0.516094674556213,0.00591715976331364,1.9261637239165328,1.460335194215185,54.96829837803234,0.04483155024396322,24.03277530134762,0.18436931975408521,0.09813565040600875,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,new_eval,True,rodent_no_tail_collisions.xml,0.1,32,3002,168.8392413854599,173.66457240423858,0.056242252293624215,72.09375,0.7209375,0.0,1.387082791504118,1.4879038591630787,29.865859920716197,0.04372081529253287,24.78238998478045,0.17317231592226467,0.09200699045068048,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,train,True,rodent_no_tail_collisions.xml,0.25,673,502,36.168761131490676,17.707156628457387,0.07204932496312884,17.105497771173848,0.1710549777117385,0.0,5.846073662265462,1.5620328785042197,77.74338616233551,0.05499947852625777,28.21445896847496,0.1634382159582976,0.09151691247819882,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,old_eval,True,rodent_no_tail_collisions.xml,0.25,169,502,35.21505869916205,16.46012896228052,0.07014951932103994,15.804733727810651,0.15804733727810652,0.0,6.327218270310745,1.5537599776301367,79.58343007974099,0.05376501785285668,27.15050450873168,0.16065013668908001,0.08900017738670571,
encdec,encdec,xgrebrix,RodentEncDec_delay9_eff9-20260811-081952,failed,9,9,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,new_eval,True,rodent_no_tail_collisions.xml,0.25,32,3002,42.8330819606781,16.718386787754167,0.014268181865648934,22.1875,0.221875,0.0,4.507042253521127,1.6053365809693976,47.916797820724476,0.0530642072977066,29.66756925285922,0.16147027491698418,0.09098008384475009,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,train,True,rodent_no_tail_collisions.xml,0.0,673,502,2128.328809015464,208.94512284609192,4.2396988227399675,484.74294205052007,4.8474294205052,0.9806835066864784,0.0039848941857328615,1.2590119311772474,36.9682425327515,0.006984509250737809,2.995141171846464,0.046414650714635554,0.0225499625080997,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,rodent_no_tail_collisions.xml,0.0,169,502,2133.0231045153014,72.14049380622501,4.249050008994624,488.85207100591714,4.888520710059171,0.9940828402366864,0.0012104192892417997,1.2812487057602016,37.61892838350192,0.006811787815242192,2.916062447056814,0.04625036181674295,0.02267937983522361,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,rodent_no_tail_collisions.xml,0.0,32,3002,9623.411611557007,3645.923014185367,3.205666759346105,2319.84375,23.1984375,0.5,0.021553175725735837,1.3385487816100456,12.864604090123184,0.008127331551022165,4.786507524353004,0.06316759182844467,0.03263853470756917,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,train,True,rodent_no_tail_collisions.xml,0.02,673,502,2124.8913307359985,190.68415615204623,4.232851256446212,485.71619613670134,4.857161961367013,0.9881129271916791,0.0024473288934708237,1.2475930126647876,37.62282600022674,0.007967507054897398,3.4169722377611063,0.045894164478445104,0.022444533775610988,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,old_eval,True,rodent_no_tail_collisions.xml,0.02,169,502,2092.907180334689,256.6323197830755,4.169137809431652,481.7278106508876,4.8172781065088754,0.9763313609467456,0.004913280597454923,1.2827419876329036,38.384263591818545,0.008484570828704652,3.5140639430018337,0.04954954499001272,0.024479973084036752,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.02,eval3ds-n02-a4e0be11,new_eval,True,rodent_no_tail_collisions.xml,0.02,32,3002,9777.664121627808,3809.735349437408,3.2570500072044664,2331.90625,23.3190625,0.5625,0.01876147465190764,1.338151763694098,14.526655998990753,0.0097945891361375,5.550750660370118,0.06596146430874089,0.034385795712620626,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,train,True,rodent_no_tail_collisions.xml,0.05,673,502,1801.4569943840402,480.5246494145233,3.5885597497690043,450.035661218425,4.500356612184249,0.8380386329866271,0.0359885629007442,1.3196234653397825,41.25561871689887,0.015558643387622417,7.573181312506708,0.07539265219633429,0.038789746051525076,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,old_eval,True,rodent_no_tail_collisions.xml,0.05,169,502,1686.000395599907,588.6873836896868,3.3585665250994166,425.9408284023669,4.259408284023668,0.7692307692307692,0.0541787063791954,1.359899072089397,41.63690691885497,0.017109510548019846,8.215155860661534,0.08691608505238964,0.045124814934221456,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.05,eval3ds-n05-7c60cd50,new_eval,True,rodent_no_tail_collisions.xml,0.05,32,3002,8791.084833145142,4079.9467395375223,2.928409338156276,2187.59375,21.8759375,0.53125,0.021427653100581406,1.3269890033097427,20.56068372162905,0.013782464810170963,6.703645836816685,0.06432226481848637,0.03461358390083878,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,train,True,rodent_no_tail_collisions.xml,0.1,673,502,242.83175245401233,180.33776850669605,0.4837285905458413,92.86478454680535,0.9286478454680536,0.005943536404160454,1.0704342538961247,1.4956545387878941,51.586388122145394,0.03910259596034907,22.32028084157753,0.1875927789442023,0.10226166135722246,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,old_eval,True,rodent_no_tail_collisions.xml,0.1,169,502,211.63094045424603,121.3182356404962,0.4215755785941156,80.4319526627219,0.804319526627219,0.0,1.24328698594865,1.4823380624652769,51.81061275130392,0.03849369200377141,22.08638787797825,0.18684598506800443,0.10138861438007987,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.1,eval3ds-n10-2726ab9c,new_eval,True,rodent_no_tail_collisions.xml,0.1,32,3002,344.98020339012146,271.0096994279866,0.11491678993674932,125.90625,1.2590625,0.0,0.7942417473318442,1.4002998970087592,31.999733196223193,0.03716190816456503,21.3815833285921,0.1686821498152766,0.09175156030473858,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,train,True,rodent_no_tail_collisions.xml,0.25,673,502,40.066465159581995,17.357645838132306,0.0798136756166972,19.424962852897472,0.19424962852897476,0.0,5.148014992733113,1.4742632280280774,80.89680121258911,0.052694604393989805,27.88649748889578,0.17298587356071018,0.09897286642815463,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,old_eval,True,rodent_no_tail_collisions.xml,0.25,169,502,39.00914537553957,15.822062128546536,0.07770746090744934,18.46153846153846,0.18461538461538463,0.0,5.416666666666666,1.4579626010793125,82.29782505010178,0.05304950323851627,27.543879539601292,0.1717021951414544,0.09641591860096156,
encdec,encdec,zq5dvwvf,RodentEncDec_delay2_eff2-20260811-080832,failed,2,2,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA H200,0.25,eval3ds-n25-da25f356,new_eval,True,rodent_no_tail_collisions.xml,0.25,32,3002,47.10392105579376,16.901054781569616,0.015690846454295058,23.625,0.23625,0.0,4.2328042328042335,1.4649084066784677,56.96011943045706,0.050277358923049784,28.026933330128998,0.17291335587771756,0.09863537575121492,
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.0,eval3ds-n00-6a6b8d4e,train,True,rodent_no_tail_collisions.xml,0.0,673,502,1883.4868217910382,507.1764758596764,3.7519657804602353,451.42793462109955,4.514279346210995,0.8603268945022289,0.030940288534648176,1.3891232802874682,37.71202523517319,0.011306472890237966,4.33250151543641,0.07428177065602747,0.0372953131572501,0.024038808872315517
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,rodent_no_tail_collisions.xml,0.0,169,502,1739.437943317481,636.4578146246155,3.465015823341596,423.5325443786982,4.235325443786982,0.7751479289940828,0.053089679645696254,1.418494247880622,38.18433945203574,0.013498814346397032,5.103229802675556,0.08764240834083092,0.04436838320460633,0.02848484337656524
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,rodent_no_tail_collisions.xml,0.0,32,3002,5433.081337928772,4191.949471415604,1.8098205655991912,1337.40625,13.3740625,0.15625,0.06308853424305441,1.3756493942362713,14.386639338813737,0.013565137346020122,7.858373941172881,0.0945240245972368,0.047795106122666964,0.03623626855296229
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.02,eval3ds-n02-a4e0be11,train,True,rodent_no_tail_collisions.xml,0.02,673,502,1444.6368027753674,668.55284306465,2.8777625553294173,384.14264487369985,3.841426448736999,0.6463595839524516,0.092059660849115,1.4788546439228207,40.10524292451697,0.019945923336795256,9.492584777692857,0.12309548842930475,0.0617561025670836,0.059890735307366494
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.02,eval3ds-n02-a4e0be11,old_eval,True,rodent_no_tail_collisions.xml,0.02,169,502,1351.5710349224023,683.7404976682691,2.692372579526698,367.73372781065086,3.677337278106509,0.591715976331361,0.11102708095322379,1.5146390445944133,40.30431698122535,0.021614706802273582,10.496276961621325,0.1326653919975727,0.0662802379711761,0.06224319650128038
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.02,eval3ds-n02-a4e0be11,new_eval,True,rodent_no_tail_collisions.xml,0.02,32,3002,3454.1788024902344,2901.9945787220568,1.150625850263236,921.9375,9.219375,0.0,0.1084672225611823,1.35353223751966,17.242519240053237,0.01951107352299542,11.282837641402399,0.11579325825955115,0.058926559941735186,0.0656165950162427
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.05,eval3ds-n05-7c60cd50,train,True,rodent_no_tail_collisions.xml,0.05,673,502,391.1158252109567,302.24311472790424,0.7791151896632603,153.21396731054978,1.532139673105498,0.0520059435364042,0.6187386653477253,1.610113789941211,44.545001979934476,0.03818479532806484,22.314220176268034,0.21510611896361706,0.11236690021613671,0.19620005011224934
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.05,eval3ds-n05-7c60cd50,old_eval,True,rodent_no_tail_collisions.xml,0.05,169,502,343.0076458270733,247.07520354694284,0.6832821630021381,133.79881656804733,1.3379881656804733,0.029585798816568087,0.7252786131257739,1.5765715999323815,45.25841820274914,0.03833428477879532,22.060124132279846,0.21075365287973155,0.10871059479714723,0.19960012237967165
expfm,explicit,25io6a70,RodentForwardModel_delay10_eff10-20260811-174250,failed,10,10,42,600000000,600064000.0,ef060b73,rodent_no_tail_collisions.xml,reference_root,NVIDIA A100-SXM4-80GB,0.05,eval3ds-n05-7c60cd50,new_eval,True,rodent_no_tail_collisions.xml,0.05,32,3002,572.289568901062,381.84607067298055,0.19063609890108663,214.15625,2.1415625,0.0,0.4669487815555231,1.5336049503767857,22.16678844426489,0.034518928694322715,22.084922262810217,0.19796860265598232,0.10517472130059552,0.19003618172718928
