wandb_id,wandb_name,wandb_project,state,git_commit,tags,notes,created_at,condition,xml,walker_xml,network,control_mode,body_target_frame,delay_k,efference_length,fm_loss_weight,detach_prediction,min_std,env,seed,latent_size,kl_weight,clip_length,ctrl_dt,solver,njmax,naconmax,mujoco_impl,n_envs,total_steps,actual_step,gpu,host,reward_mean,reward_std,lifespan_mean,train_sps_median,eval_sps_median,runtime_s,inline_eval_old_eval_reward,inline_eval_new_eval_reward,inline_eval_new_eval_survived
oof7uath,RodentForwardModel_delay0_eff0-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay0,eff0,warp",Explicit forward model.,2026-06-19T07:28:44Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,0,0,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12604.rc.fas.harvard.edu,1985.561767578125,137.70921325683594,446.412109375,53066.522293324895,50791.04161536012,13583.113176745,,,
n360ngyz,RodentForwardModel_delay1_eff1-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay1,eff1,warp",Explicit forward model.,2026-06-19T07:28:44Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,1,1,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22506.rc.fas.harvard.edu,1966.170654296875,165.7288360595703,444.765625,31314.919125842192,33409.480532855334,21975.7102046,,,
cux09djh,RodentForwardModel_delay2_eff2-20260619-033003,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay2,eff2,warp",Explicit forward model.,2026-06-19T07:30:04Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,2,2,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12402.rc.fas.harvard.edu,1944.8040771484375,197.5319671630859,442.9287109375,52667.69899204445,49876.40250886703,13634.527958646,,,
7mbhtcl1,RodentForwardModel_delay3_eff3-20260619-033153,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay3,eff3,warp",Explicit forward model.,2026-06-19T07:31:54Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,3,3,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22306.rc.fas.harvard.edu,1921.68408203125,215.3975372314453,441.646484375,31211.556298000443,33001.15132871812,22008.630342277,,,
0v244yas,RodentForwardModel_delay4_eff4-20260619-033209,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay4,eff4,warp",Explicit forward model.,2026-06-19T07:32:10Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,4,4,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22306.rc.fas.harvard.edu,1829.670166015625,358.48358154296875,424.4609375,31344.426227700227,32689.94811739522,21973.750256545,,,
nuqt0890,RodentForwardModel_delay5_eff5-20260619-033243,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay5,eff5,warp",Explicit forward model.,2026-06-19T07:32:44Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,5,5,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22601.rc.fas.harvard.edu,1902.5728759765625,229.8212890625,440.79296875,31319.609704888855,32859.80526003188,21966.416420395,,,
oeb11ok2,RodentForwardModel_delay6_eff6-20260619-033349,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay6,eff6,warp",Explicit forward model.,2026-06-19T07:33:51Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,6,6,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12503.rc.fas.harvard.edu,1899.109619140625,238.67958068847656,440.880859375,53095.59038114338,48846.48350614951,13580.132181088,,,
dcgsgytz,RodentForwardModel_delay7_eff7-20260619-033456,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay7,eff7,warp",Explicit forward model.,2026-06-19T07:34:57Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,7,7,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22205.rc.fas.harvard.edu,1899.5849609375,231.030517578125,441.1201171875,31218.853414135338,32538.92289621582,22066.337626164,,,
4spnzcd6,RodentForwardModel_delay8_eff8-20260619-033515,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay8,eff8,warp",Explicit forward model.,2026-06-19T07:35:16Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,8,8,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22306.rc.fas.harvard.edu,1856.89404296875,286.3036193847656,434.419921875,31275.476911685415,32452.993230940774,22088.47275363,,,
3h12kbno,RodentForwardModel_delay9_eff9-20260619-033655,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay9,eff9,warp",Explicit forward model.,2026-06-19T07:36:56Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,9,9,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22105.rc.fas.harvard.edu,1875.90234375,255.567626953125,438.853515625,30964.764841629487,32208.69294661763,22158.950988465,,,
6rp2ntz7,RodentForwardModel_delay10_eff10-20260619-033822,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay10,eff10,warp",Explicit forward model.,2026-06-19T07:38:25Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,10,10,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12403.rc.fas.harvard.edu,1856.0142822265625,281.79296875,436.525390625,52275.61972086111,48534.33239263454,16879.140791353,,,
lwf9q634,RodentForwardModel_delay12_eff12-20260619-033905,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay12,eff12,warp",Explicit forward model.,2026-06-19T07:39:06Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,12,12,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22605.rc.fas.harvard.edu,1739.9691162109375,447.7511291503906,412.904296875,30863.387947660634,31910.98003239395,22257.423834786,,,
oelpm5vy,RodentForwardModel_delay15_eff15-20260619-034343,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay15,eff15,warp",Explicit forward model.,2026-06-19T07:43:44Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,15,15,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22504.rc.fas.harvard.edu,1665.438720703125,504.8869018554687,399.89453125,30644.509099604336,31768.899934464163,22396.711108048,,,
bge1cw3s,RodentForwardModel_delay20_eff20-20260619-034701,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay20,eff20,warp",Explicit forward model.,2026-06-19T07:47:02Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,20,20,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12503.rc.fas.harvard.edu,1587.1820068359375,555.6929931640625,384.4345703125,51855.281978384664,47532.86799070748,13919.266432588,,,
7wqiu7d3,RodentForwardModel_delay25_eff25-20260619-035219,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay25,eff25,warp",Explicit forward model.,2026-06-19T07:52:23Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,25,25,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12303.rc.fas.harvard.edu,1559.510498046875,553.2080078125,384.7099609375,51431.76569471111,47335.61721248715,17061.898207737,,,
g6mz0mci,RodentForwardModel_delay30_eff30-20260619-035534,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay30,eff30,warp",Explicit forward model.,2026-06-19T07:55:35Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,30,30,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22404.rc.fas.harvard.edu,1501.1363525390625,579.9451904296875,372.8671875,30552.554426945426,31326.7214501192,22519.260829306,,,
1j36ffre,RodentForwardModel_delay40_eff40-20260619-035659,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay40,eff40,warp",Explicit forward model.,2026-06-19T07:57:01Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,40,40,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12403.rc.fas.harvard.edu,1444.188720703125,560.1549072265625,370.2412109375,51063.97507124217,47184.412657999725,17148.546806587,,,
29h53tbw,RodentForwardModel_delay50_eff50-20260619-040449,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay50,eff50,warp",Explicit forward model.,2026-06-19T08:04:52Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,50,50,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12501.rc.fas.harvard.edu,1345.9512939453125,589.0496826171875,352.9619140625,51099.25338914883,47088.1525538484,14119.906362531,,,
rmeykqfj,RodentForwardModel_delay60_eff60-20260619-040528,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay60,eff60,warp",Explicit forward model.,2026-06-19T08:05:30Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,60,60,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22206.rc.fas.harvard.edu,1293.4940185546875,588.5738525390625,342.857421875,29833.17521183064,31118.086440265448,25640.301013756,,,
5chxtk59,RodentForwardModel_delay70_eff70-20260619-040722,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay70,eff70,warp",Explicit forward model.,2026-06-19T08:07:23Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,70,70,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22106.rc.fas.harvard.edu,1196.955810546875,577.099853515625,326.1318359375,30061.991381026433,31140.314133318745,22860.287636555,,,
3wnn9itz,RodentForwardModel_delay80_eff80-20260619-040733,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay80,eff80,warp",Explicit forward model.,2026-06-19T08:07:34Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,80,80,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22602.rc.fas.harvard.edu,1211.232666015625,572.9645385742188,332.6005859375,29709.202231707197,31120.339969092747,23344.508905956,,,
zu36pzzv,RodentForwardModel_delay90_eff90-20260619-041422,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay90,eff90,warp",Explicit forward model.,2026-06-19T08:14:24Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,90,90,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12602.rc.fas.harvard.edu,1163.7845458984375,552.7642822265625,325.5302734375,50114.09731469506,47311.79818820932,14291.8701994,,,
4dgvazws,RodentForwardModel_delay100_eff100-20260619-041703,emiwar-team/nnx-ppo-rodent-delays,finished,54643764,"ForwardModel,MLP,TrainEvalSplit,delay100,eff100,warp",Explicit forward model.,2026-06-19T08:17:04Z,expfm_old_current,old,rodent.xml,forward_model,torque,current_root,100,100,1.0,,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22206.rc.fas.harvard.edu,1126.962646484375,545.8890991210938,320.2353515625,28938.77124873277,31164.248837087216,26307.442515501,,,
3f3r7yds,RodentForwardModel_delay0_eff0-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay0,eff0,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,0,0,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22105.rc.fas.harvard.edu,1947.108642578125,175.53871154785156,444.5986328125,26823.780696944777,35908.876394619925,25402.056998549,,,
un5lkdy3,RodentForwardModel_delay2_eff2-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay2,eff2,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,2,2,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22102.rc.fas.harvard.edu,1928.638916015625,191.83447265625,444.0126953125,26743.720123013387,35604.94423224,25634.431599559,,,
u1tiif7a,RodentForwardModel_delay5_eff5-20260706-171310,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay5,eff5,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,5,5,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22301.rc.fas.harvard.edu,1909.39599609375,214.8074188232422,442.9462890625,25855.483080604674,35626.07493636814,28708.544321352,,,
m87hoxba,RodentForwardModel_delay10_eff10-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay10,eff10,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,10,10,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12203.rc.fas.harvard.edu,1872.05615234375,284.9640197753906,436.91015625,40995.966282735004,52196.70886918934,17102.166247656,,,
ag0ppq7m,RodentForwardModel_delay20_eff20-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay20,eff20,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,20,20,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22101.rc.fas.harvard.edu,1864.33349609375,284.2835998535156,437.587890625,25552.532728092337,35614.31311214846,26634.514558957,,,
y9g2f9qe,RodentForwardModel_delay50_eff50-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay50,eff50,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,50,50,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22602.rc.fas.harvard.edu,1842.34912109375,310.5400695800781,434.8642578125,24622.355217914268,35332.19533092667,27477.539618969,,,
cour9ula,RodentForwardModel_delay70_eff70-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay70,eff70,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,70,70,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22105.rc.fas.harvard.edu,1856.4093017578125,278.7340087890625,437.6025390625,24105.602570056835,35483.938682520355,27732.649041867,,,
d4w728ul,RodentForwardModel_delay100_eff100-20260706-171304,emiwar-team/nnx-ppo-rodent-delays,finished,891cd0d3,"ForwardModel,MLP,TrainEvalSplit,delay100,eff100,warp",Trying positional control.,2026-07-06T21:13:14Z,expfm_old_position,old,rodent.xml,forward_model,position,current_root,100,100,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22106.rc.fas.harvard.edu,1834.417724609375,319.46142578125,433.70703125,23220.777275074346,35477.088149722505,28286.052628945,,,
4jp6xwlz,RodentForwardModel_delay0_eff0-20260706-062716,emiwar-team/nnx-ppo-rodent-delays,finished,909e774d,"ForwardModel,MLP,TrainEvalSplit,delay0,eff0,warp",Running with body_target_frame actually equals to 'reference_root'.,2026-07-06T10:27:20Z,expfm_old_reference,old,rodent.xml,forward_model,torque,reference_root,0,0,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22201.rc.fas.harvard.edu,1957.8184814453125,180.76760864257812,444.4140625,31674.52359370629,33936.25645381515,22005.612310044,,,
4rtd5osb,RodentForwardModel_delay2_eff2-20260706-062800,emiwar-team/nnx-ppo-rodent-delays,finished,909e774d,"ForwardModel,MLP,TrainEvalSplit,delay2,eff2,warp",Running with body_target_frame actually equals to 'reference_root'.,2026-07-06T10:28:01Z,expfm_old_reference,old,rodent.xml,forward_model,torque,reference_root,2,2,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22102.rc.fas.harvard.edu,1950.105712890625,157.1907501220703,445.6240234375,31480.483719638807,33262.18846847354,21970.243978025,,,
588niguc,RodentForwardModel_delay5_eff5-20260706-062817,emiwar-team/nnx-ppo-rodent-delays,finished,909e774d,"ForwardModel,MLP,TrainEvalSplit,delay5,eff5,warp",Running with body_target_frame actually equals to 'reference_root'.,2026-07-06T10:28:18Z,expfm_old_reference,old,rodent.xml,forward_model,torque,reference_root,5,5,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22102.rc.fas.harvard.edu,1911.4443359375,204.1765289306641,442.515625,31263.814005201122,32590.96708954345,22040.128003752,,,
996slefh,RodentForwardModel_delay10_eff10-20260706-062823,emiwar-team/nnx-ppo-rodent-delays,finished,909e774d,"ForwardModel,MLP,TrainEvalSplit,delay10,eff10,warp",Running with body_target_frame actually equals to 'reference_root'.,2026-07-06T10:28:24Z,expfm_old_reference,old,rodent.xml,forward_model,torque,reference_root,10,10,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22402.rc.fas.harvard.edu,1826.55810546875,339.021240234375,430.9267578125,31052.098749538756,32169.003210170573,22214.644829679,,,
gkphkezd,RodentForwardModel_delay20_eff20-20260706-062824,emiwar-team/nnx-ppo-rodent-delays,finished,909e774d,"ForwardModel,MLP,TrainEvalSplit,delay20,eff20,warp",Running with body_target_frame actually equals to 'reference_root'.,2026-07-06T10:28:25Z,expfm_old_reference,old,rodent.xml,forward_model,torque,reference_root,20,20,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22506.rc.fas.harvard.edu,1611.5552978515625,529.2078857421875,391.7880859375,30652.469458147178,31386.1747733976,22484.412549087,,,
jsuoivys,RodentForwardModel_delay50_eff50-20260706-062835,emiwar-team/nnx-ppo-rodent-delays,finished,909e774d,"ForwardModel,MLP,TrainEvalSplit,delay50,eff50,warp",Running with body_target_frame actually equals to 'reference_root'.,2026-07-06T10:28:36Z,expfm_old_reference,old,rodent.xml,forward_model,torque,reference_root,50,50,1.0,True,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22603.rc.fas.harvard.edu,1389.973876953125,583.3875122070312,360.9580078125,30041.16555209835,30981.24315302233,23144.218031521,,,
efc0z8fe,RodentForwardModel_delay0_eff0_nodetach-20260812-072126,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay0,eff0,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T11:21:32Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,0,0,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22406.rc.fas.harvard.edu,1999.728759765625,130.21652221679688,446.6044921875,32010.343721797548,34545.96681898972,21725.578526567,2131.067245573687,11186.551773071287,0.71875
mwaeczx8,RodentForwardModel_delay1_eff1_nodetach-20260812-074056,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay1,eff1,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T11:40:58Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,1,1,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12503.rc.fas.harvard.edu,1990.12890625,131.05242919921875,446.470703125,52362.613724531395,50627.99865207226,14129.441195179,2139.3350281122875,10761.007209777832,0.625
jtjbb7u6,RodentForwardModel_delay2_eff2_nodetach-20260812-084447,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay2,eff2,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T12:44:50Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,2,2,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22105.rc.fas.harvard.edu,1966.13037109375,177.8401641845703,444.2880859375,31657.455599168028,33783.19153270757,21921.94167804,2120.740445289386,9499.412464141846,0.4375
7qsntx62,RodentForwardModel_delay3_eff3_nodetach-20260812-091605,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay3,eff3,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T13:16:07Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,3,3,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22602.rc.fas.harvard.edu,1963.129638671875,158.9003448486328,445.283203125,31465.210640588284,33671.171504456855,22024.279182542,2107.35883489304,10881.298501968384,0.75
th9oxbti,RodentForwardModel_delay5_eff5_nodetach-20260812-092359,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay5,eff5,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T13:24:00Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,5,5,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22102.rc.fas.harvard.edu,1918.3121337890625,231.1718292236328,441.1923828125,31356.064768125798,32955.54478411215,22105.405323274,2045.3765915187855,9968.423469543455,0.65625
cgs8q5gj,RodentForwardModel_delay10_eff10_nodetach-20260812-072521,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay10,eff10,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T11:25:23Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,10,10,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12304.rc.fas.harvard.edu,1753.2088623046875,405.5897216796875,419.25390625,52516.62065747472,47495.14105119031,13902.210468274,1734.5487459622896,5764.910205364227,0.1875
kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay10,eff10,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T14:06:07Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,10,10,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22605.rc.fas.harvard.edu,1775.4158935546875,375.3124694824219,423.8505859375,30989.71610972757,31553.16228867721,22350.142762658,1760.4528844709228,6896.924999237061,0.25
k4cwiv1u,RodentForwardModel_delay15_eff15_nodetach-20260813-060058,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay15,eff15,nodetach,warp",New XML + reference_root + nodetach.,2026-08-13T10:01:00Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,15,15,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22101.rc.fas.harvard.edu,1594.3428955078125,496.567626953125,399.1767578125,30872.585317252742,31365.73659091418,22470.092540717,1495.274394650431,3776.750174999237,0.03125
