wandb_id,condition,task,delay,seed,step,reward_mean
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,437452800,190.47512817382807
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,438190080,152.03213500976562
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,438681600,163.95098876953125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,439418880,163.3927459716797
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,439910400,170.23089599609375
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,440401920,173.34552001953125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,441139200,157.93231201171875
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,441630720,163.10153198242188
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,442368000,155.35842895507812
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,442859520,212.4082794189453
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,443596800,198.1731414794922
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,444088320,189.3415679931641
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,444825600,175.16580200195312
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,445317120,178.237060546875
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,445808640,166.69618225097656
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,446545920,146.89166259765625
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,447037440,149.484130859375
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,447774720,215.9454345703125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,448266240,153.44552612304688
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,449003520,122.43913269042967
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,449495040,135.77053833007812
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,450232320,184.17218017578125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,450723840,147.0512237548828
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,451215360,118.44403076171876
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,451952640,144.82937622070312
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,452444160,143.60385131835938
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,453181440,152.95278930664062
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,453672960,186.2741851806641
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,454410240,173.0086212158203
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,454901760,162.43609619140625
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,455639040,146.75514221191406
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,456130560,139.78231811523438
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,456622080,142.21466064453125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,457359360,144.7781524658203
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,457850880,193.7332305908203
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,458588160,186.260009765625
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,459079680,173.00006103515625
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,459816960,169.84461975097656
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,460308480,150.29241943359375
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,460800000,143.82748413085938
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,461537280,178.31874084472656
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,462028800,164.3328857421875
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,462766080,134.61073303222656
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,463257600,141.32403564453125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,463994880,122.60076904296876
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,464486400,196.41075134277344
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,465223680,213.42678833007807
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,465715200,165.03704833984375
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,466206720,131.51544189453125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,466944000,180.78257751464844
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,467435520,118.00588989257812
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,468172800,137.01461791992188
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,468664320,140.52972412109375
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,469401600,131.60581970214844
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,469893120,155.85806274414062
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,470630400,131.72940063476562
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,471121920,119.96408081054688
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,471613440,163.2368927001953
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,472350720,209.71823120117188
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,472842240,140.4750213623047
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,473579520,155.4658966064453
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,474071040,152.1961669921875
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,474808320,130.75018310546875
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,475299840,108.42385864257812
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,476037120,173.06036376953125
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,476528640,174.43409729003906
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,477020160,140.43875122070312
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,477757440,213.6790008544922
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,478248960,230.59771728515625
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,478986240,167.97421264648438
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,479477760,162.71148681640625
w6j5kgrw,flat_forward_model,HumanoidWalk,10,42,480215040,252.3212127685547
3952837u,flat_forward_model,HumanoidWalk,12,42,737280,6.244496822357178
3952837u,flat_forward_model,HumanoidWalk,12,42,1228800,6.097801208496094
3952837u,flat_forward_model,HumanoidWalk,12,42,1966080,6.824689865112305
3952837u,flat_forward_model,HumanoidWalk,12,42,2457600,12.297855377197266
3952837u,flat_forward_model,HumanoidWalk,12,42,3194880,18.99745178222656
3952837u,flat_forward_model,HumanoidWalk,12,42,3686400,18.68973159790039
3952837u,flat_forward_model,HumanoidWalk,12,42,4423680,19.91249084472656
3952837u,flat_forward_model,HumanoidWalk,12,42,4915200,18.288780212402344
3952837u,flat_forward_model,HumanoidWalk,12,42,5406720,17.616975784301758
3952837u,flat_forward_model,HumanoidWalk,12,42,6144000,16.224323272705078
3952837u,flat_forward_model,HumanoidWalk,12,42,6635520,15.866616249084473
3952837u,flat_forward_model,HumanoidWalk,12,42,7372800,17.365337371826172
3952837u,flat_forward_model,HumanoidWalk,12,42,7864320,18.118074417114254
3952837u,flat_forward_model,HumanoidWalk,12,42,8601600,17.980731964111328
3952837u,flat_forward_model,HumanoidWalk,12,42,9093120,18.6612491607666
3952837u,flat_forward_model,HumanoidWalk,12,42,9830400,17.316999435424805
3952837u,flat_forward_model,HumanoidWalk,12,42,10321920,19.67207717895508
3952837u,flat_forward_model,HumanoidWalk,12,42,10813440,20.150501251220703
3952837u,flat_forward_model,HumanoidWalk,12,42,11550720,20.131498336791992
3952837u,flat_forward_model,HumanoidWalk,12,42,12042240,19.573802947998047
3952837u,flat_forward_model,HumanoidWalk,12,42,12779520,19.623952865600582
3952837u,flat_forward_model,HumanoidWalk,12,42,13271040,19.62319564819336
3952837u,flat_forward_model,HumanoidWalk,12,42,14008320,19.36318588256836
3952837u,flat_forward_model,HumanoidWalk,12,42,14499840,19.78164291381836
3952837u,flat_forward_model,HumanoidWalk,12,42,15237120,22.54127311706543
3952837u,flat_forward_model,HumanoidWalk,12,42,15728640,22.541654586791992
3952837u,flat_forward_model,HumanoidWalk,12,42,16220160,21.600765228271484
3952837u,flat_forward_model,HumanoidWalk,12,42,16957440,20.56390190124512
3952837u,flat_forward_model,HumanoidWalk,12,42,17448960,20.888633728027344
3952837u,flat_forward_model,HumanoidWalk,12,42,18186240,20.16831970214844
3952837u,flat_forward_model,HumanoidWalk,12,42,18677760,20.79771423339844
3952837u,flat_forward_model,HumanoidWalk,12,42,19415040,19.98499298095703
3952837u,flat_forward_model,HumanoidWalk,12,42,19906560,21.154767990112305
3952837u,flat_forward_model,HumanoidWalk,12,42,20643840,17.82868766784668
3952837u,flat_forward_model,HumanoidWalk,12,42,21135360,21.91386985778809
3952837u,flat_forward_model,HumanoidWalk,12,42,21626880,23.59214401245117
3952837u,flat_forward_model,HumanoidWalk,12,42,22364160,25.57065200805664
3952837u,flat_forward_model,HumanoidWalk,12,42,22855680,24.153011322021484
3952837u,flat_forward_model,HumanoidWalk,12,42,23592960,24.62917709350586
3952837u,flat_forward_model,HumanoidWalk,12,42,24084480,27.765968322753903
3952837u,flat_forward_model,HumanoidWalk,12,42,24821760,26.392807006835938
3952837u,flat_forward_model,HumanoidWalk,12,42,25313280,31.22445106506348
3952837u,flat_forward_model,HumanoidWalk,12,42,25804800,28.875219345092773
3952837u,flat_forward_model,HumanoidWalk,12,42,26542080,31.13791847229004
3952837u,flat_forward_model,HumanoidWalk,12,42,27033600,32.28656005859375
3952837u,flat_forward_model,HumanoidWalk,12,42,27770880,35.1652946472168
3952837u,flat_forward_model,HumanoidWalk,12,42,28262400,34.5970458984375
3952837u,flat_forward_model,HumanoidWalk,12,42,28999680,34.133941650390625
3952837u,flat_forward_model,HumanoidWalk,12,42,29491200,35.14374542236328
3952837u,flat_forward_model,HumanoidWalk,12,42,30228480,37.774940490722656
3952837u,flat_forward_model,HumanoidWalk,12,42,30720000,34.6713981628418
3952837u,flat_forward_model,HumanoidWalk,12,42,31211520,35.962791442871094
3952837u,flat_forward_model,HumanoidWalk,12,42,31948800,34.97419738769531
3952837u,flat_forward_model,HumanoidWalk,12,42,32440320,36.5396728515625
3952837u,flat_forward_model,HumanoidWalk,12,42,33177600,37.51802444458008
3952837u,flat_forward_model,HumanoidWalk,12,42,33669120,38.37709045410156
3952837u,flat_forward_model,HumanoidWalk,12,42,34406400,38.00436401367188
3952837u,flat_forward_model,HumanoidWalk,12,42,34897920,37.09803771972656
3952837u,flat_forward_model,HumanoidWalk,12,42,35635200,40.00553131103516
3952837u,flat_forward_model,HumanoidWalk,12,42,36126720,35.20695495605469
3952837u,flat_forward_model,HumanoidWalk,12,42,36618240,30.72902488708496
3952837u,flat_forward_model,HumanoidWalk,12,42,37355520,38.8486557006836
3952837u,flat_forward_model,HumanoidWalk,12,42,37847040,37.62333297729492
3952837u,flat_forward_model,HumanoidWalk,12,42,38584320,38.27435302734375
3952837u,flat_forward_model,HumanoidWalk,12,42,39075840,39.014678955078125
3952837u,flat_forward_model,HumanoidWalk,12,42,39813120,36.72684097290039
3952837u,flat_forward_model,HumanoidWalk,12,42,40304640,49.970703125
3952837u,flat_forward_model,HumanoidWalk,12,42,41041920,42.008575439453125
3952837u,flat_forward_model,HumanoidWalk,12,42,41533440,41.32749176025391
3952837u,flat_forward_model,HumanoidWalk,12,42,42024960,37.88832092285156
3952837u,flat_forward_model,HumanoidWalk,12,42,42762240,39.48204803466797
3952837u,flat_forward_model,HumanoidWalk,12,42,43253760,43.68706130981445
3952837u,flat_forward_model,HumanoidWalk,12,42,43991040,41.568641662597656
3952837u,flat_forward_model,HumanoidWalk,12,42,44482560,44.42398834228516
3952837u,flat_forward_model,HumanoidWalk,12,42,45219840,44.79871368408203
3952837u,flat_forward_model,HumanoidWalk,12,42,45711360,45.2069091796875
3952837u,flat_forward_model,HumanoidWalk,12,42,46202880,45.84939956665039
3952837u,flat_forward_model,HumanoidWalk,12,42,46940160,40.72026824951172
3952837u,flat_forward_model,HumanoidWalk,12,42,47431680,41.70314407348633
3952837u,flat_forward_model,HumanoidWalk,12,42,48168960,44.01298904418945
3952837u,flat_forward_model,HumanoidWalk,12,42,48660480,42.76765823364258
3952837u,flat_forward_model,HumanoidWalk,12,42,49397760,42.03656768798828
3952837u,flat_forward_model,HumanoidWalk,12,42,49889280,44.78168487548828
3952837u,flat_forward_model,HumanoidWalk,12,42,50626560,46.76853942871094
3952837u,flat_forward_model,HumanoidWalk,12,42,51118080,41.27202987670898
3952837u,flat_forward_model,HumanoidWalk,12,42,51609600,50.336875915527344
3952837u,flat_forward_model,HumanoidWalk,12,42,52346880,48.236846923828125
3952837u,flat_forward_model,HumanoidWalk,12,42,52838400,49.0864486694336
3952837u,flat_forward_model,HumanoidWalk,12,42,53575680,50.00783157348633
3952837u,flat_forward_model,HumanoidWalk,12,42,54067200,51.80438995361328
3952837u,flat_forward_model,HumanoidWalk,12,42,54804480,57.29338073730469
3952837u,flat_forward_model,HumanoidWalk,12,42,55296000,58.5430908203125
3952837u,flat_forward_model,HumanoidWalk,12,42,56033280,55.60803985595703
3952837u,flat_forward_model,HumanoidWalk,12,42,56524800,48.247406005859375
3952837u,flat_forward_model,HumanoidWalk,12,42,57016320,52.77394104003906
3952837u,flat_forward_model,HumanoidWalk,12,42,57753600,55.88899230957031
3952837u,flat_forward_model,HumanoidWalk,12,42,58245120,57.65144348144531
3952837u,flat_forward_model,HumanoidWalk,12,42,58982400,57.33120727539063
3952837u,flat_forward_model,HumanoidWalk,12,42,59473920,48.19616317749024
3952837u,flat_forward_model,HumanoidWalk,12,42,60211200,57.54392623901367
3952837u,flat_forward_model,HumanoidWalk,12,42,60702720,44.25686264038086
3952837u,flat_forward_model,HumanoidWalk,12,42,61440000,53.17335891723633
3952837u,flat_forward_model,HumanoidWalk,12,42,61931520,54.447872161865234
3952837u,flat_forward_model,HumanoidWalk,12,42,62423040,56.49363708496094
3952837u,flat_forward_model,HumanoidWalk,12,42,63160320,53.47883224487305
3952837u,flat_forward_model,HumanoidWalk,12,42,63651840,53.61030578613281
3952837u,flat_forward_model,HumanoidWalk,12,42,64389120,40.080223083496094
3952837u,flat_forward_model,HumanoidWalk,12,42,64880640,40.828369140625
3952837u,flat_forward_model,HumanoidWalk,12,42,65617920,69.1678237915039
3952837u,flat_forward_model,HumanoidWalk,12,42,66109440,56.82901382446289
3952837u,flat_forward_model,HumanoidWalk,12,42,66600960,59.04961395263672
3952837u,flat_forward_model,HumanoidWalk,12,42,67338240,57.13311004638672
3952837u,flat_forward_model,HumanoidWalk,12,42,67829760,56.652130126953125
3952837u,flat_forward_model,HumanoidWalk,12,42,68567040,50.07515335083008
3952837u,flat_forward_model,HumanoidWalk,12,42,69058560,49.3066291809082
3952837u,flat_forward_model,HumanoidWalk,12,42,69795840,44.89918518066406
3952837u,flat_forward_model,HumanoidWalk,12,42,70287360,40.96576690673828
3952837u,flat_forward_model,HumanoidWalk,12,42,71024640,40.84913635253906
3952837u,flat_forward_model,HumanoidWalk,12,42,71516160,39.91376495361328
3952837u,flat_forward_model,HumanoidWalk,12,42,72007680,39.11627197265625
3952837u,flat_forward_model,HumanoidWalk,12,42,72744960,41.68863677978516
3952837u,flat_forward_model,HumanoidWalk,12,42,73236480,50.75170135498047
3952837u,flat_forward_model,HumanoidWalk,12,42,73973760,52.331787109375
3952837u,flat_forward_model,HumanoidWalk,12,42,74465280,39.470191955566406
3952837u,flat_forward_model,HumanoidWalk,12,42,75202560,44.486724853515625
3952837u,flat_forward_model,HumanoidWalk,12,42,75694080,46.9702377319336
3952837u,flat_forward_model,HumanoidWalk,12,42,76431360,44.8018684387207
3952837u,flat_forward_model,HumanoidWalk,12,42,76922880,44.95143127441406
3952837u,flat_forward_model,HumanoidWalk,12,42,77414400,38.41081237792969
3952837u,flat_forward_model,HumanoidWalk,12,42,78151680,37.840309143066406
3952837u,flat_forward_model,HumanoidWalk,12,42,78643200,57.31353378295898
3952837u,flat_forward_model,HumanoidWalk,12,42,79380480,58.805419921875
3952837u,flat_forward_model,HumanoidWalk,12,42,79872000,60.11650848388672
3952837u,flat_forward_model,HumanoidWalk,12,42,80609280,50.5582275390625
3952837u,flat_forward_model,HumanoidWalk,12,42,81100800,59.06325149536133
3952837u,flat_forward_model,HumanoidWalk,12,42,81838080,54.22055816650391
3952837u,flat_forward_model,HumanoidWalk,12,42,82329600,58.46175384521485
3952837u,flat_forward_model,HumanoidWalk,12,42,82821120,67.12574005126953
3952837u,flat_forward_model,HumanoidWalk,12,42,83558400,66.53797912597656
3952837u,flat_forward_model,HumanoidWalk,12,42,84049920,45.49965286254883
3952837u,flat_forward_model,HumanoidWalk,12,42,84787200,51.121681213378906
3952837u,flat_forward_model,HumanoidWalk,12,42,85278720,59.935089111328125
3952837u,flat_forward_model,HumanoidWalk,12,42,86016000,63.8526611328125
3952837u,flat_forward_model,HumanoidWalk,12,42,86507520,55.96227264404297
3952837u,flat_forward_model,HumanoidWalk,12,42,87244800,61.78962707519531
3952837u,flat_forward_model,HumanoidWalk,12,42,87736320,58.99303436279297
3952837u,flat_forward_model,HumanoidWalk,12,42,88227840,58.69328308105469
3952837u,flat_forward_model,HumanoidWalk,12,42,88965120,60.50961685180664
3952837u,flat_forward_model,HumanoidWalk,12,42,89456640,66.64753723144531
3952837u,flat_forward_model,HumanoidWalk,12,42,90193920,61.6605339050293
3952837u,flat_forward_model,HumanoidWalk,12,42,90685440,54.19823455810547
3952837u,flat_forward_model,HumanoidWalk,12,42,91422720,63.86507797241211
3952837u,flat_forward_model,HumanoidWalk,12,42,91914240,72.72540283203125
3952837u,flat_forward_model,HumanoidWalk,12,42,92405760,68.7864761352539
3952837u,flat_forward_model,HumanoidWalk,12,42,93143040,64.78508758544922
3952837u,flat_forward_model,HumanoidWalk,12,42,93634560,66.73279571533203
3952837u,flat_forward_model,HumanoidWalk,12,42,94371840,72.27113342285156
3952837u,flat_forward_model,HumanoidWalk,12,42,94863360,59.83629608154297
3952837u,flat_forward_model,HumanoidWalk,12,42,95600640,50.60118103027344
3952837u,flat_forward_model,HumanoidWalk,12,42,96092160,63.46083831787109
3952837u,flat_forward_model,HumanoidWalk,12,42,96829440,63.01538848876953
3952837u,flat_forward_model,HumanoidWalk,12,42,97320960,70.11884307861328
3952837u,flat_forward_model,HumanoidWalk,12,42,97812480,71.98316955566406
3952837u,flat_forward_model,HumanoidWalk,12,42,98549760,84.5565185546875
3952837u,flat_forward_model,HumanoidWalk,12,42,99041280,51.762542724609375
3952837u,flat_forward_model,HumanoidWalk,12,42,99778560,75.84932708740234
3952837u,flat_forward_model,HumanoidWalk,12,42,100270080,69.99017333984375
3952837u,flat_forward_model,HumanoidWalk,12,42,101007360,81.67347717285156
3952837u,flat_forward_model,HumanoidWalk,12,42,101498880,83.73167419433594
3952837u,flat_forward_model,HumanoidWalk,12,42,102236160,54.06258010864258
3952837u,flat_forward_model,HumanoidWalk,12,42,102727680,51.939483642578125
3952837u,flat_forward_model,HumanoidWalk,12,42,103219200,73.33644104003906
3952837u,flat_forward_model,HumanoidWalk,12,42,103956480,59.03112030029297
3952837u,flat_forward_model,HumanoidWalk,12,42,104448000,54.687110900878906
3952837u,flat_forward_model,HumanoidWalk,12,42,105185280,75.57098388671875
3952837u,flat_forward_model,HumanoidWalk,12,42,105676800,69.68244171142578
3952837u,flat_forward_model,HumanoidWalk,12,42,106414080,59.91292190551758
3952837u,flat_forward_model,HumanoidWalk,12,42,106905600,75.50015258789062
3952837u,flat_forward_model,HumanoidWalk,12,42,107642880,50.70003128051758
3952837u,flat_forward_model,HumanoidWalk,12,42,108134400,75.18419647216797
3952837u,flat_forward_model,HumanoidWalk,12,42,108625920,65.35530090332031
3952837u,flat_forward_model,HumanoidWalk,12,42,109363200,64.70797729492188
3952837u,flat_forward_model,HumanoidWalk,12,42,109854720,72.76914978027344
3952837u,flat_forward_model,HumanoidWalk,12,42,110592000,66.2627944946289
3952837u,flat_forward_model,HumanoidWalk,12,42,111083520,64.29890441894531
3952837u,flat_forward_model,HumanoidWalk,12,42,111820800,76.02593994140625
3952837u,flat_forward_model,HumanoidWalk,12,42,112312320,63.00446701049805
3952837u,flat_forward_model,HumanoidWalk,12,42,112803840,69.26206970214844
3952837u,flat_forward_model,HumanoidWalk,12,42,113541120,84.2714614868164
3952837u,flat_forward_model,HumanoidWalk,12,42,114032640,78.61036682128906
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,737280,6.174447059631348
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,1228800,6.029645919799805
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,1966080,6.544756889343262
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,2457600,18.30982208251953
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,3194880,17.12389373779297
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,3686400,13.06057357788086
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,4423680,15.304765701293944
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,4915200,19.691707611083984
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,5406720,18.515817642211918
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,6144000,16.742626190185547
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,6635520,16.27426528930664
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,7372800,15.877237319946287
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,7864320,16.425960540771484
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,8601600,18.82269287109375
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,9093120,18.25445938110352
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,9830400,17.195898056030273
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,10321920,16.52930450439453
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,10813440,16.47238540649414
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,11550720,16.810056686401367
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,12042240,18.372802734375
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,12779520,19.751745223999023
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,13271040,20.04627799987793
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,14008320,19.65452766418457
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,14499840,21.280498504638672
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,15237120,20.96373748779297
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,15728640,19.00813865661621
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,16220160,17.463390350341797
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,16957440,19.589262008666992
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,17448960,20.55161666870117
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,18186240,24.946304321289062
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,18677760,23.16290283203125
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,19415040,23.388975143432617
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,19906560,24.61676788330078
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,20643840,31.158863067626957
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,21135360,32.752166748046875
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,21626880,30.63300323486328
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,22364160,30.297006607055664
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,22855680,33.504127502441406
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,23592960,34.99073791503906
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,24084480,35.720252990722656
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,24821760,37.63011169433594
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,25313280,38.37160110473633
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,25804800,38.3427963256836
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,26542080,36.5212516784668
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,27033600,36.47117614746094
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,27770880,40.17315673828125
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,28262400,39.883148193359375
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,28999680,36.86266326904297
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,29491200,36.42719268798828
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,30228480,38.769439697265625
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,30720000,32.2159309387207
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,31211520,36.70073318481445
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,31948800,34.30069732666016
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,32440320,33.5909538269043
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,33177600,34.788902282714844
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,33669120,36.342506408691406
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,34406400,34.42735290527344
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,34897920,36.54410934448242
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,35635200,34.63588333129883
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,36126720,36.60623550415039
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,36618240,35.75566864013672
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,37355520,34.10102081298828
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,37847040,35.26422882080078
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,38584320,37.71060943603516
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,39075840,38.00727844238281
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,39813120,37.521278381347656
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,40304640,37.72560119628906
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,41041920,36.60993194580078
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,41533440,40.59185791015625
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,42024960,37.14521789550781
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,42762240,39.158477783203125
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,43253760,37.79630661010742
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,43991040,38.52851104736328
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,44482560,36.15024566650391
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,45219840,41.35346221923828
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,45711360,41.335670471191406
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,46202880,40.50691604614258
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,46940160,37.81997680664063
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,47431680,36.98554229736328
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,48168960,36.80268859863281
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,48660480,38.75341033935547
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,49397760,39.81859588623047
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,49889280,37.554969787597656
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,50626560,42.78936767578125
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,51118080,42.577392578125
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,51609600,41.19549560546875
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,52346880,47.38291931152344
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,52838400,45.15845489501953
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,53575680,41.60578918457031
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,54067200,40.17088317871094
5xotyi8w,flat_forward_model,HumanoidWalk,15,42,54804480,43.45753479003906
